N	2gram	Bakhtin_Pr_5	Vladivir
118	вопрос о	2	4
119	но даже	1	4
120	еще не	7	4
121	но не	6	4
122	то он	1	4
123	все же	8	4
124	но в	19	4
125	бы и	2	4
126	оно должно	2	4
127	есть все	1	4
128	было бы	3	4
129	такой же	3	4
130	в котором	3	4
131	даже в	5	4
132	тому что	2	4
133	или как	3	4
134	то время	1	4
135	в дальнейшем	2	4
136	в глаза	5	4
137	мог бы	2	4
138	она была	1	4
139	никак не	1	4
140	здесь в	2	4
141	а с	3	4
142	говорит о	2	4
143	до конца	4	4
144	и все	15	4
145	него в	1	4
146	если оно	1	4
147	в основном	1	4
148	в результате	1	4
149	мы должны	3	4
150	на самом	9	3
151	и тут	2	3
152	я не	8	3
153	с большим	1	3
154	здесь не	1	3
155	бы то	3	3
156	в чем	4	3
157	не все	1	3
158	отличие от	2	3
159	за пределы	3	3
160	независимо от	1	3
161	перед нами	1	3
162	не удалось	1	3
163	и у	4	3
164	уже в	3	3
165	в нем	16	3
166	при этом	2	3
167	так уж	1	3
168	но все	4	3
169	то ни	3	3
170	в качестве	1	3
171	это было	2	3
172	это не	3	3
173	этом смысле	3	3
174	далеко не	1	3
175	этого не	3	3
176	нисколько не	1	3
177	в отличие	2	3
178	не в	10	3
179	что этот	1	3
180	этих трех	1	3
181	того чтобы	1	3
182	он мог	1	3
183	бы сказали	1	3
184	тех кто	1	3
185	сводится к	3	3
186	отличается от	1	3
187	оно не	1	3
188	него как	1	3
189	в виду	3	3
190	жизнь и	2	3
191	если бы	1	3
192	и вообще	2	3
193	находится в	1	3
194	к нему	13	3
195	что здесь	1	3
196	и весьма	1	3
197	с одной	1	3
198	вот что	1	3
199	мы знаем	2	3
200	всяком случае	4	3
201	и только	1	3
202	и нельзя	1	3
203	но о	1	3
204	а наоборот	1	3
205	мы видели	2	3
206	как бы	31	3
207	же самое	1	3
208	но для	2	3
209	и для	8	3
210	или не	1	3
211	же в	1	3
212	но вот	1	3
213	к правде	2	3
214	вполне понятно	2	3
215	и эта	1	3
216	как на	1	3
217	во всяком	4	3
218	в этот	2	2
219	сам по	2	2
220	не имел	1	2
221	свою идею	1	2
222	живое и	2	2
223	не иначе	1	2
224	не хочет	2	2
225	по преимуществу	1	2
226	с таким	2	2
227	и этот	2	2
228	по его	1	2
229	есть не	1	2
230	и само	1	2
231	мы не	1	2
232	в сущности	14	2
233	время как	2	2
234	он был	1	2
235	он сам	6	2
236	быть в	2	2
237	не успел	1	2
238	что его	2	2
239	в юности	1	2
240	данном случае	1	2
241	но как	4	2
242	в сторону	2	2
243	к богу	1	2
244	себе и	7	2
245	в тонах	2	2
246	с этим	3	2
247	что касается	1	2
248	и наконец	7	2
249	и к	12	2
250	в которой	2	2
251	в целом	3	2
252	говорить с	1	2
253	но на	4	2
254	он ни	1	2
255	же это	1	2
256	идеи и	1	2
257	не как	3	2
258	и по	2	2
259	одно и	3	2
260	же не	4	2
261	в другом	12	2
262	стоит на	1	2
263	в жизни	2	2
264	но уже	2	2
265	период его	1	2
266	в этих	2	2
267	можно найти	1	2
268	в их	1	2
269	все и	4	2
270	нему и	4	2
271	его второй	3	2
272	и более	1	2
273	а вот	1	2
274	и такого	1	2
275	как можно	2	2
276	она не	1	2
277	на него	5	2
278	но что	2	2
279	но только	3	2
280	как сплошной	1	2
281	найти в	1	2
282	и всегда	1	2
283	же время	10	2
284	при всем	1	2
285	по своей	2	2
286	был и	1	2
287	связи с	1	2
288	здесь же	1	2
289	обращает на	2	2
290	что на	2	2
291	человеком а	1	2
292	вот в	1	2
293	нет ни	2	2
294	не могут	1	2
295	той или	4	2
296	целом то	1	2
297	его творчества	1	2
298	всей своей	2	2
299	роль в	1	2
300	в мире	4	2
301	во многом	1	2
302	но у	1	2
303	является в	1	2
304	которая в	1	2
305	но мы	1	2
306	что каждый	1	2
307	его в	4	2
308	путь к	1	2
309	бы в	4	2
310	быть и	2	2
311	но с	1	2
312	одной из	2	2
313	что даже	2	2
314	и так	4	2
315	он уже	3	2
316	так вот	3	2
317	то и	1	2
318	в начале	3	2
319	а то	1	2
320	из них	3	2
321	себе в	1	2
322	здесь и	1	2
323	не о	4	2
324	друг друга	2	2
325	только с	3	2
326	и вместе	1	2
327	мы сейчас	1	2
328	для того	1	2
329	правда по	1	2
330	никогда и	1	2
331	без всякой	1	2
332	больше и	1	2
333	не на	1	2
334	еще до	2	2
335	как не	1	2
336	но оно	1	2
337	нет ничего	1	2
338	к своему	5	2
339	в изображении	1	2
340	самого себя	1	2
341	с этой	2	2
342	еще раз	1	2
343	как например	1	2
344	внимания на	1	2
345	это последнее	1	2
346	всей этой	1	2
347	не является	1	2
348	которых он	1	2
349	и ни	2	2
350	этом отношении	1	2
351	только что	3	2
352	на более	1	2
353	бы на	1	2
354	другой стороны	3	2
355	того же	1	2
356	к его	1	2
357	из этого	2	2
358	с его	7	2
359	же и	4	2
360	об этих	1	2
361	ни на	2	2
362	к этому	1	2
363	я и	2	1
364	а между	3	1
365	например в	2	1
366	чтобы не	2	1
367	начинается с	1	1
368	себя как	3	1
369	мы здесь	1	1
370	тех же	1	1
371	это и	3	1
372	что слово	1	1
373	несколько позже	1	1
374	для оправдания	1	1
375	из его	2	1
376	все те	1	1
377	и больше	1	1
378	решении вопроса	1	1
379	которыми он	1	1
380	стиль его	3	1
381	правильного понимания	1	1
382	он знает	3	1
383	которую мы	1	1
384	та же	4	1
385	а где	1	1
386	он как	4	1
387	есть нечто	1	1
388	благодаря тому	1	1
389	которого мы	1	1
390	но она	1	1
391	которое не	1	1
392	конечно и	1	1
393	как впрочем	1	1
394	себе что	1	1
395	в каждой	2	1
396	и сводится	1	1
397	и самого	1	1
398	хочет сказать	1	1
399	во всех	3	1
400	без которого	1	1
401	сказать и	1	1
402	и главное	1	1
403	одно мгновение	1	1
404	к которой	1	1
405	силы и	1	1
406	черты и	1	1
407	в общем	3	1
408	с совершенно	1	1
409	уже как	2	1
410	него с	1	1
411	знал и	1	1
412	оно является	1	1
413	нет и	4	1
414	что они	6	1
415	определяется не	2	1
416	сама по	1	1
417	после всего	1	1
418	никакого внимания	2	1
419	трудно сказать	1	1
420	как в	5	1
421	за этим	1	1
422	что действительно	1	1
423	когда он	3	1
424	что по	1	1
425	и словом	1	1
426	знаю что	2	1
427	себе не	1	1
428	это определение	1	1
429	кажется в	1	1
430	внедряется в	2	1
431	к чему	1	1
432	оттого что	1	1
433	что весь	1	1
434	себя то	2	1
435	бы с	2	1
436	другого как	2	1
437	он в	4	1
438	бы не	2	1
439	которые в	1	1
440	им в	2	1
441	как он	2	1
442	люди а	1	1
443	его но	1	1
444	человек не	1	1
445	так сказать	2	1
446	даже с	1	1
447	больше всего	1	1
448	в статье	1	1
449	независимость от	1	1
450	ощущается в	1	1
451	к одному	3	1
452	что еще	1	1
453	была не	1	1
454	и вот	4	1
455	считать ее	1	1
456	их в	2	1
457	что тут	2	1
458	том и	1	1
459	в плане	6	1
460	которое как	1	1
461	и заключается	1	1
462	такого же	2	1
463	или слово	1	1
464	конечно в	2	1
465	на все	1	1
466	и навсегда	1	1
467	лишь в	7	1
468	знает что	3	1
469	тут надо	1	1
470	как первый	1	1
471	говорит что	1	1
472	оно стремится	3	1
473	само собою	1	1
474	в них	4	1
475	рядом с	4	1
476	все равно	2	1
477	и духовных	1	1
478	эту тему	1	1
479	и вопреки	1	1
480	которой он	3	1
481	нигде не	1	1
482	фигурирует в	1	1
483	движется в	1	1
484	в один	1	1
485	но я	2	1
486	которую он	1	1
487	во время	5	1
488	был прямо	1	1
489	дошли до	1	1
490	и при	1	1
491	и их	1	1
492	сказать так	1	1
493	мысль и	2	1
494	этого необходимо	2	1
495	как все	2	1
496	в такой	4	1
497	и третий	1	1
498	и без	4	1
499	в письме	1	1
500	живет только	1	1
501	она в	2	1
502	всего только	1	1
503	мы говорили	2	1
504	еще с	1	1
505	в которых	2	1
506	и решается	1	1
507	признать что	1	1
508	отца это	1	1
509	но эта	2	1
510	но он	4	1
511	друг другу	4	1
512	не поймет	1	1
513	есть именно	1	1
514	речи в	2	1
515	без всяких	1	1
516	войти в	2	1
517	ни было	3	1
518	говорит не	1	1
519	с такими	1	1
520	что сам	2	1
521	том же	1	1
522	на всю	2	1
523	выступает здесь	1	1
524	почти все	1	1
525	любви и	1	1
526	силен в	1	1
527	он тоже	1	1
528	что с	2	1
529	с теми	1	1
530	самого начала	8	1
531	считает что	1	1
532	одна из	1	1
533	что их	1	1
534	чтобы в	1	1
535	на себе	1	1
536	смысле конечно	1	1
537	в основе	1	1
538	и далеко	1	1
539	категорию и	1	1
540	как здесь	1	1
541	нельзя ли	1	1
542	во всякой	1	1
543	слово по	1	1
544	это еще	1	1
545	для всего	1	1
546	это с	1	1
547	и весь	1	1
548	в форму	1	1
549	определение но	1	1
550	но очень	1	1
551	того в	1	1
552	а тогда	1	1
553	все дело	1	1
554	ему и	1	1
555	это слово	4	1
556	яркостью и	1	1
557	своей статье	1	1
558	в процессе	1	1
559	доказать что	1	1
560	раз как	1	1
561	как будто	4	1
562	ли это	2	1
563	есть у	1	1
564	о таком	1	1
565	очень часто	2	1
566	когда мы	1	1
567	тогда и	2	1
568	поэтом и	1	1
569	его за	4	1
570	только еще	1	1
571	i но	2	1
572	всего в	1	1
573	и другим	1	1
574	за что	1	1
575	бы он	2	1
576	для его	2	1
577	и свое	1	1
578	время он	1	1
579	и он	2	1
580	можно и	1	1
581	в критике	1	1
582	каждому из	1	1
583	с ее	3	1
584	звучит не	1	1
585	всем этим	2	1
586	всего этого	3	1
587	без всякого	2	1
588	его взгляды	1	1
589	в ее	3	1
590	только не	1	1
591	в себя	1	1
592	с самого	8	1
593	так в	2	1
594	и сам	7	1
595	другом и	1	1
596	его нет	1	1
597	здесь он	2	1
598	те же	2	1
599	это вовсе	1	1
600	особенно в	2	1
601	с самим	15	1
602	еще две	1	1
603	слова у	1	1
604	том как	1	1
605	что говорил	1	1
606	а еще	1	1
607	же почти	1	1
608	даны в	1	1
609	собой и	3	1
610	другой не	1	1
611	форме в	1	1
612	каждый раз	1	1
613	и должно	1	1
614	мы могли	1	1
615	в самой	1	1
616	на вопрос	2	1
617	и поэтому	1	1
618	или на	1	1
619	что такой	1	1
620	можно сказать	1	1
621	ли она	1	1
622	самому себе	1	1
623	с известной	1	1
624	не выходит	1	1
625	такими же	1	1
626	все в	1	1
627	вся эта	1	1
628	пусть будет	1	1
629	и во	3	1
630	нуждается в	3	1
631	не довлеет	1	1
632	у другого	2	1
633	отметить что	1	1
634	во всей	1	1
635	по разным	1	1
636	даже для	1	1
637	и она	1	1
638	у которого	1	1
639	и мы	1	1
640	один из	1	1
641	что только	1	1
642	смысле и	1	1
643	будто бы	2	1
644	словом и	3	1
645	бы его	3	1
646	это очень	1	1
647	впрочем и	1	1
648	для нее	1	1
649	не происходит	1	1
650	здесь с	1	1
651	на одно	2	1
652	есть ни	1	1
653	в эти	2	1
654	не то	1	1
655	же он	1	1
656	самом деле	10	1
657	конечно не	2	1
658	да еще	2	1
659	эти черты	1	1
660	еще очень	2	1
661	него и	3	1
662	в душе	2	1
663	и других	1	1
664	а ведь	1	1
665	за ним	2	1
666	этот раз	2	1
667	него нет	2	1
668	не чем	1	1
669	тогда в	2	1
670	которая может	1	1
671	иначе как	1	1
672	не для	1	1
673	при всей	1	1
674	как мой	1	1
675	его внутренний	2	1
676	позднего периода	1	1
677	них мы	1	1
678	этого он	1	1
679	но из	1	1
680	этот второй	1	1
681	другого и	3	1
682	тотчас же	4	1
683	или иной	4	1
684	о своей	3	1
685	и из	1	1
686	до сих	1	1
687	что человек	1	1
688	по своим	1	1
689	к которому	1	1
690	потом в	1	1
691	им из	2	1
692	и прежде	4	1
693	он это	4	1
694	он во	2	1
695	такое же	2	1
696	борьба в	1	1
697	себя и	8	1
698	в стремлении	1	1
699	еще всецело	1	1
700	резко отличается	1	1
701	от другого	2	1
702	вопрос почему	1	1
703	в некоторых	1	1
704	не обращая	1	1
705	был в	1	1
706	на этот	2	1
707	быть актом	1	1
708	другом то	1	1
709	а так	3	1
710	о чем	1	1
711	голос и	3	1
712	него не	1	1
713	все такого	1	1
714	с которым	4	1
715	что из	1	1
716	и об	2	1
717	было в	2	1
718	его я	1	1
719	уже давно	1	1
720	в творчестве	4	1
721	очень долго	1	1
722	сделать его	2	1
723	в строгом	1	1
724	из которых	1	1
725	в человеке	1	1
726	не знал	2	1
727	по своему	4	1
728	ли его	1	1
729	строгом смысле	1	1
730	он говорит	1	1
731	в последнем	2	1
732	но этот	1	1
733	очень важно	2	1
734	в первой	1	1
735	которым он	4	1
736	мы сказали	1	1
737	нам еще	1	1
738	этого слова	5	1
739	слова и	11	1
740	нас интересует	1	1
741	этом случае	1	1
742	сих пор	1	1
743	но так	3	1
744	только для	1	1
745	все это	14	1
746	имел в	1	1
747	ум и	1	1
748	от нас	1	1
749	пока еще	2	1
750	мире а	2	1
751	и после	1	1
752	и позволяет	1	1
753	и часто	1	1
754	ли в	1	1
755	и давала	1	1
756	он тут	2	1
757	между ними	1	1
758	нашей современности	1	1
759	бы даже	1	1
760	который является	1	1
761	еще более	1	1
762	решается в	1	1
763	я хочу	2	1
764	но зато	4	1
765	вот этот	1	1
766	и мне	1	1
767	есть уже	1	1
768	отношении к	7	1
769	к самому	5	1
770	жизнь это	1	1
771	может и	1	1
772	в свою	1	1
773	это все	1	1
774	с ней	1	1
775	отношением к	3	1
776	они были	1	1
777	является и	1	1
778	ко всему	1	1
779	чтобы он	1	1
780	в заключение	1	1
781	но эти	2	1
782	правда все	1	1
783	и другие	1	1
784	того времени	2	1
785	тоже с	1	1
786	который не	1	1
