N	2gram	Potebnia_M_2	Dialekti
145	если она	1	3
146	стороны и	1	3
147	более или	8	3
148	конечно не	1	3
149	от этого	1	3
150	но эта	1	3
151	в самом	4	3
152	потом уже	2	3
153	он не	1	3
154	всех этих	2	3
155	и еще	1	3
156	что одна	1	3
157	что ни	2	3
158	но все	2	3
159	этом смысле	2	3
160	в них	5	3
161	должно быть	2	3
162	или менее	8	3
163	имеет ничего	1	3
164	в их	1	3
165	что я	1	3
166	друг другу	1	3
167	красный цвет	2	3
168	тому что	2	3
169	на себе	1	3
170	но только	2	3
171	в сознании	23	3
172	только с	1	3
173	уже и	1	3
174	могут быть	8	3
175	его с	2	3
176	указывает на	2	3
177	и о	1	3
178	сознания и	1	3
179	более внутреннее	1	3
180	чтобы понять	1	3
181	и та	1	3
182	что и	11	3
183	может иметь	1	3
184	один из	2	3
185	но с	1	3
186	только в	11	3
187	только на	1	3
188	и внешнее	1	3
189	но что	2	3
190	даже и	2	3
191	же это	1	3
192	что для	3	3
193	по направлению	2	3
194	света и	2	3
195	ничем не	2	3
196	и потому	2	3
197	что же	1	3
198	в его	2	3
199	и все	3	3
200	или нет	3	3
201	бы в	2	3
202	только что	3	3
203	отношении к	2	3
204	состоит из	1	3
205	была бы	1	3
206	жизни и	1	3
207	думать что	3	3
208	говоря о	3	2
209	чтобы не	1	2
210	от всякой	1	2
211	для своего	1	2
212	что если	6	2
213	что уже	1	2
214	вопрос о	2	2
215	время как	4	2
216	оно есть	1	2
217	мы и	1	2
218	есть для	1	2
219	быть в	1	2
220	то мы	2	2
221	но конечно	1	2
222	друг к	1	2
223	из этих	4	2
224	но как	1	2
225	себе и	1	2
226	относится к	3	2
227	что именно	1	2
228	с этим	7	2
229	на деле	3	2
230	что как	1	2
231	что касается	1	2
232	помнить что	3	2
233	о самом	1	2
234	бы и	1	2
235	мы получаем	1	2
236	все эти	2	2
237	к самому	1	2
238	тому же	1	2
239	дальше и	1	2
240	связанные с	2	2
241	а просто	1	2
242	не как	3	2
243	на земле	1	2
244	на этом	2	2
245	в каждом	2	2
246	могла бы	3	2
247	и может	3	2
248	к другу	1	2
249	это было	2	2
250	с другими	5	2
251	с этой	1	2
252	как и	7	2
253	для чего	1	2
254	между собою	7	2
255	до сих	4	2
256	и тогда	3	2
257	и при	3	2
258	можно найти	1	2
259	всяком случае	7	2
260	это что	2	2
261	во всем	2	2
262	в которых	1	2
263	для всякого	1	2
264	и от	3	2
265	ни было	3	2
266	того кто	3	2
267	для нее	2	2
268	говорим что	1	2
269	можем сказать	1	2
270	раз и	1	2
271	если и	2	2
272	не менее	5	2
273	или что	2	2
274	хотя это	1	2
275	и другое	4	2
276	мысли в	3	2
277	к ним	1	2
278	отличное от	2	2
279	заметить что	6	2
280	из того	1	2
281	которое в	1	2
282	отличается от	1	2
283	от которой	1	2
284	и это	2	2
285	о которых	3	2
286	как не	3	2
287	на нем	1	2
288	как с	1	2
289	и совершенно	1	2
290	в другом	2	2
291	мог бы	3	2
292	по сравнению	1	2
293	по мере	5	2
294	его самого	1	2
295	е о	1	2
296	на что	1	2
297	же путем	2	2
298	для того	5	2
299	вслед за	3	2
300	и следовательно	2	2
301	не зная	2	2
302	того что	7	2
303	же можно	1	2
304	эти последние	2	2
305	что здесь	1	2
306	д и	1	2
307	и быть	1	2
308	с ними	3	2
309	не идет	1	2
310	и так	1	2
311	сказали что	1	2
312	с одной	4	2
313	есть своя	1	2
314	же и	1	2
315	уже не	4	2
316	и у	3	2
317	если мы	3	2
318	то и	9	2
319	только тогда	3	2
320	как более	1	2
321	из них	5	2
322	для него	10	2
323	и их	5	2
324	никто не	1	2
325	т п	3	2
326	иначе не	1	2
327	были бы	1	2
328	со стороны	3	2
329	что человек	1	2
330	тот кто	1	2
331	именно в	1	2
332	а с	2	2
333	стремится к	1	2
334	только как	6	2
335	если это	2	2
336	состояние в	1	2
337	или по	2	2
338	как в	10	2
339	одной стороны	3	2
340	сравнению с	1	2
341	еще не	4	2
342	как например	3	2
343	такой же	4	2
344	сих пор	4	2
345	но так	1	2
346	об одном	3	2
347	убедиться что	1	2
348	даже больше	1	2
349	она ни	1	2
350	и для	3	2
351	просто не	1	2
352	то не	3	2
353	три основные	1	2
354	тем более	1	2
355	свет и	4	2
356	они были	1	2
357	точно так	9	2
358	я могу	1	2
359	к этому	2	2
360	этой точки	1	2
361	которая не	1	2
362	я и	1	1
363	а между	4	1
364	то к	2	1
365	не иначе	1	1
366	скажет что	1	1
367	например в	3	1
368	без них	2	1
369	и неудовольствия	2	1
370	есть мы	1	1
371	и без	1	1
372	при чтении	2	1
373	бы для	1	1
374	мере в	1	1
375	сразу и	1	1
376	тем же	3	1
377	чего не	2	1
378	к другому	4	1
379	и до	1	1
380	переносном смысле	1	1
381	воспоминание о	5	1
382	чем именно	1	1
383	без звука	1	1
384	уже по	1	1
385	и могут	1	1
386	той же	3	1
387	а как	1	1
388	им самим	1	1
389	и само	1	1
390	мы не	11	1
391	связаны между	1	1
392	которую я	1	1
393	красном цвете	1	1
394	бы что	2	1
395	как я	1	1
396	легче чем	1	1
397	но даже	3	1
398	же что	3	1
399	так а	1	1
400	себе что	1	1
401	не иметь	1	1
402	может так	1	1
403	и самого	1	1
404	столько же	1	1
405	виде то	1	1
406	без которой	2	1
407	что по	1	1
408	он встречается	1	1
409	на их	1	1
410	столь же	5	1
411	от себя	2	1
412	во всех	7	1
413	в желтом	1	1
414	вкуса и	2	1
415	бы она	1	1
416	в создании	3	1
417	его так	1	1
418	в ее	1	1
419	понятие символа	1	1
420	совсем не	2	1
421	его свойство	1	1
422	мы будем	1	1
423	заметим что	1	1
424	в сторону	1	1
425	явлениями и	1	1
426	друг от	1	1
427	друга и	1	1
428	в оценке	1	1
429	и чем	1	1
430	один и	1	1
431	что хотя	4	1
432	впасть в	1	1
433	в той	1	1
434	его на	2	1
435	убеждены что	2	1
436	если на	2	1
437	дает нам	1	1
438	в связи	2	1
439	что нет	2	1
440	которое и	1	1
441	мысль о	7	1
442	могли бы	2	1
443	и наконец	1	1
444	на нас	3	1
445	его к	1	1
446	и чувственность	1	1
447	и свою	1	1
448	не более	1	1
449	к чему	1	1
450	в которой	5	1
451	цели а	1	1
452	иметь много	1	1
453	бы не	5	1
454	так в	4	1
455	такое значение	1	1
456	с их	1	1
457	этого образа	1	1
458	иначе и	1	1
459	в наших	1	1
460	нам на	3	1
461	и если	4	1
462	с чем	3	1
463	из указанных	1	1
464	при этом	13	1
465	не вижу	1	1
466	раз навсегда	1	1
467	равно и	2	1
468	и эти	1	1
469	есть именно	1	1
470	свою собственную	1	1
471	к одному	1	1
472	не к	1	1
473	что нужно	1	1
474	ни была	1	1
475	чувства в	4	1
476	значит только	1	1
477	одной и	2	1
478	и по	2	1
479	так например	3	1
480	таким образом	11	1
481	что три	1	1
482	по которому	1	1
483	что почти	1	1
484	не будет	1	1
485	что все	2	1
486	же не	1	1
487	в состоянии	6	1
488	тем в	1	1
489	главным образом	4	1
490	сознание и	4	1
491	же касается	1	1
492	чего он	1	1
493	мы уже	1	1
494	них не	3	1
495	сознание не	1	1
496	сознание есть	1	1
497	то есть	30	1
498	убедить что	1	1
499	теми которые	1	1
500	на каком	1	1
501	когда уже	1	1
502	или наконец	1	1
503	его в	3	1
504	за собою	2	1
505	от одного	3	1
506	то все	4	1
507	а это	2	1
508	и тем	3	1
509	в жизни	2	1
510	кажется что	3	1
511	если вместо	1	1
512	из нее	1	1
513	далеко не	3	1
514	этого не	2	1
515	отражается в	1	1
516	не всегда	1	1
517	книги к	1	1
518	основывается на	1	1
519	жизни но	1	1
520	оно имеет	1	1
521	его слово	1	1
522	в развитии	1	1
523	форма и	1	1
524	а равно	2	1
525	себе все	1	1
526	наблюдение над	1	1
527	различаются между	1	1
528	имеет место	2	1
529	есть такая	1	1
530	что значит	1	1
531	я этого	1	1
532	что между	1	1
533	о такой	1	1
534	никаких оснований	1	1
535	сознания но	1	1
536	могут не	1	1
537	в такой	1	1
538	место в	4	1
539	знаем что	1	1
540	и они	2	1
541	и той	2	1
542	этого содержания	1	1
543	мир и	1	1
544	которые в	1	1
545	но он	2	1
546	сами по	7	1
547	том чтобы	1	1
548	тем не	6	1
549	действительно есть	1	1
550	этих и	1	1
551	что например	2	1
552	зрения и	7	1
553	же такое	1	1
554	не говорящее	1	1
555	и вся	1	1
556	этом не	1	1
557	сознании в	1	1
558	внешнее не	1	1
559	вообще но	1	1
560	тем самым	4	1
561	виду что	1	1
562	есть прежде	2	1
563	с теми	2	1
564	самого начала	2	1
565	дело в	1	1
566	того как	7	1
567	а тогда	2	1
568	сколько и	1	1
569	в нас	3	1
570	что вы	1	1
571	того чтобы	2	1
572	может только	1	1
573	вытекает из	2	1
574	на меня	1	1
575	например всякий	1	1
576	именно с	1	1
577	этих двух	1	1
578	всего на	1	1
579	такое например	1	1
580	показывает как	1	1
581	на те	1	1
582	по своей	1	1
583	меня и	1	1
584	найдем что	1	1
585	отсюда легко	1	1
586	не вытекает	1	1
587	и его	2	1
588	связи с	6	1
589	не нужен	1	1
590	доводить до	1	1
591	его собственное	2	1
592	бы несколько	2	1
593	однако это	1	1
594	не потому	1	1
595	не могут	7	1
596	когда мы	2	1
597	сравнении с	2	1
598	должны быть	4	1
599	сходство с	1	1
600	наоборот в	1	1
601	оно не	3	1
602	на это	1	1
603	где он	1	1
604	него как	1	1
605	на предмет	2	1
606	замечаем что	1	1
607	с образом	1	1
608	должен быть	1	1
609	дать себе	2	1
610	от друга	1	1
611	но при	1	1
612	здесь не	1	1
613	на другой	2	1
614	факт не	1	1
615	не скажет	1	1
616	не идеальное	1	1
617	с каким	2	1
618	смысл но	1	1
619	нет никакой	1	1
620	с самого	2	1
621	то время	4	1
622	самое это	3	1
623	что это?	1	1
624	в пример	2	1
625	на том	1	1
626	сознании а	1	1
627	если они	1	1
628	и сам	1	1
629	что у	2	1
630	на нее	1	1
631	времени и	1	1
632	жизнь а	1	1
633	здесь как	1	1
634	этим в	1	1
635	оно так	1	1
636	другой не	1	1
637	связанное с	1	1
638	можно объяснить	1	1
639	каждый раз	1	1
640	приближается к	1	1
641	то они	1	1
642	другое значение	1	1
643	язык и	1	1
644	при котором	1	1
645	но мы	3	1
646	мысли сколько	1	1
647	и просто	1	1
648	все его	1	1
649	согласиться что	1	1
650	этим не	1	1
651	любви к	1	1
652	заключается в	1	1
653	все в	1	1
654	же лица	1	1
655	сами собою	4	1
656	между тем	6	1
657	что видно	1	1
658	переходит в	1	1
659	а потому	5	1
660	и только	6	1
661	нельзя сказать	1	1
662	в ту	1	1
663	слова для	2	1
664	отчет в	1	1
665	этого представления	1	1
666	не знаю	1	1
667	а именно	1	1
668	не так	3	1
669	есть такой	1	1
670	его собственная	1	1
671	не непосредственно	2	1
672	только можно	1	1
673	апперцепции в	1	1
674	в какой	2	1
675	на природу	2	1
676	бы показать	1	1
677	как нечто	1	1
678	сложные образы	1	1
679	мысли тем	1	1
680	в стороне	1	1
681	деле не	1	1
682	или же	7	1
683	бы ни	5	1
684	имеет своим	1	1
685	содержание его	2	1
686	в выражении	1	1
687	все они	1	1
688	со всеми	1	1
689	есть в	2	1
690	содержание не	1	1
691	не можем	6	1
692	уже в	5	1
693	над нею	1	1
694	знаем но	1	1
695	а то	2	1
696	не дает	2	1
697	все признаки	3	1
698	при помощи	1	1
699	в душе	23	1
700	и других	2	1
701	и поэзии	1	1
702	этих чувственных	1	1
703	он имеет	1	1
704	он может	1	1
705	совсем другое	1	1
706	себе в	3	1
707	пока не	1	1
708	стать в	1	1
709	от другого	3	1
710	и также	1	1
711	или как	1	1
712	прибавить что	2	1
713	не для	1	1
714	содержание и	1	1
715	с этими	1	1
716	у него	2	1
717	как при	3	1
718	и цвета	2	1
719	от того	5	1
720	и вместе	4	1
721	указание на	2	1
722	бы это	1	1
723	но во-вторых	1	1
724	это будет	3	1
725	имели бы	1	1
726	не были	1	1
727	скорость и	1	1
728	с другим	1	1
729	имеет и	1	1
730	значение которое	1	1
731	а чувственное	1	1
732	мысли об	3	1
733	мы его	1	1
734	только один	4	1
735	вообще мы	1	1
736	такое же	2	1
737	в природе	5	1
738	человек может	1	1
739	и др	1	1
740	разумеется мы	1	1
741	бы никакого	1	1
742	связано с	2	1
743	превращается в	2	1
744	была самая	1	1
745	чтобы убедиться	1	1
746	а на	1	1
747	себе никаких	1	1
748	а за	1	1
749	которое по	1	1
750	зависит от	2	1
751	так когда	1	1
752	именно так	1	1
753	его как	1	1
754	нам совершенно	1	1
755	как ни	1	1
756	при более	1	1
757	выражением его	1	1
758	там где	4	1
759	и уже	5	1
760	имеет нечто	1	1
761	как образуются	1	1
762	если не	4	1
763	уже давно	1	1
764	роль и	1	1
765	то прежде	1	1
766	вместе с	11	1
767	представить себе	1	1
768	к другой	2	1
769	же с	1	1
770	поэтому если	1	1
771	и самые	1	1
772	малом виде	1	1
773	самый этот	1	1
774	не сами	1	1
775	к своему	1	1
776	тех и	1	1
777	а если	1	1
778	не дают	2	1
779	на тот	1	1
780	перехода от	2	1
781	перед нами	1	1
782	в чистом	1	1
783	его жизни	1	1
784	находятся в	1	1
785	это его	1	1
786	быть только	2	1
787	делать с	1	1
788	в малом	1	1
789	никто никогда	1	1
790	что мы	11	1
791	природу и	1	1
792	между прочим	4	1
793	этом и	1	1
794	от нас	1	1
795	но для	1	1
796	к другим	3	1
797	другой как	1	1
798	это уже	1	1
799	душе а	1	1
800	известной степени	1	1
801	же есть	1	1
802	не знаем	2	1
803	указать на	1	1
804	не различаются	1	1
805	при таком	1	1
806	не прямо	1	1
807	быть названа	1	1
808	понять что	1	1
809	о котором	2	1
810	это как	1	1
811	человек и	1	1
812	как именно	2	1
813	для нас	31	1
814	было на	1	1
815	впечатление и	1	1
816	его соответствие	1	1
817	как явление	1	1
818	них и	1	1
819	нашего существа	1	1
820	есть уже	1	1
821	только свет	1	1
822	что вообще	2	1
823	к ее	1	1
824	и определенная	1	1
825	вместе и	5	1
826	лишь по	1	1
827	между ними	2	1
828	от своего	1	1
829	мысли которая	1	1
830	содержание то	1	1
831	в последнем	1	1
832	в сравнении	2	1
833	только о	1	1
834	всем этом	2	1
835	тогда не	1	1
836	я вижу	1	1
837	жизни народов	1	1
838	на смысл	1	1
839	то оно	1	1
840	они не	4	1
841	из чего	1	1
842	который не	1	1
843	свет не	2	1
844	в таком	4	1
845	все что	3	1
