N	2gram	Propp_Isto_7	Analitik
182	в сознании	1	2
183	отличается от	2	2
184	же самое	1	2
185	для себя	1	2
186	как мы	3	2
187	и о	2	2
188	здесь не	2	2
189	не могу	1	2
190	мысль о	1	2
191	представляют собой	5	2
192	и сам	1	2
193	должно быть	1	2
194	и та	1	2
195	с целью	2	2
196	можно сказать	1	2
197	один из	7	2
198	ли он	4	2
199	который в	1	2
200	бы ни	1	2
201	в мировом	1	2
202	оказывается в	1	2
203	или не	1	2
204	в начале	1	2
205	при помощи	3	2
206	не сам	1	2
207	себе в	1	2
208	не о	1	2
209	со стороны	2	2
210	было бы	2	2
211	что из	2	2
212	и потому	1	2
213	в данном	4	2
214	что же	1	2
215	до встречи	1	2
216	отвечает на	1	2
217	это как	2	2
218	тем более	2	2
219	другой стороны	8	2
220	в свое	1	2
221	героя в	1	2
222	в какой	1	2
223	например в	3	1
224	объяснению которое	1	1
225	он показывает	6	1
226	и должны	1	1
227	этого мира	1	1
228	от своей	1	1
229	смысл этого	1	1
230	сам автор	1	1
231	не имеют	2	1
232	должна быть	1	1
233	и больше	1	1
234	видеть в	3	1
235	в зависимости	1	1
236	по его	2	1
237	мы уже	4	1
238	она в	3	1
239	к зятю	3	1
240	на тех	1	1
241	ситуации в	1	1
242	мы не	4	1
243	наиболее древние	1	1
244	не вполне	3	1
245	оно есть	1	1
246	и другая	1	1
247	что герой	12	1
248	как я	1	1
249	как не	1	1
250	зависимости от	1	1
251	в ней	1	1
252	по этому	2	1
253	он был	1	1
254	в различных	3	1
255	я на	1	1
256	в чем	5	1
257	во всех	7	1
258	тем как	1	1
259	или во	1	1
260	как если	1	1
261	в ее	2	1
262	чем это	1	1
263	они имеют	1	1
264	а только	1	1
265	к которой	2	1
266	не входит	1	1
267	только тогда	1	1
268	или по	1	1
269	герой не	3	1
270	определяется не	1	1
271	в поисках	1	1
272	первый взгляд	4	1
273	независимо от	1	1
274	его на	2	1
275	как в	12	1
276	поэтому всякое	1	1
277	и той	1	1
278	и наконец	3	1
279	к сыну	3	1
280	более или	1	1
281	искусство и	1	1
282	со своей	2	1
283	такое если	1	1
284	из мифа	1	1
285	не приходится	1	1
286	та же	2	1
287	вопрос почему	1	1
288	что это	6	1
289	бы с	1	1
290	он в	2	1
291	в известном	1	1
292	и тот	2	1
293	имеем в	5	1
294	если он	3	1
295	силу и	1	1
296	мировом фольклоре	1	1
297	всех этих	6	1
298	в виде	1	1
299	красоты и	1	1
300	а о	1	1
301	из него	1	1
302	его от	1	1
303	что ни	1	1
304	всех своих	1	1
305	и наоборот	1	1
306	но все	4	1
307	здесь мы	5	1
308	однако все	1	1
309	же не	1	1
310	в состоянии	4	1
311	и может	1	1
312	его в	3	1
313	мы постараемся	1	1
314	и тем	2	1
315	еще одно	1	1
316	в ином	12	1
317	участие в	2	1
318	от отца	4	1
319	этом мы	2	1
320	в них	3	1
321	быть понят	2	1
322	с тем	1	1
323	и уже	1	1
324	одна и	1	1
325	только во	1	1
326	действительно не	1	1
327	и становится	3	1
328	или менее	1	1
329	в этих	13	1
330	все более	1	1
331	во время	6	1
332	ему во	1	1
333	и при	1	1
334	этой связи	1	1
335	и ее	2	1
336	взгляд на	1	1
337	знает и	1	1
338	не от	2	1
339	в которых	1	1
340	в сказке	36	1
341	него не	1	1
342	но он	2	1
343	не его	2	1
344	не должно	1	1
345	нас к	2	1
346	тому что	2	1
347	по мере	1	1
348	не менее	5	1
349	царской дочери	1	1
350	одна из	7	1
351	и остается	1	1
352	на него	2	1
353	нельзя не	1	1
354	ничего не	5	1
355	под этим	1	1
356	что собственно	2	1
357	отношения то	1	1
358	того в	1	1
359	за которой	1	1
360	не говорит	1	1
361	во всем	2	1
362	ему и	1	1
363	но это	3	1
364	обращает на	1	1
365	вступающего в	1	1
366	мы и	1	1
367	мы встречаем	1	1
368	начиная с	1	1
369	к себе	3	1
370	к объяснению	1	1
371	здесь совершенно	1	1
372	всего в	1	1
373	его с	1	1
374	оно не	1	1
375	утверждать что	1	1
376	говорит о	2	1
377	можно и	1	1
378	но по	2	1
379	вне этого	1	1
380	но при	2	1
381	два события	1	1
382	царем и	1	1
383	одновременно они	1	1
384	на той	1	1
385	и исторически	2	1
386	на том	2	1
387	если они	1	1
388	иной мир	2	1
389	те же	1	1
390	а этот	1	1
391	том как	1	1
392	собой и	1	1
393	и вздумал	1	1
394	в разных	1	1
395	на руку	1	1
396	это происходит	3	1
397	в самой	1	1
398	другие и	1	1
399	но мы	1	1
400	и что	10	1
401	распространено и	1	1
402	и во	1	1
403	восходит к	2	1
404	связь между	1	1
405	они являются	1	1
406	во всей	1	1
407	только такие	1	1
408	символическая смерть	1	1
409	и только	1	1
410	отца к	3	1
411	которая и	1	1
412	в ту	1	1
413	а его	3	1
414	знания и	1	1
415	вплоть до	2	1
416	или может	1	1
417	магический кристалл	1	1
418	в него	1	1
419	в современной	1	1
420	тех пор	1	1
421	герой в	2	1
422	на которой	1	1
423	я все	1	1
424	и дело	2	1
425	тот же	2	1
426	мы увидим	6	1
427	друг друга	2	1
428	быть распространено	1	1
429	входит в	1	1
430	бытия в	1	1
431	к отцу	2	1
432	самые разнообразные	1	1
433	все они	1	1
434	так что	3	1
435	со своим	4	1
436	связи с	3	1
437	не можем	2	1
438	то и	4	1
439	а то	1	1
440	или даже	2	1
441	дает ему	2	1
442	за ним	1	1
443	ибо он	1	1
444	не так	2	1
445	сама в	1	1
446	у него	10	1
447	тестя к	2	1
448	иметь для	2	1
449	тут же	1	1
450	в науке	1	1
451	от меня	1	1
452	в целях	2	1
453	смерти и	1	1
454	только на	2	1
455	в особенности	2	1
456	целом итак	1	1
457	не до	1	1
458	она и	1	1
459	и даже	3	1
460	требует чтобы	1	1
461	нам не	1	1
462	в любой	1	1
463	до сих	2	1
464	может и	1	1
465	здесь в	1	1
466	вслед за	1	1
467	один и	1	1
468	и др	2	1
469	мертвых но	1	1
470	превращается в	3	1
471	его как	1	1
472	вступления в	1	1
473	о чем	1	1
474	приобщение к	1	1
475	означало бы	1	1
476	если не	4	1
477	в связи	2	1
478	знаков и	1	1
479	связь с	2	1
480	он уже	1	1
481	как это	2	1
482	не удается	1	1
483	в лице	1	1
484	требует от	1	1
485	к своему	1	1
486	по своему	1	1
487	за рамки	1	1
488	происходит в	3	1
489	с некоторым	1	1
490	с этой	6	1
491	своим результатам	1	1
492	сих пор	3	1
493	с иным	1	1
494	от нас	1	1
495	вы говорите	1	1
496	перед нами	2	1
497	о мире	1	1
498	в достаточной	1	1
499	при всем	1	1
500	она должна	1	1
501	только одна	1	1
502	еще одна	3	1
503	сохраняется и	2	1
504	и от	2	1
505	все что	1	1
506	или в	8	1
507	мира и	1	1
508	на небесах	2	1
509	человек и	1	1
510	я не	1	1
511	хотя и	3	1
512	инициации в	1	1
513	на первый	4	1
514	ее и	1	1
515	для нас	6	1
516	от него	3	1
517	мы должны	4	1
518	же в	1	1
519	утверждал что	1	1
520	к самому	1	1
521	все еще	1	1
522	не знает	1	1
523	этом все	1	1
524	из этого	1	1
525	что то	1	1
526	приводит нас	1	1
527	в действительности	2	1
528	где он	1	1
529	жизни и	1	1
530	а я	1	1
531	также не	1	1
532	ее в	3	1
533	героя как	1	1
534	и эта	2	1
535	они не	2	1
536	от тестя	2	1
537	этой точки	3	1
538	и вновь	1	1
