N	2gram	Tiupa_Anal_1	Narrotol
739	с легкой	2	1
740	в карты	1	1
741	не просто	2	1
742	на том	1	1
743	другой а	1	1
744	смерти и	1	1
745	в последние	1	1
746	не до	1	1
747	иного национального	1	1
748	в.т и	1	1
749	знаки и	1	1
750	на уровне	3	1
751	даже не	1	1
752	не поддается	1	1
753	который не	1	1
754	не обязательно	1	1
755	очевидным образом	1	1
756	а именно	3	1
757	личность это	1	1
758	лица в	1	1
759	значения в	1	1
760	для этого	2	1
761	или меньшей	4	1
762	автором в	1	1
763	наконец в	1	1
764	а с	3	1
765	своего текста	2	1
766	событийной полноте	1	1
767	нового времени	1	1
768	что для	1	1
769	говорит о	1	1
770	выступает в	2	1
771	одной стороны	3	1
772	и опять	1	1
773	места времени	1	1
774	его как	1	1
775	событие о	1	1
776	одну из	1	1
777	специфически человеческий	1	1
778	произведение в	2	1
779	время оно	1	1
780	художественного целого	10	1
781	на фоне	2	1
782	связь с	1	1
783	говорит нам	1	1
784	о себе	1	1
785	как говорилось	1	1
786	одно слово	1	1
787	модус существования	1	1
788	субъекта и	4	1
789	и потому	2	1
790	в рамках	3	1
791	без наличия	1	1
792	не удается	1	1
793	над ним	1	1
794	однако смысл	1	1
795	сего времени	1	1
796	она есть	2	1
797	словно бы	1	1
798	собой ни	1	1
799	его событийной	1	1
800	мировой жизни	1	1
801	легкой руки	2	1
802	воспринимающем сознании	1	1
803	не можем	1	1
804	согласно которому	1	1
805	по бахтину	2	1
806	страны мертвых	1	1
807	рассказ в	1	1
808	в ментальной	1	1
809	ним например	1	1
810	художественное произведение	5	1
811	установки и	1	1
812	как именует	1	1
813	до сего	1	1
814	но это	1	1
815	при условии	1	1
816	текст и	2	1
817	в культуре	3	1
818	присутствуют в	1	1
819	числе и	1	1
820	что позволяет	1	1
821	одного и	2	1
822	он видел	1	1
823	и восприятия	2	1
824	говорящего и	1	1
825	указать на	1	1
826	лев толстой	1	1
827	мышления в	1	1
828	не имея	1	1
829	при таком	1	1
830	ко второй	1	1
831	не он	1	1
832	сознания и	1	1
833	о котором	1	1
834	человек и	1	1
835	как для	1	1
836	или другой	1	1
837	утрачивает свою	2	1
838	нового эпизода	1	1
839	собственно говоря	4	1
840	смысла а	1	1
841	тем более	2	1
842	переносом в	1	1
843	будто бы	3	1
844	все они	1	1
845	вот этот	1	1
846	предмета и	1	1
847	от событийной	1	1
848	позиции субъекта	1	1
849	служит общим	1	1
850	на роль	2	1
851	специальном значении	1	1
852	письма и	1	1
853	это организация	1	1
854	не знает	1	1
855	главному герою	1	1
856	была бы	2	1
857	котором рассказано	1	1
858	речи и	1	1
859	совершенно не	1	1
860	завершающего слова	1	1
861	этом все	1	1
862	не сами	1	1
863	прямой речи	1	1
864	поведения в	2	1
865	в свое	2	1
866	более или	1	1
867	собой лишь	1	1
868	в речь	2	1
869	в искусстве	2	1
870	случае если	1	1
871	по поводу	1	1
872	том числе	3	1
873	они не	1	1
874	событий в	1	1
