N	2gram	Tiupa_Hudo_2	KulturaY
179	слишком очевидно	1	2
180	одним из	1	2
181	также и	1	2
182	на месте	1	2
183	по преимуществу	3	2
184	все те	2	2
185	бы уже	1	2
186	что если	1	2
187	было известно	1	2
188	бы и	4	2
189	я не	7	2
190	этого термина	1	2
191	что можно	1	2
192	не все	3	2
193	если в	2	2
194	тогда как	7	2
195	себе и	1	2
196	нас все	1	2
197	но в	2	2
198	от этого	1	2
199	и говорит	1	2
200	так или	1	2
201	же из	1	2
202	но ведь	1	2
203	роли в	2	2
204	трудно было	1	2
205	он не	4	2
206	свое время	1	2
207	но все	1	2
208	в каждом	1	2
209	в состоянии	3	2
210	лишь в	2	2
211	заключается в	1	2
212	и тем	1	2
213	этого не	1	2
214	в слове	1	2
215	как и	11	2
216	в москве	1	2
217	и было	2	2
218	иначе говоря	1	2
219	и становится	2	2
220	и еще	1	2
221	и при	1	2
222	в своей	6	2
223	не столько	2	2
224	от себя	1	2
225	что я	2	2
226	что было	3	2
227	и более	1	2
228	том же	1	2
229	слов о	1	2
230	вместе со	2	2
231	по себе	1	2
232	ср в	1	2
233	до конца	1	2
234	что с	1	2
235	в то	6	2
236	как о	3	2
237	ничего не	5	2
238	дело не	2	2
239	например не	1	2
240	был в	1	2
241	никогда не	5	2
242	такова что	2	2
243	же время	4	2
244	не является	2	2
245	когда мы	1	2
246	во все	1	2
247	слова но	1	2
248	ли в	3	2
249	к жизни	1	2
250	что все	3	2
251	не мог	1	2
252	когда в	3	2
253	одно из	5	2
254	смысле и	1	2
255	в разных	1	2
256	о нем	2	2
257	на примере	1	2
258	никак не	1	2
259	любви к	2	2
260	это было	2	2
261	во втором	2	2
262	а именно	1	2
263	не знаю	1	2
264	как например	1	2
265	которые говорили	1	2
266	но с	1	2
267	любовь к	1	2
268	же и	2	2
269	в сторону	1	2
270	то и	4	2
271	ни одного	2	2
272	может служить	1	2
273	это по	1	2
274	были бы	1	2
275	объяснение в	1	2
276	или иначе	1	2
277	это разумеется	1	2
278	по своим	1	2
279	смысл в	1	2
280	даже для	1	2
281	превращается в	4	2
282	а на	1	2
283	о чем	8	2
284	не всегда	1	2
285	именно так	2	2
286	в это	3	2
287	и а	2	2
288	в контексте	2	2
289	с этой	1	2
290	этом случае	1	2
291	видно что	1	2
292	и для	2	2
293	на улице	1	2
294	или в	3	2
295	для нас	3	2
296	и все	7	2
297	между ними	2	2
298	я и	6	1
299	в сфере	1	1
300	знать в	1	1
301	же как	2	1
302	начале xix	1	1
303	для себя	6	1
304	тех же	1	1
305	но тем	2	1
306	на деле	1	1
307	показать что	1	1
308	не меняется	1	1
309	в строгом	2	1
310	едва ли	3	1
311	собою в	1	1
312	понимается в	1	1
313	полагает что	1	1
314	скучно в	1	1
315	на пороге	2	1
316	на материале	1	1
317	народного просвещения	1	1
318	ответить на	1	1
319	во внутреннем	1	1
320	который был	2	1
321	говорить о	2	1
322	и другая	1	1
323	это время	1	1
324	редко и	1	1
325	столь же	3	1
326	в различных	1	1
327	теперь в	2	1
328	сознания а	1	1
329	тем как	2	1
330	то он	1	1
331	не то	1	1
332	понятно в	1	1
333	его во	1	1
334	присутствует в	1	1
335	отношение к	2	1
336	друг от	1	1
337	боялся как	1	1
338	в одной	1	1
339	же с	1	1
340	поскольку они	1	1
341	только об	1	1
342	как к	1	1
343	не нужно	1	1
344	за выражение	1	1
345	предметы и	1	1
346	что нет	1	1
347	перед нами	11	1
348	собственно и	1	1
349	и старые	1	1
350	это просто	1	1
351	в действительности	1	1
352	следующим образом	3	1
353	ним было	1	1
354	со своей	2	1
355	ни один	1	1
356	мне не	1	1
357	в нашем	2	1
358	бы не	3	1
359	того факта	1	1
360	в дальнейшем	1	1
361	по имени	1	1
362	как он	3	1
363	его но	1	1
364	по словам	1	1
365	не следует	1	1
366	но именно	2	1
367	однако он	1	1
368	у читателя	1	1
369	наших глазах	1	1
370	так часто	1	1
371	на этом	2	1
372	лишь с	1	1
373	прежде чем	2	1
374	в большой	1	1
375	одни только	2	1
376	и стало	1	1
377	от нее	1	1
378	то ни	1	1
379	же не	2	1
380	том случае	1	1
381	об этом	7	1
382	читать и	1	1
383	которого не	1	1
384	и иных	1	1
385	то все	1	1
386	слова без	1	1
387	в жизни	8	1
388	важное и	1	1
389	она и	1	1
390	силы в	1	1
391	с внешней	2	1
392	и уже	4	1
393	для чего	1	1
394	смысле что	1	1
395	мы с	3	1
396	со всей	2	1
397	раз и	1	1
398	во второй	2	1
399	в ходе	1	1
400	это живет	1	1
401	взгляд на	1	1
402	в следующем	1	1
403	наших дней	1	1
404	слова любовь	1	1
405	вот он	4	1
406	он понимал	1	1
407	в мы	1	1
408	каким был	1	1
409	мы в	1	1
410	в прозе	1	1
411	мысли и	2	1
412	своего рода	16	1
413	всякий раз	3	1
414	но это	1	1
415	но он	1	1
416	однако в	2	1
417	а вот	2	1
418	случае мы	1	1
419	сам он	2	1
420	освободиться от	1	1
421	фраза в	1	1
422	любви и	3	1
423	из нас	2	1
424	выше фразах	1	1
425	ничего нового	1	1
426	важно что	1	1
427	что ему	1	1
428	мысли в	1	1
429	только из	1	1
430	и притом	1	1
431	и остается	1	1
432	та или	1	1
433	не могло	1	1
434	только не	2	1
435	приверженности к	1	1
436	дело в	1	1
437	одна из	2	1
438	учения о	1	1
439	или иная	1	1
440	как она	1	1
441	и теперь	1	1
442	смотрела на	1	1
443	как будто	4	1
444	тогда в	2	1
445	что на	3	1
446	однако это	1	1
447	может показаться	1	1
448	факта что	1	1
449	просвещения и	1	1
450	есть только	1	1
451	одно только	1	1
452	как только	3	1
453	той или	1	1
454	они и	2	1
455	будто и	1	1
456	в настоящее	1	1
457	на наших	1	1
458	не ограничивается	1	1
459	вот и	5	1
460	как мы	2	1
461	от друга	1	1
462	и понять	1	1
463	и подлинное	2	1
464	в ее	18	1
465	и от	2	1
466	в соответствующих	2	1
467	ее полные	1	1
468	в себя	1	1
469	и когда	1	1
470	с головой	1	1
471	и сам	5	1
472	что у	3	1
473	только через	1	1
474	которая была	2	1
475	при необходимости	1	1
476	но у	1	1
477	в последней	2	1
478	с этого	1	1
479	в словах	1	1
480	просвещение а	1	1
481	в каждой	1	1
482	образом в	1	1
483	а его	1	1
484	она уже	1	1
485	настоящее время	1	1
486	тех его	1	1
487	после того	1	1
488	а также	2	1
489	времени в	1	1
490	не умеет	1	1
491	нас в	1	1
492	во всех	1	1
493	сказать на	1	1
494	и всякая	1	1
495	должно было	1	1
496	в конечном	4	1
497	и хорошо	1	1
498	этом и	3	1
499	обстоятельств с	1	1
500	из своего	1	1
501	и только	2	1
502	соединении с	1	1
503	еще более	1	1
504	избавление от	1	1
505	с неба	1	1
506	рассказа что	1	1
507	все время	3	1
508	у всех	3	1
509	ней все	1	1
510	за него	2	1
511	чтобы ответить	1	1
512	он видел	1	1
513	сразу же	1	1
514	и одновременно	1	1
515	в двух	2	1
516	мы получим	1	1
517	и дело	1	1
518	среди других	3	1
519	дело с	2	1
520	что даже	2	1
521	субъекта в	1	1
522	и так	1	1
523	а лишь	1	1
524	за себя	1	1
525	имеет своим	1	1
526	же люди	1	1
527	не мешает	1	1
528	видел ее	1	1
529	это же	1	1
530	тот или	1	1
531	с одной	3	1
532	бы у	1	1
533	и у	2	1
534	этом что	1	1
535	себя в	8	1
536	только на	5	1
537	себя и	2	1
538	обстоит дело	1	1
539	в нашей	1	1
540	действующего лица	1	1
541	еще одну	1	1
542	целого ряда	1	1
543	или даже	1	1
544	и других	1	1
545	в разряд	1	1
546	его и	2	1
547	их как	1	1
548	сюжета а	1	1
549	на своего	1	1
550	для него	5	1
551	могло бы	1	1
552	в конце	1	1
553	не для	1	1
554	тому же	2	1
555	случайное и	1	1
556	не столь	1	1
557	образом не	1	1
558	к той	2	1
559	от того	1	1
560	в других	4	1
561	случае с	1	1
562	же это	1	1
563	лишнее и	1	1
564	одной стороны	3	1
565	пока еще	3	1
566	тотчас же	1	1
567	живой и	1	1
568	и тех	3	1
569	в соединении	1	1
570	как же	2	1
571	перед ним	1	1
572	воспоминания о	1	1
573	берет на	1	1
574	говорит о	4	1
575	повествовательной функции	1	1
576	более того	1	1
577	однако и	2	1
578	что несмотря	1	1
579	человеческой жизни	6	1
580	человек в	3	1
581	долгое время	1	1
582	отнюдь не	2	1
583	но как	1	1
584	где как	1	1
585	все более	1	1
586	нет ничего	2	1
587	теперь он	1	1
588	эти слова	1	1
589	как одно	1	1
590	всего тем	1	1
591	ведь даже	1	1
592	что за	1	1
593	это также	1	1
594	наряду с	5	1
595	конечном итоге	1	1
596	в ответ	3	1
597	за рамки	1	1
598	быть только	1	1
599	да и	5	1
600	из этой	1	1
601	возвратимся к	1	1
602	кстати и	1	1
603	только о	1	1
604	еще раз	1	1
605	его в	2	1
606	в условиях	1	1
607	своей жизни	4	1
608	который по	1	1
609	только для	2	1
610	внимания на	1	1
611	о его	2	1
612	и таким	1	1
613	улице и	1	1
614	в начале	1	1
615	но для	1	1
616	всего лишь	3	1
617	это уже	2	1
618	не раздумывая	1	1
619	отношениях к	1	1
620	а всего	2	1
621	отношении между	1	1
622	было ясно	1	1
623	жизнью в	1	1
624	для той	1	1
625	это часто	1	1
626	начинается так	2	1
627	бы он	1	1
628	интерес к	1	1
629	и н	1	1
630	я хотел	1	1
631	будто бы	3	1
632	если можно	2	1
633	сказал бы	1	1
634	я в	1	1
635	давно уже	2	1
636	отношении к	1	1
637	жизни в	7	1
638	это все	1	1
639	не знает	1	1
640	сказать что	2	1
641	только как	1	1
642	найти себя	1	1
643	совершенно не	1	1
644	в точности	1	1
645	конфликт между	1	1
646	с такой	2	1
647	первом случае	1	1
648	перед нею	1	1
649	есть и	3	1
650	та же	2	1
651	который в	2	1
652	не сказал	1	1
653	жизнь в	2	1
654	об отношении	1	1
655	жизни и	6	1
656	в искусстве	1	1
657	в роли	2	1
658	случае если	1	1
659	в своих	1	1
660	к этому	1	1
661	точно так	1	1
662	все что	3	1
