N	2gram	Bakhtin_Pr_2	slovoVRo
483	контексте данного	1	1
484	друг к	3	1
485	идеи которая	1	1
486	всегда стремится	1	1
487	в сторону	2	1
488	к ним	3	1
489	диалог не	1	1
490	как чужое	1	1
491	вступают в	2	1
492	ивана карамазова	4	1
493	что так	1	1
494	в едином	2	1
495	творчество достоевского	1	1
496	незавершенными и	1	1
497	чем же	2	1
498	зрения а	1	1
499	материалом для	1	1
500	в одной	5	1
501	до его	1	1
502	что проблема	1	1
503	этого развития	1	1
504	из возможных	2	1
505	романах достоевского	6	1
506	все остальные	1	1
507	не сливается	1	1
508	диалогического проникновения	2	1
509	героев достоевского	4	1
510	своего художественного	1	1
511	а со	1	1
512	и свою	2	1
513	этой идеи	1	1
514	форму своего	2	1
515	важность для	1	1
516	в самом	13	1
517	та же	1	1
518	в целом	5	1
519	момент его	1	1
520	романы и	1	1
521	он в	1	1
522	выражение в	3	1
523	в этой	1	1
524	изображающего сознания	1	1
525	нами в	4	1
526	другом случае	1	1
527	ее как	1	1
528	сливаются с	1	1
529	на то	2	1
530	и идея	1	1
531	свой материал	1	1
532	человек не	1	1
533	общения с	1	1
534	вообще не	1	1
535	что она	4	1
536	по самому	1	1
537	время и	1	1
538	он ни	1	1
539	но именно	1	1
540	и только	1	1
541	речах персонажей	1	1
542	с глубокой	1	1
543	создания в	1	1
544	говорили в	2	1
545	между героями	1	1
546	и еще	1	1
547	не значит	2	1
548	у лермонтова	1	1
549	романа все	1	1
550	и сам	3	1
551	которого и	1	1
552	кризиса и	1	1
553	их диалогического	2	1
554	не преодолевается	1	1
555	и по	2	1
556	поэтому слово	1	1
557	в каждом	4	1
558	мне в	1	1
559	подход к	2	1
560	смысле в	1	1
561	и единую	1	1
562	в мире	3	1
563	об этом	3	1
564	к другу	3	1
565	них не	1	1
566	высказывания и	1	1
567	сознание не	1	1
568	сказать в	1	1
569	гораздо труднее	1	1
570	это было	2	1
571	не умеет	1	1
572	то все	1	1
573	и правды	1	1
574	здесь нет	2	1
575	особое отношение	1	1
576	даже по	1	1
577	и романа	1	1
578	но уже	2	1
579	он является	1	1
580	достоевского и	2	1
581	не вместима	1	1
582	все равно	1	1
583	можем сказать	2	1
584	интонациями и	1	1
585	всегда и	2	1
586	несмотря на	1	1
587	ведет к	2	1
588	выйти за	1	1
589	одним а	1	1
590	здесь конечно	2	1
591	одного и	2	1
592	здесь она	1	1
593	и становится	2	1
594	этот материал	1	1
595	статьях и	1	1
596	идеологической позиции	2	1
597	которая является	1	1
598	линии в	1	1
599	нет для	1	1
600	в своей	6	1
601	сознания но	2	1
602	лежат в	1	1
603	их сознания	1	1
604	романа поэтому	1	1
605	с идеей	2	1
606	конечно что	1	1
607	его мире	1	1
608	объектную тень	1	1
609	она в	1	1
610	прийти к	1	1
611	мы говорили	1	1
612	для развития	1	1
613	романа который	1	1
614	мысли и	3	1
615	не исчерпывается	2	1
616	от его	2	1
617	диалогического подхода	1	1
618	завершенный образ	2	1
619	оно до	1	1
620	дан в	1	1
621	с чужою	1	1
622	диалогах с	2	1
623	где она	2	1
624	слову с	1	1
625	он живет	1	1
626	слову как	1	1
627	тем не	1	1
628	своего времени	1	1
629	есть именно	1	1
630	по ту	1	1
631	произведения в	1	1
632	она или	1	1
633	вещей и	1	1
634	если нет	2	1
635	и единого	1	1
636	и герой	2	1
637	идеологической жизни	2	1
638	его целом	3	1
639	самого начала	1	1
640	авторского слова	2	1
641	не о	2	1
642	в романном	1	1
643	и притом	1	1
644	на себе	1	1
645	у этой	1	1
646	героев и	1	1
647	лишь одна	1	1
648	образцами для	1	1
649	внешние и	1	1
650	и автор	2	1
651	словом но	1	1
652	карамазова и	1	1
653	человека от	2	1
654	построения образа	1	1
655	ничего не	3	1
656	а во	1	1
657	заложенные в	1	1
658	степени объектны	1	1
659	ее с	3	1
660	лишь с	1	1
661	всей жизни	1	1
662	нам важно	2	1
663	но теперь	2	1
664	в сознании	2	1
665	поэтому менее	1	1
666	себе никогда	1	1
667	для осуществления	1	1
668	и живую	1	1
669	эти три	1	1
670	звучит в	2	1
671	или иных	1	1
672	еще резче	1	1
673	мира лишь	1	1
674	его лежит	1	1
675	а путем	1	1
676	являются уже	1	1
677	его внутренней	1	1
678	и должно	1	1
679	во все	2	1
680	из самого	1	1
681	другими голосами	1	1
682	говорят в	1	1
683	лежит в	2	1
684	и всех	1	1
685	если же	1	1
686	публицистических статьях	1	1
687	как только	1	1
688	числе и	2	1
689	содержанием и	1	1
690	с авторской	2	1
691	протяжении всего	2	1
692	всего что	1	1
693	в судебной	1	1
694	не предполагает	1	1
695	социальные и	1	1
696	самую гущу	1	1
697	процессе их	1	1
698	с образом	3	1
699	правда не	1	1
700	диалогическое отношение	2	1
701	и самое	2	1
702	то она	1	1
703	разобщены и	1	1
704	в виду	2	1
705	в зоне	4	1
706	с незавершенной	1	1
707	как один	1	1
708	всего этого	3	1
709	авторское сознание	2	1
710	точками зрения	2	1
711	сочетается с	4	1
712	чтобы быть	1	1
713	же идея	2	1
714	с самого	1	1
715	зрения не	1	1
716	приводит к	1	1
717	дано в	1	1
718	и иные	1	1
719	слова а	1	1
720	на том	1	1
721	и себе	1	1
722	и ту	1	1
723	и другими	2	1
724	выдвигает в	1	1
725	и глубины	1	1
726	еще в	1	1
727	роман или	1	1
728	как свои	1	1
729	и незавершенный	1	1
730	это как	2	1
731	одно из	1	1
732	с человеком	1	1
733	этого сознания	2	1
734	не на	4	1
735	образом в	2	1
736	напряженном и	1	1
737	контекста его	1	1
738	другими словами	2	1
739	за пределами	1	1
740	никак не	1	1
741	и что	2	1
742	чужие голоса	1	1
743	определяющее значение	1	1
744	не поддается	2	1
745	не стоит	1	1
746	можно сказать	2	1
747	романа идея	1	1
748	мы понимаем	1	1
749	всех своих	1	1
750	сам определяет	1	1
751	которой мы	1	1
752	тем или	1	1
753	затем в	1	1
754	смысле не	1	1
755	мире поэтому	1	1
756	увидеть и	2	1
757	во всей	1	1
758	свою новую	1	1
759	вообще и	1	1
760	в художественной	2	1
761	представления о	1	1
762	о предмете	1	1
763	его влиянием	1	1
764	и следовательно	7	1
765	человека как	2	1
766	в лучшем	1	1
767	условия для	1	1
768	того что	3	1
769	все зависит	1	1
770	ни понимать	1	1
771	самые основы	2	1
772	творческого процесса	2	1
773	одну и	1	1
774	фамильярного контакта	2	1
775	поэтому для	1	1
776	важное значение	1	1
777	среди других	2	1
778	одной из	2	1
779	как вещи	1	1
780	проникнуть в	1	1
781	в какой	1	1
782	друг друга	7	1
783	которые будучи	1	1
784	целом ряде	2	1
785	уже говорили	2	1
786	и действительно	2	1
787	в напряженном	1	1
788	до нас	1	1
789	каждом новом	1	1
790	такого героя	2	1
791	одном сознании	1	1
792	никак нельзя	1	1
793	какие функции	1	1
794	резче и	1	1
795	и мировоззрения	1	1
796	и ее	7	1
797	воспринять и	1	1
798	образа говорящего	1	1
799	взаимодействии с	1	1
800	его слову	1	1
801	значимость и	2	1
802	следствия и	1	1
803	слова героя	2	1
804	от автора	4	1
805	сильным и	1	1
806	угадать и	1	1
807	с нею	1	1
808	и умирают	1	1
809	только на	1	1
810	только чисто	1	1
811	быть весьма	1	1
812	в больших	1	1
813	к слову	1	1
814	а это	1	1
815	за счет	2	1
816	и обратно	1	1
817	но есть	1	1
818	за ним	1	1
819	всех сферах	1	1
820	характерно что	2	1
821	мир в	2	1
822	за роман	1	1
823	был почти	1	1
824	сами по	1	1
825	и со	2	1
826	в конце	4	1
827	но повторяем	1	1
828	с этими	1	1
829	ту сторону	1	1
830	может служить	1	1
831	мы можем	4	1
832	и рождается	2	1
833	и никогда	1	1
834	из которого	2	1
835	жизни на	1	1
836	как раз	6	1
837	условно назовем	1	1
838	тем что	2	1
839	и оценки	1	1
840	чтобы оно	1	1
841	характерны для	1	1
842	в других	1	1
843	сопоставление различных	1	1
844	правды и	1	1
845	предметом изображения	1	1
846	возможность художественного	1	1
847	и интонации	1	1
848	к совершенно	1	1
849	для правильного	2	1
850	как у	2	1
851	не обязательно	1	1
852	нами встает	1	1
853	или меньшей	1	1
854	характерно для	1	1
855	случаев в	1	1
856	чужой мысли	1	1
857	мы еще	1	1
858	не исключает	1	1
859	что не	5	1
860	неотделим от	2	1
861	должно быть	4	1
862	превращается в	4	1
863	нужно сказать	1	1
864	а на	2	1
865	мышления которые	1	1
866	зависит от	1	1
867	самое слово	1	1
868	другой стороны	1	1
869	все время	3	1
870	чужую мысль	1	1
871	изображения при	1	1
872	герой лишь	1	1
873	не допускает	1	1
874	или с	1	1
875	оценки и	2	1
876	героя герой	1	1
877	определенность и	1	1
878	проникновения в	3	1
879	мы находим	1	1
880	вступает в	4	1
881	я говорю	1	1
882	в частности	1	1
883	все то	2	1
884	вступает с	1	1
885	о себе	3	1
886	в непрерывном	1	1
887	слова то	1	1
888	полемике с	1	1
889	поэтому даже	1	1
890	диалогического общения	2	1
891	самой действительности	2	1
892	в неразрывное	1	1
893	нет ни	3	1
894	влияния на	1	1
895	он говорит	2	1
896	который мы	1	1
897	иллюстрацией к	1	1
898	авантюрный сюжет	9	1
899	раскрывает новые	1	1
900	всех других	1	1
901	более высоких	1	1
902	даже там	1	1
903	и идеологической	1	1
904	в литературе	6	1
905	быть только	2	1
906	да и	1	1
907	как особенности	1	1
908	для понимания	2	1
909	ней не	1	1
910	с исключительной	1	1
911	большей или	1	1
912	рассказ в	1	1
913	находить и	1	1
914	их отношение	1	1
915	этого слова	2	1
916	художественного контекста	1	1
917	и диалог	1	1
918	чужой голос	1	1
919	у толстого	1	1
920	приблизиться к	1	1
921	три момента	1	1
922	в условиях	2	1
923	роман xix	1	1
924	то перед	1	1
925	только для	2	1
926	нарочито и	1	1
927	в самую	2	1
928	себе все	1	1
929	мире а	1	1
930	в наше	1	1
931	тех или	1	1
932	не является	3	1
933	сюжета и	1	1
934	раз подчеркнуть	2	1
935	но на	2	1
936	и среди	2	1
937	сознания и	6	1
938	контакта с	3	1
939	человека это	1	1
940	за своими	1	1
941	словом о	2	1
942	себя самого	1	1
943	или нет	1	1
944	есть всего	1	1
945	но зато	1	1
946	участников диалога	1	1
947	же в	1	1
948	же предмет	1	1
949	но всегда	1	1
950	поэтому диалог	1	1
951	значит конечно	1	1
952	к самому	1	1
953	здесь только	1	1
954	образ человека	2	1
955	лучшем случае	1	1
956	же идеи	1	1
957	и широко	1	1
958	которые здесь	1	1
959	разобранные нами	1	1
960	возможно лишь	1	1
961	они были	1	1
962	при определенных	1	1
963	речей и	1	1
964	идея в	4	1
965	бы быть	2	1
966	живого и	1	1
967	значение не	1	1
968	или точнее	1	1
969	эти типы	1	1
970	печорин у	1	1
971	также не	2	1
972	в своих	4	1
973	замкнутости и	1	1
974	лишены подлинного	1	1
975	к этому	4	1
976	том числе	2	1
977	которая не	2	1
