N	2gram	Vygotskiy__4	PoTuStor
116	за пределы	1	2
117	меньше всего	2	2
118	с этим	5	2
119	в этот	1	2
120	что это	13	2
121	но ведь	1	2
122	вообще не	1	2
123	он не	11	2
124	и исключительно	1	2
125	то же	9	2
126	на протяжении	1	2
127	нечего и	1	2
128	и мы	15	2
129	было бы	12	2
130	в жизни	4	2
131	кажется что	2	2
132	в них	2	2
133	всю жизнь	2	2
134	как и	5	2
135	это нечто	1	2
136	на первый	1	2
137	в своей	4	2
138	почти не	1	2
139	все и	1	2
140	знаем что	4	2
141	можем сказать	1	2
142	и вся	1	2
143	никогда не	5	2
144	сводится к	2	2
145	здесь же	1	2
146	так называемый	1	2
147	понятия и	1	2
148	что на	1	2
149	в каком	8	2
150	все то	12	2
151	что оно	3	2
152	не будет	4	2
153	как не	1	2
154	только то	1	2
155	в пределах	3	2
156	как с	1	2
157	для этого	8	2
158	и вообще	1	2
159	с ним	5	2
160	о том	20	2
161	другими словами	1	2
162	для нас	7	2
163	какое значение	2	2
164	что и	3	2
165	во всей	3	2
166	один из	2	2
167	сделать это	3	2
168	мы видим	6	2
169	что он	20	2
170	и действительно	1	2
171	и так	4	2
172	поэтому и	1	2
173	есть в	1	2
174	не имеющие	1	2
175	не можем	3	2
176	если мы	12	2
177	можно определить	1	2
178	в душе	1	2
179	и других	4	2
180	цели и	1	2
181	у него	6	2
182	себя и	1	2
183	что не	4	2
184	а на	2	2
185	не на	2	2
186	что мы	6	2
187	в частности	4	2
188	так же	13	2
189	чувства и	1	2
190	к следующему	1	2
191	с этой	4	2
192	с историей	1	2
193	но это	1	2
194	и таким	1	2
195	к другим	1	2
196	и для	3	2
197	ни было	1	2
198	из тех	1	2
199	это делает	2	2
200	все остальные	1	2
201	а может	1	2
202	ее в	4	2
203	к этому	4	2
204	во сне	1	2
205	говоря о	1	1
206	совершенно новой	1	1
207	человека и	1	1
208	все остальное	2	1
209	и то	2	1
210	он может	2	1
211	шаг за	3	1
212	словами и	1	1
213	это и	5	1
214	согласии с	1	1
215	не ощущали	1	1
216	полагают что	1	1
217	конечно с	1	1
218	и которому	1	1
219	и чрезвычайно	1	1
220	что эти	2	1
221	не имеют	1	1
222	случае нельзя	1	1
223	каком отношении	1	1
224	века в	1	1
225	его не	2	1
226	всей ее	2	1
227	полагает что	5	1
228	со всех	1	1
229	самое замечательное	3	1
230	мы имеем	2	1
231	которой скрывается	2	1
232	что если	3	1
233	вопрос о	2	1
234	нам в	2	1
235	его современников	1	1
236	так чтобы	2	1
237	я не	4	1
238	касается то	1	1
239	как я	3	1
240	из того	1	1
241	но даже	1	1
242	к физиологии	1	1
243	всех сторон	1	1
244	в ней	6	1
245	иное как	1	1
246	не был	2	1
247	столь же	2	1
248	совершенно определенных	1	1
249	бы то	2	1
250	что его	3	1
251	ощущали бы	1	1
252	трагедии для	2	1
253	весь тот	1	1
254	чем это	1	1
255	но не	3	1
256	заметим что	1	1
257	значение и	1	1
258	него все	2	1
259	каком направлении	1	1
260	с совершенно	4	1
261	менее всего	1	1
262	мы сейчас	2	1
263	что они	6	1
264	для объяснения	1	1
265	нашего сознания	1	1
266	в течение	1	1
267	первый взгляд	1	1
268	же с	1	1
269	общего с	1	1
270	сказать то	1	1
271	дает нам	1	1
272	все же	5	1
273	однако не	2	1
274	всей этой	2	1
275	в полном	1	1
276	когда он	7	1
277	это просто	2	1
278	увидим что	3	1
279	этой цели	2	1
280	от этого	3	1
281	психологии и	1	1
282	та же	3	1
283	точку зрения	1	1
284	этот новый	1	1
285	в нашем	1	1
286	или во	1	1
287	не оставляет	1	1
288	мы чувствуем	1	1
289	как он	5	1
290	на его	1	1
291	что она	10	1
292	не следует	1	1
293	главным образом	1	1
294	именно то	1	1
295	есть та	1	1
296	образом и	1	1
297	в корне	1	1
298	борьбу с	3	1
299	наших глазах	1	1
300	из него	1	1
301	приходим к	2	1
302	подобно тому	1	1
303	как момент	1	1
304	с чем	2	1
305	от нее	1	1
306	то ни	1	1
307	как они	1	1
308	а то	1	1
309	вывести из	1	1
310	в мире	3	1
311	каждый акт	1	1
312	что никакого	1	1
313	той же	4	1
314	по смыслу	1	1
315	на все	2	1
316	тот материал	1	1
317	образ не	1	1
318	это было	4	1
319	чувства к	1	1
320	искусства в	1	1
321	должны перейти	1	1
322	уже знаем	3	1
323	в свой	1	1
324	истории и	1	1
325	за ней	2	1
326	еще одно	1	1
327	душе человека	1	1
328	слагаются в	1	1
329	с тем	4	1
330	одна и	2	1
331	несмотря на	1	1
332	форма и	1	1
333	смысл и	4	1
334	и еще	1	1
335	но если	3	1
336	и другом	2	1
337	что есть	1	1
338	со всяким	1	1
339	со своего	1	1
340	что до	1	1
341	идущее от	1	1
342	свой смысл	1	1
343	значение для	1	1
344	которые в	1	1
345	которые конечно	2	1
346	поступка и	1	1
347	так называемое	1	1
348	же мы	2	1
349	на один	1	1
350	а иногда	1	1
351	в смысле	1	1
352	и форму	1	1
353	и отсюда	1	1
354	же заметим	1	1
355	тогда когда	1	1
356	дело в	1	1
357	одна из	4	1
358	в сущности	6	1
359	в самых	3	1
360	что иное	1	1
361	того чтобы	22	1
362	только не	2	1
363	вытекает из	1	1
364	не имеет	2	1
365	это мы	1	1
366	вообще нет	1	1
367	и всегда	1	1
368	ничего не	2	1
369	и вместо	1	1
370	очень плохо	1	1
371	всего на	1	1
372	пути и	3	1
373	за которой	2	1
374	исследования мы	1	1
375	во всем	2	1
376	к этим	1	1
377	связи с	2	1
378	в сознании	1	1
379	в виду	2	1
380	только одним	1	1
381	мы и	1	1
382	с другом	4	1
383	и со	1	1
384	у меня	1	1
385	нам что	2	1
386	мы узнаем	4	1
387	и такие	1	1
388	отличается от	1	1
389	же самое	6	1
390	одну и	1	1
391	к тому	12	1
392	узнаем о	2	1
393	на мать	2	1
394	бы он	1	1
395	день и	1	1
396	что при	2	1
397	на это	1	1
398	она не	3	1
399	ничего общего	1	1
400	бы по	2	1
401	который только	1	1
402	из всего	1	1
403	ни одно	2	1
404	без всякого	2	1
405	на другой	1	1
406	характер и	1	1
407	психологии да	1	1
408	и что	25	1
409	и прочее	1	1
410	и сам	1	1
411	что может	3	1
412	в другом	1	1
413	можно было	4	1
414	времени и	2	1
415	каждого из	1	1
416	именно этот	1	1
417	это только	1	1
418	удивление и	1	1
419	даны в	4	1
420	если бы	10	1
421	мы вправе	4	1
422	в глубине	1	1
423	о ней	2	1
424	о нем	4	1
425	и здесь	3	1
426	в порядке	4	1
427	внимание на	2	1
428	и та	2	1
429	как ее	1	1
430	как наиболее	1	1
431	жизни если	1	1
432	других людей	1	1
433	и поклонения	1	1
434	и превратить	1	1
435	эти два	1	1
436	но нет	1	1
437	на одном	1	1
438	никаких сомнений	1	1
439	в другой	1	1
440	и содержания	1	1
441	деле в	1	1
442	все время	24	1
443	на наших	1	1
444	и об	1	1
445	в которую	1	1
446	к нему	1	1
447	но так	1	1
448	себя с	1	1
449	что только	1	1
450	было перед	1	1
451	тот же	3	1
452	к делу	3	1
453	на другие	1	1
454	дело с	3	1
455	мы увидим	2	1
456	о смерти	5	1
457	никак нельзя	2	1
458	бы ни	1	1
459	и матери	1	1
460	с одной	3	1
461	себя в	4	1
462	же и	1	1
463	события и	1	1
464	уже в	2	1
465	всем его	1	1
466	в нашей	2	1
467	сделать и	1	1
468	его и	2	1
469	ним и	1	1
470	в конце	8	1
471	вовсе не	5	1
472	с этими	1	1
473	ее не	1	1
474	и изжить	1	1
475	как его	1	1
476	как раз	9	1
477	в любви	1	1
478	перейти к	2	1
479	для того	23	1
480	уже совершенно	1	1
481	и старается	1	1
482	во власти	1	1
483	со всем	1	1
484	со стороны	2	1
485	с другой	2	1
486	на ее	2	1
487	здесь в	3	1
488	эти две	1	1
489	в каких	2	1
490	в свою	1	1
491	место их	1	1
492	а с	2	1
493	на которые	1	1
494	мы еще	1	1
495	что для	5	1
496	говорит о	4	1
497	в некоторых	1	1
498	у нас	4	1
499	одной стороны	3	1
500	материал в	1	1
501	на этот	3	1
502	это выходит	1	1
503	и самый	1	1
504	а не	6	1
505	с которым	1	1
506	он даже	1	1
507	в руках	2	1
508	художественной формы	4	1
509	нормальном состоянии	1	1
510	в связи	1	1
511	и пути	1	1
512	связь с	5	1
513	этой же	1	1
514	вопрос можно	1	1
515	легче всего	1	1
516	что ясно	1	1
517	и техника	2	1
518	тому как	2	1
519	и основной	1	1
520	из этой	3	1
521	друг с	4	1
522	быть не	2	1
523	сейчас же	16	1
524	человека который	1	1
525	о его	1	1
526	и действия	1	1
527	это уже	1	1
528	только одна	2	1
529	при таком	3	1
530	понимать только	1	1
531	формы и	1	1
532	пункт всего	1	1
533	мы только	1	1
534	которая в	1	1
535	которые на	1	1
536	в эту	1	1
537	и ни	1	1
538	все события	3	1
539	на других	1	1
540	мы должны	6	1
541	на языке	1	1
542	только что	15	1
543	с ужасом	1	1
544	же в	1	1
545	к ее	1	1
546	по поводу	4	1
547	жизни в	1	1
548	нет ничего	1	1
549	с ней	1	1
550	а ведь	1	1
551	по которой	1	1
552	не что	1	1
553	за шагом	3	1
554	самое и	2	1
555	самое важное	2	1
556	в своих	3	1
557	этой точки	1	1
558	и эта	2	1
559	это в	4	1
560	как на	6	1
