N	2gram	Vinokur_Ku_1	Psycholo
231	что когда	1	2
232	по преимуществу	2	2
233	нас на	1	2
234	не имеют	3	2
235	все те	2	2
236	и больше	1	2
237	поэзии и	1	2
238	той же	3	2
239	и ничего	1	2
240	столь же	1	2
241	что его	2	2
242	заключается не	1	2
243	все больше	1	2
244	совершенно прав	1	2
245	но как	1	2
246	в общем	3	2
247	очевидно что	3	2
248	не просто	5	2
249	заключено в	1	2
250	тенденцию к	1	2
251	отнюдь не	1	2
252	в истории	3	2
253	в одной	1	2
254	что именно	1	2
255	как к	1	2
256	целый ряд	5	2
257	со своей	1	2
258	что так	3	2
259	думать что	1	2
260	а вовсе	1	2
261	в прямом	1	2
262	все другие	1	2
263	всех этих	1	2
264	в силу	10	2
265	и вот	1	2
266	наших глазах	1	2
267	и по	1	2
268	так например	2	2
269	и может	3	2
270	в совершенно	1	2
271	человек который	1	2
272	показывает что	1	2
273	он действительно	1	2
274	и уже	1	2
275	должны были	1	2
276	но он	1	2
277	друг другу	1	2
278	но они	1	2
279	и эти	3	2
280	и более	2	2
281	том и	2	2
282	в этих	4	2
283	малой степени	1	2
284	все более	1	2
285	дело не	2	2
286	нельзя не	1	2
287	ничего не	2	2
288	находятся в	1	2
289	на те	2	2
290	то это	3	2
291	ли это	2	2
292	в известных	3	2
293	у нас	10	2
294	не могут	2	2
295	когда мы	2	2
296	что оно	3	2
297	на наших	1	2
298	свою очередь	3	2
299	только то	1	2
300	действия и	2	2
301	уяснить себе	1	2
302	по аналогии	1	2
303	одного из	1	2
304	том как	3	2
305	мы в	1	2
306	для этого	3	2
307	со стороны	4	2
308	с ним	5	2
309	внимание на	4	2
310	аналогии с	1	2
311	и во	1	2
312	в которую	1	2
313	говорит он	1	2
314	слов и	1	2
315	и следовательно	1	2
316	что здесь	1	2
317	и одновременно	1	2
318	что только	1	2
319	что даже	1	2
320	наше время	1	2
321	это же	1	2
322	в качестве	7	2
323	есть в	4	2
324	уже не	8	2
325	следует что	4	2
326	одно из	2	2
327	для него	1	2
328	всяком случае	5	2
329	могло бы	1	2
330	иначе как	2	2
331	в конце	1	2
332	но что	1	2
333	и вместе	1	2
334	свою мысль	1	2
335	без всякой	1	2
336	на примере	2	2
337	здесь в	1	2
338	как же	1	2
339	еще и	5	2
340	а с	3	2
341	говорит о	1	2
342	до конца	2	2
343	бы назвать	1	2
344	однако и	1	2
345	басни на	1	2
346	эти слова	1	2
347	к его	1	2
348	к себе	4	2
349	хотя бы	10	2
350	к своему	2	2
351	в данном	4	2
352	что за	1	2
353	есть только	1	2
354	смысле этого	3	2
355	это есть	2	2
356	что же	6	2
357	по существу	4	2
358	том смысле	1	2
359	этого слова	3	2
360	с этой	2	2
361	своей жизни	1	2
362	так ли	1	2
363	при том	2	2
364	в наше	1	2
365	развития и	1	2
366	поэзии в	1	2
367	вовсе нет	1	2
368	только что	1	2
369	же в	4	2
370	так же	4	2
371	его к	3	2
372	нам не	3	2
373	была бы	3	2
374	какой мере	1	2
375	они не	3	2
376	во всяком	5	2
377	не нужна	1	1
378	что употребление	1	1
379	отношении и	1	1
380	в обычном	1	1
381	же как	1	1
382	и потому	4	1
383	признал что	1	1
384	это и	4	1
385	и есть	2	1
386	истинное значение	1	1
387	в первом	3	1
388	из его	1	1
389	и самое	1	1
390	от которых	1	1
391	в зависимости	5	1
392	собою в	1	1
393	в прежних	1	1
394	что мы	1	1
395	к нашей	1	1
396	мы из	1	1
397	часто бывает	1	1
398	вскрыть и	1	1
399	мы имеем	6	1
400	с более	1	1
401	видов и	1	1
402	бы что	1	1
403	большую роль	1	1
404	из своих	1	1
405	среды и	1	1
406	найти для	1	1
407	получили мы	1	1
408	не столько	2	1
409	так чтобы	1	1
410	на себя	3	1
411	на практике	3	1
412	и другая	1	1
413	прозе и	1	1
414	что можно	2	1
415	случаи когда	1	1
416	и он	3	1
417	которую можно	2	1
418	еще не	5	1
419	оно стоит	1	1
420	не имел	1	1
421	в чем	1	1
422	с его	4	1
423	у таких	1	1
424	то мы	3	1
425	но не	5	1
426	на основе	1	1
427	в сторону	2	1
428	не все	2	1
429	оратора и	1	1
430	присутствует в	1	1
431	отношение к	1	1
432	которое при	2	1
433	отличие от	1	1
434	доказать что	2	1
435	относится к	2	1
436	которые не	1	1
437	мы обязаны	1	1
438	как говорит	1	1
439	и вовсе	5	1
440	можно еще	1	1
441	части в	1	1
442	раз обратное	1	1
443	кроме того	1	1
444	и где	1	1
445	тех случаях	2	1
446	частей мы	1	1
447	хотя и	3	1
448	сказал бы	1	1
449	более или	3	1
450	в действительности	1	1
451	что такова	1	1
452	следует остановиться	1	1
453	в себя	1	1
454	очень много	2	1
455	ни один	1	1
456	таковы например	1	1
457	видим мы	1	1
458	бы сказать	1	1
459	же слово	1	1
460	характера не	1	1
461	в известном	1	1
462	дать картину	1	1
463	зависимости от	6	1
464	имеем в	1	1
465	и те	1	1
466	в такую	1	1
467	на его	3	1
468	теории и	1	1
469	не следует	1	1
470	они получают	1	1
471	и еще	2	1
472	них уже	1	1
473	однако он	1	1
474	том чтобы	8	1
475	так часто	1	1
476	так уж	1	1
477	своего времени	2	1
478	с законами	1	1
479	но все	2	1
480	русском языке	4	1
481	как они	2	1
482	то чтобы	1	1
483	есть все	1	1
484	значение в	1	1
485	том случае	1	1
486	только не	1	1
487	и с	5	1
488	с нее	2	1
489	на этой	1	1
490	того или	4	1
491	есть не	1	1
492	это не	7	1
493	деле в	1	1
494	становится невозможным	1	1
495	в сложном	1	1
496	здесь это	1	1
497	в жизни	1	1
498	а вот	1	1
499	для них	2	1
500	но уже	5	1
501	чаще всего	1	1
502	она и	1	1
503	все равно	2	1
504	в слове	2	1
505	о чем	2	1
506	а если	3	1
507	о характере	1	1
508	же два	1	1
509	мы с	1	1
510	и было	2	1
511	должно быть	3	1
512	и тогда	4	1
513	еще раз	1	1
514	и становится	2	1
515	или менее	3	1
516	и при	2	1
517	что такое	6	1
518	в следующем	1	1
519	с историей	2	1
520	вот он	1	1
521	в их	3	1
522	если можно	1	1
523	что вся	1	1
524	оказывается что	1	1
525	стоит в	4	1
526	мысли и	1	1
527	уже самый	1	1
528	от себя	2	1
529	силу того	2	1
530	п с	1	1
531	доказывает что	2	1
532	однако в	1	1
533	с такими	1	1
534	тому чтобы	1	1
535	даже в	3	1
536	этим следует	1	1
537	случае мы	1	1
538	можно ли	2	1
539	заинтересован в	1	1
540	в какое	1	1
541	в таких	4	1
542	ничего нового	1	1
543	как о	2	1
544	мысли в	1	1
545	дело в	1	1
546	как язык	1	1
547	и притом	1	1
548	и форм	1	1
549	законы которыми	1	1
550	этого одного	1	1
551	в самых	1	1
552	оно возможно	1	1
553	совершенно правильно	1	1
554	это еще	1	1
555	не могло	1	1
556	или еще	1	1
557	возможно и	1	1
558	в русском	4	1
559	как она	1	1
560	тогда начинается	1	1
561	с гораздо	1	1
562	это слово	3	1
563	вот что	1	1
564	следует из	1	1
565	с таким	1	1
566	этом отношении	5	1
567	что на	1	1
568	поддержаны и	1	1
569	одним из	2	1
570	такие же	1	1
571	конечно только	1	1
572	мы встречаем	1	1
573	из элементов	1	1
574	относиться к	1	1
575	частный случай	1	1
576	бы он	1	1
577	не есть	4	1
578	все слова	1	1
579	из чего	1	1
580	ничего общего	1	1
581	всегда в	1	1
582	в каждой	1	1
583	в применении	1	1
584	не ограничивается	1	1
585	значения и	1	1
586	лет пять	1	1
587	то она	1	1
588	в некоторых	1	1
589	в собственном	2	1
590	и говорит	2	1
591	на той	1	1
592	идет речь	2	1
593	роль в	4	1
594	из русской	1	1
595	которые применяются	1	1
596	можно было	6	1
597	так и	7	1
598	чтобы указать	1	1
599	не с	3	1
600	которая была	1	1
601	мог бы	1	1
602	же эти	1	1
603	во все	2	1
604	подойти к	2	1
605	именно этот	1	1
606	в результате	5	1
607	по сравнению	1	1
608	в словах	1	1
609	по мере	3	1
610	все дело	1	1
611	бы рассказать	1	1
612	часто и	1	1
613	что часто	1	1
614	в отношения	1	1
615	то из	1	1
616	язык и	1	1
617	раз к	2	1
618	тот особый	1	1
619	которые могли	1	1
620	чтобы с	1	1
621	можно сказать	3	1
622	времени в	1	1
623	это часто	1	1
624	нас в	1	1
625	есть непременно	1	1
626	это было	2	1
627	в конечном	1	1
628	образом если	2	1
629	или иначе	2	1
630	не видел	1	1
631	в форме	1	1
632	еще более	1	1
633	даже для	2	1
634	ее элементов	1	1
635	приемов и	1	1
636	за ту	1	1
637	указывает что	1	1
638	смысле его	1	1
639	порядка и	1	1
640	но с	2	1
641	действие в	2	1
642	этот вопрос	1	1
643	дело с	1	1
644	не сказано	1	1
645	будто бы	1	1
646	положение в	1	1
647	то все	1	1
648	сторону от	2	1
649	между общим	1	1
650	или же	1	1
651	с которыми	1	1
652	до наших	1	1
653	мысли что	1	1
654	ряде случаев	2	1
655	и у	1	1
656	только на	1	1
657	ни одного	2	1
658	мы получим	1	1
659	себя и	1	1
660	в нашей	1	1
661	в начале	1	1
662	целого ряда	1	1
663	эта возможность	1	1
664	не из	1	1
665	и других	1	1
666	виде какой	1	1
667	совсем другое	1	1
668	и их	1	1
669	в прозе	1	1
670	поэтому все	1	1
671	гораздо большей	1	1
672	тому же	1	1
673	которая составляет	1	1
674	из одной	1	1
675	противоречии с	1	1
676	каждый из	1	1
677	у самого	1	1
678	явно не	1	1
679	к той	1	1
680	в других	1	1
681	не было	3	1
682	момент в	1	1
683	именно как	1	1
684	это или	1	1
685	со всем	1	1
686	на второй	1	1
687	а на	2	1
688	значение которое	1	1
689	которые можно	2	1
690	именно в	6	1
691	по своим	2	1
692	и стоит	1	1
693	а именно	2	1
694	к которому	3	1
695	не потому	5	1
696	не прав	1	1
697	в отличие	1	1
698	важное и	1	1
699	что для	1	1
700	обратить внимание	2	1
701	превращается в	2	1
702	от этого	2	1
703	был в	2	1
704	а сам	1	1
705	ничем не	1	1
706	зависит от	1	1
707	что несмотря	1	1
708	в теории	1	1
709	и своим	1	1
710	жизнь в	1	1
711	самый факт	1	1
712	на эту	2	1
713	него не	1	1
714	вероятно не	1	1
715	для оратора	1	1
716	если не	3	1
717	и законы	1	1
718	как именно	2	1
719	которой в	1	1
720	тем чтобы	1	1
721	именно поэтому	2	1
722	я называю	1	1
723	в частности	4	1
724	мы говорим	2	1
725	уже то	1	1
726	нимало не	1	1
727	что теперь	1	1
728	предположить что	1	1
729	в область	1	1
730	на тот	1	1
731	любой из	1	1
732	с традиционными	1	1
733	применении к	1	1
734	быть только	1	1
735	из этой	1	1
736	как нельзя	1	1
737	это значит	1	1
738	и там	1	1
739	смысл в	2	1
740	сейчас же	1	1
741	нечто совершенно	1	1
742	внимания на	1	1
743	о его	1	1
744	слов которые	1	1
745	на следующем	1	1
746	между прочим	2	1
747	я от	1	1
748	нисколько не	3	1
749	пока еще	1	1
750	каждой из	1	1
751	не является	2	1
752	отношениях к	1	1
753	ли в	2	1
754	уже на	2	1
755	этого рода	6	1
756	мы сразу	1	1
757	том виде	1	1
758	как не	1	1
759	собственно говоря	1	1
760	или нет	1	1
761	общего в	1	1
762	когда указывает	1	1
763	бы на	2	1
764	отношении к	1	1
765	гораздо больше	1	1
766	ее только	1	1
767	это все	1	1
768	от света	2	1
769	между ними	2	1
770	только как	1	1
771	речи здесь	1	1
772	это на	1	1
773	и так	1	1
774	в последнем	2	1
775	или иного	3	1
776	мере в	6	1
777	есть и	1	1
778	тогда не	1	1
779	жизни и	1	1
780	но еще	3	1
781	как результат	1	1
782	случае если	1	1
783	спросить себя	1	1
784	тем самым	4	1
785	все что	1	1
786	этой точки	2	1
787	гораздо более	3	1
788	смысле что	1	1
