N	2gram	Bakhtin_Fr_2	Formalny
144	время в	1	3
145	во всех	6	3
146	а и	1	3
147	нового и	2	3
148	жанра и	1	3
149	формы в	1	3
150	в себе	4	3
151	вследствие этого	2	3
152	этот процесс	4	3
153	и с	6	3
154	это не	1	3
155	ее в	2	3
156	он и	1	3
157	в этих	4	3
158	творчества и	1	3
159	и более	4	3
160	по отношению	1	3
161	случае в	1	3
162	для нас	1	3
163	все без	1	3
164	ничто не	1	3
165	этом отношении	3	3
166	они и	1	3
167	оно не	1	3
168	только то	2	3
169	в произведении	2	3
170	ясно что	1	3
171	еще в	2	3
172	жизнь и	2	3
173	в эпоху	13	3
174	можно сказать	2	3
175	их в	3	3
176	в них	13	3
177	не нуждается	1	3
178	романа в	1	3
179	и следовательно	2	3
180	в него	2	3
181	областей идеологии	1	3
182	в какой	1	3
183	нуждается в	2	3
184	в конце	2	3
185	не о	1	3
186	пришли к	1	3
187	не на	1	3
188	на фоне	2	3
189	того что	1	3
190	отношению к	1	3
191	в условиях	2	3
192	произведений и	1	3
193	о нем	1	3
194	лишь как	2	3
195	жизни в	3	3
196	сказать что	6	3
197	равно как	1	3
198	имеет место	1	3
199	всех других	2	3
200	и эта	2	3
201	этого романа	1	2
202	отношения к	4	2
203	человека и	3	2
204	в такой	1	2
205	а иногда	1	2
206	он может	1	2
207	это и	2	2
208	в котором	1	2
209	отдельных элементов	1	2
210	с таким	1	2
211	что уже	1	2
212	который был	1	2
213	в сущности	8	2
214	неотделимо от	1	2
215	и со	3	2
216	всех сторон	1	2
217	проявляется в	1	2
218	с его	5	2
219	видели что	1	2
220	в общем	1	2
221	и речи	1	2
222	за пределы	2	2
223	связи и	1	2
224	чем же	1	2
225	пределах одной	2	2
226	в своем	5	2
227	стороны и	1	2
228	метод в	2	2
229	от этого	1	2
230	бы не	1	2
231	из этих	5	2
232	учение о	2	2
233	в этой	10	2
234	только один	1	2
235	главным образом	1	2
236	перестает быть	2	2
237	всех этих	3	2
238	на земле	3	2
239	продолжает жить	2	2
240	а творчество	1	2
241	одной и	1	2
242	его от	1	2
243	на этом	1	2
244	в основу	1	2
245	это значит	1	2
246	на протяжении	7	2
247	этих вопросов	1	2
248	кажется что	1	2
249	ни с	1	2
250	в эту	5	2
251	таким же	1	2
252	художественного творчества	1	2
253	знаем что	1	2
254	в основном	5	2
255	что этот	1	2
256	где нет	1	2
257	необходимо чтобы	1	2
258	даже в	3	2
259	в отношении	2	2
260	до известной	1	2
261	xviii века	6	2
262	как о	1	2
263	правда в	1	2
264	дело в	1	2
265	одна из	4	2
266	и именно	1	2
267	только не	1	2
268	традиция в	1	2
269	ровно ничего	1	2
270	нам важно	1	2
271	на тему	1	2
272	этих областей	1	2
273	и это	3	2
274	с ее	3	2
275	как не	1	2
276	здесь не	2	2
277	так в	3	2
278	можно только	1	2
279	поэтому в	1	2
280	для этого	1	2
281	ничего не	2	2
282	на все	3	2
283	в самой	2	2
284	притом в	2	2
285	или на	1	2
286	и во	4	2
287	что и	1	2
288	и знаменитое	1	2
289	в художественной	1	2
290	более глубокие	1	2
291	в формах	2	2
292	и действительно	1	2
293	должен быть	1	2
294	поэтому и	1	2
295	именно на	2	2
296	же он	1	2
297	является не	1	2
298	за счет	2	2
299	в данной	1	2
300	из них	3	2
301	характерно что	2	2
302	очень характерно	2	2
303	он становится	1	2
304	свое выражение	1	2
305	лишь к	1	2
306	же деле	1	2
307	и даже	2	2
308	в области	4	2
309	индивидуальное сознание	1	2
310	связаны с	2	2
311	к которому	1	2
312	мы еще	2	2
313	и др	9	2
314	пародии на	5	2
315	связано с	2	2
316	превращается в	3	2
317	самом же	1	2
318	одну из	2	2
319	но оно	1	2
320	быть только	1	2
321	со всею	1	2
322	завершается в	1	2
323	новые стороны	1	2
324	но это	2	2
325	совершенно недопустимо	1	2
326	известной степени	1	2
327	сознания и	2	2
328	конце концов	1	2
329	мы должны	2	2
330	в стихах	1	2
331	в целях	2	2
332	к самому	1	2
333	одной из	2	2
334	но если	1	2
335	является и	1	2
336	но вовсе	1	2
337	к этому	1	2
338	то на	1	1
339	литературы а	1	1
340	именно эта	1	1
341	времени не	1	1
342	и странным	1	1
343	целого и	2	1
344	и то	1	1
345	его здесь	1	1
346	художественных произведений	1	1
347	тех же	2	1
348	как необходимый	1	1
349	и до	4	1
350	другие стороны	2	1
351	оно было	1	1
352	в какой-то	2	1
353	собственном смысле	2	1
354	видеть в	2	1
355	со своей	1	1
356	к созданию	1	1
357	и этот	1	1
358	входящих в	1	1
359	есть не	1	1
360	мы имеем	1	1
361	всех его	1	1
362	в первый	1	1
363	и последующих	2	1
364	организующим началом	2	1
365	и глубокие	1	1
366	еще жива	1	1
367	жизни это	3	1
368	значения это	1	1
369	относить к	1	1
370	от всей	2	1
371	произведение и	1	1
372	стороны на	2	1
373	его функций	1	1
374	это действительно	1	1
375	и связь	1	1
376	и человеческой	1	1
377	он умеет	1	1
378	внутренняя форма	1	1
379	коем случае	1	1
380	смысле мы	1	1
381	не входит	1	1
382	значение и	1	1
383	только тогда	1	1
384	должны были	1	1
385	иногда и	1	1
386	себе и	2	1
387	он пишет	3	1
388	значение для	1	1
389	один и	1	1
390	же цели	1	1
391	и вовсе	2	1
392	готовое и	1	1
393	и положений	1	1
394	хотя и	2	1
395	характер носит	1	1
396	него самого	1	1
397	та же	2	1
398	можно не	1	1
399	жизни так	1	1
400	в нашем	2	1
401	то я	1	1
402	роман это	1	1
403	с их	6	1
404	и тот	1	1
405	эпохи и	1	1
406	имеем в	2	1
407	были связаны	1	1
408	где кончается	1	1
409	на то	2	1
410	не могла	1	1
411	изобразительных искусствах	1	1
412	жива еще	1	1
413	с новым	1	1
414	развиваться в	1	1
415	неизбежно должны	1	1
416	он не	1	1
417	игра с	1	1
418	ключ к	2	1
419	на таком	1	1
420	нашла свое	1	1
421	понимания и	1	1
422	по существу	2	1
423	чем она	2	1
424	необходимо однако	1	1
425	чрезвычайно характерны	1	1
426	и по	1	1
427	так например	2	1
428	старой и	1	1
429	а ведь	1	1
430	в нее	1	1
431	но все	4	1
432	значительной степени	2	1
433	в одну	2	1
434	касается до	1	1
435	распространяется на	1	1
436	значение в	4	1
437	в мире	2	1
438	зрения на	2	1
439	знает что	1	1
440	того или	1	1
441	еще вернемся	2	1
442	с начала	1	1
443	пародиями на	1	1
444	роли и	1	1
445	о которых	1	1
446	освободиться от	1	1
447	с этой	1	1
448	место и	1	1
449	всегда и	1	1
450	он чувствует	1	1
451	была уже	1	1
452	чем в	1	1
453	только во	1	1
454	в развитии	1	1
455	когда вся	1	1
456	выражение в	5	1
457	элемента в	1	1
458	автора и	2	1
459	для своих	1	1
460	который как	1	1
461	в первую	2	1
462	это ощущение	3	1
463	именно и	1	1
464	вообще нельзя	1	1
465	в их	2	1
466	мы говорили	1	1
467	направлен на	3	1
468	были уже	1	1
469	и той	1	1
470	единство всех	1	1
471	единство и	1	1
472	его целом	3	1
473	но он	6	1
474	теми же	1	1
475	и эти	2	1
476	том же	1	1
477	от внешней	2	1
478	и почти	1	1
479	важно лишь	1	1
480	же мы	1	1
481	можем сказать	1	1
482	литературы как	1	1
483	с ним	4	1
484	что эта	1	1
485	играют существеннейшую	1	1
486	здесь лишь	1	1
487	того как	2	1
488	должны служить	1	1
489	первая часть	1	1
490	она никогда	1	1
491	к этим	3	1
492	когда они	1	1
493	в изобразительных	1	1
494	и отдельных	1	1
495	чтобы стать	1	1
496	самая эта	1	1
497	в стадии	1	1
498	для всего	1	1
499	не поняли	1	1
500	слово и	1	1
501	в разных	1	1
502	больше чем	1	1
503	виду прежде	2	1
504	таким путем	1	1
505	явление в	1	1
506	совершенно неправильно	1	1
507	как она	1	1
508	таких произведений	1	1
509	наша задача	1	1
510	на понимание	1	1
511	входят в	1	1
512	этот образ	1	1
513	с другом	1	1
514	события но	1	1
515	стиль и	1	1
516	наконец в	3	1
517	во все	2	1
518	конца в	1	1
519	с полной	3	1
520	введенных в	1	1
521	всегда есть	1	1
522	свое значение	2	1
523	серьезности и	3	1
524	как известно	2	1
525	правда не	1	1
526	в язык	1	1
527	своего развития	3	1
528	этого целого	1	1
529	на основе	2	1
530	языка и	1	1
531	в собственном	3	1
532	в себя	6	1
533	с самого	1	1
534	связанную с	1	1
535	вне этих	1	1
536	на что-то	1	1
537	и совершенно	1	1
538	в произведение	1	1
539	художественное творчество	1	1
540	можно было	3	1
541	именно этот	1	1
542	для него	9	1
543	и словесных	1	1
544	и вообще	3	1
545	что отдельные	1	1
546	по мере	1	1
547	громадное значение	2	1
548	в коем	1	1
549	выходит за	1	1
550	об этом	1	1
551	связи со	1	1
552	это понимание	1	1
553	и произведения	2	1
554	и здесь	1	1
555	не был	3	1
556	литературу он	1	1
557	это объясняется	1	1
558	и та	1	1
559	настоящее время	1	1
560	одного из	2	1
561	к действительности	1	1
562	и который	1	1
563	там же	2	1
564	в значительной	3	1
565	положения и	1	1
566	этот элемент	1	1
567	самом процессе	1	1
568	или напротив	1	1
569	существенную роль	1	1
570	в форме	4	1
571	в ту	2	1
572	в лучшем	1	1
573	и самая	1	1
574	известно что	1	1
575	жизнь на	1	1
576	как например	1	1
577	что только	2	1
578	мы видим	1	1
579	тот же	5	1
580	особенно остро	1	1
581	и обновления	6	1
582	с одной	3	1
583	в эти	1	1
584	в качестве	2	1
585	так что	1	1
586	от одной	1	1
587	есть в	2	1
588	литературы в	2	1
589	и у	1	1
590	ни одного	1	1
591	же в	3	1
592	в начале	5	1
593	и чисто	4	1
594	здесь же	2	1
595	и других	3	1
596	направлен не	1	1
597	за ним	1	1
598	они делают	1	1
599	одно из	1	1
600	говорит о	1	1
601	себе в	2	1
602	и нового	3	1
603	в особых	1	1
604	слова в	1	1
605	в одном	3	1
606	отклонения от	1	1
607	должен был	2	1
608	романом но	1	1
609	глава первая	1	1
610	была только	1	1
611	с традицией	1	1
612	даже и	2	1
613	в границах	1	1
614	где в	1	1
615	с общим	1	1
616	без того	1	1
617	и изучено	1	1
618	до сих	4	1
619	что человек	1	1
620	однако это	1	1
621	все сферы	1	1
622	именно в	6	1
623	а о	1	1
624	на определенные	1	1
625	здесь в	6	1
626	еще и	1	1
627	особых художественных	1	1
628	необходимо понять	1	1
629	что для	3	1
630	не было	4	1
631	одной стороны	3	1
632	в дон-кихоте	2	1
633	не делает	1	1
634	целым рядом	1	1
635	как ни	1	1
636	в руках	1	1
637	о чем	3	1
638	этой игры	1	1
639	них было	1	1
640	его нельзя	1	1
641	если это	1	1
642	все более	1	1
643	в творчестве	6	1
644	в частности	1	1
645	в непрерывном	1	1
646	стать только	1	1
647	все условия	1	1
648	к своему	1	1
649	и глубоко	1	1
650	строгом смысле	1	1
651	в течение	3	1
652	пишет в	1	1
653	мы остановимся	1	1
654	и некое	1	1
655	и всей	1	1
656	происходит в	1	1
657	однако отметить	1	1
658	для понимания	2	1
659	друг с	1	1
660	конечно от	1	1
661	этих форм	1	1
662	от внешних	1	1
663	подвести под	1	1
664	не создает	1	1
665	этом случае	1	1
666	но даже	2	1
667	и о	4	1
668	сих пор	4	1
669	один из	7	1
670	и новой	1	1
671	вообще все	1	1
672	под влиянием	2	1
673	слова с	1	1
674	более и	1	1
675	и часто	1	1
676	его творчества	3	1
677	очень распространено	1	1
678	в настоящее	1	1
679	свою историческую	1	1
680	и эстетическую	1	1
681	есть система	1	1
682	всего можно	1	1
683	еще более	1	1
684	вообще в	1	1
685	года в	1	1
686	такое явление	1	1
687	же к	1	1
688	из существеннейших	1	1
689	от всего	1	1
690	становления в	1	1
691	существеннейшую роль	1	1
692	все они	1	1
693	вернемся в	1	1
694	очень хорошо	2	1
695	а в	4	1
696	он понимает	2	1
697	состоит из	1	1
698	стадии своего	1	1
699	или иного	1	1
700	в кругу	1	1
701	художественных функций	1	1
702	явления в	1	1
703	категорий как	1	1
704	вполне понятно	2	1
705	не подлежат	1	1
706	это в	2	1
