N	2gram	Potebnia_M_1	Mirosoze
419	эта мысль	2	1
420	ничего кроме	1	1
421	что ему	1	1
422	мысли в	9	1
423	то чего	2	1
424	этими двумя	1	1
425	природы человека	1	1
426	в самых	1	1
427	для кого	1	1
428	ставит его	1	1
429	не могло	3	1
430	себе самом	1	1
431	мышления и	1	1
432	живой организм	1	1
433	человека во	1	1
434	самой жизни	1	1
435	том только	1	1
436	находятся в	3	1
437	может в	1	1
438	во всем	4	1
439	сознанием и	1	1
440	не нужен	1	1
441	его природа	1	1
442	же до	1	1
443	подходит и	1	1
444	ли нам	1	1
445	в области	1	1
446	дух человеческий	3	1
447	не потому	2	1
448	может показаться	1	1
449	но все-таки	1	1
450	от того	4	1
451	и оно	1	1
452	все то	2	1
453	в духе	1	1
454	не меньшее	1	1
455	людей в	1	1
456	творчества не	1	1
457	оно не	3	1
458	быть назван	1	1
459	всегда в	1	1
460	глубины его	1	1
461	и самое	2	1
462	можно и	1	1
463	из всего	1	1
464	и о	2	1
465	будет видно	1	1
466	внутренние противоречия	1	1
467	он будто	1	1
468	уже с	2	1
469	лучше сказать	1	1
470	так в	1	1
471	не столько	1	1
472	и необходимости	4	1
473	слова а	1	1
474	ожидать от	1	1
475	история была	1	1
476	в образе	1	1
477	можно было	1	1
478	так и	13	1
479	нем есть	2	1
480	в нескольких	1	1
481	истине что	1	1
482	было в	1	1
483	нужно было	3	1
484	без основания	1	1
485	является в	1	1
486	из одного	3	1
487	и даже	4	1
488	в разных	2	1
489	связанная с	1	1
490	но одно	1	1
491	каждый раз	4	1
492	все ли	1	1
493	при котором	2	1
494	одного из	2	1
495	этой мысли	1	1
496	она связана	1	1
497	это потому	1	1
498	нас в	1	1
499	заключается в	3	1
500	на мгновение	1	1
501	от них	1	1
502	и всякая	1	1
503	во всей	1	1
504	примыкает к	1	1
505	и только	2	1
506	в другой	3	1
507	даже для	1	1
508	во внутренней	3	1
509	отлично от	1	1
510	есть что	3	1
511	механизм и	1	1
512	никакого другого	2	1
513	на которой	1	1
514	бы был	1	1
515	мысли не	1	1
516	этот вопрос	2	1
517	пришел к	1	1
518	силы человека	2	1
519	проникнуть в	1	1
520	то он	2	1
521	что как	3	1
522	между тем	5	1
523	в обществе	1	1
524	между этими	1	1
525	и ее	1	1
526	великий мыслитель	1	1
527	с какой	1	1
528	моей воли	1	1
529	так что	16	1
530	к идее	1	1
531	с нею	4	1
532	то и	7	1
533	самой мысли	2	1
534	человека когда	1	1
535	ответ на	1	1
536	понимания в	1	1
537	нам все	1	1
538	он принадлежит	1	1
539	чего бы	2	1
540	него нет	1	1
541	всяком случае	1	1
542	что она	1	1
543	в одном	8	1
544	наука о	1	1
545	т п	4	1
546	ничего но	1	1
547	произведения и	1	1
548	человек так	1	1
549	полярных противоположностей	1	1
550	останется для	1	1
551	ее не	1	1
552	к ним	2	1
553	как его	1	1
554	него это	1	1
555	явлений в	2	1
556	свободной человеческой	1	1
557	рядом с	1	1
558	бы из	1	1
559	не были	2	1
560	влияние на	2	1
561	о влиянии	1	1
562	каждый человек	1	1
563	будет ли	1	1
564	к которому	3	1
565	мысли для	1	1
566	души и	5	1
567	были в	1	1
568	что не	10	1
569	их движение	1	1
570	притом не	4	1
571	окружающего мира	1	1
572	а на	1	1
573	не на	1	1
574	свое собственное	1	1
575	этом основании	1	1
576	разных местах	1	1
577	нельзя принять	1	1
578	вызывает в	1	1
579	если не	2	1
580	от национальных	1	1
581	все более	3	1
582	но оно	3	1
583	момент своей	1	1
584	могут понять	1	1
585	перейти в	1	1
586	оно имеет	1	1
587	над ним	1	1
588	и строения	1	1
589	отношений между	3	1
590	влияния на	1	1
591	она есть	1	1
592	этих словах	1	1
593	в течение	2	1
594	к великому	1	1
595	да и	1	1
596	познания на	1	1
597	в телесном	1	1
598	для души	4	1
599	мира так	1	1
600	про себя	1	1
601	их было	1	1
602	стремятся к	1	1
603	более и	2	1
604	приблизиться к	1	1
605	что мы	4	1
606	своей жизни	1	1
607	только для	3	1
608	но это	5	1
609	о его	2	1
610	от нас	2	1
611	в смысле	4	1
612	под влиянием	2	1
613	на одной	1	1
614	предположении что	1	1
615	новое слово	1	1
616	к пониманию	1	1
617	не имея	1	1
618	непостижима в	1	1
619	об отношении	3	1
620	человека для	1	1
621	сознания и	1	1
622	бы так	1	1
623	бы даже	2	1
624	два периода	1	1
625	то не	3	1
626	его стороны	2	1
627	из себя	5	1
628	находит свое	1	1
629	еще более	2	1
630	тем более	2	1
631	не должен	1	1
632	мысль на	1	1
633	не одну	1	1
634	что вообще	1	1
635	лежит в	1	1
636	психологической точки	1	1
637	но всегда	2	1
638	давно уже	1	1
639	он от	1	1
640	к ее	1	1
641	процессы в	1	1
642	нужно для	1	1
643	это все	1	1
644	лишь по	1	1
645	отношением к	1	1
646	бог в	1	1
647	жизни а	1	1
648	не что	2	1
649	ко всему	1	1
650	та же	1	1
651	на это	1	1
652	быть признана	1	1
653	собственной природы	1	1
654	ума есть	1	1
655	в своих	4	1
656	она ведет	1	1
657	ее пути	1	1
658	природу человека	1	1
659	так же	5	1
660	во всяком	3	1
661	они не	1	1
662	смысле что	1	1
