N	2gram	Propp_Isto_6	Komedia
225	в лице	2	2
226	с которыми	1	2
227	все больше	2	2
228	по содержанию	1	2
229	же можно	3	2
230	с ними	2	2
231	известной нам	1	2
232	и ее	3	2
233	с одной	7	2
234	же от	1	2
235	одно из	1	2
236	у нее	1	2
237	отношение к	1	2
238	от того	3	2
239	в других	4	2
240	со стороны	3	2
241	и к	1	2
242	до сих	4	2
243	с другой	10	2
244	имя которого	1	2
245	одной стороны	7	2
246	а на	1	2
247	что из	2	2
248	для этой	1	2
249	так называемых	1	2
250	мы находим	2	2
251	чем на	1	2
252	не удалось	1	2
253	как бы	4	2
254	друг с	1	2
255	в уже	2	2
256	пути к	1	2
257	сих пор	4	2
258	в так	1	2
259	бы в	1	2
260	от ее	1	2
261	можно привести	1	2
262	из этого	3	2
263	этим объясняется	3	2
264	частности в	1	2
265	во всяком	2	2
266	освобожденный им	1	1
267	в союзе	1	1
268	объясняется что	4	1
269	как говорят	1	1
270	отношения к	1	1
271	переходит к	1	1
272	с кем	1	1
273	так у	3	1
274	говорилось выше	2	1
275	мере в	1	1
276	и чрезвычайно	1	1
277	и постоянных	1	1
278	к античности	1	1
279	что эти	2	1
280	которые очень	1	1
281	и этот	1	1
282	не происходит	3	1
283	на первый	3	1
284	та же	3	1
285	на эти	2	1
286	в полной	1	1
287	они были	1	1
288	видели как	3	1
289	же что	1	1
290	большей частью	2	1
291	когда речь	1	1
292	первый план	2	1
293	все эти	8	1
294	время он	1	1
295	полной форме	1	1
296	и землей	1	1
297	только после	1	1
298	то мы	1	1
299	на рассвете	1	1
300	о смерти	9	1
301	это видно	1	1
302	же она	1	1
303	в греческих	1	1
304	состоял в	1	1
305	такой силой	1	1
306	не просто	1	1
307	в свои	2	1
308	из таких	1	1
309	его возвращение	1	1
310	находят в	1	1
311	первый взгляд	1	1
312	чем говорилось	1	1
313	отказу от	1	1
314	стороны он	3	1
315	и нет	1	1
316	однако не	1	1
317	тех случаях	3	1
318	в полном	1	1
319	как уже	1	1
320	ясно почему	1	1
321	более или	1	1
322	следующим образом	1	1
323	этой цели	1	1
324	себе три	1	1
325	представляет собой	2	1
326	если мы	1	1
327	из другого	2	1
328	сил в	1	1
329	связанного с	1	1
330	по форме	1	1
331	в себе	3	1
332	на его	4	1
333	не имеют	1	1
334	главным образом	3	1
335	и более	1	1
336	к выводу	1	1
337	от нее	2	1
338	в другом	1	1
339	к женщине	1	1
340	его не	2	1
341	а по	1	1
342	на все	1	1
343	свадьбу с	1	1
344	и став	1	1
345	с целью	1	1
346	знает что	1	1
347	нам по	1	1
348	выходя из	1	1
349	в жизни	1	1
350	связь его	2	1
351	но уже	1	1
352	люди не	1	1
353	он же	1	1
354	ни одной	2	1
355	соответствии с	1	1
356	дать более	1	1
357	попадает в	3	1
358	он и	2	1
359	мы видели	11	1
360	с такой	1	1
361	и целые	1	1
362	над его	1	1
363	здесь она	2	1
364	или менее	1	1
365	достаточной степени	1	1
366	в эту	2	1
367	от своего	1	1
368	и при	1	1
369	мысль и	1	1
370	таким же	3	1
371	этой связи	1	1
372	ни у	1	1
373	женщин и	1	1
374	за которым	1	1
375	из которой	1	1
376	не столько	1	1
377	еще с	1	1
378	было очень	1	1
379	они уже	1	1
380	от его	1	1
381	должны были	2	1
382	с членами	1	1
383	уже упомянутой	1	1
384	образом и	2	1
385	другом и	1	1
386	его руки	3	1
387	нам в	1	1
388	обращение к	1	1
389	тем не	1	1
390	их в	3	1
391	как от	1	1
392	его до	1	1
393	что например	1	1
394	заставляет его	1	1
395	и очень	1	1
396	случае в	1	1
397	тем самым	2	1
398	правда в	1	1
399	как о	1	1
400	в основе	1	1
401	из их	1	1
402	небом и	1	1
403	никогда не	13	1
404	ничего не	2	1
405	этого даже	1	1
406	и по-видимому	1	1
407	показывает нам	1	1
408	можно усмотреть	1	1
409	представление об	1	1
410	в представление	1	1
411	со своим	1	1
412	сводится к	2	1
413	этим же	1	1
414	здесь же	4	1
415	иногда не	1	1
416	эти три	3	1
417	между небом	1	1
418	одежду и	1	1
419	в области	1	1
420	вот в	1	1
421	и некоторые	2	1
422	древней и	1	1
423	к себе	2	1
424	такие случаи	1	1
425	нет ни	2	1
426	и вполне	1	1
427	разницей что	1	1
428	отличается от	2	1
429	числе и	1	1
430	его с	3	1
431	бы он	1	1
432	все еще	1	1
433	из себя	1	1
434	должен быть	1	1
435	же образом	1	1
436	приходит к	3	1
437	очень точно	1	1
438	происходит и	2	1
439	только при	1	1
440	не оказалась	1	1
441	приводит к	1	1
442	огромное количество	1	1
443	если они	3	1
444	здесь нет	2	1
445	о связи	1	1
446	и результаты	1	1
447	жизнь и	1	1
448	не имели	4	1
449	задний план	1	1
450	о котором	2	1
451	с ним	8	1
452	означает что	1	1
453	выводу что	1	1
454	с человеком	1	1
455	помнить что	1	1
456	на море	1	1
457	можно найти	1	1
458	а также	4	1
459	но мы	2	1
460	никак не	1	1
461	водой и	2	1
462	одного из	1	1
463	него же	1	1
464	только за	1	1
465	все его	1	1
466	там же	3	1
467	этих двух	1	1
468	в греческой	3	1
469	этой стороне	1	1
470	при встрече	1	1
471	от них	1	1
472	лица и	1	1
473	полагали что	2	1
474	речь шла	1	1
475	уже только	2	1
476	что же	2	1
477	выступает как	1	1
478	них в	1	1
479	на половину	1	1
480	еще несколько	1	1
481	имеется в	3	1
482	по своей	1	1
483	землю и	1	1
484	и новая	1	1
485	мы видим	5	1
486	что даже	1	1
487	пор не	1	1
488	очень много	1	1
489	то он	2	1
490	приходит в	2	1
491	по этому	1	1
492	на западе	2	1
493	тот или	1	1
494	человека с	1	1
495	и они	2	1
496	то и	2	1
497	не все	1	1
498	мне кажется	1	1
499	он имеет	4	1
500	сочувствия к	1	1
501	мир в	1	1
502	не так	2	1
503	для него	1	1
504	земли и	2	1
505	и продолжает	1	1
506	как его	1	1
507	на меня	1	1
508	ее на	2	1
509	о которых	1	1
510	в очень	4	1
511	где в	1	1
512	были бы	1	1
513	никого не	2	1
514	и даже	1	1
515	и из	1	1
516	на примере	1	1
517	однако что	1	1
518	уже при	1	1
519	были найдены	1	1
520	и создает	1	1
521	а с	2	1
522	что несколько	1	1
523	по всей	1	1
524	что не	2	1
525	им от	1	1
526	у нас	5	1
527	выше и	1	1
528	не означает	2	1
529	а не	2	1
530	однако и	1	1
531	другой стороны	8	1
532	одну из	4	1
533	там где	5	1
534	лишь только	1	1
535	одна и	1	1
536	в государственных	1	1
537	становится ясным	1	1
538	несмотря на	1	1
539	его отец	1	1
540	связь с	11	1
541	этой же	1	1
542	него в	2	1
543	других случаях	1	1
544	приводит в	1	1
545	власть над	7	1
546	над ним	1	1
547	к своему	3	1
548	предположить что	3	1
549	он говорит	1	1
550	и там	6	1
551	в обратном	1	1
552	именно в	1	1
553	по существу	1	1
554	в современной	1	1
555	еще раз	1	1
556	но даже	1	1
557	показывают что	5	1
558	форме к	1	1
559	девушек и	1	1
560	которые были	1	1
561	в достаточной	1	1
562	в более	6	1
563	в одно	2	1
564	может служить	1	1
565	случаях когда	3	1
566	случае если	1	1
567	которое и	1	1
568	на задний	1	1
569	этот может	1	1
570	когда он	3	1
571	или другой	2	1
572	не с	1	1
573	ее и	1	1
574	к отказу	1	1
575	тем более	1	1
576	чтобы его	1	1
577	не должен	1	1
578	и как	2	1
579	иначе обстоит	1	1
580	будто бы	1	1
581	находим в	1	1
582	обстоит дело	1	1
583	чтобы обеспечить	1	1
584	за этим	1	1
585	городов и	1	1
586	в общих	1	1
587	чтобы убедить	1	1
588	между ними	1	1
589	не знает	1	1
590	сказать что	3	1
591	ведь он	1	1
592	ii у	1	1
593	равно как	1	1
594	в свою	1	1
595	в последнем	2	1
596	греции и	1	1
597	т е	22	1
598	же все	1	1
599	по сообщению	1	1
600	это была	1	1
601	точно так	2	1
602	того или	1	1
603	и эта	3	1
604	в северной	2	1
605	так же	2	1
606	вырезал язык	1	1
607	как на	3	1
608	все что	4	1
