N	3gram	Tiupa_Narr_1	Hudozhes
275	реализующий некоторую коммуникативную	1	1
276	ибо жизнь личности	1	1
277	воспринимающего сознания однако	1	1
278	дискурсу речевая маска	1	1
279	его ценностно-смысловой позиции	1	1
280	подобно тому как	2	1
281	самому тогда как	1	1
282	становление мира в	1	1
283	принципе могут быть	1	1
284	порой фактически точными	1	1
285	ценностное самоотмежевание адресата	1	1
286	острота или острота	1	1
287	то она здесь	1	1
288	коммуникативного события эта	1	1
289	слово общенародной хвалы	1	1
290	языком ставят перед	1	1
291	могут быть редуцированы	1	1
292	формы высказывания как	1	1
293	адресата от героя	1	1
294	жребий а вероятностный	1	1
295	слове писал бахтин	1	1
296	современный сугубо смеховой	1	1
297	действующие лица по	1	1
298	некоторой необходимости известного	1	1
299	некоторого автономного смысла	1	1
300	жанровой традиции как	1	1
301	полноценная биография возможна	1	1
302	одна ночь и	1	1
303	организующей текст и	1	1
304	собственной ситуации жизненного	1	1
305	во-первых истолкования активизирующего	1	1
306	жития ибо жизнь	1	1
307	риторика императивного монологизированного	1	1
308	апофегма то есть	1	1
309	себя в комнате	1	1
310	далеко не всякий	1	1
311	слова таковы например	1	1
312	это фатально непреложный	1	1
313	универсального опыта к	1	1
314	эти бытийные компетенции	1	1
315	предназначения когда персонажи	1	1
316	авторства субъекту биографического	1	1
317	анекдота ни столь	1	1
318	остранненного узнавания себя	1	1
319	ее смысл закономерно	1	1
320	обособленность но раз-влекать	1	1
321	жанр в свою	1	1
322	закономерно приводит к	1	1
323	знание что по	1	1
324	дискурс вовлекает адресата	1	1
325	обстоятельств личностного присутствия	1	1
326	литературы анекдот же	1	1
327	анекдот рекреативная компетентность	1	1
328	индивидуальной жизненной практике	1	1
329	уже говорилось выше	1	1
330	самой ситуации рассказывания	1	1
331	иисусовой притче о	1	1
332	или даже вовсе	2	1
333	ориентировано на непосредственную	1	1
334	скрытой полускрытой рассеянной	1	1
335	с.с аверинцева живое	1	1
336	его в иной	1	1
337	необыкновенностью и существенно	1	1
338	маска биографа диалогизирована	1	1
339	к самому герою	1	1
340	достоверному и способность	1	1
341	карнавальной непредвиденностью и	1	1
342	к иллюзии живого	1	1
343	в наличии у	1	1
344	становящегося человека с	1	1
345	такого выбора не	1	1
346	ощущение составляет необходимый	1	1
347	так и его	1	1
348	их свободного согласия	1	1
349	которого анекдот легко	1	1
350	фатальную или же	1	1
351	интонации доверительной и	1	1
352	необходимый фон романного	1	1
353	к содержанию сказания	1	1
354	ни для слушателей	1	1
355	может быть осуществлено	1	1
356	своей природе суть	1	1
357	не предполагает хоровой	1	1
358	предполагает как раз	1	1
359	свершают картина мира	1	1
360	художественной литературы анекдот	1	1
361	реализации некоторой необходимости	1	1
362	и более крупные	1	1
363	жанр представляет собой	1	1
364	соответствующим жанром в	1	1
365	слушающих общим знанием	1	1
366	личности в противоположность	1	1
367	анекдотическим повествованием творится	1	1
368	него концепты героя	1	1
369	к этим моментам	1	1
370	сказания еще не	1	1
371	казусная картина мира	1	1
372	анекдоте хаотичен а	1	1
373	жизненного выбора риторический	1	1
374	но всегда имплицитно	1	1
375	сообщенный в иной	1	1
376	риторики двуголосого слова	1	1
377	опыта их свободного	1	1
378	в частности наличие	1	1
379	несобственно-прямая речь включая	1	1
380	сообщаемому рецептивная компетенция	1	1
381	лексики например в	1	1
382	жизни повествователя о	1	1
383	жизни постоянно переходит	1	1
384	отношения ценностно-смысловой солидарности	1	1
385	архаичному состоянию общественных	1	1
386	такого высказывания своего	1	1
387	случайностная релятивистская казусная	1	1
388	мире это требует	1	1
389	не было и	1	1
390	выбора в качестве	1	1
391	в конце предыдущего	1	1
392	от содержания сколько	1	1
393	столь легкую безответственную	1	1
394	и кому говорят	1	1
395	компетенция говорящего состоит	1	1
396	когда персонажи не	1	1
397	исполненной некоторого автономного	1	1
398	адресату компетентность восприятия	1	1
399	аверинцева живое непредубежденное	1	1
400	сознанию той или	1	1
401	предполагает отношение к	1	1
402	все их поступки	1	1
403	просторную сферу исторического	1	1
404	и адресата высказывания	1	1
405	и определяется креативная	1	1
406	текст анекдота выбор	1	1
407	поведение остроумно находчивое	1	1
408	его речевой маски	1	1
409	маловероятное беспрецедентное анекдотическим	1	1
410	предносится целое нашего	1	1
411	позиция определяется востребованной	1	1
412	даже будучи порой	1	1
413	творится окказиональная случайностная	1	1
414	касается ментальной и	1	1
415	иносказательностью требует во-первых	1	1
416	же императивную ритуальность	1	1
417	другому что касается	1	1
418	знанием поэтому речевая	1	1
419	новеллистическому герою своей	1	1
420	собой традиционные для	1	1
421	также проектировать свою	1	1
422	анекдота это игра	1	1
423	умения отрешиться от	1	1
424	здесь не столько	1	1
425	рассказывающего анекдот недостоверное	1	1
426	герою жизнеописания чего	1	1
427	сплетни то есть	1	1
428	предметом целью и	1	1
429	рассказывания а не	2	1
430	дискредитирующе глупое или	1	1
431	из анекдота новелла	1	1
432	тексте но всегда	1	1
433	а все-таки она	1	1
434	наизнанку глупость неуместность	1	1
435	позиции в мире	1	1
436	чувства юмора умения	1	1
437	когда мы строим	1	1
438	напротив предполагает как	1	1
439	императивной нормы ни	1	1
440	не как объекты	1	1
441	в просторную сферу	1	1
442	живое непредубежденное любопытство	1	1
443	текста так и	1	1
444	с ее иносказательностью	1	1
445	справедливо противопоставлял житиям	1	1
446	и иных пространственно-временных	1	1
447	анекдотическому дискурсу речевая	1	1
448	это требует риторики	1	1
449	опыт жизни а	1	1
450	воля рекоша но	1	1
451	столкновение индивидуальных инициатив	1	1
452	неким ибо предметно-тематическое	1	1
453	последняя предполагает отношение	1	1
454	целой системы явлений	1	1
455	однако диалогизм биографического	1	1
456	ни столь свободным	1	1
457	частного существования мандельштам	1	1
458	приводит к интонации	1	1
459	тому архаичному состоянию	1	1
460	завершенная и строго	1	1
461	это и позволяет	1	1
462	первоначально предполагает по	1	1
463	это позиция активного	1	1
464	на поучающего и	1	1
465	анекдота ценностное самоотмежевание	1	1
466	не входит в	1	1
467	или попросту чудаковатое	1	1
468	мира вокруг я	1	1
469	манифестирующего двоякий жизненный	1	1
470	некий нравственный закон	1	1
471	притчи креативная компетенция	1	1
472	носителей различного жизненного	1	1
473	персонажей здесь обычно	1	1
474	эта позиция определяется	1	1
475	при этом что	1	1
476	это риторика ролевого	1	1
477	образом ориентировано на	1	1
478	со стороны художественной	1	1
479	всякую фатальную или	1	1
480	непристойность необыкновенное в	1	1
481	словесное кощунство и	1	1
482	в жизнепроцессе бытия	1	1
483	развития самоопределяющегося субъекта	1	1
484	анекдотические истории не	1	1
485	совершенно иной жизни	1	1
486	жизнь писал он	1	1
487	бы то ни	3	1
488	имеем дело не	1	1
489	того же анекдота	1	1
490	обнаруживается преодолеваемая даль	1	1
491	реализованной в частности	1	1
492	в частности форма	1	1
493	речевого замысла поэтому	1	1
494	рассказывается анекдот рекреативная	1	1
495	вовлекает адресата в	1	1
496	повествованием творится окказиональная	1	1
497	императивная картина мира	1	1
498	его уникальным жизненным	1	1
499	никакого миропорядка жизнь	1	1
500	коммуникативную ситуацию разрушает	1	1
501	знанию как несомненно	1	1
502	активного приятия не	1	1
503	такой риторики составляет	1	1
504	и возможность иного	1	1
505	или сплетни то	1	1
506	особого коммуникативного поведения	1	1
507	способность хранения и	1	1
508	построения речевого целого	1	1
509	только то что	1	1
510	нормы ни в	1	1
511	а по своей	2	1
512	и невымышленные анекдотические	1	1
513	где персонажем в	1	1
514	текст речевая маска	1	1
515	события суть равнодостойные	1	1
516	креативная компетенция рассказывающего	1	1
517	организующего учительный дискурс	1	1
518	существенно разнится от	1	1
519	по бахтину нарушение	1	1
520	в случае жизнеописания	1	1
521	дистанцированной в сказании	1	1
522	нечто смешное но	1	1
523	здесь действующие лица	1	1
524	возможность иного языка	1	1
525	фатальный рок и	1	1
526	бытийной компетенции персонажа	2	1
527	выбора риторический предел	1	1
528	поэтому анекдот невозможно	1	1
529	то нормативное приложение	1	1
530	героя и картины	1	1
531	заданность человеческих отношений	1	1
532	опыт становления и	1	1
533	рассеянной чужой речи	1	1
534	ставят перед ним	1	1
535	компетентностью остранненного узнавания	1	1
536	игры мнениями необходимая	1	1
537	кому рассказывается анекдот	1	1
538	ошибка оговорка где	1	1
539	слухи или сплетни	1	1
540	коммуникативного события на	1	1
541	общенародной хвале хуле	1	1
542	следует иметь в	1	1
543	ценностно-смысловой позиции в	1	1
544	узнавания себя в	1	1
545	в последние десятилетия	1	1
546	своея воля рекоша	1	1
547	суть равнодостойные субъекты	1	1
548	внутренне подражательного приобщения	1	1
549	и наделенного репродуктивной	1	1
550	наделенного репродуктивной компетентностью	1	1
551	несмотря на свою	1	1
552	зависим от диалогической	1	1
553	но как субъекты	1	1
554	жизни и совершенно	1	1
555	точки зрения не	1	1
556	которых и определяется	1	1
557	преступается не предначертанность	1	1
558	приобщения к общенародной	1	1
559	опыт запечатлеваемый и	1	1
560	для притчи иносказательность	1	1
561	монолог в чистом	1	1
562	риторический предел сказания	1	1
563	о происшествиях неофициальной	1	1
564	героя это еще	1	1
565	освоена в анекдоте	1	1
566	и составляющий морализаторскую	1	1
567	зависимость анекдота не	1	1
568	знания убеждения мнения	1	1
569	том или ином	2	1
570	перед нами не	2	1
571	не признает никакого	1	1
572	точно так же	2	1
573	отсутствием ценностной дистанции	1	1
574	и не окказиональный	1	1
575	определенной жанровой схемы	1	1
576	является возможность совершенно	1	1
577	анекдота данную коммуникативную	1	1
578	с максимальной полнотой	1	1
579	адресата а во-вторых	1	1
580	жанра высказывания жанр	1	1
581	слушателей с содержанием	1	1
582	сколько от мастерства	1	1
583	которого он от	1	1
584	противопоставлял житиям святых	1	1
585	как феномена культуры	1	1
586	графически как прямая	1	1
587	сам текст анекдота	1	1
588	научной истины соответственно	1	1
589	система обстоятельств личностного	1	1
590	и ситуацией высказывания	1	1
591	и запечатлевающий основу	1	1
592	не окказиональный жребий	1	1
593	стечение обстоятельств столкновение	1	1
594	заинтересовывать судьбой отдельных	1	1
595	историческое становление мира	1	1
596	анекдот не признает	1	1
597	позицию сотворчества инициативной	1	1
598	могли бы быть	1	1
599	профанация священного новелла	1	1
600	иной конкретной ценностно-смысловой	1	1
601	может быть проделано	1	1
602	передаваемого текста да	1	1
603	в сказании повествуемой	1	1
604	героическая апофегма до	1	1
605	занять этой уготованной	1	1
606	задания реализуют в	1	1
607	не обязательно сообщает	1	1
608	с формой авторства	1	1
609	дискурсе речевой акт	1	1
610	притчи может быть	1	1
611	и др в	1	1
612	жизни как исполненной	1	1
613	в стилевых формах	1	1
614	жизненного опыта их	1	1
615	значительной степени зависим	1	1
616	он ни был	1	1
617	они хотят и	1	1
618	анекдота новелла первоначально	1	1
619	ему позиции но	1	1
620	каждый из перечисленных	1	1
621	на изложение собственного	1	1
622	все-таки она вертится	1	1
623	проделано и рассказывающим	1	1
624	исторически восходит к	1	1
625	к позиции изобразителя	1	1
626	позицию адресата а	1	1
627	схемы и в	1	1
628	с его уникальным	1	1
629	максимальной полнотой референтная	1	1
630	в готовом стабильно	1	1
631	из перечисленных статусов	1	1
632	осуществляется или преступается	1	1
633	уста анекдот как	1	1
634	восприятия сказания или	1	1
635	зависит от жанра	1	1
636	персонажи не выбирают	1	1
637	значении этого слова	2	1
638	мира это фатально	1	1
639	хвале хуле или	1	1
640	присутствует как правило	1	1
641	позиции изобразителя жизни	1	1
642	которыми устанавливаются отношения	1	1
643	наличии у него	1	1
644	в форме индивидуального	1	1
645	с этой точки	1	1
646	по крайней мере	1	1
647	городского фольклора являет	1	1
648	из этих двух	1	1
649	разных риториках рассматриваемых	1	1
650	то или иное	2	1
651	мысли с.с аверинцева	1	1
652	данном контексте знаменует	1	1
653	иллюзии живого голоса	1	1
654	в притче он	1	1
655	окказиональная случайностная релятивистская	1	1
656	новелла ночной жанр	1	1
657	статусу тождественно мнению	1	1
658	есть принадлежат самой	1	1
659	уметь проецировать чужой	1	1
660	непосредственного присутствия рассказчика	1	1
661	иногда графически как	1	1
662	форме индивидуального речевого	1	1
663	принципиальная для притчи	1	1
664	центрированная вокруг я	1	1
665	интонациями он оказывается	1	1
666	производящего текст речевая	1	1
667	находчивое или напротив	1	1
668	ним определенные задания	1	1
669	от жанра высказывания	1	1
670	границами между вещами	1	1
671	которой иные сказания	1	1
672	смеховой жанр городского	1	1
673	анекдота но как	1	1
674	у себя в	1	1
675	статус знания убеждения	1	1
676	но на изложение	1	1
677	из сюжета притчи	1	1
678	понимания вникания в	1	1
679	компетентностью последняя предполагает	1	1
680	или иной позицией	1	1
681	данную коммуникативную ситуацию	1	1
682	втором эпизоде в	1	1
683	как формулирует н.д	1	1
684	свободного выбора в	1	1
685	своему герою определяемое	1	1
686	не от своея	1	1
687	однако внутренняя активность	1	1
688	смысла развертывающейся жизни	1	1
689	может быть и	1	1
690	человека с его	1	1
691	из уст в	1	1
692	жизни принципиальным условием	1	1
693	коммуникативной ситуации притчи	1	1
694	слушателей биографический дискурс	1	1
695	жанр посрамляющий умершее	1	1
696	любопытное занимательное неожиданное	1	1
697	еще не есть	1	1
698	притчей напротив предполагает	1	1
699	и сомнению отсюда	1	1
700	носителем и реализатором	1	1
701	здесь присутствует как	1	1
702	бытуют как слухи	1	1
703	картина мира как	1	1
704	как плутарх при	1	1
705	содержание жизнеописания вполне	1	1
706	протороманного коммуникативного события	1	1
707	от позиции учителя	1	1
708	речь идет не	1	1
709	лиц слово судьба	1	1
710	форме определенной жанровой	1	1
711	лишь орудие мирового	1	1
712	преломляющая несобственно-прямая речь	1	1
713	маска такого дискурса	1	1
714	чистом виде целенаправленно	1	1
715	адресата фактический слушатель	1	1
716	таково притча разъединяет	1	1
717	анекдота обычно неприемлемо	1	1
718	всеобщей межличностной соотносительности	1	1
719	прямой речи именно	1	1
720	не дает позвоночника	1	1
721	хотя и фиксируемой	1	1
722	предстают перед нами	1	1
723	картина мира моделируемая	1	1
724	первую очередь по	1	1
725	и пр связь	1	1
726	лица по мысли	1	1
727	то есть его	1	1
728	или иной преемственно	1	1
729	бытийная компетенция героического	1	1
730	серьезности бахтин жизни	1	1
731	тогда как в	2	1
732	знанием верификация такого	1	1
733	него возможны но	1	1
734	предполагает хоровой сказание	1	1
735	в тексте может	1	1
736	он оказывается уже	1	1
737	очередь определяется предметом	1	1
738	победил или а	1	1
739	не фатальный рок	1	1
740	непредвиденностью и недостоверностью	1	1
741	но в таком	1	1
742	человеческая жизнь писал	1	1
743	языка и возможность	1	1
744	выбора не всегда	1	1
745	хоровой сказание или	1	1
746	извлечения адресатом некоего	1	1
747	увидел победил или	1	1
748	все эти бытийные	1	1
749	урока из сюжета	1	1
750	становления мира в	1	1
751	в анекдоте подготовившем	1	1
752	блудном сыне это	1	1
753	развертывающейся жизни то	1	1
754	своего рода механизмом	1	1
755	маска есть креативная	1	1
756	уникальным жизненным опытом	1	1
757	самоопределяющегося субъекта жизни	1	1
758	комическая апофегма то	1	1
759	недопустимая в сказании	1	1
760	пушкиным или вяземским	1	1
761	притчи человеческая жизнь	1	1
762	своему коммуникативному статусу	1	1
763	восходит к тому	1	1
764	слушателя к содержанию	1	1
765	и не дает	1	1
766	принадлежат самой ситуации	1	1
767	события эта позиция	1	1
768	в мире по	1	1
769	свою жизненную позицию	1	1
770	чьей-то биографии но	1	1
771	различного жизненного опыта	1	1
772	всем его несовместимом	1	1
773	посрамляющий умершее солнце	1	1
774	авторства как неизбежная	1	1
775	не есть биография	1	1
776	курьезное любопытное занимательное	1	1
777	жизнеописания для полноценного	1	1
778	манифестации особого коммуникативного	1	1
779	анекдот должен не	1	1
780	точными они бытуют	1	1
781	судьба в данном	1	1
782	чужому слову чего	1	1
783	или ином отношении	1	1
784	статичном актанте лишь	1	1
785	и персонажи сказания	1	1
786	читатель может и	1	1
787	формулирует н.д тамарченко	1	1
788	самообнаружение его характера	1	1
789	граница между двумя	1	1
790	призван обладать проективной	1	1
791	которого останется не	1	1
792	анекдот равнодостойности сознаний	1	1
793	раскованной беседы автора	1	1
794	содержит в себе	1	1
795	в тексте но	1	1
796	доверительной и раскованной	1	1
797	поучающего и поучаемого	1	1
798	притче была впервые	1	1
799	хвалы или хулы	1	1
800	требует анекдот но	1	1
801	условием коммуникативной стратегии	1	1
802	между вещами и	1	1
803	существованию вследствие которого	1	1
804	бытийные компетенции для	1	1
805	примеряя ее содержание	1	1
806	для слушателей биографический	1	1
807	монологизированного слова в	1	1
808	быть субъектом ролевого	1	1
809	событием поэтому повторное	1	1
810	демонстрируется как формулирует	1	1
811	вокруг него романным	1	1
812	изложение собственного ее	1	1
813	сугубо смеховой жанр	1	1
814	адресата позицию сотворчества	1	1
815	первое может быть	1	1
816	именовал веком героев	1	1
817	связаны с языком	1	1
818	механизмом активизации воспринимающего	1	1
819	анекдота курьезная риторика	1	1
820	у-влекать слушателей преодолевая	1	1
821	и недостоверностью отвергает	1	1
822	в своего рода	1	1
823	поэтому повторное выслушивание	1	1
824	свободного согласия за	1	1
825	представленных в тексте	1	1
826	субъекты этического выбора	1	1
827	проективной компетентностью остранненного	1	1
828	актанте лишь орудие	1	1
829	общим знанием поэтому	1	1
830	рассказывающим притчу то	1	1
831	внутренне карнавального отношения	1	1
832	живет в готовом	1	1
833	учительный дискурс речевая	1	1
834	к другому что	1	1
835	субъектом ролевого действия	1	1
836	передачи этого знания	1	1
837	ответственность свободного выбора	1	1
838	ценностного урока из	1	1
839	биографический дискурс вовлекает	1	1
840	опыт чужой жизненной	1	1
841	другого в себе	1	1
842	не таково притча	1	1
843	диалогической ситуации рассказывания	1	1
844	мире всеобщей межличностной	1	1
845	нормативное приложение запечатленного	1	1
846	здесь сводится к	1	1
847	подражательного приобщения к	1	1
848	такое слово анекдота	1	1
849	и строго отграниченная	1	1
850	то ни было	3	1
851	ментальной и речевой	1	1
852	тамарченко историческое становление	1	1
853	осмеяния тогда как	1	1
854	конкретной ценностно-смысловой картины	1	1
855	модификаций анекдотического дискурса	1	1
856	соответствующего жанра стратегически	1	1
857	к сообщаемому характерно	1	1
858	предполагающая в частности	1	1
859	и непристойность необыкновенное	1	1
860	иными подробностями и	1	1
861	о разных риториках	1	1
862	обстоятельств столкновение индивидуальных	1	1
863	случайности полноценная биография	1	1
864	позиции но в	1	1
865	и фиксируемой иногда	1	1
866	только исполнитель передаваемого	1	1
867	коммуникативному статусу тождественно	1	1
868	и не занять	1	1
869	компетенцией анекдотического персонажа	1	1
870	этой уготованной ему	1	1
871	ситуации притчи креативная	1	1
872	нем определенные возможности	1	1
873	святых где иллюстрировалась	1	1
874	чего не требует	1	1
875	рассказчик анекдота или	1	1
876	является отводимой воспринимающему	1	1
877	в системе эпизодов	1	1
878	этой жанровой традиции	1	1
879	свободным как к	1	1
880	знания означала бы	1	1
881	нудительной серьезности бахтин	1	1
882	жанр сказания исторически	1	1
883	стороны адресата позицию	1	1
884	случае его вступление	1	1
885	сказании повествуемой ситуации	1	1
886	анекдотического дискурса претерпевшего	1	1
887	него романным жизнеописанием	1	1
888	речевая маска есть	1	1
889	глупое или попросту	1	1
890	культивируется соответствующим жанром	1	1
891	и ценностями иными	1	1
892	самому герою жизнеописания	1	1
893	или субъектом этического	1	1
894	на свой опыт	1	1
895	мнениями необходимая коммуникативная	1	1
896	апофегма до которой	1	1
897	моделируемая притчей напротив	1	1
898	высказывания реализующий некоторую	1	1
899	может ощущаться завершенная	1	1
900	интонации и оценки	1	1
901	есть биография и	1	1
902	адресат биографического и	1	1
903	экзистенциальный опыт присутствия	1	1
904	истории не претендуют	1	1
905	и картины мира	1	1
906	соучастника данного коммуникативного	1	1
907	же время они	1	1
908	обязательно курьезное любопытное	1	1
909	в притче есть	1	1
910	и не быть	1	1
911	невымышленные анекдотические истории	1	1
912	на раскрытие установленного	1	1
913	к своему герою	1	1
914	в форме определенной	1	1
