N	2gram	Vygotskiy__4	Psycholo
219	прав когда	1	3
220	к этому	4	3
221	в таком	2	3
222	не иначе	1	2
223	например в	1	2
224	на самом	1	2
225	он может	1	2
226	старались показать	1	2
227	нас на	1	2
228	не имеют	3	2
229	и больше	1	2
230	другой смысл	1	2
231	той же	6	2
232	нам в	2	2
233	совпадает с	1	2
234	оно есть	1	2
235	между собой	5	2
236	столь же	3	2
237	все больше	1	2
238	совершенно прав	3	2
239	видели что	2	2
240	но как	2	2
241	не просто	2	2
242	отнюдь не	3	2
243	и я	1	2
244	в истории	10	2
245	тем больше	1	2
246	что именно	1	2
247	двух совершенно	1	2
248	более и	2	2
249	в полном	1	2
250	целый ряд	5	2
251	представляет собой	3	2
252	не нашли	1	2
253	план с	1	2
254	остановиться на	2	2
255	нами в	4	2
256	а вовсе	1	2
257	всех остальных	2	2
258	все другие	2	2
259	до самого	1	2
260	в силу	6	2
261	наших глазах	1	2
262	одной и	5	2
263	и по	1	2
264	так например	1	2
265	тем в	1	2
266	и может	1	2
267	в совершенно	3	2
268	по смыслу	3	2
269	показывает что	2	2
270	которые с	1	2
271	же самого	2	2
272	такой же	2	2
273	и ее	1	2
274	признать что	1	2
275	должны были	1	2
276	и той	4	2
277	совершенно иначе	1	2
278	образом и	1	2
279	но он	1	2
280	но они	2	2
281	и более	7	2
282	их в	2	2
283	в этих	3	2
284	можем сказать	1	2
285	все более	2	2
286	этими двумя	2	2
287	вытекает из	1	2
288	говорит один	1	2
289	и всегда	1	2
290	ничего не	1	2
291	под этим	2	2
292	находятся в	2	2
293	в противоречие	2	2
294	своей задачей	1	2
295	животных и	2	2
296	у нас	1	2
297	очень часто	2	2
298	не могут	3	2
299	когда мы	2	2
300	что оно	4	2
301	он видит	2	2
302	утверждать что	1	2
303	и которая	2	2
304	свою очередь	2	2
305	данном случае	2	2
306	только то	1	2
307	то время	1	2
308	то как	2	2
309	в глаза	1	2
310	который говорит	1	2
311	одного из	1	2
312	том как	1	2
313	мы в	2	2
314	же мере	1	2
315	для этого	1	2
316	со стороны	3	2
317	с ним	1	2
318	мы рассмотрим	1	2
319	внимание на	3	2
320	и та	1	2
321	но мы	1	2
322	мы старались	1	2
323	и во	3	2
324	у них	1	2
325	мы на	1	2
326	говорит он	5	2
327	слов и	1	2
328	и следовательно	1	2
329	что здесь	2	2
330	и одновременно	1	2
331	что только	1	2
332	и часто	1	2
333	и действительно	1	2
334	должен был	1	2
335	по мнению	2	2
336	узнаем что	1	2
337	согласно с	1	2
338	со всеми	3	2
339	в качестве	21	2
340	уже не	1	2
341	в виде	3	2
342	по выражению	4	2
343	тем сильнее	1	2
344	одно из	1	2
345	для него	2	2
346	всяком случае	3	2
347	иначе как	2	2
348	в конце	1	2
349	это верно	1	2
350	но что	3	2
351	объединяет в	2	2
352	к самому	1	2
353	представляют собой	1	2
354	к совершенно	1	2
355	без всякой	1	2
356	здесь в	1	2
357	еще и	1	2
358	а с	2	2
359	и затем	1	2
360	бы назвать	2	2
361	однако и	1	2
362	же точно	1	2
363	сослаться на	1	2
364	эти слова	1	2
365	противоречие с	2	2
366	совершенно в	1	2
367	в данном	2	2
368	смысле этого	7	2
369	что всякое	2	2
370	это есть	1	2
371	в первой	1	2
372	по существу	3	2
373	когда мне	1	2
374	том смысле	2	2
375	быть не	1	2
376	этого слова	11	2
377	с этой	4	2
378	благодаря этому	1	2
379	заставляет нас	1	2
380	мы найдем	2	2
381	ко второй	1	2
382	и другими	1	2
383	этого противоречия	1	2
384	развития и	3	2
385	вовсе нет	1	2
386	только что	4	2
387	же в	1	2
388	лежит в	1	2
389	так же	11	2
390	его к	4	2
391	нам не	2	2
392	имеет место	1	2
393	какой мере	1	2
394	из своей	1	2
395	указывают на	4	2
396	видим в	2	2
397	и другие	9	2
398	они не	2	2
399	во всяком	4	2
400	этом совершенно	1	1
401	совершенно другую	1	1
402	они представляют	2	1
403	как известно	3	1
404	ли мы	2	1
405	что употребление	1	1
406	отношении и	1	1
407	для построения	2	1
408	же как	6	1
409	его основной	1	1
410	переходит к	1	1
411	сплошь и	1	1
412	и потому	1	1
413	относятся к	2	1
414	и есть	1	1
415	этой теории	4	1
416	по которым	1	1
417	на две	1	1
418	уже указывали	1	1
419	и самое	1	1
420	выражается в	2	1
421	они продолжают	1	1
422	высшей степени	2	1
423	в зависимости	1	1
424	что мы	7	1
425	и людей	1	1
426	рядом других	1	1
427	мы имеем	2	1
428	с более	2	1
429	видов и	1	1
430	что уже	2	1
431	среды и	1	1
432	что самый	1	1
433	есть необходимое	1	1
434	это означает	2	1
435	самую сущность	1	1
436	не столько	1	1
437	так чтобы	1	1
438	план в	2	1
439	на практике	1	1
440	между этими	2	1
441	в сновидении	3	1
442	оно состоит	1	1
443	отличительных ее	1	1
444	что можно	1	1
445	доказательство того	1	1
446	и он	2	1
447	следовательно он	1	1
448	всякое новое	1	1
449	что оба	1	1
450	которую можно	2	1
451	еще не	2	1
452	заключенное в	2	1
453	в чем	3	1
454	которое он	1	1
455	о собаке	1	1
456	то мы	1	1
457	как правильно	3	1
458	основа этой	1	1
459	чем это	1	1
460	но не	3	1
461	на основе	10	1
462	правильно указывает	1	1
463	мы будем	2	1
464	основную цель	1	1
465	одном и	1	1
466	не все	1	1
467	если действительно	1	1
468	отличие от	2	1
469	при их	1	1
470	мы сейчас	1	1
471	один и	7	1
472	доказать что	1	1
473	относится к	1	1
474	которые не	2	1
475	показать в	1	1
476	мы обязаны	1	1
477	что хотя	1	1
478	детей одного	1	1
479	как говорит	2	1
480	они ни	1	1
481	независимо от	1	1
482	а никак	1	1
483	в мысли	2	1
484	является тем	1	1
485	частей мы	1	1
486	и слова	1	1
487	хотя и	1	1
488	прежде и	1	1
489	между двумя	2	1
490	имеет в	1	1
491	в действительности	5	1
492	лежащую в	1	1
493	то в	1	1
494	стороны мы	2	1
495	в себя	1	1
496	ситуации в	1	1
497	самой природе	1	1
498	бы сказать	3	1
499	же слово	3	1
500	всей своей	1	1
501	одной общей	1	1
502	приводит чрезвычайно	1	1
503	в известном	2	1
504	и противоречивость	1	1
505	и тот	7	1
506	зависимости от	2	1
507	только один	1	1
508	думается что	1	1
509	и те	4	1
510	дальше и	2	1
511	что одна	1	1
512	место он	1	1
513	на его	3	1
514	теории и	2	1
515	отношение которое	1	1
516	пути развития	5	1
517	идет от	1	1
518	чтобы они	1	1
519	с нашим	1	1
520	никакому сомнению	2	1
521	не как	1	1
522	переходит от	1	1
523	собой не	2	1
524	означает в	1	1
525	том чтобы	2	1
526	подобно тому	2	1
527	смысле как	1	1
528	заключает в	1	1
529	момент когда	2	1
530	но все	1	1
531	русском языке	1	1
532	в одну	1	1
533	что почти	1	1
534	как они	4	1
535	в житейском	1	1
536	а затем	2	1
537	факт что	2	1
538	цели как	1	1
539	другой раз	1	1
540	которыми он	1	1
541	другого круга	1	1
542	том случае	1	1
543	только не	5	1
544	и с	4	1
545	слова или	1	1
546	целом мы	2	1
547	на этой	1	1
548	с другими	1	1
549	для нее	1	1
550	это не	5	1
551	это противоречие	1	1
552	в сложном	1	1
553	всю свою	1	1
554	указанием на	1	1
555	мы постараемся	2	1
556	отражение в	2	1
557	и рядом	1	1
558	для них	1	1
559	самые различные	1	1
560	самый характер	1	1
561	мы пытались	2	1
562	в высшей	2	1
563	все равно	1	1
564	нашего исследования	4	1
565	нас к	3	1
566	в слове	2	1
567	о чем	1	1
568	уже у	1	1
569	а если	1	1
570	и было	1	1
571	должно быть	3	1
572	которых говорит	1	1
573	обратимся к	4	1
574	и тогда	2	1
575	но однако	1	1
576	путем и	1	1
577	и становится	1	1
578	из общего	1	1
579	и при	4	1
580	что обобщение	1	1
581	что такое	5	1
582	таким же	2	1
583	представить себе	2	1
584	нас не	1	1
585	в следующем	2	1
586	это делает	1	1
587	почти не	1	1
588	в их	12	1
589	то для	1	1
590	что вся	1	1
591	на каждом	6	1
592	исследователи как	1	1
593	на известный	1	1
594	стоит в	1	1
595	мысли и	2	1
596	бы мы	1	1
597	одного этого	1	1
598	признает что	1	1
599	которой они	2	1
600	обнаруживается в	1	1
601	но эта	1	1
602	которых каждая	1	1
603	это утверждение	3	1
604	внимания и	1	1
605	доказывает что	1	1
606	есть еще	1	1
607	тому чтобы	1	1
608	иметь ничего	1	1
609	даже в	2	1
610	и вся	1	1
611	то сейчас	1	1
612	этих трех	2	1
613	после своей	1	1
614	бывает в	1	1
615	в таких	1	1
616	с которой	1	1
617	как о	1	1
618	и отсюда	1	1
619	здесь на	1	1
620	и притом	1	1
621	имеют своей	2	1
622	к этим	2	1
623	на него	1	1
624	не по	2	1
625	возражает против	1	1
626	сталкиваемся с	1	1
627	в уме	5	1
628	и отношений	3	1
629	или еще	1	1
630	это мы	2	1
631	этими словами	1	1
632	это то	1	1
633	именно с	1	1
634	это явление	1	1
635	этих двух	1	1
636	в русском	1	1
637	как она	1	1
638	в другую	3	1
639	это слово	2	1
640	имеет совершенно	1	1
641	бы по	1	1
642	с таким	3	1
643	этом отношении	7	1
644	которому мы	1	1
645	что на	2	1
646	построено на	1	1
647	одним из	2	1
648	такие же	1	1
649	сложном и	1	1
650	мы встречаем	2	1
651	относиться к	1	1
652	и другой	3	1
653	положение которое	1	1
654	всего в	1	1
655	чем перейти	1	1
656	мотивов и	1	1
657	бы он	1	1
658	не есть	2	1
659	что при	2	1
660	совершенно и	1	1
661	ничего общего	3	1
662	от той	2	1
663	приобретает совершенно	1	1
664	значения и	1	1
665	но по	1	1
666	вывод что	1	1
667	как один	1	1
668	что составляет	1	1
669	будем иметь	1	1
670	всякую возможность	2	1
671	а здесь	1	1
672	в собственном	7	1
673	характер и	1	1
674	обобщения в	1	1
675	знаем что	1	1
676	постараемся показать	1	1
677	можно сделать	1	1
678	говорили что	1	1
679	роль в	4	1
680	слова а	1	1
681	можно было	6	1
682	так и	5	1
683	те же	6	1
684	учит нас	3	1
685	мог бы	1	1
686	во все	1	1
687	подойти к	1	1
688	в результате	8	1
689	по сравнению	4	1
690	понятно что	2	1
691	даны в	2	1
692	это чрезвычайно	1	1
693	по мере	4	1
694	может не	2	1
695	на вопрос	1	1
696	сказанного выше	1	1
697	идет с	1	1
698	правило в	1	1
699	еще дальше	1	1
700	можно сказать	1	1
701	нового по	1	1
702	нас в	3	1
703	знает что	3	1
704	положения и	1	1
705	котором они	1	1
706	своему значению	3	1
707	образом все	1	1
708	как прежде	1	1
709	этих слов	1	1
710	высших форм	1	1
711	этот момент	1	1
712	раньше чем	5	1
713	нет у	1	1
714	новое в	1	1
715	ним и	1	1
716	в форме	1	1
717	именно такое	1	1
718	в другой	2	1
719	еще более	1	1
720	вслед за	2	1
721	даже для	1	1
722	явствует из	1	1
723	мы никогда	1	1
724	за этой	1	1
725	указывает что	1	1
726	для ребенка	2	1
727	их основе	1	1
728	простым и	1	1
729	дело с	1	1
730	та мысль	1	1
731	вперед и	1	1
732	говорили выше	3	1
733	положение в	1	1
734	каждом шагу	6	1
735	то все	1	1
736	верно и	1	1
737	которые нам	1	1
738	по этому	1	1
739	с которыми	1	1
740	какой степени	2	1
741	что следовательно	2	1
742	мысли что	1	1
743	и у	2	1
744	только на	2	1
745	в действительном	2	1
746	действии то	1	1
747	всеми остальными	1	1
748	в нашей	2	1
749	в начале	2	1
750	целого ряда	2	1
751	от других	2	1
752	не из	1	1
753	он стремится	1	1
754	и других	3	1
755	чем сложнее	1	1
756	он однако	1	1
757	всеми присущими	1	1
758	по любому	1	1
759	не будут	1	1
760	и их	1	1
761	эти три	1	1
762	что нам	1	1
763	два противоположных	1	1
764	можно с	1	1
765	тому же	6	1
766	друг друга	4	1
767	из одной	3	1
768	противоречии с	1	1
769	тех которые	1	1
770	получается из	1	1
771	которым они	1	1
772	каждого слова	1	1
773	образом что	4	1
774	в других	1	1
775	указание на	1	1
776	перейти к	1	1
777	одном слове	1	1
778	на второй	1	1
779	только у	1	1
780	пришли к	1	1
781	как у	1	1
782	именно в	3	1
783	по своим	1	1
784	тех слов	1	1
785	к которому	3	1
786	чем он	1	1
787	характерно для	1	1
788	тому как	2	1
789	обобщения а	1	1
790	в отличие	2	1
791	ни на	1	1
792	станет совершенно	1	1
793	напротив мы	1	1
794	деле если	1	1
795	и составляет	1	1
796	целым рядом	1	1
797	на которых	1	1
798	и самый	1	1
799	дать повод	1	1
800	по внешнему	2	1
801	одно а	1	1
802	по другому	1	1
803	благодаря чему	2	1
804	объединены в	1	1
805	могут служить	1	1
806	что из	1	1
807	одна и	1	1
808	мы знаем	1	1
809	если не	2	1
810	виде в	2	1
811	имеет свои	1	1
812	в момент	1	1
813	равно как	1	1
814	вступает в	1	1
815	в частности	5	1
816	с первого	3	1
817	как эти	1	1
818	мы говорим	1	1
819	тот факт	1	1
820	по одному	3	1
821	предположить что	1	1
822	в область	1	1
823	целом ряде	2	1
824	сравнению с	3	1
825	самым как	1	1
826	одновременно с	3	1
827	в тот	1	1
828	а отнюдь	1	1
829	еще второй	1	1
830	это значит	2	1
831	который он	1	1
832	совершенно различных	1	1
833	бы напомнить	1	1
834	этого факта	1	1
835	сейчас же	2	1
836	художественное произведение	1	1
837	слов которые	1	1
838	отличается от	2	1
839	имел в	1	1
840	деле то	1	1
841	при построении	1	1
842	находим мы	1	1
843	нисколько не	2	1
844	к описанию	1	1
845	мы вправе	1	1
846	не является	5	1
847	деле как	1	1
848	наше предположение	1	1
849	уже на	1	1
850	еще чаще	1	1
851	тем и	1	1
852	сейчас увидим	1	1
853	том виде	2	1
854	к одной	3	1
855	они суть	1	1
856	теряет свою	1	1
857	мы должны	11	1
858	первое что	2	1
859	мысль на	1	1
860	я думаю	1	1
861	случае очень	1	1
862	постоянного и	1	1
863	отношении к	1	1
864	себе никакого	1	1
865	на любой	1	1
866	той двойственной	1	1
867	мы предположить	1	1
868	между ними	4	1
869	необходимое условие	1	1
870	время так	1	1
871	то здесь	1	1
872	и так	1	1
873	что проблема	1	1
874	всех других	1	1
875	значение этой	1	1
876	как результат	1	1
877	случае если	1	1
878	это в	2	1
879	спросить себя	1	1
880	тем самым	7	1
881	этой точки	4	1
882	смысле что	1	1
