N	2gram	Tiupa_Hudo_2	Komedia
124	со временем	1	3
125	ответ на	2	3
126	мы знаем	2	3
127	искать в	1	3
128	представить себе	1	3
129	тем что	6	3
130	или иначе	1	3
131	не было	6	3
132	отношениях с	2	3
133	о чем	8	3
134	отношению к	7	3
135	да и	5	3
136	с этой	1	3
137	все это	3	3
138	или в	3	3
139	для нас	3	3
140	интерес к	1	3
141	а в	6	3
142	в своей	6	3
143	жизни и	6	3
144	по поводу	3	3
145	том числе	1	3
146	не может	4	3
147	и т	4	2
148	одним из	1	2
149	перед лицом	1	2
150	в первом	2	2
151	мы имеем	1	2
152	мы не	1	2
153	время как	1	2
154	говорить о	2	2
155	на базаре	1	2
156	он был	1	2
157	бы то	1	2
158	в ее	18	2
159	и другие	5	2
160	если в	2	2
161	отнюдь не	2	2
162	в одной	1	2
163	самом начале	1	2
164	имеет в	1	2
165	в действительности	1	2
166	от этого	1	2
167	за собой	1	2
168	бы и	4	2
169	художественного мышления	2	2
170	жизни так	2	2
171	в нашем	2	2
172	ни одна	1	2
173	роль в	2	2
174	что она	7	2
175	не следует	1	2
176	молодым человеком	1	2
177	он не	4	2
178	и еще	1	2
179	в принципе	2	2
180	была не	1	2
181	в силу	1	2
182	на этом	2	2
183	то ни	1	2
184	же не	2	2
185	об этом	7	2
186	второй половины	1	2
187	в глазах	6	2
188	это не	6	2
189	в это	3	2
190	не всегда	1	2
191	эти люди	2	2
192	и такая	1	2
193	чем в	1	2
194	в один	1	2
195	когда в	3	2
196	не более	2	2
197	в следующем	1	2
198	признать что	1	2
199	не в	13	2
200	в конце	1	2
201	однако в	2	2
202	как видим	2	2
203	вовсе не	2	2
204	даже в	1	2
205	одна из	2	2
206	же его	1	2
207	в одном	3	2
208	такая же	1	2
209	не столь	1	2
210	не является	2	2
211	в духе	2	2
212	всего в	1	2
213	на это	1	2
214	от которой	1	2
215	и это	3	2
216	в театре	1	2
217	с самого	1	2
218	и что	1	2
219	похож на	1	2
220	в мире	7	2
221	с собой	2	2
222	на что	1	2
223	после того	1	2
224	времени в	1	2
225	и все	7	2
226	в другой	1	2
227	вслед за	4	2
228	наконец в	1	2
229	все время	3	2
230	с ними	3	2
231	впрочем и	2	2
232	одних и	1	2
233	и ее	3	2
234	в уста	1	2
235	теперь в	2	2
236	с одной	3	2
237	не знающего	1	2
238	и у	2	2
239	с женой	2	2
240	по случаю	1	2
241	одно из	5	2
242	т п	2	2
243	не для	1	2
244	у нее	10	2
245	отношение к	2	2
246	от того	1	2
247	в любви	2	2
248	в других	4	2
249	рядом с	5	2
250	нет и	1	2
251	со стороны	3	2
252	и к	2	2
253	до сих	2	2
254	с другой	3	2
255	и тех	3	2
256	т и	1	2
257	одной стороны	3	2
258	а на	1	2
259	с которым	1	2
260	берет на	1	2
261	в течение	1	2
262	в той	1	2
263	в ранних	1	2
264	в ответ	3	2
265	как бы	5	2
266	о соотношении	1	2
267	сих пор	2	2
268	бы в	1	2
269	еще более	1	2
270	хотя бы	2	2
271	от ее	1	2
272	из этого	1	2
273	и жизнь	1	2
274	в голову	2	2
275	в драматическом	1	1
276	отношения к	1	1
277	чувствовать себя	1	1
278	и умер	1	1
279	о любви	2	1
280	утра до	1	1
281	самом деле	3	1
282	так у	1	1
283	в молодые	1	1
284	мы имели	1	1
285	отношения между	1	1
286	вкладывает в	1	1
287	по его	3	1
288	не происходит	1	1
289	обойтись без	1	1
290	которыми он	1	1
291	то для	1	1
292	еще остается	1	1
293	объект своей	2	1
294	по прозвищу	1	1
295	между его	1	1
296	та же	2	1
297	в сущности	1	1
298	а для	2	1
299	они были	2	1
300	ему в	2	1
301	прибегает к	1	1
302	в каждой	1	1
303	и самого	1	1
304	как ему	1	1
305	между собой	1	1
306	упоминание о	2	1
307	время пока	1	1
308	все эти	1	1
309	в различных	1	1
310	время он	1	1
311	во внешнем	1	1
312	о смерти	3	1
313	свою жизнь	1	1
314	с отцом	1	1
315	конечном счете	3	1
316	в общем	1	1
317	не просто	1	1
318	это сравнение	1	1
319	друг от	1	1
320	в свои	1	1
321	собственный дом	2	1
322	эти внешние	1	1
323	чем же	1	1
324	что но	1	1
325	в художественном	4	1
326	как к	1	1
327	и нет	1	1
328	это был	2	1
329	в полном	1	1
330	годы и	1	1
331	он признает	1	1
332	как уже	2	1
333	представлен как	1	1
334	один ряд	1	1
335	следующим образом	3	1
336	гораздо более	2	1
337	в герое	1	1
338	с нею	3	1
339	жизни в	7	1
340	для ее	1	1
341	которого она	1	1
342	для которого	1	1
343	составляет содержание	1	1
344	себе как	1	1
345	из жизни	1	1
346	жизни еще	1	1
347	мне не	1	1
348	представляет собой	1	1
349	бы ей	2	1
350	практически ничего	1	1
351	остановиться на	1	1
352	в себе	9	1
353	о ее	2	1
354	в мыслях	2	1
355	не могла	5	1
356	и стало	1	1
357	ей в	2	1
358	сказать в	1	1
359	ее поведение	1	1
360	пределах одного	1	1
361	ими в	1	1
362	и более	1	1
363	не могли	1	1
364	же становится	1	1
365	этот тезис	1	1
366	от нее	1	1
367	в другом	2	1
368	а по	2	1
369	самим собой	1	1
370	объяснении с	1	1
371	г в	1	1
372	не умеет	1	1
373	в соответствии	3	1
374	не одна	1	1
375	персонаж в	1	1
376	всю свою	1	1
377	по себе	1	1
378	с радостью	1	1
379	выходя из	1	1
380	в жизни	8	1
381	в тот	1	1
382	не любовь	1	1
383	соответствии с	3	1
384	в соединении	1	1
385	и уже	4	1
386	которой он	1	1
387	он и	1	1
388	на две	1	1
389	во взаимоотношениях	1	1
390	ни с	2	1
391	с такой	2	1
392	автора и	2	1
393	и тогда	2	1
394	не мог	1	1
395	со всей	2	1
396	только тем	2	1
397	во второй	2	1
398	от своего	2	1
399	и при	1	1
400	таким же	1	1
401	этой связи	2	1
402	женщин и	1	1
403	же это	1	1
404	на подобные	1	1
405	в собственный	1	1
406	не столько	2	1
407	принимает участия	1	1
408	от его	1	1
409	в памяти	3	1
410	стало быть	1	1
411	нельзя было	2	1
412	для многих	1	1
413	только для	2	1
414	образом и	1	1
415	начнем с	2	1
416	другом и	1	1
417	нам в	1	1
418	с негодованием	1	1
419	обращение к	1	1
420	тем не	4	1
421	чего нельзя	1	1
422	их в	1	1
423	дом и	1	1
424	том же	1	1
425	для нее	4	1
426	вместе со	2	1
427	любовь к	1	1
428	освободиться от	1	1
429	любви и	3	1
430	с точки	2	1
431	ли подобный	1	1
432	с утра	1	1
433	эта мысль	1	1
434	тем самым	2	1
435	жизни между	1	1
436	из нас	2	1
437	она могла	1	1
438	чувства в	2	1
439	на себе	1	1
440	своего героя	1	1
441	как о	3	1
442	в основе	2	1
443	первая половина	2	1
444	от жизни	1	1
445	что ей	2	1
446	собственный характер	1	1
447	и внутренней	3	1
448	отношениях к	1	1
449	та или	1	1
450	однако если	1	1
451	никогда не	5	1
452	в отношениях	1	1
453	ничего не	5	1
454	в разных	1	1
455	имеем дело	1	1
456	же после	1	1
457	до вечера	2	1
458	автор не	1	1
459	она видела	1	1
460	когда-то в	2	1
461	и теперь	1	1
462	со своим	3	1
463	сводится к	6	1
464	внешней и	1	1
465	и оказывается	1	1
466	тогда в	2	1
467	них нельзя	1	1
468	в области	1	1
469	представляется нам	2	1
470	к себе	3	1
471	отличается от	1	1
472	числе и	1	1
473	его с	1	1
474	бы он	1	1
475	той или	1	1
476	они и	2	1
477	все еще	1	1
478	из себя	1	1
479	для себя	6	1
480	приходит к	2	1
481	от друга	1	1
482	происходит и	1	1
483	такое что	1	1
484	с каким	1	1
485	молодые люди	1	1
486	мысль о	2	1
487	в себя	1	1
488	в пределах	1	1
489	приводит к	2	1
490	на свой	2	1
491	произведения и	1	1
492	угол зрения	1	1
493	нельзя сказать	1	1
494	в годы	1	1
495	времени и	1	1
496	том случае	1	1
497	реальной жизни	1	1
498	в контексте	2	1
499	каждого из	1	1
500	других и	1	1
501	при необходимости	1	1
502	в ноги	1	1
503	но у	1	1
504	жизнь и	1	1
505	является в	1	1
506	но иногда	1	1
507	внешнем облике	1	1
508	остановимся на	1	1
509	с ним	7	1
510	а также	2	1
511	зрения на	2	1
512	внимание на	3	1
513	единственный в	1	1
514	но мы	1	1
515	никак не	1	1
516	как ее	1	1
517	его жизни	5	1
518	все его	3	1
519	нас в	1	1
520	этих двух	1	1
521	будто он	1	1
522	ему было	1	1
523	лица и	1	1
524	нуждается в	2	1
525	для той	1	1
526	что же	2	1
527	с матерью	2	1
528	даже для	1	1
529	идея а	1	1
530	не зная	2	1
531	облике и	1	1
532	к которому	1	1
533	как например	1	1
534	по своей	1	1
535	этого ряда	1	1
536	обе эти	1	1
537	что даже	2	1
538	и весьма	1	1
539	то он	1	1
540	по мнению	1	1
541	делах и	1	1
542	одежды и	1	1
543	были две	1	1
544	тот или	1	1
545	внимание в	1	1
546	в т	2	1
547	и детей	1	1
548	только на	5	1
549	то и	4	1
550	самую суть	1	1
551	ни одного	2	1
552	больше не	1	1
553	действующего лица	1	1
554	не все	3	1
555	целого ряда	1	1
556	не принимает	1	1
557	личности персонажа	1	1
558	в большой	1	1
559	к своим	1	1
560	для него	5	1
561	могло бы	1	1
562	среди которых	1	1
563	не о	1	1
564	этими словами	2	1
565	на меня	1	1
566	как раз	4	1
567	к той	2	1
568	ее на	2	1
569	известно о	1	1
570	о которых	2	1
571	где в	1	1
572	соединении с	1	1
573	были бы	1	1
574	чувствует себя	1	1
575	имели бы	1	1
576	никого не	2	1
577	другого и	2	1
578	и даже	1	1
579	или иной	2	1
580	памятуя о	1	1
581	на примере	1	1
582	человеком а	1	1
583	на ее	3	1
584	ряд с	1	1
585	выступает в	1	1
586	а с	3	1
587	по всей	1	1
588	что не	2	1
589	говорит о	4	1
590	противоречие между	2	1
591	в с	1	1
592	этого не	1	1
593	до конца	1	1
594	не означает	1	1
595	а не	14	1
596	однако и	2	1
597	другой стороны	1	1
598	ни о	3	1
599	из названных	1	1
600	там где	1	1
601	самого начала	1	1
602	затем еще	1	1
603	жизнь в	2	1
604	среди других	3	1
605	несмотря на	3	1
606	о сыне	1	1
607	нечто такое	1	1
608	в творчестве	1	1
609	него в	1	1
610	способом существования	1	1
611	власть над	1	1
612	с произведениями	1	1
613	такого рода	1	1
614	отца не	1	1
615	к горю	1	1
616	не обманывает	1	1
617	именно в	2	1
618	поскольку он	1	1
619	по существу	1	1
620	исходя из	1	1
621	в состоянии	3	1
622	и собственного	1	1
623	xix в	1	1
624	еще раз	1	1
625	получил в	1	1
626	у вас	4	1
627	стоит только	1	1
628	за ним	1	1
629	и молодому	1	1
630	это уже	2	1
631	без любви	1	1
632	может служить	1	1
633	с тревогой	1	1
634	ли в	3	1
635	случае если	1	1
636	было ясно	1	1
637	в новой	1	1
638	поэтому она	2	1
639	когда он	1	1
640	не с	2	1
641	ее и	1	1
642	молодые годы	1	1
643	будто бы	3	1
644	том чтобы	1	1
645	силы в	1	1
646	в дом	1	1
647	обстоит дело	1	1
648	в искусстве	1	1
649	все более	1	1
650	человека не	1	1
651	встречается в	1	1
652	за этим	1	1
653	на фоне	3	1
654	нам не	1	1
655	нет ничего	2	1
656	с досадой	1	1
657	сообщения о	1	1
658	между ними	2	1
659	героя и	3	1
660	не знает	1	1
661	сказать что	2	1
662	только как	1	1
663	была бы	3	1
664	с детьми	2	1
665	где как	1	1
666	все к	1	1
667	того на	1	1
668	о себе	3	1
669	или иного	2	1
670	первом случае	1	1
671	т е	2	1
672	бы его	1	1
673	это была	3	1
674	точно так	1	1
675	котором по	1	1
676	того или	2	1
677	люди и	1	1
678	и эта	2	1
679	так же	3	1
680	как на	2	1
681	все что	3	1
