N	2gram	Propp_Russ_2	KulturaY
473	в развитии	1	1
474	все время	1	1
475	научной литературе	2	1
476	и следовательно	1	1
477	если это	1	1
478	связь между	2	1
479	в него	2	1
480	в литературе	1	1
481	указывает что	1	1
482	за него	1	1
483	и е	2	1
484	что здесь	3	1
485	он видел	1	1
486	сразу же	2	1
487	в двух	1	1
488	совсем не	2	1
489	и дело	2	1
490	этот вопрос	2	1
491	к их	1	1
492	и так	1	1
493	чтобы на	3	1
494	связанным с	1	1
495	или же	5	1
496	с одной	2	1
497	в эти	1	1
498	рассматриваться как	2	1
499	можно установить	1	1
500	каждый из	2	1
501	вопроса о	1	1
502	только на	1	1
503	здесь это	1	1
504	должен стоять	1	1
505	или даже	3	1
506	и других	3	1
507	их как	1	1
508	которые в	1	1
509	не так	1	1
510	для него	1	1
511	на глаза	1	1
512	могло бы	1	1
513	в конце	1	1
514	тому же	1	1
515	не составляет	1	1
516	это слова	1	1
517	на некоторые	1	1
518	их по	3	1
519	в других	15	1
520	случае с	1	1
521	может рассматриваться	1	1
522	одной стороны	2	1
523	без всякой	1	1
524	в н	1	1
525	пока еще	2	1
526	живой и	1	1
527	влияние на	2	1
528	отличаются от	1	1
529	сюда же	2	1
530	здесь в	2	1
531	сил при	1	1
532	в природе	3	1
533	что для	3	1
534	говорит о	2	1
535	по рукам	2	1
536	от другого	1	1
537	без особых	1	1
538	в некоторых	9	1
539	притом не	1	1
540	к сожалению	1	1
541	из наиболее	2	1
542	зависит от	1	1
543	и поставил	1	1
544	отнюдь не	1	1
545	и своим	1	1
546	если эти	1	1
547	него не	1	1
548	на которые	1	1
549	в одно	1	1
550	же относится	1	1
551	эти слова	1	1
552	в европе	2	1
553	что именно	1	1
554	от самих	1	1
555	по своему	1	1
556	предположить что	4	1
557	это делается	1	1
558	что за	1	1
559	существу не	1	1
560	на тот	1	1
561	применении к	1	1
562	применение теории	1	1
563	быть только	2	1
564	образом на	1	1
565	как средство	2	1
566	многих других	1	1
567	не это	1	1
568	и там	3	1
569	или другого	1	1
570	этот не	1	1
571	его в	8	1
572	ряду с	1	1
573	в основном	1	1
574	только для	1	1
575	внимания на	1	1
576	и таким	1	1
577	говорить что	2	1
578	кроме того	2	1
579	же значение	1	1
580	которой и	1	1
581	при всем	1	1
582	времени его	1	1
583	бы говорить	1	1
584	главным образом	3	1
585	будто бы	5	1
586	только что	1	1
587	есть уже	1	1
588	например на	1	1
589	очень редко	1	1
590	жизни в	2	1
591	имеет целью	2	1
592	сказать что	1	1
593	только как	2	1
594	совершенно не	2	1
595	в точности	1	1
596	это на	1	1
597	их с	1	1
598	также в	2	1
599	например и	1	1
600	не что	2	1
601	есть и	1	1
602	та же	2	1
603	который в	1	1
604	а может	1	1
605	также не	1	1
606	в своих	2	1
607	к этому	5	1
608	значение в	1	1
609	все что	1	1
610	возродиться в	1	1
