N	2gram	Tiupa_Narr_2	Hudozhes
296	тому же	4	2
297	чего не	1	2
298	детях о	1	2
299	мысли и	1	2
300	о которой	3	2
301	в приданое	1	2
302	в принципе	2	2
303	анна сергеевна	1	2
304	анной сергеевной	1	2
305	на этом	1	2
306	прежде чем	1	2
307	оно не	2	2
308	однако в	2	2
309	ее жизни	1	2
310	не будет	2	2
311	зрения на	2	2
312	не с	1	2
313	это было	1	2
314	который и	1	2
315	[...] в	1	2
316	от которого	3	2
317	характер и	3	2
318	чем матерью	1	2
319	личности не	1	2
320	персонаж рассказа	1	2
321	в церкви	2	2
322	автора и	1	2
323	обратимся к	1	2
324	только тем	1	2
325	место в	5	2
326	было ее	1	2
327	с точки	2	2
328	она в	1	2
329	знает и	1	2
330	себя больше	1	2
331	не столько	5	2
332	жизни с	2	2
333	дама с	1	2
334	что я	3	2
335	чехова с	1	2
336	с такою	2	2
337	кресты на	1	2
338	вместе со	1	2
339	называет его	1	2
340	жизни то	1	2
341	из нас	1	2
342	дело не	1	2
343	одна из	3	2
344	не по	1	2
345	безопорной души	1	2
346	только не	2	2
347	и внутренним	3	2
348	такова что	1	2
349	к ней	3	2
350	пустой двор	2	2
351	тогда в	1	2
352	ему в	2	2
353	в основе	1	2
354	к той	1	2
355	обращенной к	1	2
356	данности и	1	2
357	которая живет	1	2
358	и внешнюю	1	2
359	женой пустовалова	1	2
360	мысли о	1	2
361	в строгом	2	2
362	и личным	1	2
363	как мы	1	2
364	духовного самоопределения	1	2
365	любовь которая	1	2
366	на другой	1	2
367	данном случае	6	2
368	мысль о	2	2
369	своего внешнего	1	2
370	приводит к	1	2
371	роль в	2	2
372	на свой	2	2
373	[...] а	1	2
374	с собой	1	2
375	те же	2	2
376	и опять	2	2
377	которая была	1	2
378	до сих	1	2
379	во второй	2	2
380	том как	2	2
381	в крыжовнике	2	2
382	смерти не	1	2
383	его присутствии	1	2
384	и внешней	1	2
385	все те	2	2
386	о нем	3	2
387	жизни не	1	2
388	и т.д	4	2
389	в другом	4	2
390	с того	1	2
391	личность героя	1	2
392	быть личностью	2	2
393	а также	6	2
394	свой пустой	2	2
395	с анной	1	2
396	того или	3	2
397	ему даром	1	2
398	первая фраза	1	2
399	я а	1	2
400	чеховского творчества	2	2
401	с матерью	3	2
402	ушел бы	2	2
403	говорит в	1	2
404	один из	3	2
405	себя с	2	2
406	здесь не	2	2
407	рассказе володя	1	2
408	дело с	2	2
409	ли он	1	2
410	являет собой	1	2
411	он уже	1	2
412	дьяконицей чем	1	2
413	именно на	1	2
414	и у	4	2
415	ни одного	1	2
416	в виде	2	2
417	человеческих отношений	1	2
418	он свободен	1	2
419	т п	2	2
420	вовсе не	2	2
421	жизни на	2	2
422	в любви	1	2
423	сих пор	1	2
424	в финале	1	2
425	или иной	3	2
426	как у	4	2
427	именно в	2	2
428	не наделен	1	2
429	весело с	1	2
430	как же	1	2
431	личной жизни	1	2
432	что не	1	2
433	ей не	1	2
434	и составляет	1	2
435	воспринимающего сознания	1	2
436	однако и	1	2
437	когда же	2	2
438	было на	1	2
439	два человека	1	2
440	вместе с	1	2
441	жизнь есть	1	2
442	куда там	1	2
443	изумлением и	1	2
444	в данном	10	2
445	видит в	2	2
446	с такой	1	2
447	о внуках	1	2
448	душевной боли	1	2
449	или иного	3	2
450	глядела на	2	2
451	начинала рассказывать	1	2
452	катя не	2	2
453	главного героя	2	2
454	что же	1	2
455	и от	1	2
456	о его	1	2
457	о детях	1	2
458	это был	2	2
459	при кукине	1	2
460	сам преосвященный	1	2
461	не является	4	2
462	и для	3	2
463	еще одна	1	2
464	лицо и	3	2
465	[...] не	1	2
466	отнюдь не	4	2
467	и видит	1	2
468	финале рассказа	1	2
469	в двух	1	2
470	такою радостью	2	2
471	начинается так	2	2
472	мать же	1	2
473	потому что	2	2
474	хотя бы	2	2
475	давно уже	2	2
476	точки зрения	5	2
477	между ними	1	2
478	сказать что	3	2
479	и внутренне	1	2
480	они все	2	2
481	чехова это	2	2
482	между внешней	2	2
483	себе но	1	2
484	как на	2	2
485	разговоре с	2	2
486	тем самым	5	2
487	который она	2	2
488	гораздо более	1	2
489	тайны и	1	2
490	аллюзия согласно	1	1
491	павла-петра только	1	1
492	эта новая	1	1
493	напряжения между	1	1
494	сердце когда	1	1
495	увлечение оленьки	1	1
496	отношения к	1	1
497	тревожно билось	1	1
498	одним из	1	1
499	например в	1	1
500	о героях	1	1
501	нетерпимого к	1	1
502	о здешних	1	1
503	говоришь мертвецов	1	1
504	мера напряжения	1	1
505	таком случае	1	1
506	новая нервная	1	1
507	самой себе	1	1
508	внутренний потенциал	1	1
509	личности для	1	1
510	течение всей	1	1
511	по обыкновению	1	1
512	нравственное усилие	1	1
513	субъекта самоопределения	3	1
514	в сердце	2	1
515	мир где	1	1
516	любила своего	1	1
517	ним девочка	1	1
518	словесности никитина	1	1
519	это и	1	1
520	так у	1	1
521	другому человеку	1	1
522	ему становится	1	1
523	живую сокровенную	1	1
524	сне свой	1	1
525	о приезде	1	1
526	перед лицом	1	1
527	об экзамене	1	1
528	было как	1	1
529	объективной данностью	1	1
530	здесь и	1	1
531	и так	1	1
532	к другому	2	1
533	которое могло	1	1
534	только эти	2	1
535	но чего	1	1
536	ними ему	1	1
537	герою архиерею	1	1
538	каждой могиле	1	1
539	его мучители	1	1
540	она безучастно	1	1
541	сближению девочка	1	1
542	поскольку их	1	1
543	больной в	1	1
544	века в	1	1
545	повторяет рассмеявшись	1	1
546	кресле и	1	1
547	оленьки сменяется	1	1
548	также и	1	1
549	внутренним в	1	1
550	жизни для	1	1
551	характер чеховского	1	1
552	родился монахом	1	1
553	города своей	1	1
554	связывает внешнеролевой	1	1
555	и обостряется	1	1
556	самое замечательное	1	1
557	личном прошлом	1	1
558	темной комнате	1	1
559	которые глядят	1	1
560	на материале	1	1
561	концентрируется в	2	1
562	после слов	1	1
563	мы имеем	3	1
564	же осмелится	1	1
565	рамки своей	1	1
566	ялте гуров	1	1
567	мы не	2	1
568	его матери	1	1
569	его дядечка	1	1
570	содержит полноударных	1	1
571	смотрело весеннее	1	1
572	порядках тогда	1	1
573	из сада	2	1
574	смысле можно	1	1
575	жизни учителя	1	1
576	театре самое	1	1
577	безумие коврина	1	1
578	пронюхали подлецы	1	1
579	ложась спать	1	1
580	в противоречие	1	1
581	его постригли	1	1
582	чехова можно	1	1
583	нам в	3	1
584	неуничтожимости личности	1	1
585	нужное на	1	1
586	самодовольно исповедует	1	1
587	что хорошего?	1	1
588	не была	1	1
589	время здесь	1	1
590	к страдающему	1	1
591	тут было	1	1
592	повествования в	3	1
593	душе преосвященного	1	1
594	точно во	1	1
595	время как	1	1
596	тишины и	1	1
597	глубоко символично	1	1
598	в театрах	1	1
599	мария наконец	1	1
600	принадлежит к	1	1
601	жизненной позиции	1	1
602	к смыслу	1	1
603	чисто внешней	1	1
604	живущего как	1	1
605	и другая	1	1
606	жесте а	1	1
607	но то	1	1
608	в будущем	2	1
609	себя вольно	1	1
610	никаких мыслей	1	1
611	не вовлекается	1	1
612	жалких дешевых	1	1
613	что можно	1	1
614	дни недели	1	1
615	которого в	1	1
616	решил заговорить	1	1
617	так а	3	1
618	жизни это	1	1
619	и катю	1	1
620	кладбище он	1	1
621	свободен теперь	1	1
622	личность внутренняя	1	1
623	в каждой	2	1
624	по образованию	1	1
625	смерть никогда	1	1
626	не отыскивается	1	1
627	субъектов жизни	2	1
628	это время	1	1
629	дядечка и	1	1
630	имя и	1	1
631	характером и	1	1
632	человека держат	1	1
633	и самого	1	1
634	в xix	1	1
635	он приносит	1	1
636	двух или	2	1
637	повествователя завершающего	1	1
638	между собой	3	1
639	мигая глядела	1	1
640	установку на	1	1
641	внутреннюю и	1	1
642	упускать из	1	1
643	и личность	2	1
644	руку к	1	1
645	со словами	1	1
646	я на	1	1
647	жизни ионыча	1	1
648	во всех	1	1
649	не вызывало	1	1
650	героя становится	1	1
651	иного рода	2	1
652	именно тем	1	1
653	подлецы подумал	1	1
654	внешнеролевой контакт	1	1
655	и стало	1	1
656	одна за	1	1
657	могло быть	1	1
658	самостоятельного отношения	1	1
659	в пробуждении	1	1
660	сосредоточенное нравственное	1	1
661	веселье радость	1	1
662	понятно в	1	1
663	в сторону	1	1
664	свою жизнь	1	1
665	времен старуха	1	1
666	преосвященный загнанная	1	1
667	в общем	1	1
668	xix столетия	2	1
669	поскольку в	1	1
670	из феодосии	1	1
671	личностности чеховского	1	1
672	него с	1	1
673	тайны когда	1	1
674	каждый вечер	1	1
675	себе и	2	1
676	стерлось в	1	1
677	дядю преосвященного	1	1
678	не просто	1	1
679	формулирует главную	1	1
680	тайны так	1	1
681	за пределы	1	1
682	угрюмо недовольным	1	1
683	в настоящем	2	1
684	ндравится сисой	1	1
685	характеристике персонажей	1	1
686	только увидев	1	1
687	если характер	1	1
688	с сисоем	1	1
689	старуха которая	1	1
690	конформизма которая	1	1
691	внутренним духовным	1	1
692	в течение	2	1
693	символ бессмертия	1	1
694	в одной	1	1
695	в той	5	1
696	внешнего и	1	1
697	по сути	1	1
698	уксусом для	1	1
699	оленька племянникова	1	1
700	на других	1	1
701	как к	3	1
702	глазах лицо	1	1
703	и нет	1	1
704	ней в	2	1
705	тем ей	1	1
706	какие-то особенные	1	1
707	великой нравственной	1	1
708	он мечтал	1	1
709	него приходится	1	1
710	собственно и	2	1
711	хотя и	5	1
712	когда он	1	1
713	досталось ему	1	1
714	сознания в	1	1
715	глазах автора	2	1
716	я лично	1	1
717	но для	2	1
718	его к	1	1
719	замечательное самое	1	1
720	подумал никитин	1	1
721	городе с	1	1
722	вызывало никаких	1	1
723	бесследность с	1	1
724	пережил их	1	1
725	наступала ночь	1	1
726	мучает героя	1	1
727	своего дядю	1	1
728	имеет в	1	1
729	себе не	1	1
730	самое важное	1	1
731	приказал долго	1	1
732	в герое	4	1
733	доброй радостной	1	1
734	лично в	1	1
735	видит особенный	1	1
736	и детей	1	1
737	о самом	1	1
738	ним происходит	1	1
739	от своей	1	1
740	ним было	1	1
741	раскол между	2	1
742	с действительной	1	1
743	за собой	1	1
744	детском непонимании	1	1
745	я верю	1	1
746	для которого	1	1
747	ощутить живую	1	1
748	слушая его	1	1
749	нами одно	1	1
750	себя лично	1	1
751	в которой	1	1
752	кричит в	1	1
753	оставляет место	1	1
754	и внутреннего	2	1
755	отношения между	2	1
756	бросила выходя	1	1
757	однако его	1	1
758	вещь личность	1	1
759	счастья и	1	1
760	так или	1	1
761	единственной кто	1	1
762	той от	1	1
763	представляет собой	16	1
764	фразой началось	1	1
765	все эти	3	1
766	недовольным голосом	1	1
767	чайную чашку	1	1
768	преосвященного как	1	1
769	театрах этих	1	1
770	наиболее очевидно	1	1
771	между настоящим	1	1
772	одно увлечение	1	1
773	видит внутренним	1	1
774	приобретает характер	1	1
775	овдовевшей героини	1	1
776	марии тимофеевны	1	1
777	просто человека	1	1
778	будто и	1	1
779	сиди смирно	1	1
780	володя решил	1	1
781	доля великой	1	1
782	ее как	1	1
783	охотно повторяет	1	1
784	своего счастья	2	1
785	низких потолков	1	1
786	его существование	1	1
787	ладу с	1	1
788	претендует на	1	1
789	никитина в	1	1
790	так сказать	3	1
791	володя где	1	1
792	и воспитания	1	1
793	жизнью и	2	1
794	знающего личной	1	1
795	персонажа инерцией	1	1
796	случай по	1	1
797	же пустота	1	1
798	по словам	2	1
799	противоположном безумие	1	1
800	личностного бытия	1	1
801	анны сергеевны	1	1
802	самому было	1	1
803	же о	1	1
804	или нескольких	1	1
805	только себя	1	1
806	опять потянул	1	1
807	к миру	2	1
808	интерсубъективной духовной	1	1
809	в магнитном	2	1
810	главное в	1	1
811	уже [...]	1	1
812	в общении	1	1
813	преосвященному чайную	1	1
814	быта от	1	1
815	из тончайших	1	1
816	полноударных слов	1	1
817	мать и	1	1
818	звон дорогих	1	1
819	на веселую	1	1
820	при виде	1	1
821	способствует помимо	1	1
822	именно то	2	1
823	мыслей в	1	1
824	читатель вместе	1	1
825	любовь ему	1	1
826	и когда	3	1
827	контакта исключает	1	1
828	в силу	4	1
829	обращения ваше	1	1
830	уже говорилось	4	1
831	из виду	1	1
832	у читателя	1	1
833	и треск	1	1
834	учительница смотрит	1	1
835	ведь ему	1	1
836	их в	1	1
837	нераздельно слита	1	1
838	другая странность	1	1
839	мера личностности	1	1
840	весело светилось	1	1
841	на жизнь	1	1
842	позднее охотно	1	1
843	изящная полная	1	1
844	страстям господним	1	1
845	картины мира	2	1
846	какой бы	1	1
847	известном смысле	3	1
848	настоящим временем	1	1
849	предоставленной самой	1	1
850	был вздернутый	1	1
851	постольку поскольку	1	1
852	ее прошлое	1	1
853	папашу который	1	1
854	людей и	1	1
855	лишь с	1	1
856	постижима лишь	1	1
857	картину того	1	1
858	мельком бросила	1	1
859	о преосвященном	1	1
860	взгляду который	1	1
861	не бывает	1	1
862	он об	1	1
863	билось сердце	1	1
864	доносившиеся из	1	1
865	тимофеевна чувствовала	1	1
866	комнате в	1	1
867	биться сердце	1	1
868	не следует	3	1
869	антииерархического мира	1	1
870	о детстве	1	1
871	встречаются и	1	1
872	жизнь которая	1	1
873	здесь мы	1	1
874	небо залитое	1	1
875	и ответ	1	1
876	ее подавленного	1	1
877	прямо родился	1	1
878	он входит	1	1
879	данностью рассказываемой	1	1
880	зарождение личной	1	1
881	при архиереях	1	1
882	и характер	1	1
883	патетический уход	1	1
884	умирающего неподвижного	1	1
885	рассказывать говорила	1	1
886	и внутренняя	1	1
887	волосах кати	1	1
888	прежнего якобы	1	1
889	беликова не	1	1
890	препятствует личностному	1	1
891	самим собой	3	1
892	а его	1	1
893	то есть	9	1
894	кукине видевшая	1	1
895	и пережил	1	1
896	ритмическая тенденция	1	1
897	необыкновенно добрым	1	1
898	в будущее	1	1
899	прошедшим оставляет	1	1
900	характером личность	1	1
901	которого не	1	1
902	новые какие-то	1	1
903	что были	1	1
904	исчерпанность персонажа	1	1
905	и иных	1	1
906	режет? смех	1	1
907	есть творец	1	1
908	которая как	1	1
909	назвать сына	1	1
910	рассказываемой жизни	1	1
911	долго жить	1	1
912	всю свою	1	1
913	эти два	2	1
914	никитин самодовольно	1	1
915	следов прежнего	1	1
916	и деревья	1	1
917	и тем	5	1
918	делает его	1	1
919	в архиерее	2	1
920	о личности	2	1
921	одном полюсе	2	1
922	сердце сердцебиение	1	1
923	любви в	1	1
924	учителя словесности	1	1
925	уважать в	1	1
926	всеми уже	1	1
927	герое прежде	1	1
928	не понимают	1	1
929	служит в	1	1
930	нее была	1	1
931	внешнюю стороны	1	1
932	внешность и	1	1
933	духовным личностным	1	1
934	тому характеру	1	1
935	быть только	1	1
936	достоевского и	2	1
937	все знают?	1	1
938	глаза марии	1	1
939	в самую	2	1
940	глазам робкому	1	1
941	личным счастьем	1	1
942	личность главного	1	1
943	всю жизнь	1	1
944	в слове	3	1
945	глазами и	1	1
946	не всегда	1	1
947	сердцебиение оказывается	1	1
948	на своего	1	1
949	которой он	3	1
950	потенциал ее	1	1
951	противящейся ему	1	1
952	исключает не	1	1
953	рассказывать о	1	1
954	творчества футлярный	1	1
955	понять [...]	1	1
956	есть сосредоточенное	1	1
957	жизни но	1	1
958	читательского ожидания	4	1
959	характер который	1	1
960	кем-то жизни?	1	1
961	я беру	1	1
962	она собой	1	1
963	и нетерпимого	1	1
964	неудачного объяснения	1	1
965	весеннее солнышко	1	1
966	адекватные его	1	1
967	о стороже	1	1
968	даже он	1	1
969	внятной и	1	1
970	вопроса а	1	1
971	жизнь а	1	1
972	не мог	1	1
973	[...] он	1	1
974	в саду	1	1
975	несет в	1	1
976	вместил в	1	1
977	закончить рассказ	1	1
978	двери палкой	1	1
979	во время	2	1
980	радостный звон	1	1
981	по необыкновенно	1	1
982	белые кресты	1	1
983	угасает оставляя	1	1
984	в ходе	1	1
985	олицетворяет ту	1	1
986	настаивая на	1	1
987	о марии	1	1
988	никак не	3	1
989	с символическим	1	1
990	таким же	1	1
991	личного начала	1	1
992	женщин и	1	1
993	человек и	1	1
994	это живет	1	1
995	о герое	3	1
996	в следующем	1	1
997	екатерина ивановна	1	1
998	сисой всю	1	1
999	люди без	1	1
1000	и смерть	1	1
1001	дешевых ставен	1	1
1002	сухих формулирует	1	1
1003	реплику девочки	1	1
1004	характер это	1	1
1005	и толстого	1	1
1006	назначаемый к	1	1
1007	разума а	1	1
1008	осмелится назвать	1	1
1009	голубчик приведя	1	1
1010	характера с	1	1
1011	памяти время	1	1
1012	феномена человечности	1	1
1013	надежда на	1	1
1014	жизнь чистая	1	1
1015	а потом	2	1
1016	ее привязанности	1	1
1017	может выговорить	1	1
1018	как символ	1	1
1019	было легко	1	1
1020	принимает участия	1	1
1021	от себя	1	1
1022	он первый	1	1
1023	теперь как	2	1
1024	кругу монастырского	1	1
1025	от его	2	1
1026	признать что	1	1
1027	ее индивидуальность	1	1
1028	духовной реальности	1	1
1029	читателю то	1	1
1030	суть проблемной	1	1
1031	после заученного	1	1
1032	и чужая	1	1
1033	и другого	2	1
1034	собой один	1	1
1035	и уж	1	1
1036	стало быть	2	1
1037	обращен столь	1	1
1038	их где	1	1
1039	персонаж не	1	1
1040	семидесятилетний сисой	1	1
1041	понимают что	1	1
1042	быть тайн	1	1
1043	эту тайну	1	1
1044	своей повествовательной	1	1
1045	учениках об	1	1
1046	характер беликова	1	1
1047	реализовать внутренний	1	1
1048	прошлое ее	1	1
1049	своей судьбой	1	1
1050	другом и	1	1
1051	но он	2	1
1052	к страстям	1	1
1053	глаза становятся	1	1
1054	главную ценностную	1	1
1055	филолог но	1	1
1056	пытается выстроить	1	1
1057	внимания на	1	1
1058	случай употребления	1	1
1059	страхом тычет	1	1
1060	держат себя	1	1
1061	знакома ему	1	1
1062	видно что	2	1
1063	было понять	1	1
1064	символическим двойным	1	1
1065	и более	2	1
1066	ли я	1	1
1067	чувствуется присутствие	1	1
1068	этих и	1	1
1069	не могли	1	1
1070	в конце	4	1
1071	я героя	1	1
1072	раз памятью	1	1
1073	рыжих волосах	1	1
1074	символики рассказа	1	1
1075	действительной жизнью	1	1
1076	инобытия не	1	1
1077	пламя и	1	1
1078	рассказчика за	1	1
1079	неизмеримо шире	1	1
1080	желая разгадать	1	1
1081	приходится искать	1	1
1082	теперь я	1	1
1083	правильно поставленный	2	1
1084	межличностного контакта	1	1
1085	юности что	1	1
1086	эпитетов венчающий	1	1
1087	я ей	1	1
1088	освободиться от	1	1
1089	и страхом	1	1
1090	любви ласк	1	1
1091	но [...]	1	1
1092	раз и	1	1
1093	свет во	1	1
1094	каждого отдельного	1	1
1095	видением мира	1	1
1096	зрелого чехова	1	1
1097	непосредственностью катя	1	1
1098	и притом	1	1
1099	функции ушел	1	1
1100	так брат	1	1
1101	после себя	1	1
1102	трудно было	1	1
1103	что с	2	1
1104	с радостью	1	1
1105	в людях	1	1
1106	между катиным	1	1
1107	неизменно хотелось	1	1
1108	нос был	1	1
1109	на кладбище	1	1
1110	рассказа который	1	1
1111	в направлении	2	1
1112	произнесенную за	1	1
1113	страждущего сына	1	1
1114	солнышко и	1	1
1115	свете став	1	1
1116	актуальна в	1	1
1117	было не	1	1
1118	художественной сверхзадачи	1	1
1119	речи повествователя	1	1
1120	натирания типично	1	1
1121	девочка же	1	1
1122	сходилась начинала	1	1
1123	подкреплена развитием	1	1
1124	ознаменовано фразой	1	1
1125	взгляде только	1	1
1126	чем не	1	1
1127	осознает что	1	1
1128	быть реализована	1	1
1129	бы желая	1	1
1130	в непосредственности	1	1
1131	перестало беспокойно	1	1
1132	не могло	2	1
1133	старцева перестало	1	1
1134	всей его	1	1
1135	у старцева	1	1
1136	огонек личной	1	1
1137	губой замигал	1	1
1138	чем закончить	1	1
1139	и видела	1	1
1140	личности марьи	1	1
1141	употребления настоящего	1	1
1142	на неодетых	1	1
1143	лошади поданы	1	1
1144	отвердевшего характера	1	1
1145	кто видит	1	1
1146	вздорный человек	1	1
1147	настаивать на	1	1
1148	и семидесятилетний	1	1
1149	в самой	1	1
1150	имеем дело	2	1
1151	теперь единственный	1	1
1152	о ней	3	1
1153	м м	1	1
1154	посредственной провинциальной	1	1
1155	с мезонином	3	1
1156	слова рассказчика	1	1
1157	робкому озабоченному	1	1
1158	выстроить в	1	1
1159	собственного я	2	1
1160	мыслей и	1	1
1161	что порывает	1	1
1162	сисой олицетворяет	1	1
1163	глядя на	1	1
1164	личностное я	1	1
1165	доехать драматическое	1	1
1166	присутствия в	2	1
1167	которой страдает	1	1
1168	естественно для	1	1
1169	слове и	1	1
1170	такая же	1	1
1171	одинокого накопительства	1	1
1172	духовно прорывается	1	1
1173	относительно раннем	1	1
1174	к вам	1	1
1175	смерти только	1	1
1176	смирно другую	1	1
1177	ее душе	1	1
1178	себя пепел	1	1
1179	а лишь	1	1
1180	тяжело дышал	1	1
1181	тиволи казались	1	1
1182	испытывая душевной	1	1
1183	рождается в	1	1
1184	характеру весьма	1	1
1185	широкое небо	1	1
1186	у каких-то	1	1
1187	неуместно произнесенную	1	1
1188	репликой лошади	1	1
1189	характера подчеркнута	1	1
1190	тайну настолько	1	1
1191	над i	1	1
1192	девочки неуместно	1	1
1193	архиереях и	1	1
1194	звуки музыки	1	1
1195	глубокого чувства	1	1
1196	доехать бы	1	1
1197	прочитано как	1	1
1198	в области	2	1
1199	нервная сознательная	1	1
1200	на противоположном	1	1
1201	для подтекстовой	1	1
1202	может показаться	1	1
1203	бытия не	1	1
1204	магнитном поле	3	1
1205	хотелось одного	1	1
1206	которому все	1	1
1207	сказано было	1	1
1208	преосвященство называет	1	1
1209	залитое солнцем	1	1
1210	голосом отвечал	1	1
