N	2gram	Losev_Prob_5	Literetu
184	и при	1	2
185	художественного творчества	8	2
186	и ее	1	2
187	не удивительно	1	2
188	вплоть до	1	2
189	ни было	1	2
190	в конце	8	2
191	по себе	2	2
192	нас к	1	2
193	не менее	5	2
194	с которой	1	2
195	художника и	1	2
196	как о	4	2
197	свободы и	4	2
198	того чтобы	2	2
199	как раз	5	2
200	другой стороны	6	2
201	у нас	7	2
202	числе и	1	2
203	удивительно что	1	2
204	этот путь	1	2
205	для себя	5	2
206	это путь	1	2
207	и сам	4	2
208	что у	5	2
209	искусство как	1	2
210	здесь как	2	2
211	мира и	2	2
212	можно сказать	6	2
213	во втором	2	2
214	искусство не	1	2
215	что и	6	2
216	и только	2	2
217	в ту	1	2
218	и об	1	2
219	сомневается в	1	2
220	но с	1	2
221	здесь не	7	2
222	с ними	1	2
223	со всеми	2	2
224	связи с	7	2
225	решающее значение	1	2
226	за ним	1	2
227	к своим	1	2
228	тем что	2	2
229	и вместе	1	2
230	для того	3	2
231	или иной	1	2
232	на свое	2	2
233	или иначе	1	2
234	о как	1	2
235	себя и	1	2
236	что не	2	2
237	с ней	1	2
238	а на	1	2
239	него не	2	2
240	если не	4	2
241	в полном	1	2
242	так же	5	2
243	и потому	1	2
244	а так	1	2
245	xix века	1	2
246	быть только	3	2
247	на свете	1	2
248	с этой	2	2
249	своей жизни	1	2
250	один из	2	2
251	по аналогии	1	2
252	что в	5	2
253	внимание на	3	2
254	же в	3	2
255	не я	1	2
256	в свою	2	2
257	но еще	2	2
258	еще и	4	2
259	ее в	2	2
260	в своих	1	2
261	к этому	2	2
262	и наиболее	2	1
263	в союзе	1	1
264	каким его	1	1
265	была бы	2	1
266	и т	1	1
267	во-первых этот	1	1
268	и хотя	1	1
269	автора так	1	1
270	всем и	1	1
271	и то	5	1
272	свидетельствует что	1	1
273	истинном смысле	1	1
274	на самом	1	1
275	тех же	1	1
276	в стороне	1	1
277	это и	1	1
278	и есть	1	1
279	и до	2	1
280	каждого кто	1	1
281	из его	1	1
282	и за	2	1
283	по его	2	1
284	мы уже	1	1
285	который в	9	1
286	года не	1	1
287	из своих	1	1
288	когда люди	1	1
289	о помощи	1	1
290	что иное	3	1
291	хотел сказать	1	1
292	не знают	1	1
293	и он	4	1
294	в ней	3	1
295	проявляется в	2	1
296	в xix	1	1
297	вышла из	1	1
298	он был	2	1
299	он сам	3	1
300	с тех	1	1
301	иное как	3	1
302	в чем	2	1
303	тем как	2	1
304	в создании	1	1
305	сам собою	1	1
306	если в	1	1
307	с собою	1	1
308	он пишет	2	1
309	не просто	5	1
310	нет и	1	1
311	сама по	1	1
312	первый взгляд	1	1
313	с этим	1	1
314	что когда-то	1	1
315	вспомним что	1	1
316	в своем	11	1
317	художественным творчеством	1	1
318	что касается	3	1
319	перед нами	1	1
320	что по	1	1
321	это тоже	1	1
322	которая еще	1	1
323	в этот	1	1
324	и человек	1	1
325	или иную	1	1
326	духа в	2	1
327	принадлежал к	1	1
328	бога в	2	1
329	в нашем	1	1
330	бы не	3	1
331	здесь своего	1	1
332	индивидуального самоутверждения	1	1
333	уже в	2	1
334	двух других	1	1
335	вообще не	1	1
336	по словам	2	1
337	больше всего	1	1
338	тем не	5	1
339	она становится	1	1
340	он не	3	1
341	вы с	1	1
342	при виде	1	1
343	сама личность	1	1
344	в силу	5	1
345	содержит в	1	1
346	же остается	1	1
347	людей и	13	1
348	прежде чем	2	1
349	после всяких	1	1
350	здесь мы	1	1
351	мы его	1	1
352	значение в	1	1
353	его забыть	1	1
354	его не	2	1
355	второй половины	1	1
356	искусства в	1	1
357	который и	1	1
358	всю свою	3	1
359	например с	1	1
360	весь мир	1	1
361	и была	1	1
362	только одно	1	1
363	в них	2	1
364	вяч иванов	1	1
365	говорил в	1	1
366	нового человека	1	1
367	говорится о	4	1
368	чем в	1	1
369	для своих	1	1
370	был бы	1	1
371	только тем	1	1
372	на первый	1	1
373	что такое	1	1
374	нас не	3	1
375	от боли	2	1
376	на месте	2	1
377	во времена	2	1
378	самого в	1	1
379	в их	1	1
380	теперь эта	1	1
381	не столько	1	1
382	не к	2	1
383	жизни с	1	1
384	в трудах	1	1
385	но это	1	1
386	такую же	2	1
387	но он	5	1
388	творчества она	1	1
389	что было	1	1
390	что никакой	1	1
391	и является	2	1
392	сознание что	1	1
393	в таких	2	1
394	в устах	1	1
395	возвращается к	1	1
396	вовсе не	8	1
397	о подлинном	1	1
398	тому что	1	1
399	в отношении	3	1
400	она не	1	1
401	сердце не	1	1
402	в русской	3	1
403	мысли в	1	1
404	тогда когда	4	1
405	вложил в	1	1
406	чтобы в	1	1
407	и притом	5	1
408	и остается	1	1
409	и сама	2	1
410	что вы	1	1
411	он мог	1	1
412	для всего	1	1
413	же поэт	1	1
414	он с	1	1
415	не имеет	1	1
416	где его	1	1
417	индивидуальной души	1	1
418	такого же	3	1
419	поэт и	1	1
420	во всем	1	1
421	ему и	1	1
422	всей жизни	1	1
423	которые делают	1	1
424	не принадлежит	1	1
425	не столь	3	1
426	уже и	2	1
427	и делает	2	1
428	образом здесь	1	1
429	точке зрения	2	1
430	сделать в	1	1
431	свое собственное	2	1
432	что совесть	1	1
433	когда-то он	1	1
434	является той	1	1
435	когда мы	1	1
436	и всех	1	1
437	как только	1	1
438	его за	2	1
439	его с	1	1
440	ничего общего	1	1
441	правда не	1	1
442	и о	5	1
443	но по	1	1
444	в виду	3	1
445	человеческой личности	1	1
446	существа в	1	1
447	и от	1	1
448	людей то	1	1
449	начало которое	1	1
450	обращаясь к	1	1
451	не за	2	1
452	времени и	1	1
453	в борьбе	1	1
454	здесь нет	1	1
455	том как	1	1
456	как ему	1	1
457	имеется в	1	1
458	разного рода	4	1
459	этих последних	1	1
460	жизнь и	3	1
461	не видели	1	1
462	трактуется как	1	1
463	от окружающего	1	1
464	на этой	1	1
465	все прочие	1	1
466	миф в	1	1
467	означает не	1	1
468	и который	3	1
469	аналогии с	1	1
470	в значительной	2	1
471	времени в	1	1
472	нас в	4	1
473	нет у	2	1
474	на нее	1	1
475	восходит к	1	1
476	собственно говоря	1	1
477	людей в	5	1
478	творчества в	1	1
479	нуждается в	1	1
480	бы в	1	1
481	себя однако	1	1
482	в середине	2	1
483	человека как	1	1
484	и она	1	1
485	в литературе	1	1
486	тех пор	1	1
487	к нему	3	1
488	людей а	1	1
489	в искусстве	1	1
490	в двух	1	1
491	одной из	1	1
492	будто бы	5	1
493	являет собой	1	1
494	по мнению	2	1
495	в обществе	1	1
496	всякого человека	1	1
497	об их	1	1
498	именно на	2	1
499	так что	11	1
500	для всех	1	1
501	есть в	2	1
502	и у	5	1
503	то и	2	1
504	своей и	1	1
505	в последний	1	1
506	уже для	1	1
507	по выражению	1	1
508	и других	1	1
509	но совершенно	1	1
510	ту или	1	1
511	свой собственный	2	1
512	и их	5	1
513	в котором	2	1
514	так как	6	1
515	ее не	1	1
516	бытия и	1	1
517	у него	11	1
518	людей не	2	1
519	превращается в	1	1
520	самому в	1	1
521	в молодости	1	1
522	момент в	1	1
523	до самого	1	1
524	обращением к	1	1
525	только на	1	1
526	русской поэзии	1	1
527	из двух	1	1
528	нужно было	1	1
529	не были	1	1
530	в истинном	1	1
531	даже не	1	1
532	не единственное	1	1
533	пришли к	1	1
534	конце этой	1	1
535	что они	3	1
536	чем он	1	1
537	это все	1	1
538	а с	4	1
539	человека из	4	1
540	окружающей его	1	1
541	когда те	1	1
542	что для	1	1
543	его из	1	1
544	к более	1	1
545	ничем не	1	1
546	только по	1	1
547	смысла и	1	1
548	не было	1	1
549	с тем	5	1
550	не на	1	1
551	власти и	2	1
552	что несмотря	1	1
553	за свою	1	1
554	в связи	7	1
555	в те	2	1
556	которого не	2	1
557	превращает его	1	1
558	на фоне	1	1
559	подобного рода	7	1
560	творца в	1	1
561	своей воле	1	1
562	рода и	2	1
563	и самой	1	1
564	г на	1	1
565	в человеке	1	1
566	к своему	1	1
567	конечно не	2	1
568	для искусства	1	1
569	не зная	1	1
570	этого типа	1	1
571	есть только	3	1
572	берет он	1	1
573	другого как	2	1
574	и судьбы	1	1
575	личности когда	1	1
576	ли не	2	1
577	за которым	1	1
578	зрения которого	1	1
579	что здесь	2	1
580	действительность в	1	1
581	всякий человек	1	1
582	все это	1	1
583	изобразительного искусства	1	1
584	меня я	1	1
585	себе с	1	1
586	под названием	4	1
587	это уже	2	1
588	этот образ	2	1
589	и более	2	1
590	но такой	1	1
591	о котором	3	1
592	человек и	2	1
593	свидетельствует о	2	1
594	себя самого	2	1
595	для нас	10	1
596	и все	9	1
597	у них	1	1
598	еще более	3	1
599	не должен	1	1
600	хотя бы	2	1
601	и земли	2	1
602	с ума	1	1
603	для людей	4	1
604	но вот	1	1
605	человека не	1	1
606	нисколько не	5	1
607	страсть к	1	1
608	в период	4	1
609	какой степени	1	1
610	быть вместе	1	1
611	героя и	1	1
612	из тех	2	1
613	от своего	1	1
614	сказать что	9	1
615	мне ты	1	1
616	к его	1	1
617	всех других	1	1
618	не что	3	1
619	из этого	4	1
620	себе но	1	1
621	и состоит	1	1
622	в таком	2	1
623	упоминаний о	1	1
624	небо и	2	1
625	духом своим	1	1
626	у людей	4	1
627	по причине	1	1
628	этой точки	1	1
629	они не	2	1
630	которая не	1	1
