N	2gram	Bakhtin_Pr_1	Myshleni
139	этой точки	1	4
140	идет о	4	3
141	с таким	1	3
142	в виду	1	3
143	бы сказать	1	3
144	тем как	4	3
145	а только	1	3
146	себе и	3	3
147	в настоящем	2	3
148	но в	7	3
149	в которой	2	3
150	в этой	4	3
151	на его	2	3
152	на этом	1	3
153	что все	1	3
154	в совершенно	1	3
155	знает что	1	3
156	и других	1	3
157	ни в	3	3
158	чем в	2	3
159	в один	2	3
160	к истории	1	3
161	связи с	2	3
162	не могут	6	3
163	оно может	2	3
164	приводит к	3	3
165	и когда	1	3
166	должно быть	4	3
167	является в	1	3
168	и во	2	3
169	один из	2	3
170	одной из	1	3
171	но не	9	3
172	в какой	1	3
173	всяком случае	3	3
174	между отдельными	2	3
175	себя в	1	3
176	так что	2	3
177	слова не	1	3
178	но что	1	3
179	от того	4	3
180	со стороны	1	3
181	на этот	2	3
182	именно в	5	3
183	к которому	1	3
184	только к	1	3
185	самое слово	2	3
186	сравнению с	1	3
187	по существу	3	3
188	этом случае	1	3
189	в условиях	2	3
190	и от	2	3
191	к одной	1	3
192	бы в	3	3
193	совершенно не	1	3
194	мы проследим	1	3
195	точно так	1	3
196	одним из	6	2
197	же по	1	2
198	должна быть	5	2
199	высшей степени	1	2
200	видеть в	1	2
201	едва ли	1	2
202	мы имеем	1	2
203	они могут	2	2
204	место в	1	2
205	зависимости от	5	2
206	основе этого	1	2
207	в ней	2	2
208	он говорит	1	2
209	для других	2	2
210	они действительно	1	2
211	которые не	1	2
212	стороны и	1	2
213	слова он	1	2
214	из этих	1	2
215	в известном	1	2
216	не есть	2	2
217	вообще не	1	2
218	в нем	19	2
219	что всякое	1	2
220	мысли как	1	2
221	из него	1	2
222	подобно тому	3	2
223	в основу	1	2
224	в каждом	8	2
225	здесь мы	2	2
226	мы его	2	2
227	же не	2	2
228	входит в	7	2
229	может стать	1	2
230	действительности в	1	2
231	мы пытались	1	2
232	в высшей	1	2
233	далеко не	3	2
234	такой же	1	2
235	нисколько не	2	2
236	со всей	1	2
237	которую он	1	2
238	таким же	3	2
239	мысли и	5	2
240	их в	4	2
241	в той	2	2
242	этих трех	1	2
243	но они	2	2
244	ничего кроме	1	2
245	может служить	1	2
246	не имеет	1	2
247	на котором	3	2
248	того как	1	2
249	к этим	2	2
250	слово и	1	2
251	это слово	1	2
252	уже и	2	2
253	отличается от	3	2
254	они даны	1	2
255	и он	1	2
256	существует только	1	2
257	и это	5	2
258	свою очередь	1	2
259	и сами	1	2
260	здесь не	1	2
261	данном случае	2	2
262	никак не	2	2
263	еще не	5	2
264	мыслью и	1	2
265	понятно что	1	2
266	является по	1	2
267	и здесь	3	2
268	другими словами	1	2
269	настоящее время	1	2
270	к другой	1	2
271	к нему	6	2
272	в другой	3	2
273	как из	1	2
274	он что	1	2
275	образом как	1	2
276	уже говорили	1	2
277	но как	3	2
278	по типу	1	2
279	и у	3	2
280	от других	1	2
281	для него	18	2
282	иначе как	1	2
283	тогда как	1	2
284	у него	5	2
285	случае не	1	2
286	в каком	1	2
287	а с	1	2
288	всей отчетливостью	1	2
289	прежде всего	7	2
290	при определении	1	2
291	возникает та	1	2
292	благодаря чему	2	2
293	под влиянием	1	2
294	на слово	1	2
295	если не	1	2
296	в данном	2	2
297	целом ряде	3	2
298	что это	1	2
299	тому как	3	2
300	даже в	4	2
301	в начале	1	2
302	рассматривать как	1	2
303	тому или	1	2
304	анализа мы	1	2
305	от той	1	2
306	в настоящее	1	2
307	последнего времени	1	2
308	находит свое	2	2
309	а в	7	2
310	в свою	1	2
311	не знает	3	2
312	это в	1	2
313	в таком	1	2
314	они не	4	2
315	этом совершенно	1	1
316	и наиболее	1	1
317	своей совокупности	1	1
318	смысле слова	1	1
319	например в	3	1
320	функции в	1	1
321	переходит к	2	1
322	а поэтому	1	1
323	проблемы в	1	1
324	выражения в	1	1
325	получает в	1	1
326	на самом	5	1
327	он может	3	1
328	и есть	2	1
329	отношения между	1	1
330	на две	1	1
331	и больше	1	1
332	в зависимости	5	1
333	и должен	1	1
334	его не	1	1
335	из всех	1	1
336	а как	7	1
337	который в	1	1
338	на материале	3	1
339	нуждаются в	1	1
340	мы не	1	1
341	опирающееся на	1	1
342	та же	1	1
343	вопрос о	2	1
344	исключающих друг	1	1
345	и новые	1	1
346	правда с	1	1
347	так чтобы	4	1
348	время как	1	1
349	совпадает с	2	1
350	оно есть	1	1
351	на практике	1	1
352	я не	3	1
353	но даже	1	1
354	и со	2	1
355	же что	5	1
356	заключенных в	1	1
357	бы то	2	1
358	во всех	1	1
359	зрения все	2	1
360	не отличается	1	1
361	именно тем	1	1
362	как если	1	1
363	друг к	1	1
364	то он	2	1
365	точка зрения	12	1
366	не то	1	1
367	не входит	3	1
368	в противоречии	1	1
369	не все	1	1
370	по отношению	8	1
371	не путем	1	1
372	относится к	1	1
373	самых глубоких	1	1
374	они эти	1	1
375	независимо от	1	1
376	что именно	1	1
377	в процесс	1	1
378	что касается	1	1
379	однако не	2	1
380	не сливается	2	1
381	может получить	1	1
382	прежде и	1	1
383	анализируя этот	1	1
384	пути при	1	1
385	можно сделать	1	1
386	то в	1	1
387	но эта	4	1
388	включил его	1	1
389	случае они	1	1
390	его содержания	1	1
391	не оставляет	1	1
392	к самому	1	1
393	но на	1	1
394	так сказать	4	1
395	а вовсе	1	1
396	в первых	1	1
397	в статье	1	1
398	он не	5	1
399	это третье	1	1
400	объединяются в	1	1
401	в первой	2	1
402	себе не	1	1
403	он должен	1	1
404	новой формы	1	1
405	мы полагаем	1	1
406	ни были	2	1
407	не могли	1	1
408	в плане	5	1
409	признаками не	1	1
410	такова например	1	1
411	смысле как	1	1
412	и по	1	1
413	его можно	1	1
414	прежде чем	1	1
415	особенно отчетливо	1	1
416	или иных	1	1
417	что она	6	1
418	анализе мы	1	1
419	объективного подхода	1	1
420	но все	5	1
421	не из	3	1
422	то ни	2	1
423	к другу	1	1
424	с другими	7	1
425	его личности	1	1
426	всеми своими	2	1
427	то все	1	1
428	и свойств	1	1
429	это противоречие	1	1
430	на свои	1	1
431	для них	1	1
432	тех которые	1	1
433	он является	1	1
434	эту особенность	3	1
435	не всегда	1	1
436	и самостоятельным	1	1
437	уже у	1	1
438	ведет к	1	1
439	как таковой	2	1
440	что должно	1	1
441	не больше	1	1
442	и становится	1	1
443	самого последнего	1	1
444	другом как	1	1
445	не во	3	1
446	благодаря этому	2	1
447	лежат в	1	1
448	почти не	1	1
449	бы к	2	1
450	то для	1	1
451	что вся	1	1
452	часто не	1	1
453	не столько	1	1
454	не как	14	1
455	в которых	2	1
456	своего рода	1	1
457	признать что	1	1
458	должны были	1	1
459	значение для	1	1
460	взгляд на	1	1
461	в основном	1	1
462	является та	2	1
463	в одном	10	1
464	точку зрения	6	1
465	образом и	1	1
466	но он	2	1
467	что основная	1	1
468	по себе	8	1
469	и синтеза	1	1
470	этом не	1	1
471	раз и	4	1
472	с которой	2	1
473	и другое	1	1
474	самого начала	2	1
475	в то	10	1
476	и отсюда	1	1
477	ними не	1	1
478	и притом	1	1
479	на него	3	1
480	отдельными элементами	1	1
481	наблюдений над	1	1
482	и всегда	1	1
483	ничего не	5	1
484	в самой	6	1
485	и лишь	1	1
486	эти связи	1	1
487	действительно в	1	1
488	и относится	1	1
489	убедиться в	1	1
490	ничто не	1	1
491	вопрос в	1	1
492	о чем-то	1	1
493	здесь же	1	1
494	эти три	1	1
495	до своих	1	1
496	свои составные	1	1
497	или лучше	1	1
498	точке зрения	3	1
499	содержания как	1	1
500	у нас	1	1
501	а путем	1	1
502	выпадает из	1	1
503	в момент	1	1
504	ответ как	1	1
505	поэтому не	2	1
506	и именно	1	1
507	во все	2	1
508	лежит в	1	1
509	всего в	1	1
510	одну и	1	1
511	его с	1	1
512	что отличает	1	1
513	бы он	2	1
514	свое значение	1	1
515	же его	1	1
516	с собственной	1	1
517	для себя	2	1
518	на вопрос	2	1
519	и самое	3	1
520	а предмет	1	1
521	как один	1	1
522	появляется в	1	1
523	и та	1	1
524	то время	1	1
525	говорит об	1	1
526	характер и	1	1
527	они ни	2	1
528	только то	3	1
529	в себя	3	1
530	сохраняет свою	1	1
531	с самого	1	1
532	лучше сказать	1	1
533	не возникает	2	1
534	и совершенно	1	1
535	до самого	1	1
536	лежащей в	1	1
537	и сам	2	1
538	что может	2	1
539	котором мы	1	1
540	поэтому в	2	1
541	для этого	1	1
542	бывает в	1	1
543	развития одного	1	1
544	форме в	1	1
545	образом в	1	1
546	и ложь	1	1
547	находится в	2	1
548	слова а	2	1
549	о нем	9	1
550	и теоретически	1	1
551	которым она	1	1
552	и весь	1	1
553	и ставит	1	1
554	этой мысли	1	1
555	можно сказать	1	1
556	все его	3	1
557	является здесь	1	1
558	взаимно исключающих	1	1
559	на ее	1	1
560	ее от	1	1
561	если принять	1	1
562	какие мы	2	1
563	ним и	3	1
564	в форме	7	1
565	того в	1	1
566	и следовательно	4	1
567	соображения заставляют	1	1
568	если это	1	1
569	на которой	1	1
570	только у	3	1
571	истории его	1	1
572	образом все	2	1
573	мы увидим	1	1
574	не появляется	1	1
575	они нуждаются	1	1
576	и действительно	1	1
577	должен быть	1	1
578	не идет	1	1
579	и так	1	1
580	и ее	2	1
581	по этому	1	1
582	лежащие в	2	1
583	же и	2	1
584	уже не	13	1
585	представлено у	1	1
586	в ткань	1	1
587	он стремится	3	1
588	одно из	2	1
589	и их	1	1
590	в конце	6	1
591	чтобы она	1	1
592	мысль его	1	1
593	как его	1	1
594	само по	3	1
595	как раз	6	1
596	в других	1	1
597	перейти к	1	1
598	в объективной	1	1
599	действительности неизбежно	1	1
600	и даже	2	1
601	даже не	1	1
602	этой проблемы	1	1
603	и птицы	1	1
604	до сих	2	1
605	одно не	1	1
606	как у	1	1
607	этом как	1	1
608	здесь в	1	1
609	по своим	2	1
610	все равно	1	1
611	вплотную к	1	1
612	сделать с	1	1
613	что не	1	1
614	в живом	1	1
615	элементов и	1	1
616	и люди	1	1
617	к более	2	1
618	полагаем что	1	1
619	напротив мы	2	1
620	то и	2	1
621	на которых	1	1
622	и самый	1	1
623	не на	4	1
624	черты в	1	1
625	нам правильным	1	1
626	его как	4	1
627	слова слово	1	1
628	как особая	1	1
629	и слово	3	1
630	то здесь	1	1
631	вступает в	1	1
632	является его	1	1
633	слово слово	1	1
634	на который	1	1
635	ни на	1	1
636	и потому	6	1
637	почти совершенно	1	1
638	совершенно в	1	1
639	из которых	2	1
640	подойти к	1	1
641	конечно не	2	1
642	если оно	1	1
643	качеств и	1	1
644	в тех	1	1
645	наконец и	1	1
646	оставляет за	1	1
647	в состоянии	1	1
648	совершенно различных	1	1
649	включено в	1	1
650	быть не	1	1
651	одно общее	1	1
652	на пути	2	1
653	их основе	2	1
654	что из	2	1
655	сих пор	2	1
656	но это	4	1
657	все это	6	1
658	слова так	1	1
659	тех или	1	1
660	не достигает	1	1
661	и противоречивость	5	1
662	не существует	1	1
663	войти в	2	1
664	к конкретному	1	1
665	и другими	1	1
666	сознания и	5	1
667	показать как	1	1
668	и одновременно	3	1
669	хотя и	1	1
670	в другое	1	1
671	увидим дальше	1	1
672	у них	1	1
673	конце концов	5	1
674	в большей	1	1
675	или между	1	1
676	противоречии с	1	1
677	с ним	5	1
678	толстой но	1	1
679	ни было	2	1
680	же в	2	1
681	как слово	3	1
682	личности и	1	1
683	отношении к	3	1
684	ибо они	1	1
685	вообще и	1	1
686	но если	1	1
687	впервые в	1	1
688	типа и	3	1
689	отношению к	8	1
690	время не	3	1
691	мысли но	1	1
692	с внешней	1	1
693	ее в	1	1
694	случае если	1	1
695	в своих	3	1
696	то оно	2	1
