N	2gram	Vygotskiy__2	Hudozhes
168	мысли и	1	2
169	о которой	1	2
170	на этом	1	2
171	оно не	1	2
172	однако в	1	2
173	могла бы	1	2
174	а по	1	2
175	зрения на	1	2
176	лишь в	3	2
177	его в	1	2
178	это было	1	2
179	о которых	3	2
180	личности не	3	2
181	автора и	1	2
182	обратимся к	1	2
183	и тогда	2	2
184	со всей	4	2
185	место в	1	2
186	с точки	18	2
187	она в	1	2
188	как видим	1	2
189	дело не	1	2
190	того как	4	2
191	одна из	1	2
192	не по	1	2
193	только не	1	2
194	к ней	2	2
195	в основе	3	2
196	приходит к	1	2
197	как мы	6	2
198	на другой	1	2
199	данном случае	3	2
200	приводит к	5	2
201	с собой	3	2
202	те же	3	2
203	с самим	1	2
204	до сих	1	2
205	том как	1	2
206	за этими	1	2
207	и внешней	1	2
208	одно это	1	2
209	все те	2	2
210	поэтому она	1	2
211	и т.д	12	2
212	в другом	2	2
213	а также	2	2
214	того или	1	2
215	жизни он	2	2
216	и только	3	2
217	говорит в	1	2
218	один из	1	2
219	себя с	1	2
220	о двух	1	2
221	здесь не	1	2
222	идет по	1	2
223	теперь в	2	2
224	именно на	1	2
225	же и	1	2
226	ни одного	1	2
227	в виде	1	2
228	потребность в	4	2
229	ни с	1	2
230	из них	3	2
231	вовсе не	6	2
232	сих пор	1	2
233	или иной	2	2
234	в соответствующих	1	2
235	как у	2	2
236	именно в	2	2
237	еще и	1	2
238	что не	1	2
239	мы знаем	7	2
240	и составляет	2	2
241	в воздухе	1	2
242	однако и	2	2
243	когда же	1	2
244	вместе с	6	2
245	в данном	3	2
246	видит в	2	2
247	с такой	2	2
248	я с	1	2
249	что же	2	2
250	и от	1	2
251	только для	3	2
252	не является	9	2
253	и для	2	2
254	отнюдь не	2	2
255	в двух	1	2
256	у которого	1	2
257	за него	1	2
258	потому что	7	2
259	хотя бы	4	2
260	точки зрения	26	2
261	личности и	1	2
262	между ними	1	2
263	и эта	2	2
264	сказать что	6	2
265	и внутренне	1	2
266	что даже	1	2
267	самое что	2	2
268	к числу	1	2
269	как на	1	2
270	тем самым	3	2
271	гораздо более	1	2
272	в роли	1	2
273	в сфере	1	1
274	они вместе	1	1
275	самим по	1	1
276	тех же	1	1
277	это и	1	1
278	она при	1	1
279	мысли к	1	1
280	на деле	5	1
281	здесь и	3	1
282	и так	1	1
283	высшей степени	7	1
284	с в	4	1
285	также и	2	1
286	полагает что	5	1
287	мы имеем	3	1
288	мы не	10	1
289	что между	2	1
290	что если	2	1
291	истины и	1	1
292	ответить на	1	1
293	говорил он	1	1
294	в противоречие	1	1
295	видно как	1	1
296	перерастает в	1	1
297	в сущности	9	1
298	принадлежит к	2	1
299	чисто внешней	1	1
300	этого термина	1	1
301	что можно	3	1
302	из ее	1	1
303	и самого	2	1
304	он был	1	1
305	между собой	1	1
306	бы то	1	1
307	во всех	2	1
308	то он	2	1
309	точка зрения	3	1
310	к которой	1	1
311	его сознания	1	1
312	его во	1	1
313	в общем	3	1
314	себе и	1	1
315	друг от	2	1
316	нет и	2	1
317	когда тот	1	1
318	за пределы	2	1
319	один и	1	1
320	если вспомнить	1	1
321	в течение	2	1
322	не видно	1	1
323	в той	1	1
324	вопросу из	1	1
325	по сути	1	1
326	показать что	5	1
327	на других	1	1
328	яснее и	1	1
329	более и	1	1
330	ней в	2	1
331	мы тем	1	1
332	когда он	3	1
333	сознания в	1	1
334	я должен	1	1
335	сказал бы	1	1
336	но для	2	1
337	мнения и	1	1
338	его к	2	1
339	один ряд	1	1
340	имеет в	1	1
341	себе не	1	1
342	самое важное	2	1
343	от этого	2	1
344	эгоцентризм и	1	1
345	и говорит	1	1
346	за собой	2	1
347	бы у	1	1
348	для которого	3	1
349	в которой	4	1
350	отношения между	3	1
351	ни один	1	1
352	представляет собой	2	1
353	он в	3	1
354	все эти	3	1
355	стремились показать	1	1
356	того факта	1	1
357	нами в	1	1
358	и тот	1	1
359	но ведь	2	1
360	так сказать	1	1
361	с чем	1	1
362	по словам	1	1
363	еще раньше	1	1
364	же это	2	1
365	не способно	1	1
366	ими в	1	1
367	однако он	1	1
368	в силу	2	1
369	том чтобы	4	1
370	из виду	2	1
371	их в	4	1
372	свое время	1	1
373	близости с	1	1
374	известном смысле	1	1
375	него в	1	1
376	постольку поскольку	1	1
377	с итак	1	1
378	и заключается	1	1
379	но все	2	1
380	не следует	2	1
381	здесь мы	1	1
382	смысле в	1	1
383	то ни	1	1
384	как автор	1	1
385	этом он	1	1
386	им как	1	1
387	том случае	1	1
388	и других	2	1
389	которая как	1	1
390	зрения и	1	1
391	эти два	1	1
392	и тем	2	1
393	даже в	4	1
394	за ней	1	1
395	который по	1	1
396	не понимают	2	1
397	силы в	1	1
398	ли может	1	1
399	всю жизнь	1	1
400	не всегда	1	1
401	которой он	1	1
402	в один	2	1
403	и еще	1	1
404	во время	3	1
405	ставит вопрос	1	1
406	в ходе	1	1
407	и при	1	1
408	таким же	3	1
409	в следующем	3	1
410	характера с	1	1
411	с уверенностью	2	1
412	от его	4	1
413	признать что	4	1
414	и другого	1	1
415	стало быть	2	1
416	одном из	1	1
417	страх и	1	1
418	образом и	1	1
419	и более	2	1
420	что сам	1	1
421	том же	2	1
422	в словах	1	1
423	же мы	1	1
424	случае мы	1	1
425	нас к	2	1
426	то с	1	1
427	стоит только	1	1
428	эта мысль	1	1
429	и притом	1	1
430	трудно было	1	1
431	что с	5	1
432	мы вынуждены	1	1
433	и начинает	1	1
434	и другое	2	1
435	мысли в	1	1
436	самого начала	1	1
437	дело в	1	1
438	только из	1	1
439	мы попытались	1	1
440	от жизни	2	1
441	не могло	2	1
442	для всего	2	1
443	всей его	2	1
444	личности которая	1	1
445	как два	1	1
446	на язык	2	1
447	вынуждает его	1	1
448	контакт с	3	1
449	в самой	3	1
450	о ней	1	1
451	учения о	2	1
452	этих двух	2	1
453	того в	1	1
454	как она	1	1
455	них нельзя	1	1
456	и оказывается	1	1
457	в области	1	1
458	может показаться	1	1
459	факта что	1	1
460	по нашему	1	1
461	в момент	1	1
462	разрыв между	1	1
463	его внутренней	2	1
464	это также	1	1
465	когда мы	1	1
466	во все	2	1
467	характер с	1	1
468	него по	1	1
469	отличается от	1	1
470	об одном	1	1
471	числе и	3	1
472	глубокое и	1	1
473	всего в	1	1
474	его с	2	1
475	бы он	1	1
476	той или	2	1
477	что остается	1	1
478	странно и	1	1
479	на это	1	1
480	говоря словами	2	1
481	но сама	1	1
482	отношении между	1	1
483	на нечто	1	1
484	но по	1	1
485	а затем	1	1
486	от друга	2	1
487	нам о	1	1
488	не существует	3	1
489	в себя	2	1
490	с самого	1	1
491	всей своей	1	1
492	не возникает	2	1
493	в дальнейшем	1	1
494	иначе говоря	2	1
495	в мышлении	2	1
496	в поведении	2	1
497	особенно в	1	1
498	в плоскости	1	1
499	которых становится	1	1
500	но у	1	1
501	является в	1	1
502	по себе	7	1
503	не случайна	1	1
504	именно потому	1	1
505	и здесь	1	1
506	т.п в	1	1
507	что перед	1	1
508	на какой-нибудь	1	1
509	но мы	3	1
510	и что	8	1
511	после того	1	1
512	и который	1	1
513	тогда его	1	1
514	не позволяет	1	1
515	все та	1	1
516	нас в	2	1
517	других людей	1	1
518	заключается в	8	1
519	и лишь	1	1
520	места и	1	1
521	которых в	1	1
522	возникает и	1	1
523	духовном смысле	1	1
524	его личности	1	1
525	этот момент	1	1
526	и хорошо	1	1
527	в третьем	1	1
528	на одном	2	1
529	для той	1	1
530	борьбе с	1	1
531	в другой	2	1
532	тотчас же	1	1
533	еще более	1	1
534	которая и	1	1
535	о своих	2	1
536	ряд с	1	1
537	увидеть что	1	1
538	мышление и	3	1
539	того что	17	1
540	как например	2	1
541	по своей	6	1
542	но с	2	1
543	обе эти	1	1
544	контакта с	1	1
545	и одновременно	1	1
546	согласиться с	1	1
547	на другие	1	1
548	собой не	1	1
549	но ни	1	1
550	в самое	1	1
551	и потому	1	1
552	по мнению	1	1
553	но как	1	1
554	во времени	1	1
555	не происходит	1	1
556	имеет своим	1	1
557	и теперь	2	1
558	это же	3	1
559	тот или	1	1
560	бы один	1	1
561	характерной для	1	1
562	так что	1	1
563	для всех	4	1
564	оказывается в	1	1
565	в серьезных	1	1
566	уже в	5	1
567	вернуться к	3	1
568	в нашей	1	1
569	в начале	4	1
570	еще одну	1	1
571	нет у	1	1
572	по выражению	1	1
573	мышления и	16	1
574	за ним	1	1
575	где бы	1	1
576	сущность и	1	1
577	следует что	2	1
578	или даже	1	1
579	ведь это	1	1
580	могло бы	1	1
581	объяснения в	1	1
582	не для	1	1
583	так как	4	1
584	при всей	1	1
585	независимо от	4	1
586	была еще	1	1
587	этом отношении	3	1
588	от того	2	1
589	на том	2	1
590	известно о	2	1
591	бы это	1	1
592	лишь для	1	1
593	были бы	2	1
594	и даже	5	1
595	и т.п	7	1
596	а именно	1	1
597	это все	2	1
598	такое же	1	1
599	перед ним	1	1
600	в воображении	1	1
601	полагаем что	1	1
602	только по	1	1
603	к личности	2	1
604	на которых	2	1
605	до конца	1	1
606	более того	1	1
607	с которым	1	1
608	долгое время	1	1
609	не то	2	1
610	там где	6	1
611	более глубокое	1	1
612	возникать и	1	1
613	к возникновению	1	1
614	в речи	1	1
615	не видит	1	1
616	стороны в	1	1
617	ребенка в	10	1
618	все более	1	1
619	вступает в	1	1
620	эти слова	1	1
621	человека к	2	1
622	нем своего	1	1
623	социальной среде	5	1
624	сути дела	1	1
625	этого момента	1	1
626	в пределах	1	1
627	это были	1	1
628	она появляется	1	1
629	чем в	2	1
630	не обманывает	1	1
631	мать но	1	1
632	в тот	1	1
633	по существу	5	1
634	человек с	2	1
635	исходя из	1	1
636	лежит в	3	1
637	с этой	2	1
638	приобретает в	1	1
639	но это	1	1
640	к которому	6	1
641	в полном	2	1
642	нашего я	1	1
643	которых он	3	1
644	для автора	1	1
645	практики в	1	1
646	только тогда	2	1
647	мира и	2	1
648	не свидетельствует	1	1
649	говорят не	1	1
650	всего что	1	1
651	как теперь	1	1
652	из себя	1	1
653	интерес к	1	1
654	бы в	1	1
655	вспомнить что	1	1
656	приведенных выше	2	1
657	внутренняя противоречивость	1	1
658	мы стремились	1	1
659	чем же	1	1
660	не обладает	1	1
661	с ней	2	1
662	не знает	1	1
663	другой стороны	1	1
664	жизни а	1	1
665	почему он	1	1
666	точно так	1	1
667	из этого	1	1
668	совпадают в	1	1
669	об отношении	3	1
670	на примере	1	1
671	к этой	3	1
672	бы даже	1	1
673	случае если	1	1
674	в своих	1	1
675	том числе	3	1
676	который не	1	1
677	к этому	4	1
678	и вновь	1	1
679	вопроса уже	1	1
680	смысле что	1	1
