N	2gram	Losev_Dial_3	Problema
278	мифа в	2	2
279	так чтобы	2	2
280	время как	4	2
281	говорить о	4	2
282	не вполне	2	2
283	и он	2	2
284	нет в	1	2
285	иное как	6	2
286	говоря уже	2	2
287	в чем	4	2
288	то мы	1	2
289	не то	1	2
290	совершенно ясно	1	2
291	нет и	4	2
292	за пределы	3	2
293	сама по	4	2
294	что именно	3	2
295	стороны и	1	2
296	все же	3	2
297	и где	2	2
298	более или	1	2
299	то ли	1	2
300	человеческая жизнь	1	2
301	то в	2	2
302	со своей	1	2
303	человеческого сознания	1	2
304	что это	12	2
305	мифа и	6	2
306	что к	1	2
307	только один	1	2
308	тому же	2	2
309	если он	1	2
310	мы совершенно	1	2
311	никакой возможности	1	2
312	он не	5	2
313	перестает быть	2	2
314	не к	1	2
315	в корне	1	2
316	с ее	1	2
317	в понятии	2	2
318	может существовать	2	2
319	не будет	3	2
320	и может	1	2
321	каком смысле	3	2
322	его в	1	2
323	чтобы все	1	2
324	весь мир	1	2
325	не чем	1	2
326	смысле не	2	2
327	далеко не	1	2
328	этого не	2	2
329	между собою	1	2
330	и тогда	5	2
331	или менее	1	2
332	в котором	1	2
333	она в	1	2
334	и понятия	1	2
335	для всякого	1	2
336	и уж	2	2
337	мы находим	1	2
338	и всякого	2	2
339	иным как	1	2
340	при условии	3	2
341	есть именно	6	2
342	не тем	1	2
343	бы быть	2	2
344	чистом виде	1	2
345	но они	2	2
346	особенно ярко	1	2
347	друг друга	3	2
348	но только	4	2
349	он с	1	2
350	по одному	2	2
351	и по	2	2
352	и притом	5	2
353	к ней	1	2
354	во всем	3	2
355	у меня	2	2
356	есть только	12	2
357	для себя	2	2
358	и это	4	2
359	на нечто	1	2
360	это будет	4	2
361	в совершенно	1	2
362	и говорит	1	2
363	сравнении с	3	2
364	верит в	1	2
365	и совершенно	1	2
366	и когда	2	2
367	можно только	4	2
368	для этого	2	2
369	уж во	1	2
370	только так	1	2
371	и что	15	2
372	учения о	2	2
373	это было	3	2
374	является здесь	1	2
375	ли кто-нибудь	1	2
376	с его	2	2
377	больше ничего	6	2
378	вся эта	1	2
379	мы ни	1	2
380	тотчас же	1	2
381	есть тоже	1	2
382	еще только	1	2
383	но так	1	2
384	ни к	3	2
385	тот же	1	2
386	очень много	1	2
387	то он	1	2
388	тот или	2	2
389	есть ни	3	2
390	со всеми	2	2
391	себя в	2	2
392	только на	7	2
393	своим собственным	2	2
394	только очень	1	2
395	не обладают	1	2
396	а то	1	2
397	никто не	2	2
398	сами по	3	2
399	то время	4	2
400	этого понятия	1	2
401	в других	1	2
402	несмотря ни	1	2
403	в самом	7	2
404	а именно	2	2
405	и прежде	3	2
406	как же	5	2
407	что иное	6	2
408	это все	1	2
409	говорит о	4	2
410	а наоборот	1	2
411	все время	3	2
412	была бы	3	2
413	как именно	2	2
414	в это	1	2
415	представить себе	1	2
416	или по	1	2
417	тут перед	1	2
418	если оно	4	2
419	вещь есть	2	2
420	самой же	1	2
421	образ и	1	2
422	чем иным	1	2
423	том смысле	1	2
424	в чистом	1	2
425	мы только	1	2
426	из себя	2	2
427	только что	4	2
428	ни было	1	2
429	как показывает	1	2
430	меня в	2	2
431	в частности	2	2
432	в сравнении	3	2
433	не что	6	2
434	а может	1	2
435	или других	1	2
436	все категории	1	2
437	новое время	1	1
438	только он	2	1
439	скажет что	1	1
440	которых состоит	3	1
441	говоря о	1	1
442	таком случае	10	1
443	чего же	1	1
444	дело вовсе	1	1
445	но тогда	11	1
446	тут-то и	1	1
447	во-первых необходимо	1	1
448	понятие в	1	1
449	есть сама	1	1
450	к другому	1	1
451	вещь не	2	1
452	он всегда	1	1
453	что эти	1	1
454	ведь и	1	1
455	видеть ни	1	1
456	чем именно	1	1
457	таком виде	1	1
458	и должен	1	1
459	всякого живого	1	1
460	что вся	1	1
461	отличается и	1	1
462	если я	2	1
463	же как	2	1
464	на первом	1	1
465	что если	2	1
466	и тут	3	1
467	вопрос о	5	1
468	или другим	1	1
469	науки и	1	1
470	и совсем	1	1
471	продолжает существовать	1	1
472	д и	6	1
473	и убедительно	1	1
474	от всякого	5	1
475	на себя	3	1
476	на свою	1	1
477	категории и	1	1
478	мы и	4	1
479	и самой	2	1
480	что можно	2	1
481	себе что	1	1
482	образом просто	1	1
483	нет то	1	1
484	кроме нее	1	1
485	когда говорят	1	1
486	и самого	1	1
487	начало и	2	1
488	целое и	2	1
489	и этого	1	1
490	верить в	2	1
491	на них	2	1
492	бы то	2	1
493	и значит	3	1
494	истории в	1	1
495	находим не	1	1
496	а следовательно	1	1
497	сказать и	1	1
498	сущности и	5	1
499	самый принцип	1	1
500	о смерти	1	1
501	только потому	2	1
502	и всякий	3	1
503	для всякой	1	1
504	кто хочет	1	1
505	есть просто	4	1
506	отличаются от	1	1
507	именно миф	1	1
508	чисто религиозной	1	1
509	из таких	1	1
510	единая и	1	1
511	от одной	1	1
512	его на	2	1
513	значит это	1	1
514	выйти из	1	1
515	как к	1	1
516	на приведенных	1	1
517	о разных	2	1
518	кто не	1	1
519	разного рода	2	1
520	в мысли	2	1
521	то ясно	3	1
522	в единый	1	1
523	и понимания	2	1
524	я должен	4	1
525	это тоже	1	1
526	ничего и	2	1
527	духа и	1	1
528	как таковое	3	1
529	них он	1	1
530	тогда получится	2	1
531	в этот	1	1
532	тут нет	1	1
533	них как	1	1
534	от чего	5	1
535	и утвердить	1	1
536	говорят о	1	1
537	для науки	2	1
538	ни один	2	1
539	из этих	2	1
540	думать что	2	1
541	в последнее	1	1
542	просто о	2	1
543	всякого непредубежденного	1	1
544	этот ряд	2	1
545	и будущее	1	1
546	бы только	2	1
547	но ведь	1	1
548	на то	3	1
549	но на	2	1
550	как принцип	1	1
551	вернее же	1	1
552	том какую	1	1
553	мы пользуемся	1	1
554	берется в	1	1
555	раз навсегда	2	1
556	и миф	3	1
557	сами эти	2	1
558	они в	1	1
559	опять-таки не	1	1
560	не значит	3	1
561	эта последняя	1	1
562	категорически утверждать	1	1
563	никакому сомнению	1	1
564	в силу	3	1
565	миф сам	2	1
566	мир как	8	1
567	существует и	1	1
568	что тут	1	1
569	его от	1	1
570	и говорить	2	1
571	одно и	5	1
572	поскольку она	1	1
573	от нее	1	1
574	что является	1	1
575	то ни	1	1
576	мифологии и	3	1
577	вообще это	1	1
578	не сможет	1	1
579	себя не	1	1
580	солнца а	1	1
581	временно и	1	1
582	он есть	3	1
583	было с	1	1
584	за другой	1	1
585	всю свою	1	1
586	полной убедительностью	1	1
587	чаще всего	2	1
588	необходимо категорически	1	1
589	только оно	1	1
590	солнце и	2	1
591	из нее	2	1
592	ряде примеров	1	1
593	е есть	1	1
594	чудище которое	1	1
595	говорят но	1	1
596	не всегда	1	1
597	во внимание	2	1
598	и уже	2	1
599	данная вещь	2	1
600	всегда и	1	1
601	есть явление	5	1
602	жизни но	1	1
603	существует то	1	1
604	чем в	1	1
605	должно быть	3	1
606	как таковой	2	1
607	нисколько не	1	1
608	могут сказать	1	1
609	не указывает	1	1
610	на первый	4	1
611	или вообще	1	1
612	во время	1	1
613	их помощи	1	1
614	и при	1	1
615	будет в	1	1
616	просто и	1	1
617	сознания но	2	1
618	исключить из	1	1
619	как все	3	1
620	в такой	1	1
621	в их	2	1
622	я люблю	1	1
623	ряд и	1	1
624	оказывается что	1	1
625	не как	1	1
626	миф о	3	1
627	бы мы	1	1
628	миф от	3	1
629	от его	2	1
630	признать что	1	1
631	существует но	2	1
632	вот эта	1	1
633	мыслит себе	1	1
634	выше мы	1	1
635	и вот	2	1
636	если угодно	1	1
637	же тут	4	1
638	в своих	2	1
639	и предполагает	1	1
640	что этот	2	1
641	есть ничто	2	1
642	этот мир	1	1
643	даже в	1	1
644	что эта	1	1
645	тому что	4	1
646	раз и	3	1
647	его внутреннего	1	1
648	иной раз	2	1
649	этого для	1	1
650	начиная от	1	1
651	человек и	1	1
652	обладают такими	1	1
653	что ему	1	1
654	но что	7	1
655	у него	2	1
656	уж тем	1	1
657	иметь в	2	1
658	и прочие	1	1
659	следовательно и	2	1
660	никогда не	7	1
661	а живое	1	1
662	одном и	1	1
663	или событие	1	1
664	ничего не	17	1
665	жизни не	1	1
666	миф как	1	1
667	превратило бы	1	1
668	они являются	1	1
669	в x	1	1
670	это именно	1	1
671	по своей	1	1
672	всего сама	1	1
673	ничто не	2	1
674	эта категория	1	1
675	историческом процессе	1	1
676	относится только	1	1
677	но мифами	1	1
678	на ряде	1	1
679	исторического процесса	2	1
680	входят в	1	1
681	так то	1	1
682	нового времени	2	1
683	и делает	1	1
684	в основе	3	1
685	если только	4	1
686	говоря вообще	1	1
687	перед ним	1	1
688	он как-то	1	1
689	от их	1	1
690	и картина	1	1
691	если его	1	1
692	уже о	2	1
693	не могут	4	1
694	могут быть	2	1
695	говорят в	1	1
696	всего в	1	1
697	с полной	3	1
698	а что	4	1
699	что оно	7	1
700	за что	1	1
701	становление но	1	1
702	что уже	1	1
703	и материи	2	1
704	но к	1	1
705	утверждать что	6	1
706	если же	8	1
707	из чего	2	1
708	существует только	1	1
709	этот миф	3	1
710	тогда я	1	1
711	диалектического материализма	1	1
712	можно и	3	1
713	что все	14	1
714	нужно однако	1	1
715	и сами	2	1
716	отношения и	1	1
717	всего этого	2	1
718	мыслить и	4	1
719	количество частей	1	1
720	последнее время	1	1
721	чтобы быть	4	1
722	нечто и	2	1
723	уже с	1	1
724	только то	1	1
725	есть само	2	1
726	есть все	1	1
727	и сам	1	1
728	то как	2	1
729	с понятием	1	1
730	умирает в	1	1
731	отличаться от	2	1
732	с своим	1	1
733	вещи и	1	1
734	это вовсе	1	1
735	того и	2	1
736	с реальными	1	1
737	выходе из	1	1
738	веры в	1	1
739	чувственное ощущение	1	1
740	связанных между	1	1
741	не меньше	2	1
742	против этого	1	1
743	о ней	2	1
744	и нужно	2	1
745	понятие а	1	1
746	же необходимо	1	1
747	и здесь	2	1
748	возможна только	1	1
749	и поэтому	1	1
750	внимание на	1	1
751	все прочие	1	1
752	не содержит	2	1
753	которая бы	1	1
754	мог бы	1	1
755	то тем	2	1
756	и абсолютность	1	1
757	нас в	2	1
758	этих двух	1	1
759	мы вовсе	1	1
760	тем или	1	1
761	и требует	1	1
762	не отличаются	1	1
763	живых существ	2	1
764	природы и	2	1
765	применить и	1	1
766	себя но	2	1
767	ни об	1	1
768	спокойно а	1	1
769	вообще и	1	1
770	не будучи	1	1
771	на какую	1	1
772	абстрактная метафизика	3	1
773	и она	2	1
774	значит иметь	1	1
775	в каких	1	1
776	того что	12	1
777	происходит в	1	1
778	предмета и	1	1
779	известно что	1	1
780	только совокупность	1	1
781	быть и	3	1
782	оно и	1	1
783	ли будет	2	1
784	но например	1	1
785	в разные	2	1
786	разнообразие и	1	1
787	и так	1	1
788	для нее	1	1
789	и раньше	1	1
790	никак нельзя	1	1
791	и бессмысленный	1	1
792	вот тут-то	1	1
793	с одной	3	1
794	есть также	2	1
795	себе есть	1	1
796	суть только	1	1
797	история и	6	1
798	опыта но	1	1
799	какой-то особой	1	1
800	религиозным человеком	1	1
801	и у	2	1
802	ни одного	1	1
803	силу этого	2	1
804	мы тут	1	1
805	или движения	1	1
806	веры и	4	1
807	сами не	1	1
808	но от	1	1
809	и хорошо	1	1
810	это опять-таки	2	1
811	эти два	1	1
812	ведь это	2	1
813	на одном	1	1
814	представлений о	1	1
815	мифологию то	1	1
816	значит быть	1	1
817	не о	2	1
818	далек от	1	1
819	само по	5	1
820	тезис о	1	1
821	и никакой	2	1
822	бы все	1	1
823	заметить что	1	1
824	не говорит	3	1
825	указание на	1	1
826	существуют только	1	1
827	вещей и	6	1
828	из двух	3	1
829	можно но	1	1
830	и точно	1	1
831	до сих	1	1
832	превратится в	1	1
833	с той	1	1
834	следовательно не	2	1
835	такое же	1	1
836	то значит	3	1
837	мы еще	1	1
838	не мыслится	1	1
839	и существует	2	1
840	что для	5	1
841	вещей как	1	1
842	превращается в	6	1
843	церкви и	1	1
844	она вовсе	1	1
845	мы скажем	1	1
846	стремится к	1	1
847	не на	6	1
848	вся наша	1	1
849	и картины	1	1
850	его как	3	1
851	о чем	1	1
852	без которых	2	1
853	здесь именно	2	1
854	в мифологии	1	1
855	значит отличаться	1	1
856	ни за	1	1
857	при его	3	1
858	перестал бы	1	1
859	не имеем	1	1
860	он один	2	1
861	части а	1	1
862	и строить	1	1
863	своей собственной	1	1
864	пространства и	2	1
865	конечно есть	1	1
866	если иметь	2	1
867	будущее и	1	1
868	мало и	1	1
869	при их	1	1
870	сама же	2	1
871	где же	4	1
872	нечто существующее	11	1
873	одной стороны	3	1
874	она есть	10	1
875	но который	1	1
876	что же	11	1
877	помощи столь	1	1
878	самого себя	1	1
879	руки и	2	1
880	ней не	1	1
881	других областях	1	1
882	движет собою	1	1
883	не его	1	1
884	с этой	5	1
885	в какую-нибудь	1	1
886	первом плане	1	1
887	вот что	1	1
888	слова и	1	1
889	и нет	7	1
890	что есть	4	1
891	сих пор	1	1
892	видно что	1	1
893	в который	2	1
894	но для	2	1
895	случае он	1	1
896	на одной	1	1
897	процесса в	1	1
898	вещи есть	2	1
899	и часто	1	1
900	не знаем	1	1
901	всякого другого	5	1
902	или только	4	1
903	и самому	1	1
904	мира и	3	1
905	и времени	1	1
906	на небесах	1	1
907	о котором	1	1
908	тот кто	1	1
909	религиозным мифом	1	1
910	бы ему	1	1
911	достаточно глубоко	1	1
912	себя самого	2	1
913	и разные	1	1
914	бы в	2	1
915	отношении не	1	1
916	но зато	1	1
917	взятые вместе	2	1
918	есть уже	1	1
919	менее в	1	1
920	можно мыслить	2	1
921	в нечто	3	1
922	становления и	1	1
923	о прочих	1	1
924	между ними	1	1
925	не знает	3	1
926	природы не	1	1
927	определяет собою	1	1
928	обществе а	1	1
929	религиозный миф	3	1
930	помощи того	1	1
931	мере в	3	1
932	т е	48	1
933	бы его	2	1
934	что под	1	1
935	он и	3	1
936	только о	3	1
937	есть то	6	1
938	вещах и	3	1
939	до степени	2	1
940	не говорится	1	1
941	всем этом	1	1
942	к этой	2	1
943	также не	3	1
944	то оно	1	1
945	школьнику известно	1	1
946	это понятие	1	1
947	я могу	1	1
948	существовать и	1	1
949	нас не	1	1
950	как на	5	1
951	как результат	1	1
952	этой точки	2	1
953	смысле что	1	1
