N	2gram	Vygotskiy__5	StatiiOP
243	и теперь	1	2
244	не может	9	2
245	только с	1	2
246	доказать что	1	2
247	в области	1	2
248	в каком	3	2
249	с и	5	2
250	искусства и	5	2
251	взглянуть на	1	2
252	чтобы сделать	1	2
253	на это	1	2
254	которой пушкину	1	2
255	и это	8	2
256	в ее	3	2
257	этому поводу	4	2
258	принять во	2	2
259	свое мнение	1	2
260	во многом	1	2
261	еще в	2	2
262	он был	2	2
263	точно также	1	2
264	другом месте	1	2
265	говорит об	1	2
266	никак не	6	2
267	что оба	1	2
268	в значительной	1	2
269	если принять	1	2
270	что и	3	2
271	как например	2	2
272	чем он	1	2
273	этот вопрос	4	2
274	в какой	1	2
275	только в	5	2
276	это очень	2	2
277	по этому	5	2
278	на всем	1	2
279	очевидно что	2	2
280	сами по	2	2
281	в конце	4	2
282	так как	9	2
283	может быть	11	2
284	в них	4	2
285	о трагедии	1	2
286	со стороны	3	2
287	тем у	1	2
288	ему не	1	2
289	с той	2	2
290	и др	1	2
291	говорит о	4	2
292	и самый	2	2
293	в некоторых	1	2
294	на этот	3	2
295	его как	1	2
296	характеров и	2	2
297	или с	2	2
298	как говорит	4	2
299	если не	1	2
300	и вообще	1	2
301	и потому	5	2
302	как это	7	2
303	что именно	5	2
304	это письмо	1	2
305	по своему	1	2
306	в данном	3	2
307	по существу	2	2
308	том смысле	1	2
309	только о	2	2
310	с этой	2	2
311	ко времени	1	2
312	сцены в	1	2
313	трагедии это	2	2
314	в результате	4	2
315	говорят не	1	2
316	конечно и	1	2
317	находим в	1	2
318	только что	4	2
319	во время	1	2
320	очень хорошо	2	2
321	сказать что	9	2
322	совершенно не	6	2
323	и другие	3	2
324	ту же	2	1
325	сам по	3	1
326	и то	9	1
327	совершенно новый	1	1
328	трагедии и	2	1
329	остаются для	1	1
330	поводу что	1	1
331	это и	2	1
332	основе трагедии	2	1
333	что когда	2	1
334	и принципиально	1	1
335	которого является	1	1
336	отношения между	2	1
337	по преимуществу	2	1
338	и до	2	1
339	для понимания	1	1
340	в зависимости	6	1
341	той же	3	1
342	из всех	1	1
343	смотреть на	3	1
344	с с	1	1
345	мы не	3	1
346	замечательно что	2	1
347	бы что	1	1
348	иметь никакого	1	1
349	ли у	1	1
350	есть нечто	3	1
351	в сущности	12	1
352	совпадает с	1	1
353	из того	3	1
354	в составе	1	1
355	событий и	2	1
356	их не	2	1
357	как не	1	1
358	в каждой	3	1
359	еще не	5	1
360	на них	1	1
361	в последних	2	1
362	со словами	2	1
363	в чем	1	1
364	автора есть	1	1
365	этим не	1	1
366	конечно это	1	1
367	это имеет	1	1
368	на другой	1	1
369	друг к	4	1
370	истинный смысл	1	1
371	совсем не	2	1
372	язык которым	1	1
373	драматический характер	1	1
374	о смерти	5	1
375	но как	1	1
376	было указано	1	1
377	что язык	1	1
378	ответ на	5	1
379	по отношению	2	1
380	отношение к	1	1
381	героиня и	1	1
382	себе и	2	1
383	произведение не	1	1
384	тут же	1	1
385	не просто	1	1
386	из важнейших	1	1
387	евгений онегин	1	1
388	отличаются от	1	1
389	противоречие в	1	1
390	становится особенно	1	1
391	что касается	2	1
392	когда он	5	1
393	целый ряд	3	1
394	говорит что	6	1
395	против такого	2	1
396	чтобы показать	2	1
397	именно эта	2	1
398	и хотя	2	1
399	о самом	1	1
400	что слово	1	1
401	них как	1	1
402	за собой	1	1
403	характер как	1	1
404	отступает от	1	1
405	к другому	2	1
406	данные в	1	1
407	в литературном	1	1
408	представляет собой	1	1
409	в ответ	2	1
410	и насколько	3	1
411	из этих	3	1
412	большей части	1	1
413	сил в	4	1
414	хотя эти	1	1
415	и тот	1	1
416	зависимости от	7	1
417	разговор о	1	1
418	не годится	1	1
419	всю природу	1	1
420	и если	6	1
421	именно этим	1	1
422	что она	6	1
423	том в	1	1
424	но именно	1	1
425	находящие себе	1	1
426	именно то	4	1
427	в понимании	1	1
428	этого вопроса	1	1
429	не как	3	1
430	нам только	3	1
431	на совершенно	1	1
432	мало того	1	1
433	но вместе	1	1
434	языком и	1	1
435	его от	1	1
436	пишет о	1	1
437	на этом	6	1
438	установленным что	1	1
439	трагедия строится	1	1
440	одно и	3	1
441	в основу	4	1
442	русском языке	1	1
443	шекспира с	1	1
444	составной частью	1	1
445	он просто	1	1
446	а когда	1	1
447	они должны	1	1
448	в совершенно	6	1
449	значение в	1	1
450	различие между	1	1
451	эта женщина	1	1
452	что действующие	1	1
453	к другу	4	1
454	говорил что	2	1
455	на этой	1	1
456	заключается в	8	1
457	ума и	1	1
458	всякого внимания	1	1
459	который так	1	1
460	окажется что	1	1
461	евгения онегина	1	1
462	этом смысле	2	1
463	что один	1	1
464	и тем	6	1
465	не соответствует	1	1
466	еще одно	1	1
467	на первую	1	1
468	любви в	1	1
469	повод для	3	1
470	но уже	1	1
471	нет в	2	1
472	это положение	1	1
473	к которым	2	1
474	и уже	3	1
475	для чего	2	1
476	мы видели	1	1
477	говорится о	2	1
478	с такой	4	1
479	над его	1	1
480	вопроса об	1	1
481	и их	1	1
482	это делает	2	1
483	пор в	1	1
484	одним и	3	1
485	то для	1	1
486	его мнению	2	1
487	что вся	1	1
488	приложении к	1	1
489	представление о	1	1
490	в герои	1	1
491	вплоть до	1	1
492	и той	2	1
493	бы конечно	1	1
494	которые конечно	2	1
495	значения с	1	1
496	и эти	1	1
497	разуметь под	1	1
498	героя трагедии	1	1
499	нас к	1	1
500	и очень	1	1
501	иной раз	1	1
502	на один	1	1
503	что есть	2	1
504	весь в	2	1
505	при всех	1	1
506	внимание то	1	1
507	сущности говоря	8	1
508	она не	1	1
509	для трагедии	1	1
510	с теми	3	1
511	хотелось бы	1	1
512	принадлежат к	1	1
513	одна из	3	1
514	на него	1	1
515	тех пор	2	1
516	в основе	7	1
517	которого он	1	1
518	возражает против	1	1
519	что ей	1	1
520	героев и	1	1
521	этому слову	1	1
522	но только	3	1
523	совершенно правильно	2	1
524	чем не	2	1
525	не составляют	1	1
526	смысл его	1	1
527	элемент в	1	1
528	больше чем	1	1
529	этих двух	7	1
530	совершенно неправильно	1	1
531	к ней	1	1
532	как она	4	1
533	вместо того	1	1
534	вернее сказать	2	1
535	по первому	1	1
536	как будто	6	1
537	ли нам	1	1
538	известна в	1	1
539	ни о	1	1
540	нет ни	2	1
541	не могут	3	1
542	отличается от	2	1
543	для такого	1	1
544	остановиться на	1	1
545	я чувствую	1	1
546	он никогда	1	1
547	что при	3	1
548	отказаться от	1	1
549	все лица	2	1
550	как мы	5	1
551	в деревне	1	1
552	знаменитое письмо	1	1
553	что все	6	1
554	свою очередь	1	1
555	что составляет	1	1
556	здесь не	1	1
557	без всякого	1	1
558	данном случае	3	1
559	только при	1	1
560	были бы	1	1
561	х годов	1	1
562	уже потому	1	1
563	стало возможно	1	1
564	мысль о	4	1
565	драмы в	1	1
566	то время	1	1
567	так в	3	1
568	который говорил	1	1
569	на том	2	1
570	и совершенно	4	1
571	котором мы	3	1
572	о самой	1	1
573	с собой	1	1
574	можно было	3	1
575	не так	1	1
576	не трудно	1	1
577	не с	2	1
578	и которые	1	1
579	каждого из	1	1
580	здесь нет	1	1
581	которые он	2	1
582	представляют собою	1	1
583	по тому	1	1
584	не были	1	1
585	по сравнению	4	1
586	основана на	1	1
587	и всякого	1	1
588	два направления	1	1
589	это расхождение	1	1
590	что значит	1	1
591	в построении	1	1
592	с полным	1	1
593	именно потому	3	1
594	но к	1	1
595	столь же	1	1
596	и ему	1	1
597	указано что	1	1
598	др в	1	1
599	скажу что	1	1
600	можно сказать	2	1
601	каждом данном	1	1
602	понимая что	1	1
603	и во	1	1
604	те или	1	1
605	связь между	2	1
606	первом своем	1	1
607	свою теорию	1	1
608	в приложении	1	1
609	в знаменитой	2	1
610	эти два	3	1
611	нуждается в	1	1
612	в форме	2	1
613	все время	20	1
614	он попал	1	1
615	эти замечания	1	1
616	стиха и	2	1
617	и отдельные	1	1
618	конце концов	2	1
619	не зная	1	1
620	ни к	1	1
621	я был	1	1
622	каждая реплика	1	1
623	один из	5	1
624	всей нашей	1	1
625	в двух	5	1
626	что только	1	1
627	романа и	1	1
628	тот же	3	1
629	с ними	1	1
630	его жизнь	1	1
631	будто бы	1	1
632	близкое к	1	1
633	и действительно	1	1
634	не свойственно	2	1
635	серьезностью и	1	1
636	поэтому и	1	1
637	который в	1	1
638	по мнению	6	1
639	к числу	1	1
640	или же	1	1
641	трагедии к	1	1
642	это же	2	1
643	том чтобы	2	1
644	мнению автора	1	1
645	с которыми	1	1
646	сцене с	1	1
647	трагедии дело	1	1
648	внимание что	1	1
649	конечно не	1	1
650	когда говорил	1	1
651	уже в	6	1
652	только на	4	1
653	всем его	1	1
654	в поэзии	1	1
655	от других	1	1
656	или так	1	1
657	речь в	2	1
658	этого процесса	1	1
659	но совершенно	1	1
660	именно они	1	1
661	могло бы	1	1
662	точка зрения	1	1
663	которые одновременно	1	1
664	у нее	1	1
665	а в	4	1
666	не о	1	1
667	может служить	1	1
668	мы можем	7	1
669	но что	1	1
670	у него	3	1
671	смысле слова	1	1
672	следует понимать	2	1
673	в руки	1	1
674	в каждом	2	1
675	в очень	1	1
676	представляют собой	2	1
677	критики с	1	1
678	важны для	1	1
679	именно как	1	1
680	мы привыкли	1	1
681	той точки	1	1
682	что тот	2	1
683	в каких	1	1
684	его романа	1	1
685	романа в	1	1
686	себя и	2	1
687	что для	1	1
688	естественно что	2	1
689	связано с	1	1
690	попал в	1	1
691	на которых	2	1
692	мы и	1	1
693	чувства мы	1	1
694	с которым	3	1
695	здесь этот	1	1
696	его характер	1	1
697	бы как	1	1
698	именно поэтому	2	1
699	решительно не	1	1
700	почти ничего	1	1
701	в последней	1	1
702	ни на	1	1
703	время с	1	1
704	на чем	1	1
705	и объясняет	1	1
706	кто именно	1	1
707	непременно иметь	1	1
708	общего с	1	1
709	приводит в	1	1
710	как реальное	1	1
711	которая для	1	1
712	характера и	2	1
713	над ним	2	1
714	сравнению с	4	1
715	в главном	1	1
716	у автора	1	1
717	что же	1	1
718	из разных	1	1
719	и всей	1	1
720	действие и	3	1
721	да и	1	1
722	бы его	2	1
723	который он	1	1
724	внешнего мира	1	1
725	в контексте	1	1
726	ссылается на	1	1
727	употреблении слов	1	1
728	больше внимания	1	1
729	этом случае	2	1
730	этой трагедии	4	1
731	как нам	1	1
732	все дано	1	1
733	этом вопросе	1	1
734	ни для	1	1
735	но для	1	1
736	должны быть	1	1
737	рассматривать как	1	1
738	языком которым	1	1
739	виде как	1	1
740	и для	6	1
741	которых он	2	1
742	являются не	1	1
743	не существует	3	1
744	и от	1	1
745	сценах шекспира	1	1
746	или в	6	1
747	что оно	6	1
748	поэтому она	1	1
749	когда пушкин	2	1
750	трагедия которая	1	1
751	для нас	3	1
752	из различных	1	1
753	характеры и	2	1
754	от него	4	1
755	и все	4	1
756	пушкин совершенно	1	1
757	бы в	5	1
758	и смысл	1	1
759	во вторую	1	1
760	трагедией в	1	1
761	все они	1	1
762	же в	2	1
763	в свою	3	1
764	в стихах	1	1
765	к самому	2	1
766	от обычной	1	1
767	о лирической	1	1
768	мире с	1	1
769	в моем	1	1
770	между ними	2	1
771	что многие	1	1
772	к его	1	1
773	по одному	1	1
774	понимать что	1	1
775	едва ли	2	1
776	которого ничего	1	1
777	отношению к	1	1
778	из этого	2	1
779	в трех	3	1
780	героя в	3	1
781	жизни и	6	1
782	заметить что	1	1
783	в своих	5	1
784	лиц в	1	1
785	каждое слово	1	1
786	можно назвать	1	1
787	в таком	3	1
788	все что	1	1
789	ничего общего	1	1
790	гораздо более	2	1
