N	2gram	Losev_Dial_2	Problemy
129	что в	7	4
130	но эти	1	4
131	также и	2	3
132	должна быть	5	3
133	тут в	1	3
134	обойтись без	1	3
135	мы уже	8	3
136	что если	3	3
137	не была	1	3
138	в виду	5	3
139	здесь нет	1	3
140	он был	1	3
141	он сам	1	3
142	мы будем	1	3
143	за пределы	4	3
144	в одной	4	3
145	стороны и	1	3
146	кроме того	3	3
147	когда он	1	3
148	и к	7	3
149	более или	2	3
150	только на	1	3
151	тому же	1	3
152	направлено на	1	3
153	реакции на	1	3
154	это не	10	3
155	в жизни	2	3
156	или менее	2	3
157	и их	3	3
158	в их	2	3
159	образом и	1	3
160	зрения и	1	3
161	даже в	3	3
162	в одно	5	3
163	она не	8	3
164	на него	2	3
165	того и	2	3
166	ничего не	3	3
167	во всем	1	3
168	уже говорили	1	3
169	могут быть	4	3
170	той или	4	3
171	не менее	3	3
172	но при	1	3
173	он с	1	3
174	так и	10	3
175	всех возможных	1	3
176	даны в	3	3
177	и даже	14	3
178	с ним	4	3
179	говорят что	4	3
180	и здесь	1	3
181	в различных	1	3
182	между тем	2	3
183	что и	5	3
184	а он	1	3
185	и только	4	3
186	наконец в	1	3
187	здесь в	1	3
188	и следовательно	5	3
189	его в	3	3
190	тот же	1	3
191	и ее	1	3
192	со всеми	1	3
193	себя в	2	3
194	есть в	2	3
195	уже не	3	3
196	в виде	2	3
197	тем что	2	3
198	к самому	1	3
199	или иной	1	3
200	себя и	1	3
201	ни на	2	3
202	по существу	1	3
203	но для	1	3
204	все же	4	3
205	сознания и	5	3
206	в эту	1	3
207	но зато	1	3
208	это все	2	3
209	не знает	1	3
210	другой стороны	4	3
211	того же	1	3
212	своим убеждениям	1	3
213	есть и	6	3
214	я и	2	2
215	даны здесь	1	2
216	чтобы не	6	2
217	человека и	2	2
218	самый предмет	1	2
219	тем же	2	2
220	себе как	3	2
221	не во	2	2
222	и о	1	2
223	вопрос о	3	2
224	время как	7	2
225	бы ни	2	2
226	слова о	1	2
227	мы и	1	2
228	то это	2	2
229	и говорить	2	2
230	всем этим	1	2
231	быть в	4	2
232	в голове	2	2
233	себе он	1	2
234	нужно быть	1	2
235	с собою	1	2
236	как в	2	2
237	с этим	3	2
238	и слова	3	2
239	и как	10	2
240	слова он	1	2
241	ведь я	1	2
242	та же	4	2
243	бы и	2	2
244	что это	10	2
245	в целом	1	2
246	сказать о	1	2
247	из этих	1	2
248	с их	1	2
249	как он	4	2
250	но на	1	2
251	иногда же	1	2
252	и еще	1	2
253	оно должно	2	2
254	что тут	4	2
255	одно и	4	2
256	но все	2	2
257	об этом	3	2
258	из них	3	2
259	знает что	1	2
260	которая как	1	2
261	на почве	1	2
262	он есть	3	2
263	известно что	1	2
264	лишь на	1	2
265	ни в	10	2
266	одна и	4	2
267	том что	10	2
268	и при	2	2
269	что такое	3	2
270	в узком	2	2
271	почти не	1	2
272	есть свой	1	2
273	себе а	1	2
274	и другого	1	2
275	но эта	1	2
276	же тут	1	2
277	что этот	3	2
278	и то	7	2
279	и очень	1	2
280	иной раз	5	2
281	того как	2	2
282	одна из	1	2
283	и всегда	1	2
284	правда это	1	2
285	тем не	2	2
286	меня и	1	2
287	и эта	1	2
288	что на	2	2
289	я сам	2	2
290	отличается от	1	2
291	должны быть	3	2
292	это я	2	2
293	как человек	1	2
294	и самое	1	2
295	в конце	2	2
296	не могу	6	2
297	без всякого	4	2
298	то время	4	2
299	мы наблюдаем	1	2
300	что у	2	2
301	в образе	1	2
302	времени и	9	2
303	это вовсе	2	2
304	и душа	1	2
305	только так	1	2
306	не был	1	2
307	тому и	1	2
308	в глаза	1	2
309	все его	3	2
310	от них	1	2
311	и всякое	1	2
312	тело и	3	2
313	того что	6	2
314	этом смысле	1	2
315	быть и	4	2
316	конечно не	6	2
317	есть я	1	2
318	уже в	4	2
319	если мы	2	2
320	и они	2	2
321	то и	1	2
322	в поэзии	7	2
323	его и	1	2
324	ведь это	3	2
325	и та	6	2
326	мы можем	1	2
327	уже и	2	2
328	на меня	1	2
329	с другим	1	2
330	нельзя сказать	4	2
331	как же	3	2
332	и др	1	2
333	что не	6	2
334	и пр	5	2
335	превращается в	1	2
336	он только	1	2
337	в руках	1	2
338	слова слово	1	2
339	так же	2	2
340	по своему	5	2
341	столкновение с	1	2
342	например в	2	2
343	своей жизни	1	2
344	является как	1	2
345	например у	1	2
346	вне его	1	2
347	человек и	1	2
348	лишь как	1	2
349	конце концов	1	2
350	хотя бы	4	2
351	не есть	47	2
352	с теми	1	2
353	с ними	2	2
354	сказать что	10	2
355	была бы	3	2
356	но этот	1	2
357	ее в	2	2
358	в своих	2	2
359	уже после	1	2
360	который не	1	2
361	значение в	1	2
362	в таком	4	2
363	во всяком	2	2
364	смысле слова	1	1
365	таком случае	3	1
366	е как	1	1
367	окружающих нас	1	1
368	выражения в	1	1
369	этом пункте	1	1
370	на самом	2	1
371	он может	2	1
372	это и	3	1
373	смотрит на	1	1
374	и есть	4	1
375	далее и	1	1
376	между двумя	1	1
377	все те	1	1
378	чтобы эта	1	1
379	уже по	1	1
380	их и	1	1
381	есть не	7	1
382	вы не	2	1
383	и глубину	1	1
384	всего того	1	1
385	бы уже	1	1
386	о способах	1	1
387	же как	3	1
388	всех его	1	1
389	случае это	1	1
390	такое положение	1	1
391	есть нечто	8	1
392	но она	1	1
393	и тем	1	1
394	на тему	1	1
395	ему в	1	1
396	в некотором	1	1
397	один пример	1	1
398	кто же	1	1
399	литературы и	1	1
400	другом что	1	1
401	от идеи	2	1
402	к их	1	1
403	на них	1	1
404	это действительно	1	1
405	бы то	1	1
406	или этот	1	1
407	различия между	2	1
408	с одной	2	1
409	но как	5	1
410	точка зрения	1	1
411	если в	2	1
412	в общем	2	1
413	в новом	1	1
414	ведь мы	2	1
415	нет и	1	1
416	свойственна и	1	1
417	они действительно	1	1
418	к сожалению	2	1
419	в собственном	1	1
420	идет о	1	1
421	она как	1	1
422	в одних	1	1
423	если есть	1	1
424	однако не	1	1
425	и понимания	1	1
426	слово всегда	1	1
427	себе не	3	1
428	и отчасти	1	1
429	к чему	1	1
430	отношения с	1	1
431	так или	2	1
432	и пространства	2	1
433	в этой	3	1
434	другом случае	1	1
435	в строгих	1	1
436	иначе и	2	1
437	не могла	1	1
438	все они	1	1
439	и если	4	1
440	вообще не	1	1
441	образ его	1	1
442	что она	14	1
443	появляется уже	1	1
444	уже сама	2	1
445	оно было	1	1
446	а скорее	1	1
447	он все	1	1
448	что же?	1	1
449	одному из	1	1
450	явления так	1	1
451	свою собственную	1	1
452	не изучены	1	1
453	не к	1	1
454	вы в	1	1
455	мир как	1	1
456	вне времени	2	1
457	у пушкина	2	1
458	слились в	1	1
459	вот отчего	1	1
460	и по	4	1
461	чтобы их	1	1
462	даже прямо	1	1
463	на этом	2	1
464	будем говорить	2	1
465	но дело	1	1
466	е что	1	1
467	не бывает	1	1
468	от нее	1	1
469	то ни	1	1
470	что все	1	1
471	хочет чтобы	1	1
472	и характер	1	1
473	в мире	2	1
474	форма есть	1	1
475	об этой	2	1
476	влиять на	2	1
477	говорить не	1	1
478	с целью	2	1
479	но чисто	1	1
480	тут надо	1	1
481	друг другу	1	1
482	и мы	3	1
483	форму и	1	1
484	может до	1	1
485	всю его	1	1
486	делает его	1	1
487	уж не	1	1
488	дана такая	1	1
489	из нее	1	1
490	держится не	1	1
491	все равно	5	1
492	но лишь	1	1
493	в ее	4	1
494	не всегда	1	1
495	и уже	3	1
496	несмотря на	2	1
497	нигде не	1	1
498	о чем	3	1
499	чем в	1	1
500	мере не	1	1
501	и тогда	3	1
502	остается в	1	1
503	и вкрадчиво	1	1
504	которую мы	1	1
505	или точнее	3	1
506	почти что	1	1
507	как все	1	1
508	именно и	1	1
509	это только	3	1
510	еще нет	1	1
511	она в	1	1
512	от времени	1	1
513	оно живет	1	1
514	от его	1	1
515	стало быть	10	1
516	от поэтического	3	1
517	поэтому мы	1	1
518	теми же	1	1
519	превратиться в	1	1
520	по крайней	9	1
521	и эти	1	1
522	без всяких	1	1
523	том и	1	1
524	вещей и	3	1
525	только может	1	1
526	человека но	2	1
527	в степени	1	1
528	можем сказать	1	1
529	вернемся к	1	1
530	что есть	2	1
531	не раз	2	1
532	без его	1	1
533	отчетливо и	1	1
534	что с	2	1
535	виду что	2	1
536	есть прежде	1	1
537	что ему	1	1
538	не поверю	1	1
539	друг друга	1	1
540	тогда когда	6	1
541	ее с	1	1
542	в основе	1	1
543	сознания как	1	1
544	его есть	1	1
545	само по	2	1
546	о них	1	1
547	иметь в	2	1
548	во всякой	1	1
549	нем в	1	1
550	значение этого	1	1
551	это еще	2	1
552	человека по	1	1
553	только не	2	1
554	не имеет	1	1
555	только и	2	1
556	только его	1	1
557	по своей	4	1
558	ни тем	1	1
559	и после	1	1
560	именно его	1	1
561	связи с	4	1
562	им и	1	1
563	ему не	1	1
564	не от	1	1
565	свое собственное	1	1
566	действует в	1	1
567	все то	1	1
568	я бы	1	1
569	же самое	2	1
570	мере того	1	1
571	его с	3	1
572	его значение	1	1
573	когда они	2	1
574	особый тип	1	1
575	где есть	2	1
576	из их	1	1
577	о существовании	1	1
578	как таковым	2	1
579	но только	3	1
580	у себя	1	1
581	с ее	2	1
582	как не	2	1
583	последнего слова	1	1
584	теперь что	1	1
585	или еще	1	1
586	за живое	1	1
587	быть еще	1	1
588	собственно не	1	1
589	стремиться к	1	1
590	на нее	1	1
591	те же	1	1
592	здесь как	1	1
593	мог бы	1	1
594	во многом	1	1
595	же эти	2	1
596	еще в	1	1
597	человека от	1	1
598	жизнь и	5	1
599	понятно что	2	1
600	эти голоса	1	1
601	совершенно невозможно	2	1
602	и вообще	6	1
603	все дело	1	1
604	в смысле	5	1
605	говорить но	1	1
606	с тою	1	1
607	и хочет	1	1
608	и поэтому	1	1
609	но мы	2	1
610	среди всех	1	1
611	не стоит	1	1
612	на что	1	1
613	можно сказать	5	1
614	может не	4	1
615	любви к	1	1
616	нас в	1	1
617	на всех	1	1
618	он берет	2	1
619	не умеет	2	1
620	а у	1	1
621	нем не	1	1
622	смысле не	2	1
623	его личности	2	1
624	и во	1	1
625	пор все	1	1
626	и всякая	2	1
627	на чужой	1	1
628	на одном	1	1
629	его мысль	1	1
630	тему о	1	1
631	сюда же	1	1
632	любил и	1	1
633	крайней мере	9	1
634	быть даже	1	1
635	резко отличается	1	1
636	смысле это	1	1
637	может иметь	3	1
638	говорит в	1	1
639	но тут	3	1
640	в каких	2	1
641	я ее	1	1
642	большей или	1	1
643	что здесь	2	1
644	обязательно с	1	1
645	оно и	1	1
646	мы видим	2	1
647	менее в	1	1
648	в какой	2	1
649	пор не	1	1
650	не видеть	1	1
651	то в	1	1
652	и действительно	1	1
653	ему и	1	1
654	еще и	1	1
655	была и	1	1
656	очень много	1	1
657	особенности и	1	1
658	всяком случае	2	1
659	давать такие	1	1
660	но то	1	1
661	кроме этого	1	1
662	но между	1	1
663	именно на	1	1
664	в эти	1	1
665	социологическое значение	1	1
666	без этого	4	1
667	где они	1	1
668	человека с	1	1
669	действительно может	1	1
670	с нею	3	1
671	раз в	2	1
672	же но	1	1
673	существу своему	1	1
674	существенное для	1	1
675	или даже	1	1
676	живая жизнь	1	1
677	ни с	4	1
678	мы знаем	1	1
679	только их	1	1
680	бы совершенно	1	1
681	мы находим	3	1
682	сами по	3	1
683	я в	1	1
684	в чем-нибудь	1	1
685	при всей	1	1
686	не о	1	1
687	но что	7	1
688	но уже	1	1
689	которые могут	1	1
690	же словах	1	1
691	она имеет	1	1
692	и сама	1	1
693	во всей	1	1
694	как будто	7	1
695	почему не	1	1
696	и делает	2	1
697	в других	1	1
698	голос не	1	1
699	не было	3	1
700	были бы	1	1
701	из двух	1	1
702	одной стороны	1	1
703	мне и	1	1
704	мы это	2	1
705	и из	3	1
706	или иначе	2	1
707	не обязательно	5	1
708	и тех	1	1
709	а именно	5	1
710	том как	2	1
711	к которому	1	1
712	или меньшей	1	1
713	только один	1	1
714	это последнее	1	1
715	внешнее и	1	1
716	надо уметь	2	1
717	но о	2	1
718	на ней	1	1
719	говорит о	1	1
720	вопрос почему	1	1
721	связано с	1	1
722	смысла и	2	1
723	от этого	3	1
724	вы конечно	1	1
725	я вот	1	1
726	был в	2	1
727	в воздухе	2	1
728	миром в	1	1
729	и непосредственно	1	1
730	жизнь в	2	1
731	его как	1	1
732	как ни	2	1
733	основное и	1	1
734	все время	3	1
735	а ведь	1	1
736	изображения в	1	1
737	не то	5	1
738	время оно	1	1
739	заставляя его	1	1
740	в связи	4	1
741	идею и	1	1
742	все более	1	1
743	бы оно	1	1
744	входить в	1	1
745	стороны по	1	1
746	человек в	1	1
747	нами как	2	1
748	вместе с	2	1
749	и потому	5	1
750	как это	7	1
751	функционирует в	1	1
752	но человек	1	1
753	из которых	1	1
754	над ним	1	1
755	не знал	1	1
756	притом так	1	1
757	это есть	8	1
758	наконец мы	2	1
759	форма в	1	1
760	сходство и	1	1
761	действительно не	1	1
762	в это	3	1
763	эти вопросы	3	1
764	ведь вы	1	1
765	но почему	1	1
766	входящее в	1	1
767	силу и	1	1
768	нисколько не	4	1
769	о мире	1	1
770	вещь а	1	1
771	при всем	1	1
772	но с	1	1
773	от человека	1	1
774	самое главное	1	1
775	мы сразу	1	1
776	и от	3	1
777	взаимоотношение этих	1	1
778	когда нет	1	1
779	тем более	1	1
780	я всегда	1	1
781	о котором	3	1
782	это как	3	1
783	своей собственной	1	1
784	а к	1	1
785	в другое	2	1
786	совершенно иной	1	1
787	наличной действительности	1	1
788	себя самого	1	1
789	это может	2	1
790	и ни	1	1
791	ибо в	1	1
792	дана в	1	1
793	же в	2	1
794	есть уже	2	1
795	я же	2	1
796	но вот	2	1
797	всеми его	1	1
798	вероятно только	1	1
799	е в	3	1
800	ты не	1	1
801	своего предмета	1	1
802	своей душе	1	1
803	по одному	4	1
804	в характере	1	1
805	он получил	1	1
806	из этого	1	1
807	от души	2	1
808	время не	3	1
809	целей и	1	1
810	можно назвать	1	1
811	жизни и	6	1
812	вполне понятно	1	1
813	а я	2	1
814	на ту	1	1
815	все что	1	1
816	с чужой	2	1
817	это в	1	1
818	как на	1	1
819	они не	3	1
