N	2gram	Trubetskoy_1	Problema
209	для них	3	3
210	о которых	3	3
211	все равно	1	3
212	с тем	6	3
213	несмотря на	3	3
214	и того	1	3
215	что такая	1	3
216	не во	1	3
217	нас не	1	3
218	оказывается что	1	3
219	должны были	1	3
220	тому что	2	3
221	или что	1	3
222	в таких	2	3
223	тогда когда	4	3
224	одна из	3	3
225	в основе	1	3
226	только не	1	3
227	самое большее	1	3
228	и является	2	3
229	не знаем	1	3
230	как только	1	3
231	если же	2	3
232	она не	2	3
233	значительной мере	2	3
234	с самого	1	3
235	на том	3	3
236	с самим	2	3
237	это только	2	3
238	мы в	1	3
239	он сам	3	3
240	для этого	3	3
241	иное как	1	3
242	но мы	3	3
243	в значительной	3	3
244	в свете	1	3
245	и наконец	2	3
246	один из	1	3
247	никак нельзя	1	3
248	по этому	2	3
249	а это	1	3
250	или даже	1	3
251	и их	1	3
252	для того	6	3
253	это будет	1	3
254	даже не	2	3
255	что для	3	3
256	может ли	1	3
257	и если	7	3
258	от нас	2	3
259	к тому	7	3
260	и от	2	3
261	всем этим	2	3
262	о котором	3	3
263	бы в	1	3
264	и ни	3	3
265	мы должны	7	3
266	тех или	1	3
267	в своих	6	3
268	точно так	2	3
269	все что	4	3
270	речь идет	2	2
271	является для	1	2
272	свое место	1	2
273	в зависимости	1	2
274	от всякой	1	2
275	и ничего	1	2
276	собой все	2	2
277	из которых	5	2
278	в ней	2	2
279	но при	1	2
280	столько же	1	2
281	бы то	4	2
282	во всех	5	2
283	есть по	1	2
284	себе и	4	2
285	оно является	1	2
286	друг от	2	2
287	которые не	1	2
288	внутри себя	1	2
289	перед нами	1	2
290	с понятием	1	2
291	а будет	1	2
292	и конечно	1	2
293	идет речь	4	2
294	роль в	1	2
295	во многих	2	2
296	время и	1	2
297	он не	5	2
298	говорили в	2	2
299	пор мы	1	2
300	в корне	4	2
301	но все	1	2
302	об этом	1	2
303	и никакого	1	2
304	к другу	1	2
305	на этой	2	2
306	входит в	1	2
307	и мы	1	2
308	а скорее	1	2
309	или хотя	1	2
310	не существуют	2	2
311	она и	1	2
312	ничем не	1	2
313	должно быть	3	2
314	точки зрения	11	2
315	и при	6	2
316	будет в	2	2
317	в такой	1	2
318	в советской	1	2
319	прийти к	1	2
320	не в	4	2
321	наша мысль	1	2
322	войти в	1	2
323	возможно только	1	2
324	даже в	1	2
325	же мы	1	2
326	что с	2	2
327	самого начала	1	2
328	хотелось бы	1	2
329	на него	1	2
330	сколько и	1	2
331	того чтобы	8	2
332	та или	1	2
333	самого предмета	1	2
334	самому своему	2	2
335	как на	8	2
336	ли это	4	2
337	однако это	1	2
338	отличается от	2	2
339	числе и	1	2
340	себе что	1	2
341	что оно	3	2
342	что может	3	2
343	на это	2	2
344	эта последняя	1	2
345	от друга	2	2
346	на нем	1	2
347	только при	1	2
348	мысль о	1	2
349	без того	1	2
350	том случае	4	2
351	для всякого	1	2
352	с реальными	1	2
353	сводится к	3	2
354	язык и	1	2
355	к нему	2	2
356	что и	3	2
357	может иметь	1	2
358	друг к	1	2
359	быть и	2	2
360	и действительно	1	2
361	в разные	1	2
362	или в	3	2
363	в качестве	3	2
364	же и	1	2
365	для всех	6	2
366	конечно не	5	2
367	с нею	3	2
368	является не	2	2
369	разных сторон	2	2
370	это обстоятельство	1	2
371	не так	2	2
372	случае когда	1	2
373	только с	2	2
374	подготовка к	1	2
375	в состоянии	1	2
376	были бы	2	2
377	в последние	5	2
378	и прежде	1	2
379	входящего в	1	2
380	на чем	1	2
381	а главное	1	2
382	и многие	1	2
383	в одно	1	2
384	совершенно не	2	2
385	вместе с	4	2
386	речь не	1	2
387	от ее	1	2
388	ни от	2	2
389	из отдельных	1	2
390	на эту	2	2
391	самого себя	7	2
392	эти элементы	1	2
393	при таком	1	2
394	случае и	1	2
395	или не	1	2
396	от всякого	1	2
397	но можно	1	2
398	бы его	2	2
399	из этого	3	2
400	для настоящего	1	2
401	случае если	3	2
402	это в	2	2
403	не требуют	1	2
404	том числе	1	2
405	могут не	2	1
406	говоря о	2	1
407	отношения к	2	1
408	не должны	1	1
409	же как	1	1
410	этой огромной	1	1
411	связи между	1	1
412	противоречие с	2	1
413	тем же	1	1
414	отличие этого	1	1
415	ту же	1	1
416	что эти	1	1
417	от которых	1	1
418	должна быть	2	1
419	с таким	1	1
420	их и	1	1
421	на тех	1	1
422	нас важно	1	1
423	до такой	1	1
424	имеет свою	1	1
425	от своих	1	1
426	самом и	1	1
427	оно есть	1	1
428	на себя	2	1
429	как орудие	1	1
430	с большим	1	1
431	все виды	1	1
432	о каких-нибудь	1	1
433	к общему	1	1
434	и говорить	1	1
435	нем все	1	1
436	что оба	1	1
437	он был	1	1
438	на них	1	1
439	столь же	1	1
440	время в	2	1
441	сам а	1	1
442	что его	1	1
443	а следовательно	3	1
444	самих себя	3	1
445	он может	1	1
446	будет равносильно	1	1
447	к которой	6	1
448	ни стало	3	1
449	из таких	1	1
450	во что	3	1
451	недостатков и	1	1
452	первый взгляд	1	1
453	что во	1	1
454	каждая из	1	1
455	последнее время	2	1
456	которой они	1	1
457	тоже будут	1	1
458	перестанет быть	1	1
459	что это	3	1
460	себе те	1	1
461	формы в	1	1
462	без ее	1	1
463	ни одна	3	1
464	остановиться на	1	1
465	им в	1	1
466	другом случае	2	1
467	иначе и	1	1
468	и те	2	1
469	претендовать на	1	1
470	если он	1	1
471	не могла	1	1
472	говоря только	1	1
473	не следует	1	1
474	в нем	5	1
475	значительная часть	1	1
476	раз навсегда	2	1
477	от которого	1	1
478	о которой	1	1
479	на одну	1	1
480	есть та	1	1
481	в силу	2	1
482	на земле	4	1
483	субъективным и	1	1
484	что ни	1	1
485	и будет	1	1
486	людей и	2	1
487	так например	1	1
488	подход к	1	1
489	могла бы	1	1
490	что такой	4	1
491	в другом	3	1
492	об этой	1	1
493	это вдруг	1	1
494	говорить не	1	1
495	может явиться	1	1
496	в глазах	2	1
497	это не	1	1
498	сейчас в	1	1
499	которая как	1	1
500	на почве	2	1
501	он есть	1	1
502	направлен к	1	1
503	ведь в	2	1
504	если такой	1	1
505	ли может	1	1
506	собой только	1	1
507	бы для	2	1
508	из которой	1	1
509	принадлежит в	1	1
510	такой же	1	1
511	и тогда	2	1
512	себя ни	1	1
513	весьма часто	2	1
514	бы на	1	1
515	если и	1	1
516	другим и	1	1
517	что о	1	1
518	оказался бы	1	1
519	мы говорили	3	1
520	место в	2	1
521	в которых	1	1
522	мы теперь	1	1
523	с данным	1	1
524	для данного	1	1
525	с какими-нибудь	1	1
526	для которых	1	1
527	ни было	1	1
528	не тем	2	1
529	тому чтобы	4	1
530	не требуется	1	1
531	необходимо чтобы	1	1
532	случае при	1	1
533	бы нас	2	1
534	является вполне	1	1
535	в психике	1	1
536	как акт	2	1
537	ясностью и	2	1
538	можем и	1	1
539	что эта	1	1
540	из тех	1	1
541	и материальный	1	1
542	из нас	1	1
543	и другое	1	1
544	если в	6	1
545	на себе	1	1
546	из предыдущего	1	1
547	иметь в	1	1
548	языком и	1	1
549	мы указали	2	1
550	следовательно и	2	1
551	никогда не	5	1
552	в другое	4	1
553	и всегда	1	1
554	не всякий	1	1
555	в противоречие	2	1
556	а во	1	1
557	по своей	1	1
558	как не	1	1
559	и теперь	1	1
560	существуют в	1	1
561	этом отношении	1	1
562	за ними	1	1
563	если только	2	1
564	свое собственное	2	1
565	только от	1	1
566	человека с	1	1
567	по нашему	1	1
568	если его	1	1
569	нет ни	1	1
570	ведь даже	1	1
571	сказать только	1	1
572	которую можно	1	1
573	такого же	1	1
574	должны быть	1	1
575	этого однако	1	1
576	по возможности	1	1
577	и логики	1	1
578	когда они	4	1
579	действительно можно	1	1
580	которой она	2	1
581	отказаться от	4	1
582	может интересовать	1	1
583	но по	1	1
584	с ее	1	1
585	всего этого	1	1
586	совершенно ясно	1	1
587	в собственном	1	1
588	если о	1	1
589	или для	1	1
590	от того	4	1
591	то нужно	1	1
592	до самого	1	1
593	и когда	1	1
594	котором мы	1	1
595	что у	1	1
596	все-таки остается	1	1
597	с ним	2	1
598	образом в	1	1
599	стороны их	1	1
600	в порядке	2	1
601	в состав	1	1
602	одного из	1	1
603	может не	3	1
604	вне всякой	2	1
605	и во	3	1
606	между тем	5	1
607	переходит в	1	1
608	близких друг	1	1
609	именно тем	1	1
610	чем и	1	1
611	как наши	1	1
612	что бы	3	1
613	если эта	1	1
614	ясного и	1	1
615	по количеству	1	1
616	оно и	1	1
617	и дело	1	1
618	одной из	3	1
619	этот вопрос	2	1
620	большее что	1	1
621	то в	3	1
622	собой а	3	1
623	это же	1	1
624	или какой-нибудь	1	1
625	все они	3	1
626	и хочет	1	1
627	имея свое	1	1
628	вопроса о	1	1
629	нами и	1	1
630	которых как	1	1
631	чтобы он	1	1
632	тем чтобы	3	1
633	слишком далеко	1	1
634	а то	1	1
635	в данной	1	1
636	конечно нет	1	1
637	но для	2	1
638	будет не	2	1
639	в известной	1	1
640	не для	1	1
641	перед собой	1	1
642	от тех	1	1
643	мыслящего человека	1	1
644	к ним	1	1
645	друг друга	3	1
646	это значило	1	1
647	бы все	1	1
648	образом связаны	1	1
649	все-таки не	1	1
650	ведь уже	1	1
651	само собой	1	1
652	к самому	1	1
653	быть для	1	1
654	с общим	1	1
655	только та	1	1
656	можно но	1	1
657	в сфере	1	1
658	со стороны	4	1
659	о своей	1	1
660	именно в	3	1
661	которых мы	1	1
662	будет ли	2	1
663	а с	2	1
664	себя и	5	1
665	те кто	1	1
666	превращается в	1	1
667	от этого	1	1
668	а на	1	1
669	а наоборот	1	1
670	до конца	1	1
671	не на	1	1
672	однако и	1	1
673	для человека	1	1
674	и относиться	1	1
675	из области	1	1
676	всякому человеку	1	1
677	как элемент	1	1
678	для чего	1	1
679	отражением того	1	1
680	только к	3	1
681	ни на	1	1
682	к его	1	1
683	и потому	3	1
684	как это	1	1
685	только эта	1	1
686	а если	1	1
687	которые являются	1	1
688	это есть	2	1
689	в тот	1	1
690	таких условиях	3	1
691	членов есть	1	1
692	фактически не	1	1
693	и будут	3	1
694	и таким	1	1
695	между прочим	1	1
696	ближе к	1	1
697	нем самом	1	1
698	к другим	1	1
699	при современном	1	1
700	важно то	1	1
701	многие из	1	1
702	этих случаях	1	1
703	видно из	1	1
704	которая в	1	1
705	в отдельных	1	1
706	но когда	1	1
707	той истинной	1	1
708	они имеют	1	1
709	было только	1	1
710	в истинности	1	1
711	сталкивались с	1	1
712	во время	2	1
713	все элементы	1	1
714	сведения о	1	1
715	понимать как	1	1
716	разные виды	1	1
717	не быть	1	1
718	и внутренне	1	1
719	была бы	1	1
720	ее части	1	1
721	есть и	2	1
722	себе но	1	1
723	к этой	4	1
724	ее в	2	1
725	притом необходимый	1	1
726	к этому	1	1
727	можно назвать	1	1
728	они не	1	1
