N	2gram	Bakhtin_Fr_2	Formalny
602	он один	1	1
603	но из	1	1
604	и обряды	3	1
605	же деле	1	1
606	но вся	1	1
607	лишь та	1	1
608	связан с	3	1
609	не были	2	1
610	выходит за	1	1
611	этой смене	1	1
612	и сознание	1	1
613	имеет и	1	1
614	внутренняя логика	1	1
615	литературу и	2	1
616	но ни	1	1
617	и вступает	1	1
618	что они	2	1
619	к роману	1	1
620	в ряде	1	1
621	с историей	1	1
622	во второй	1	1
623	один и	1	1
624	его развития	1	1
625	что не	1	1
626	что для	3	1
627	его из	1	1
628	и ограничивает	1	1
629	связано с	2	1
630	самом же	1	1
631	смысла и	2	1
632	нужно сказать	3	1
633	и литературной	1	1
634	на авторитет	2	1
635	к своему	1	1
636	одну из	2	1
637	чем на	1	1
638	здесь этот	1	1
639	понят и	1	1
640	там где	4	1
641	несмотря на	3	1
642	развиваться в	1	1
643	которые будут	1	1
644	представления о	1	1
645	в непрерывном	1	1
646	опытом и	1	1
647	неотделимо от	1	1
648	из которых	1	1
649	по своему	1	1
650	по поводу	2	1
651	сравнению с	2	1
652	мировоззрения с	1	1
653	нашу задачу	1	1
654	мы остановимся	1	1
655	во все	2	1
656	теорий и	1	1
657	утверждение в	1	1
658	действительно было	1	1
659	миросозерцательное значение	1	1
660	это значит	1	1
661	тенденция к	1	1
662	но даже	2	1
663	влияние имели	1	1
664	в смысле	2	1
665	громадное влияние	1	1
666	произведений и	1	1
667	в более	1	1
668	не является	1	1
669	и для	1	1
670	же сторона	1	1
671	не подлежит	2	1
672	сознания и	2	1
673	понять что	1	1
674	том что	4	1
675	это уже	1	1
676	для нас	1	1
677	есть система	1	1
678	романа в	1	1
679	еще более	1	1
680	и смысл	2	1
681	значение лишь	1	1
682	каждая часть	1	1
683	в г	3	1
684	них и	1	1
685	его между	1	1
686	они и	1	1
687	сложную систему	1	1
688	гораздо больше	1	1
689	а о	1	1
690	цель и	1	1
691	с ней	1	1
692	сказать что	6	1
693	другой стороны	3	1
694	далее он	1	1
695	совершенно не	2	1
696	проникнуть во	1	1
697	одновременно и	1	1
698	культуры в	1	1
699	художественных функций	1	1
700	есть и	1	1
701	если она	1	1
702	ее в	2	1
703	и эта	2	1
704	это в	2	1
705	к этому	1	1
