N	2gram	Bakhtin_Pr_5	Literetu
271	в приведенном	1	1
272	я тебя	1	1
273	между двумя	2	1
274	такого слова	1	1
275	о тебе	1	1
276	его же	2	1
277	по преимуществу	1	1
278	и до	1	1
279	из его	2	1
280	все те	1	1
281	с таким	2	1
282	где я	1	1
283	по его	1	1
284	обойтись без	3	1
285	мы уже	8	1
286	сильное впечатление	1	1
287	бы уже	4	1
288	одних и	1	1
289	приводят к	1	1
290	в последнем	2	1
291	в каждый	1	1
292	говорить о	3	1
293	котором не	1	1
294	как я	1	1
295	и со	3	1
296	и цельный	1	1
297	кто же	2	1
298	и он	2	1
299	становясь на	1	1
300	в ней	2	1
301	проявляется в	1	1
302	он был	1	1
303	он сам	6	1
304	мысли и	1	1
305	быть в	2	1
306	в чем	4	1
307	и себе	1	1
308	к которой	1	1
309	черты и	1	1
310	к богу	1	1
311	чтоб не	1	1
312	герой не	2	1
313	уже как	2	1
314	я что	1	1
315	с собою	5	1
316	ними а	2	1
317	не просто	2	1
318	друг от	1	1
319	нет и	4	1
320	когда например	1	1
321	за пределы	3	1
322	определяется не	2	1
323	сама по	1	1
324	в центре	1	1
325	независимо от	1	1
326	с этим	3	1
327	встречи с	1	1
328	в своем	2	1
329	ней в	1	1
330	что касается	1	1
331	перед нами	1	1
332	героев достоевского	3	1
333	что по	1	1
334	в этот	2	1
335	и человек	1	1
336	за собой	3	1
337	себе как	1	1
338	говорил он	1	1
339	романа это	1	1
340	бы не	2	1
341	у каждого	1	1
342	чем бы	1	1
343	уже в	3	1
344	и кто	3	1
345	мы чувствуем	1	1
346	ее как	3	1
347	как он	2	1
348	еще одна	1	1
349	так сказать	2	1
350	в общении	1	1
351	что эти	1	1
352	вообще не	2	1
353	отцом и	1	1
354	больше всего	1	1
355	тем не	1	1
356	он не	13	1
357	к героям	1	1
358	с тобой	2	1
359	поэтому ее	1	1
360	собой не	2	1
361	в зеркало	1	1
362	оно должно	2	1
363	не друг	1	1
364	не бывает	1	1
365	о таком	1	1
366	последнее слово	4	1
367	бы они	2	1
368	плачут и	1	1
369	здесь мы	1	1
370	слова и	11	1
371	что почти	1	1
372	а то	1	1
373	выражение и	1	1
374	значение в	1	1
375	момент и	1	1
376	на все	1	1
377	так чтоб	1	1
378	о в	1	1
379	обращения к	1	1
380	с другими	2	1
381	частей романа	1	1
382	звучат не	1	1
383	ты шел	1	1
384	а просто	2	1
385	кажется что	2	1
386	я хотел	2	1
387	только одно	1	1
388	в них	4	1
389	нет в	3	1
390	все равно	2	1
391	а прежде	1	1
392	этого не	3	1
393	на этот	2	1
394	в точку	1	1
395	и того	2	1
396	же я	2	1
397	во время	5	1
398	ты но	1	1
399	что такое	1	1
400	взглянула на	1	1
401	самого в	1	1
402	в их	1	1
403	художественного мира	1	1
404	но это	6	1
405	другом и	1	1
406	но он	4	1
407	друг другу	4	1
408	и эти	1	1
409	уезжает в	1	1
410	что никакой	1	1
411	была не	1	1
412	что сам	2	1
413	в таких	1	1
414	в устах	1	1
415	бы быть	1	1
416	вовсе не	7	1
417	враждебности к	1	1
418	тому что	2	1
419	натуральную школу	1	1
420	его внутреннего	2	1
421	пять лет	1	1
422	общего дела	1	1
423	в отношении	9	1
424	с миром	3	1
425	я для	4	1
426	она не	1	1
427	почти никогда	1	1
428	при всей	1	1
429	мысли в	2	1
430	на два	1	1
431	чтобы в	1	1
432	внутренний диалогизм	1	1
433	в процессе	1	1
434	цельный образ	1	1
435	что вы	2	1
436	он мог	1	1
437	для всего	1	1
438	он с	6	1
439	только не	1	1
440	не лучше	1	1
441	слова как	1	1
442	такого же	2	1
443	к концу	3	1
444	за исключением	2	1
445	во всем	4	1
446	ему и	1	1
447	возвращает нас	1	1
448	слова о	4	1
449	входят в	1	1
450	уже и	2	1
451	и делает	4	1
452	к той	1	1
453	у меня	6	1
454	материала но	1	1
455	свое собственное	1	1
456	на суде	2	1
457	становится для	2	1
458	когда мы	1	1
459	его за	4	1
460	значительной степени	1	1
461	его с	5	1
462	и мне	1	1
463	стояли у	1	1
464	приходит к	1	1
465	говорит сам	1	1
466	но по	1	1
467	от друга	1	1
468	в виду	3	1
469	свою очередь	1	1
470	во внутренний	5	1
471	самим собою	9	1
472	остается в	1	1
473	и от	3	1
474	такого события	1	1
475	да что	2	1
476	к тебе	1	1
477	сознания то	1	1
478	так в	2	1
479	обращаясь к	1	1
480	котором мы	1	1
481	с собой	2	1
482	времени и	2	1
483	было в	2	1
484	себя что	1	1
485	участия в	1	1
486	она была	1	1
487	том как	1	1
488	жизнь и	2	1
489	в диалог	1	1
490	был не	1	1
491	передо мною	1	1
492	для этого	2	1
493	объекта есть	1	1
494	всего произведения	1	1
495	в голосе	4	1
496	на другого	2	1
497	тех кто	1	1
498	и т.д	3	1
499	нет на	2	1
500	на вопрос	2	1
501	столь же	2	1
502	но мы	1	1
503	очень существенная	1	1
504	каждом своем	1	1
505	в значительной	1	1
506	нас в	1	1
507	не вмешивается	1	1
508	нет у	1	1
509	путь из	1	1
510	на нее	2	1
511	материал для	2	1
512	его личности	1	1
513	нуждается в	3	1
514	ним и	1	1
515	его герой	1	1
516	бы в	4	1
517	в середине	1	1
518	по своим	1	1
519	человека как	2	1
520	которой в	1	1
521	и она	1	1
522	и мир	2	1
523	все выше	1	1
524	к нему	13	1
525	но так	3	1
526	в двух	1	1
527	среди других	2	1
528	одной из	2	1
529	будь то	1	1
530	на уме	1	1
531	т.д но	1	1
532	будто бы	2	1
533	и действительно	1	1
534	обращаться к	5	1
535	и требует	1	1
536	с читателем	1	1
537	как другого	1	1
538	мире и	2	1
539	поэтому для	1	1
540	но между	1	1
541	в эти	2	1
542	своего собственного	3	1
543	вот этот	1	1
544	так что	5	1
545	для всех	1	1
546	есть в	1	1
547	переходит в	2	1
548	и у	4	1
549	то и	1	1
550	в итоге	1	1
551	оно в	1	1
552	на протяжении	5	1
553	или даже	1	1
554	и других	1	1
555	свой собственный	1	1
556	там на	1	1
557	и их	1	1
558	руки и	1	1
559	в котором	3	1
560	слово как	1	1
561	так как	4	1
562	на душу	1	1
563	человек существует	1	1
564	друг друга	2	1
565	у него	4	1
566	случае не	1	1
567	именно этой	1	1
568	в каждом	6	1
569	превращается в	1	1
570	лишь один	1	1
571	но из	1	1
572	только мне	1	1
573	момент в	1	1
574	только на	4	1
575	не были	1	1
576	боже мой	1	1
577	есть не	1	1
578	что они	6	1
579	и тех	1	1
580	чем он	1	1
581	совпадает с	2	1
582	и быть	1	1
583	это все	1	1
584	а с	3	1
585	человека из	13	1
586	борьба за	1	1
587	предмет и	1	1
588	обратиться к	1	1
589	его из	1	1
590	я пишу	1	1
591	с тем	3	1
592	не на	1	1
593	власти и	1	1
594	сам себе	1	1
595	он отвечает	1	1
596	и взаимоотношение	1	1
597	ты идешь	4	1
598	произведение в	1	1
599	они лишь	2	1
600	в те	1	1
601	именно поэтому	1	1
602	ведет и	1	1
603	на фоне	1	1
604	чувствуем что	1	1
605	ко всем	1	1
606	но кто	1	1
607	некоторые из	1	1
608	мир он	1	1
609	в москве	1	1
610	речь не	1	1
611	ибо в	3	1
612	со словом	3	1
613	нет ни	2	1
614	в человеке	1	1
615	над ним	1	1
616	к своему	5	1
617	конечно не	2	1
618	в той	4	1
619	есть только	2	1
620	в точке	1	1
621	другого как	2	1
622	самого себя	1	1
623	как средство	1	1
624	сам не	3	1
625	и было	1	1
626	что здесь	1	1
627	затем и	1	1
628	человека который	1	1
629	это противостояние	1	1
630	все это	14	1
631	точно и	1	1
632	ему он	1	1
633	характерные для	1	1
634	к другим	2	1
635	себе с	1	1
636	слова с	2	1
637	под названием	1	1
638	это уже	2	1
639	глубине души	1	1
640	и более	1	1
641	совершается в	1	1
642	себя на	1	1
643	я всегда	1	1
644	которая в	1	1
645	человек и	4	1
646	себя самого	7	1
647	и все	15	1
648	лишь как	1	1
649	в этих	2	1
650	еще более	1	1
651	тот другой	1	1
652	не должен	1	1
653	его уже	1	1
654	самому как	1	1
655	хотя бы	2	1
656	диалога но	1	1
657	с ума	1	1
658	но вот	1	1
659	внутренний диалог	10	1
660	отношении к	7	1
661	нисколько не	1	1
662	себе и	7	1
663	в общем	3	1
664	над собою	1	1
665	может и	1	1
666	нет ничего	1	1
667	свою внутреннюю	1	1
668	героя и	10	1
669	из тех	1	1
670	сказать что	3	1
671	на другом	1	1
672	жизни нет	1	1
673	к его	1	1
674	бы его	3	1
675	из этого	2	1
676	и жизнь	1	1
677	себе но	2	1
678	не сказал	1	1
679	того времени	2	1
680	который не	1	1
681	для тебя	1	1
