N	2gram	Propp_Isto_1	Mirosoze
234	по отдельным	3	1
235	и то	1	1
236	на самом	1	1
237	она все	1	1
238	в зависимости	2	1
239	из всех	2	1
240	мы имеем	13	1
241	мы не	10	1
242	это знание	1	1
243	установить что	4	1
244	имеет свою	1	1
245	начинается с	3	1
246	но она	1	1
247	что иное	1	1
248	не вполне	2	1
249	я не	3	1
250	ему в	3	1
251	то это	3	1
252	зависимости от	2	1
253	природы все	1	1
254	и был	1	1
255	себе а	1	1
256	стороны его	2	1
257	еще не	7	1
258	за это	1	1
259	иное как	1	1
260	во всех	2	1
261	природы и	1	1
262	то мы	4	1
263	одним словом	4	1
264	иных случаях	1	1
265	отказ от	2	1
266	всякий раз	1	1
267	к которой	1	1
268	в сторону	1	1
269	когда будет	1	1
270	тех же	1	1
271	иногда и	1	1
272	отличие от	2	1
273	что они	5	1
274	что во	1	1
275	ней в	1	1
276	один только	2	1
277	глубже чем	1	1
278	это более	1	1
279	в противоположность	1	1
280	перед ней	1	1
281	он дал	1	1
282	со своей	1	1
283	что же	3	1
284	приведет к	1	1
285	и кто	1	1
286	говорят о	1	1
287	во многих	2	1
288	ее как	1	1
289	но ведь	1	1
290	уже иное	1	1
291	духовной культуры	1	1
292	к героям	1	1
293	ключ к	3	1
294	явление но	1	1
295	всех этих	2	1
296	этого вопроса	3	1
297	в силу	5	1
298	есть один	1	1
299	его от	1	1
300	все с	1	1
301	момент когда	2	1
302	значительной степени	1	1
303	же не	3	1
304	том случае	1	1
305	из самой	1	1
306	них не	1	1
307	в понимании	1	1
308	к превращению	1	1
309	знает что	1	1
310	это было	2	1
311	обнаруживает что	1	1
312	с начала	1	1
313	после этого	1	1
314	кажется что	1	1
315	ней так	1	1
316	а что	1	1
317	и вся	1	1
318	которой он	1	1
319	очень важное	1	1
320	хотя в	1	1
321	нисколько не	2	1
322	в царстве	1	1
323	лучше всего	2	1
324	во время	3	1
325	к тем	1	1
326	что такое	2	1
327	этой связи	1	1
328	еще менее	1	1
329	в такой	2	1
330	она в	1	1
331	в отличие	2	1
332	должны были	2	1
333	ответить на	1	1
334	нельзя было	1	1
335	ищут в	1	1
336	точку зрения	3	1
337	и эти	3	1
338	и более	1	1
339	войти в	1	1
340	и наоборот	1	1
341	бы быть	3	1
342	вовсе не	2	1
343	в отношении	1	1
344	не менее	6	1
345	не раз	1	1
346	эта мысль	3	1
347	вплоть до	1	1
348	а иногда	2	1
349	культурной жизни	1	1
350	в русской	2	1
351	то чего	1	1
352	нужно знать	1	1
353	что их	2	1
354	в самых	1	1
355	ставит его	1	1
356	это еще	1	1
357	мышления и	1	1
358	так много	1	1
359	царство его	1	1
360	за черту	1	1
361	с одним	1	1
362	с царством	1	1
363	такая же	1	1
364	во всем	3	1
365	герой из	1	1
366	ничто не	1	1
367	только с	2	1
368	в области	2	1
369	но все-таки	1	1
370	у меня	3	1
371	и оно	1	1
372	и всех	1	1
373	этом они	1	1
374	все еще	1	1
375	оно не	1	1
376	которой она	1	1
377	быть назван	2	1
378	от которой	1	1
379	приходит к	1	1
380	из всего	1	1
381	человеку в	1	1
382	связи со	1	1
383	будет видно	1	1
384	сравнению со	1	1
385	она там	2	1
386	и этим	2	1
387	и исчезает	1	1
388	в пределах	4	1
389	так в	4	1
390	слова а	1	1
391	в подземелье	5	1
392	дать его	1	1
393	в образе	3	1
394	к исследованию	1	1
395	можно было	5	1
396	так и	9	1
397	нужно было	1	1
398	об этой	2	1
399	поэтому в	2	1
400	в эпоху	2	1
401	элемент в	1	1
402	он за	1	1
403	и даже	4	1
404	означает что	4	1
405	об этом	4	1
406	находится в	4	1
407	путь на	1	1
408	именно потому	1	1
409	своей книге	1	1
410	надо только	1	1
411	и та	1	1
412	при котором	1	1
413	ней были	1	1
414	есть черты	1	1
415	в глаза	1	1
416	этой мысли	2	1
417	это потому	1	1
418	в значительной	1	1
419	нас в	2	1
420	путь к	1	1
421	этот момент	2	1
422	во всей	2	1
423	не видел	1	1
424	глава ii	1	1
425	восходит к	5	1
426	и только	2	1
427	в другой	1	1
428	также в	1	1
429	мы уже	1	1
430	как явление	1	1
431	он хочет	1	1
432	на которой	1	1
433	мысли не	1	1
434	мы читаем	1	1
435	одной из	2	1
436	этот вопрос	7	1
437	ли он	3	1
438	проникнуть в	1	1
439	то он	2	1
440	что как	1	1
441	между тем	2	1
442	и ее	1	1
443	о пути	1	1
444	только художественная	1	1
445	с какой	1	1
446	так что	4	1
447	же и	1	1
448	к земле	1	1
449	он очень	1	1
450	то и	2	1
451	оно всегда	1	1
452	с обычным	1	1
453	ответ на	2	1
454	потому в	1	1
455	его и	2	1
456	что она	5	1
457	в одном	5	1
458	т п	1	1
459	стоят уже	1	1
460	у нее	1	1
461	себя от	1	1
462	к ним	4	1
463	как его	1	1
464	в новый	1	1
465	явлений в	2	1
466	но из	1	1
467	связан с	1	1
468	глава i	1	1
469	существовании этого	1	1
470	душа и	1	1
471	а именно	4	1
472	к которому	5	1
473	уходит в	1	1
474	с той	2	1
475	чем он	1	1
476	он во	1	1
477	же о	1	1
478	и недостаточно	1	1
479	и др	7	1
480	что не	2	1
481	или этот	1	1
482	с большей	1	1
483	обратиться к	1	1
484	говорит о	2	1
485	может ли	1	1
486	не на	2	1
487	все более	1	1
488	вступает в	2	1
489	но оно	4	1
490	в частности	2	1
491	все основные	1	1
492	вопросе о	1	1
493	ничего нет	1	1
494	к жизни	1	1
495	он будет	1	1
496	наряду с	3	1
497	когда она	1	1
498	да и	1	1
499	по ним	1	1
500	в это	1	1
501	многие другие	1	1
502	стремятся к	1	1
503	что мы	7	1
504	только для	2	1
505	но это	4	1
506	новым человеком	1	1
507	он все-таки	1	1
508	на одной	1	1
509	только одна	1	1
510	и часто	2	1
511	перед собой	1	1
512	уже на	1	1
513	к пониманию	1	1
514	об отношении	1	1
515	его нет	1	1
516	бы так	1	1
517	на большую	1	1
518	то не	1	1
519	целый ряд	1	1
520	бы он	1	1
521	или нет	1	1
522	не должен	5	1
523	ни к	2	1
524	лежит в	1	1
525	трудный для	1	1
526	за этим	1	1
527	еще ничего	1	1
528	это все	1	1
529	в вере	1	1
530	жизни а	1	1
531	не что	1	1
532	та же	1	1
533	на это	2	1
534	можно назвать	2	1
535	быть признана	1	1
536	важно для	1	1
537	уже новым	1	1
538	так же	7	1
539	во всяком	1	1
540	земли и	1	1
541	он часто	1	1
542	они не	4	1
