N	2gram	Tiupa_Hudo_1	Analitik
605	речь повествователя	1	1
606	новеллы и	1	1
607	в другом	2	1
608	на вопрос	2	1
609	второй половине	2	1
610	видения жизни	3	1
611	но мы	1	1
612	и что	2	1
613	среди всех	1	1
614	говорилось о	1	1
615	что его	1	1
616	все его	1	1
617	второй главы	4	1
618	роль принадлежит	1	1
619	может не	1	1
620	но когда	1	1
621	восходит к	1	1
622	а напротив	1	1
623	сна в	3	1
624	напомним кстати	1	1
625	в которую	1	1
626	с его	5	1
627	путь к	1	1
628	композиции речевого	1	1
629	или иначе	2	1
630	главы как	1	1
631	что реплика	1	1
632	себя от	1	1
633	выступает как	1	1
634	непосредственно в	1	1
635	во внутренней	1	1
636	не будучи	1	1
637	к личности	1	1
638	слов и	1	1
639	только извне	1	1
640	с а	1	1
641	другого для	1	1
642	равнодушии к	1	1
643	другая жизнь	2	1
644	в немалой	1	1
645	в литературе	3	1
646	с подлинным	1	1
647	построения текста	1	1
648	в заключительной	3	1
649	автора героя	2	1
650	сразу же	1	1
651	тот же	1	1
652	в молчание	1	1
653	а тем	1	1
654	в какой	1	1
655	хотя бы	1	1
656	деле не	1	1
657	одних и	1	1
658	между этими	1	1
659	и ее	1	1
660	в литературоведении	1	1
661	человека с	1	1
662	же и	1	1
663	на всем	1	1
664	переживания и	1	1
665	дважды в	1	1
666	уже в	1	1
667	то и	3	1
668	больше не	2	1
669	первого лица	1	1
670	в начале	2	1
671	существования и	1	1
672	как кажется	2	1
673	этого процесса	1	1
674	мышления и	2	1
675	сознание читателя	1	1
676	его и	1	1
677	за ним	2	1
678	между я	1	1
679	проникает в	1	1
680	представить себе	1	1
681	в прозе	1	1
682	слова в	2	1
683	сами по	1	1
684	так как	1	1
685	себе и	2	1
686	как его	3	1
687	его внутренний	1	1
688	в текстах	1	1
689	и напротив	1	1
690	где в	1	1
691	читательского восприятия	3	1
692	даже не	1	1
693	и из	1	1
694	на примере	1	1
695	с другим	2	1
696	который не	1	1
697	как у	1	1
698	с мотивом	1	1
699	с оглядкой	1	1
700	в свою	1	1
701	которая на	1	1
702	еще и	1	1
703	персонажа и	1	1
704	привыкли понимать	1	1
705	во внешней	1	1
706	себя и	2	1
707	исходит из	1	1
708	обратиться к	1	1
709	качестве субъектов	1	1
710	в рассказе	11	1
711	не означает	2	1
712	демонстративно не	1	1
713	в третьей	2	1
714	существенно для	1	1
715	или человек	1	1
716	долгое время	1	1
717	и своим	1	1
718	в ряду	1	1
719	или с	2	1
720	ближе к	2	1
721	в связи	3	1
722	характера столь	1	1
723	внимания к	1	1
724	эти слова	2	1
725	себя за	1	1
726	иной жанровой	1	1
727	и потому	2	1
728	это столь	1	1
729	и тех	1	1
730	однако для	1	1
731	это своего	1	1
732	установкой на	2	1
733	столкновение с	2	1
734	где повествователь	1	1
735	и всей	1	1
736	или менее	1	1
737	для человека	1	1
738	стороны и	1	1
739	да и	2	1
740	культуре и	1	1
741	друг с	1	1
742	своей эстетической	1	1
743	том смысле	1	1
744	и там	1	1
745	что же	2	1
746	с этой	2	1
747	этот не	1	1
748	еще раз	2	1
749	бы можно	1	1
750	мы привыкли	1	1
751	в любом	1	1
752	остается один	1	1
753	было сказано	1	1
754	только для	2	1
755	скажем в	1	1
756	между прочим	1	1
757	полноту его	1	1
758	перед нами	5	1
759	к другим	1	1
760	встрече с	3	1
761	но одновременно	3	1
762	произведения а	1	1
763	высказывания а	1	1
764	не получает	1	1
765	известной степени	1	1
766	и ушел	2	1
767	то можно	1	1
768	лицо и	1	1
769	его не	1	1
770	своей собственной	2	1
771	для нас	1	1
772	к чужому	1	1
773	от него	3	1
774	к этой	3	1
775	тем более	1	1
776	и как	1	1
777	мы должны	1	1
778	в исходном	1	1
779	ни к	2	1
780	зрения в	1	1
781	будто бы	3	1
782	но это	1	1
783	только что	4	1
784	в мировом	1	1
785	второй и	1	1
786	ее характера	1	1
787	же в	3	1
788	в равной	3	1
789	себя на	1	1
790	мысли о	2	1
791	в системе	2	1
792	к ее	1	1
793	это открытие	1	1
794	писателя на	1	1
795	еще ничего	1	1
796	может и	3	1
797	от первого	1	1
798	от лица	2	1
799	в романе	1	1
800	героя и	5	1
801	интересу к	1	1
802	из этого	1	1
803	речевой строй	1	1
804	в свое	1	1
805	на это	1	1
806	главным героем	1	1
807	этой точки	1	1
808	героя как	1	1
809	это в	3	1
810	художественной целостности	1	1
