N	2gram	Bakhtin_fo_1	KulturaY
115	в особенности	9	4
116	в каком	2	4
117	не было	7	4
118	в связи	5	4
119	как бы	2	4
120	в результате	6	4
121	сказать что	3	4
122	была бы	2	4
123	к этому	3	4
124	так же	6	4
125	того же	8	3
126	в первый	1	3
127	что можно	1	3
128	этой почве	1	3
129	а только	2	3
130	как в	6	3
131	данный момент	1	3
132	с этим	6	3
133	так в	1	3
134	выражение в	2	3
135	то и	1	3
136	главным образом	1	3
137	он не	5	3
138	всех этих	5	3
139	и по	2	3
140	о которых	1	3
141	чем в	2	3
142	в таких	1	3
143	в процессе	4	3
144	же время	9	3
145	и его	16	3
146	связи с	6	3
147	отличается от	1	3
148	всего в	1	3
149	что оно	1	3
150	как мы	14	3
151	в виду	3	3
152	в ней	4	3
153	здесь не	4	3
154	а в	3	3
155	те же	2	3
156	а также	2	3
157	что и	3	3
158	в форме	3	3
159	того что	2	3
160	есть в	2	3
161	уже в	2	3
162	же в	3	3
163	до конца	4	3
164	у него	6	3
165	как раз	13	3
166	тем что	2	3
167	именно в	3	3
168	в соответствии	2	3
169	на фоне	3	3
170	из которых	1	3
171	но для	2	3
172	живет и	1	3
173	своей собственной	3	3
174	этом отношении	3	3
175	не знает	3	3
176	совершенно не	2	3
177	к этой	1	3
178	и это	4	3
179	гораздо более	1	3
180	смысле слова	2	2
181	отношения к	3	2
182	же как	2	2
183	и потому	3	2
184	тех же	2	2
185	и есть	1	2
186	тем же	1	2
187	по преимуществу	3	2
188	и до	5	2
189	той же	2	2
190	на такие	1	2
191	бы например	1	2
192	себе они	1	2
193	конечно и	4	2
194	в широком	2	2
195	а следовательно	1	2
196	они имеют	1	2
197	мы будем	2	2
198	отличие от	2	2
199	в своем	4	2
200	что касается	1	2
201	могли бы	1	2
202	его к	1	2
203	это просто	1	2
204	от этого	2	2
205	и у	5	2
206	новый тип	2	2
207	вообще а	1	2
208	быть только	3	2
209	при этом	3	2
210	не как	2	2
211	в корне	1	2
212	лишь с	1	2
213	здесь мы	1	2
214	могла бы	1	2
215	связанные с	1	2
216	в другом	1	2
217	здесь то	1	2
218	данном случае	1	2
219	но уже	1	2
220	рядом с	2	2
221	соответствии с	2	2
222	с тем	3	2
223	как и	8	2
224	п но	1	2
225	и еще	2	2
226	что значит	1	2
227	в своей	2	2
228	таким же	1	2
229	особенности же	1	2
230	в их	6	2
231	в отличие	2	2
232	в которых	2	2
233	и более	1	2
234	не должно	1	2
235	в отношении	3	2
236	она не	1	2
237	дело не	1	2
238	например что	1	2
239	образом в	1	2
240	но здесь	1	2
241	следовательно и	1	2
242	в самой	2	2
243	он лишен	1	2
244	должны быть	1	2
245	оно не	2	2
246	поставить вопрос	1	2
247	свою очередь	1	2
248	в буквальном	2	2
249	характер и	7	2
250	роль в	9	2
251	на том	1	2
252	уже за	1	2
253	отсюда и	2	2
254	по сравнению	2	2
255	и вообще	2	2
256	говорим о	1	2
257	во французском	1	2
258	с ними	1	2
259	их не	1	2
260	с одной	3	2
261	же и	2	2
262	конечно не	4	2
263	составные элементы	1	2
264	был бы	3	2
265	никогда не	2	2
266	и даже	2	2
267	сюда же	1	2
268	еще и	2	2
269	но есть	1	2
270	а на	1	2
271	которых мы	1	2
272	не на	1	2
273	и следовательно	4	2
274	для этой	1	2
275	но оно	2	2
276	в частности	6	2
277	мы говорим	1	2
278	в иных	1	2
279	в той	4	2
280	смысле этого	1	2
281	этом случае	1	2
282	между прочим	1	2
283	и для	4	2
284	строится на	1	2
285	и от	1	2
286	узком смысле	1	2
287	всякого рода	2	2
288	и все	6	2
289	не более	1	2
290	мы должны	2	2
291	но зато	1	2
292	все они	1	2
293	в свою	2	2
294	себе не	1	2
295	в своих	1	2
296	всем и	1	1
297	беседу с	1	1
298	разрешения этой	1	1
299	он может	1	1
300	на деле	1	1
301	не меняется	3	1
302	которое мы	1	1
303	в котором	4	1
304	по которым	1	1
305	ведь и	1	1
306	объясняется и	1	1
307	по его	1	1
308	и приобретает	1	1
309	которыми он	2	1
310	а как	3	1
311	есть не	3	1
312	мы не	3	1
313	большую роль	3	1
314	получают значение	1	1
315	время как	5	1
316	само слово	1	1
317	как во	1	1
318	удивительные вещи	1	1
319	мы и	4	1
320	же что	2	1
321	жизни это	2	1
322	и он	1	1
323	он был	1	1
324	на них	2	1
325	время в	6	1
326	с его	9	1
327	не без	2	1
328	но конечно	2	1
329	что этого	1	1
330	но как	1	1
331	явлений и	1	1
332	одном и	1	1
333	в противоречии	1	1
334	свою жизнь	1	1
335	по отношению	3	1
336	есть по	1	1
337	и чужой	1	1
338	совершенно ясно	1	1
339	себе и	3	1
340	нет и	2	1
341	определяется не	2	1
342	сама по	1	1
343	так что	1	1
344	и первый	1	1
345	идет о	1	1
346	независимо от	1	1
347	значение его	1	1
348	на минуту	2	1
349	в нужном	1	1
350	мы также	1	1
351	кроме того	4	1
352	и как	10	1
353	по пути	1	1
354	и к	2	1
355	в себя	1	1
356	не приходится	1	1
357	в которой	2	1
358	в целом	2	1
359	это заменяется	1	1
360	не оставляет	6	1
361	из этих	1	1
362	но без	1	1
363	нами в	1	1
364	в себе	3	1
365	но он	2	1
366	удельный вес	2	1
367	том самом	1	1
368	тому же	2	1
369	по ложному	1	1
370	не могла	1	1
371	этот процесс	5	1
372	как оно	2	1
373	сказать в	1	1
374	слово в	1	1
375	она становится	3	1
376	мы можем	1	1
377	которая является	1	1
378	он должен	2	1
379	функции и	1	1
380	вообще не	3	1
381	но дело	2	1
382	не будь	1	1
383	в каждом	1	1
384	классической эпохи	1	1
385	типы и	2	1
386	в совершенно	1	1
387	есть одна	1	1
388	к другу	2	1
389	из всех	1	1
390	на почве	2	1
391	здесь нет	3	1
392	бы совершенно	2	1
393	самый характер	1	1
394	нет в	2	1
395	далеко не	2	1
396	и уже	3	1
397	и вне	3	1
398	и некоторые	1	1
399	себе все	1	1
400	и при	1	1
401	выступает на	1	1
402	лежат в	2	1
403	на месте	1	1
404	в положительном	1	1
405	место в	2	1
406	было создано	1	1
407	далее в	1	1
408	значение для	1	1
409	в одном	3	1
410	точку зрения	2	1
411	которые в	1	1
412	нам в	1	1
413	сами же	2	1
414	есть именно	2	1
415	их в	3	1
416	вещей и	1	1
417	с такими	1	1
418	том же	2	1
419	что этот	1	1
420	встречаем например	1	1
421	для нее	1	1
422	формы как	1	1
423	так называемого	1	1
424	роль играют	1	1
425	частный и	2	1
426	случае в	1	1
427	xviii века	3	1
428	виду что	1	1
429	самого начала	2	1
430	но связь	1	1
431	то специфическое	1	1
432	тогда когда	2	1
433	дело в	2	1
434	одна из	2	1
435	и вместо	1	1
436	уже первые	1	1
437	до сих	3	1
438	оттенки в	1	1
439	же значение	1	1
440	его от	2	1
441	на те	1	1
442	во всем	2	1
443	буквальном смысле	2	1
444	не нужен	1	1
445	ее можно	1	1
446	такие же	1	1
447	п все	1	1
448	выход из	2	1
449	когда мы	1	1
450	здесь совершенно	2	1
451	как только	1	1
452	слова но	1	1
453	одну весьма	1	1
454	значительной степени	1	1
455	свое значение	1	1
456	имеет место	3	1
457	бы дело	1	1
458	где он	1	1
459	обычно в	2	1
460	приходит к	1	1
461	элементы в	2	1
462	ни даже	1	1
463	это время	7	1
464	с ее	6	1
465	это само	1	1
466	всего этого	2	1
467	в ее	6	1
468	где и	2	1
469	на основе	2	1
470	уже с	1	1
471	с самого	2	1
472	то время	4	1
473	ряду с	1	1
474	и иные	2	1
475	смысле но	2	1
476	природе своей	2	1
477	связан с	1	1
478	здесь как	2	1
479	и которые	1	1
480	есть какие-то	1	1
481	по природе	2	1
482	эта игра	1	1
483	которая была	1	1
484	во многом	2	1
485	раз не	1	1
486	что дело	1	1
487	понятно что	4	1
488	значит в	1	1
489	в эпоху	1	1
490	покончить с	1	1
491	тем чем	1	1
492	находится в	1	1
493	отчасти уже	1	1
494	часто и	2	1
495	и возможно	1	1
496	тех кто	1	1
497	то они	1	1
498	о том	1	1
499	все ее	3	1
500	внимание на	1	1
501	иное значение	1	1
502	к простому	1	1
503	время совершенно	1	1
504	все его	3	1
505	в чем	2	1
506	форма как	1	1
507	в значительной	2	1
508	нас в	3	1
509	на протяжении	1	1
510	от них	1	1
511	два типа	1	1
512	переходит в	1	1
513	политические и	1	1
514	но нет	1	1
515	их удельный	1	1
516	в него	1	1
517	мы уже	11	1
518	может иметь	1	1
519	которой и	1	1
520	и дело	1	1
521	одной из	3	1
522	что даже	1	1
523	могло быть	4	1
524	и основные	1	1
525	очень много	1	1
526	например с	1	1
527	то он	1	1
528	в данных	1	1
529	одних и	2	1
530	определение в	1	1
531	нас здесь	1	1
532	чаще всего	1	1
533	также строится	1	1
534	указать на	1	1
535	в большинстве	1	1
536	ни одного	1	1
537	этого понятия	1	1
538	чем обычно	1	1
539	так называемый	2	1
540	или даже	1	1
541	уже внутри	1	1
542	его и	2	1
543	одно из	3	1
544	для него	2	1
545	и их	8	1
546	ведь это	1	1
547	могло бы	1	1
548	мы находим	2	1
549	сами по	1	1
550	не для	2	1
551	отношение к	2	1
552	к ним	2	1
553	противоречии с	1	1
554	не становится	1	1
555	на некоторые	1	1
556	в других	9	1
557	уже совершенно	1	1
558	и только	1	1
559	или иной	2	1
560	в данный	1	1
561	и несравненно	1	1
562	в каких	1	1
563	я был	2	1
564	и прежде	2	1
565	и др	9	1
566	процесс в	2	1
567	писатель как	1	1
568	одной стороны	2	1
569	и составляет	1	1
570	здесь эта	1	1
571	самое слово	1	1
572	и раскрыть	1	1
573	место и	3	1
574	жизнь в	2	1
575	человек в	3	1
576	и я	1	1
577	и том	1	1
578	чтобы покончить	1	1
579	с которым	1	1
580	становится ясным	1	1
581	в одно	3	1
582	если не	1	1
583	есть одно	1	1
584	между собою	1	1
585	все более	1	1
586	этой же	1	1
587	не способна	1	1
588	наше внимание	1	1
589	прямо сказать	2	1
590	смысл который	1	1
591	и гораздо	1	1
592	по своему	1	1
593	не был	1	1
594	сравнению с	2	1
595	наряду с	5	1
596	характерно здесь	1	1
597	нашего анализа	1	1
598	вне этой	1	1
599	к настоящему	2	1
600	например такие	1	1
601	и такие	1	1
602	она есть	1	1
603	в это	2	1
604	нам еще	1	1
605	более и	1	1
606	быть и	2	1
607	сих пор	3	1
608	ряд в	3	1
609	здесь прежде	1	1
610	из ряда	1	1
611	которые были	1	1
612	с большой	2	1
613	более того	3	1
614	и позволяет	1	1
615	уже на	2	1
616	тем и	1	1
617	она может	1	1
618	определив некоторые	1	1
619	и перед	1	1
620	в ряду	1	1
621	лишь как	2	1
622	у них	2	1
623	бы в	1	1
624	тем более	1	1
625	и смысл	1	1
626	в этих	3	1
627	или не	2	1
628	не предполагает	1	1
629	первый раз	1	1
630	между ними	3	1
631	лишь что	1	1
632	форм которые	1	1
633	с греческим	1	1
634	этой проблемы	2	1
635	сколько угодно	2	1
636	день и	1	1
637	даже просто	1	1
638	и дает	3	1
639	можно наблюдать	1	1
640	они всегда	1	1
641	но эти	1	1
642	в искусстве	1	1
643	и другие	5	1
644	они не	3	1
