N	2gram	Tiupa_Narr_2	Dialekti
174	в данном	10	3
175	в той	5	3
176	в это	1	3
177	и от	1	3
178	время не	1	3
179	не что	1	3
180	они не	2	3
181	также и	1	2
182	на самом	2	2
183	он может	2	2
184	тем же	1	2
185	его не	1	2
186	например в	1	2
187	зависимости от	1	2
188	в ней	2	2
189	и говорить	1	2
190	и личность	2	2
191	во всех	1	2
192	что я	3	2
193	в общем	1	2
194	очевидно что	1	2
195	мере в	2	2
196	в акте	1	2
197	если она	1	2
198	как в	5	2
199	и нет	1	2
200	перед нами	4	2
201	есть жизнь	1	2
202	в небе	1	2
203	более или	1	2
204	но в	6	2
205	личности а	1	2
206	в которой	1	2
207	бы и	1	2
208	так или	1	2
209	все эти	3	2
210	и пространства	2	2
211	раз в	2	2
212	силу своей	1	2
213	на этом	1	2
214	не будет	2	2
215	в мире	4	2
216	в жизни	6	2
217	несмотря на	2	2
218	определенного рода	1	2
219	хотя в	1	2
220	или менее	1	2
221	во время	2	2
222	миф о	1	2
223	жизни с	2	2
224	в зависимости	1	2
225	тем не	5	2
226	их в	1	2
227	личность в	1	2
228	тому что	3	2
229	нет никакого	1	2
230	что есть	1	2
231	что с	2	2
232	дело не	1	2
233	на него	5	2
234	не по	1	2
235	иметь в	1	2
236	только не	2	2
237	того и	1	2
238	своей природе	2	2
239	в области	2	2
240	от их	1	2
241	во все	1	2
242	сомневаться в	1	2
243	я сам	2	2
244	к тому	9	2
245	в конце	4	2
246	с ее	1	2
247	данном случае	6	2
248	что у	2	2
249	том как	2	2
250	вот и	1	2
251	но мы	1	2
252	обратим внимание	1	2
253	или на	1	2
254	миф но	1	2
255	времени в	1	2
256	я лично	1	2
257	собственно говоря	2	2
258	между тем	3	2
259	или иначе	2	2
260	эти два	2	2
261	всяком случае	1	2
262	и она	1	2
263	мы должны	1	2
264	он входит	1	2
265	большею частью	1	2
266	с ними	3	2
267	в какой	4	2
268	с одной	5	2
269	себя в	2	2
270	есть в	1	2
271	живая личность	1	2
272	или в	1	2
273	оно всегда	1	2
274	а потому	1	2
275	т п	2	2
276	тем что	1	2
277	до сих	1	2
278	именно в	2	2
279	я был	1	2
280	только к	3	2
281	человека но	1	2
282	не на	1	2
283	зависит от	2	2
284	человеческой жизни	1	2
285	ни о	1	2
286	об ее	1	2
287	в бытии	2	2
288	что мы	1	2
289	в частности	11	2
290	вместе с	1	2
291	так же	2	2
292	я уже	2	2
293	что же	1	2
294	быть только	1	2
295	сих пор	1	2
296	же самое	1	2
297	в результате	2	2
298	в другое	1	2
299	но о	1	2
300	от всего	2	2
301	это еще	1	2
302	или не	1	2
303	же в	4	2
304	это все	1	2
305	в системе	1	2
306	может и	1	2
307	и прочих	1	2
308	в виде	2	2
309	а я	1	2
310	ее в	1	2
311	того или	3	2
312	в своих	2	2
313	с чужой	1	2
314	во всяком	1	2
315	говоря о	1	1
316	личности мы	1	1
317	котором уже	1	1
318	определенный момент	1	1
319	того же	1	1
320	оно непрерывно	1	1
321	личность же	2	1
322	их между	1	1
323	было я	1	1
324	перед лицом	1	1
325	далее и	1	1
326	жизнь есть	1	1
327	очень много	1	1
328	между двумя	1	1
329	по преимуществу	1	1
330	ведь и	1	1
331	все те	2	1
332	века в	1	1
333	по его	2	1
334	в театре	1	1
335	им самим	1	1
336	сравнению с	1	1
337	о способах	1	1
338	случае это	1	1
339	нам в	3	1
340	не была	1	1
341	время здесь	1	1
342	только благодаря	1	1
343	но она	1	1
344	ему в	2	1
345	в некотором	1	1
346	мы и	1	1
347	что можно	1	1
348	не все	2	1
349	пространство и	2	1
350	и он	2	1
351	проявляется в	1	1
352	хотя несомненно	1	1
353	не от	1	1
354	двух или	2	1
355	человеческого опыта	2	1
356	проявляет себя	1	1
357	он сам	2	1
358	сам а	1	1
359	жениться на	1	1
360	бы она	1	1
361	мы будем	1	1
362	со всеми	2	1
363	свою жизнь	1	1
364	в новом	1	1
365	и воображения	1	1
366	иначе не	1	1
367	отличие от	5	1
368	человека его	1	1
369	есть личность	1	1
370	можно представить	1	1
371	и читатель	2	1
372	не хотел	1	1
373	первый взгляд	1	1
374	что именно	1	1
375	стороны и	1	1
376	что касается	1	1
377	однако не	2	1
378	собственно и	2	1
379	содержащий в	1	1
380	когда он	1	1
381	для которой	1	1
382	мертвых душ	2	1
383	то в	1	1
384	в целом	3	1
385	жизни так	3	1
386	всей своей	2	1
387	из этих	2	1
388	с их	1	1
389	по форме	1	1
390	тому же	4	1
391	не могла	1	1
392	так сказать	3	1
393	на свой	2	1
394	не нуждаются	1	1
395	который часто	1	1
396	не к	4	1
397	сказал что	1	1
398	например о	1	1
399	для данной	1	1
400	из него	1	1
401	когда на	1	1
402	без исключения	1	1
403	не бывает	1	1
404	несомненно есть	1	1
405	что все	1	1
406	есть все	1	1
407	или даже	3	1
408	в единую	1	1
409	которая как	1	1
410	этом смысле	1	1
411	время у	1	1
412	истории и	1	1
413	и тем	5	1
414	делает его	1	1
415	о личности	2	1
416	во многом	1	1
417	но уже	1	1
418	такому пониманию	1	1
419	смысле они	1	1
420	же пространство	2	1
421	далеко не	5	1
422	всю жизнь	1	1
423	со своими	2	1
424	не всегда	1	1
425	молитвы не	1	1
426	личности как	2	1
427	мыслима только	1	1
428	жизнь а	1	1
429	когда в	1	1
430	одного и	1	1
431	на первый	1	1
432	бы на	2	1
433	от первой	1	1
434	и сейчас	1	1
435	смотрит на	1	1
436	не зависит	2	1
437	как все	1	1
438	в котором	5	1
439	характер это	1	1
440	в принципе	2	1
441	еще нет	1	1
442	она в	1	1
443	от времени	1	1
444	от его	2	1
445	и другого	2	1
446	есть его	1	1
447	а есть	1	1
448	первой он	1	1
449	реальностью и	1	1
450	ожидание конца	1	1
451	и долго	1	1
452	если их	1	1
453	и жизненная	1	1
454	случае в	1	1
455	извне и	1	1
456	в обоих	2	1
457	как о	2	1
458	в основе	1	1
459	нашего сознания	1	1
460	данной сферы	1	1
461	единую и	1	1
462	чем не	1	1
463	ощущение времени	1	1
464	пространство в	1	1
465	подобно тому	2	1
466	одна из	3	1
467	и по-видимому	1	1
468	смысле как	1	1
469	от внутреннего	1	1
470	к мифу	1	1
471	и теперь	1	1
472	этом отношении	3	1
473	ли это	1	1
474	и оно	1	1
475	все то	2	1
476	на границе	1	1
477	истории не	1	1
478	об одном	1	1
479	только еще	1	1
480	сходство с	1	1
481	личность не	3	1
482	мысли о	1	1
483	долго не	1	1
484	оно не	2	1
485	о них	2	1
486	к жизни	1	1
487	и о	1	1
488	более не	1	1
489	и образ	1	1
490	не существует	1	1
491	выше не	1	1
492	но при	4	1
493	здесь не	2	1
494	бытия то	1	1
495	мысль о	2	1
496	приводит к	1	1
497	обладает не	1	1
498	его самого	1	1
499	на нее	1	1
500	те же	2	1
501	здесь нет	1	1
502	к его	3	1
503	еще в	1	1
504	не должны	1	1
505	и неизбежно	1	1
506	по сравнению	1	1
507	строго говоря	3	1
508	быть может	2	1
509	он остается	1	1
510	к прошлому	1	1
511	мы всегда	1	1
512	и здесь	2	1
513	в состав	3	1
514	это действительно	1	1
515	возможна только	1	1
516	тому и	1	1
517	внимание на	3	1
518	не умею	1	1
519	на что	1	1
520	его тело	1	1
521	быть личностью	2	1
522	как субъекта	2	1
523	это была	1	1
524	и во	1	1
525	однако что	1	1
526	нем не	1	1
527	суть не	1	1
528	чем говорить	1	1
529	на одном	2	1
530	во всей	1	1
531	себя но	2	1
532	них в	1	1
533	говорит в	1	1
534	в литературе	4	1
535	категория которая	1	1
536	людей а	1	1
537	но с	1	1
538	интереса к	1	1
539	оно и	1	1
540	время в	1	1
541	всю ее	1	1
542	не имеет	2	1
543	к их	1	1
544	даже если	1	1
545	не являясь	1	1
546	и после	1	1
547	же о	1	1
548	не происходит	2	1
549	но то	1	1
550	именно на	1	1
551	к еще	1	1
552	только на	2	1
553	то и	3	1
554	является не	1	1
555	представить себе	3	1
556	вечности не	1	1
557	в прошлом	1	1
558	содержание и	1	1
559	у нее	4	1
560	при всей	4	1
561	не о	1	1
562	у него	6	1
563	которые могут	1	1
564	субъекта с	1	1
565	к одной	1	1
566	жизни я	1	1
567	в других	2	1
568	должна иметь	1	1
569	или иной	3	1
570	даже не	1	1
571	и характер	1	1
572	с другим	2	1
573	нашей жизни	1	1
574	как у	4	1
575	этого человека	1	1
576	на то	2	1
577	не сводится	7	1
578	к которому	2	1
579	сам себя	1	1
580	наконец в	1	1
581	обоих случаях	1	1
582	говорит о	2	1
583	связано с	1	1
584	только по	2	1
585	превращается в	2	1
586	одной стороны	5	1
587	и опять	2	1
588	ничем не	1	1
589	с которым	1	1
590	его как	1	1
591	человек в	3	1
592	что обычно	1	1
593	свое собственное	1	1
594	которые по	1	1
595	нет никаких	1	1
596	вступает в	2	1
597	опытом и	1	1
598	функционирует в	1	1
599	себе самому	5	1
600	тому как	2	1
601	когда же	2	1
602	происходит в	1	1
603	реакции на	1	1
604	третий и	1	1
605	ни одного	1	1
606	с этой	3	1
607	слова и	1	1
608	внешний мир	1	1
609	не предполагает	1	1
610	своей жизни	1	1
611	внимания на	1	1
612	видно что	2	1
613	но для	2	1
614	каждой из	1	1
615	на мой	1	1
616	времени его	1	1
617	тем и	1	1
618	встречи двух	1	1
619	личного бытия	2	1
620	в его	6	1
621	реализуется в	1	1
622	мира и	3	1
623	а все	1	1
624	еще раз	1	1
625	своей собственной	2	1
626	человек и	1	1
627	а к	3	1
628	ее характера	1	1
629	совершенно иной	1	1
630	себя самого	1	1
631	солнца и	1	1
632	тем более	2	1
633	к внешнему	1	1
634	не должен	2	1
635	как личностная	1	1
636	но зато	2	1
637	мы не	2	1
638	уже давно	1	1
639	я в	5	1
640	понимает его	1	1
641	опыта в	3	1
642	которая на	1	1
643	не знает	1	1
644	существует в	1	1
645	же самой	1	1
646	или иного	3	1
647	из этого	1	1
648	перед нею	1	1
649	который не	1	1
650	ли он	1	1
651	если же	1	1
652	можно назвать	2	1
653	но эти	1	1
654	небо и	1	1
655	пространства в	1	1
656	как на	2	1
657	точно так	2	1
658	и личности	1	1
659	все что	4	1
660	гораздо более	1	1
661	от самого	1	1
