N	2gram	Vygotskiy__2	Narrotol
129	сводится к	1	3
130	лишь в	3	3
131	в конечном	4	3
132	между тем	1	3
133	что он	12	3
134	по отношению	6	3
135	могло бы	1	3
136	не говорит	1	3
137	именно в	2	3
138	при всей	1	3
139	как это	6	3
140	тому как	2	3
141	исходя из	1	3
142	в начале	4	3
143	но для	2	3
144	не является	9	3
145	не существует	3	3
146	и все	3	3
147	жизни а	1	3
148	отношению к	5	3
149	что в	14	3
150	в сфере	1	2
151	переход от	4	2
152	в зависимости	6	2
153	речевой деятельности	1	2
154	ситуации в	1	2
155	и для	2	2
156	в сущности	9	2
157	зависимости от	6	2
158	и самого	2	2
159	между собой	1	2
160	в чем	1	2
161	как если	1	2
162	чем это	3	2
163	друг на	1	2
164	для обозначения	2	2
165	отличие от	3	2
166	один и	1	2
167	отнюдь не	2	2
168	в той	1	2
169	так называемая	1	2
170	сознания в	1	2
171	та же	1	2
172	в известном	2	2
173	раз в	2	2
174	на то	6	2
175	так сказать	1	2
176	и еще	1	2
177	и вот	1	2
178	что одно	1	2
179	одно и	1	2
180	а по	1	2
181	входит в	1	2
182	это было	1	2
183	для них	1	2
184	также не	1	2
185	все равно	2	2
186	тот самый	1	2
187	на друга	1	2
188	и тогда	2	2
189	в этих	2	2
190	в отличие	3	2
191	сих пор	1	2
192	от сознания	1	2
193	она не	1	2
194	в обоих	1	2
195	не имеет	4	2
196	дело в	1	2
197	дело не	1	2
198	не могло	2	2
199	казалось бы	8	2
200	ничего не	3	2
201	этих двух	2	2
202	как она	1	2
203	и является	1	2
204	и после	1	2
205	связи с	9	2
206	же самое	2	2
207	оно не	1	2
208	как мы	6	2
209	с ее	2	2
210	здесь не	1	2
211	другой стороны	1	2
212	по сути	1	2
213	в пределах	1	2
214	с языком	1	2
215	особенно в	1	2
216	по мере	1	2
217	с ним	3	2
218	точек зрения	1	2
219	до сих	1	2
220	с другой	6	2
221	нас в	2	2
222	и только	3	2
223	детская речь	2	2
224	известном смысле	1	2
225	чем он	1	2
226	идет по	1	2
227	всяком случае	6	2
228	который в	4	2
229	только на	1	2
230	до конца	1	2
231	сами по	1	2
232	к ним	1	2
233	друг друга	5	2
234	мы можем	10	2
235	при отсутствии	1	2
236	в особенности	1	2
237	и даже	5	2
238	в области	1	2
239	в результате	3	2
240	она в	1	2
241	как у	2	2
242	и притом	1	2
243	что не	1	2
244	и составляет	2	2
245	зависит от	1	2
246	только от	1	2
247	что мы	9	2
248	позволяет нам	1	2
249	вместе с	6	2
250	к его	2	2
251	в присутствии	2	2
252	и столь	1	2
253	да и	1	2
254	в первой	2	2
255	мыслится как	1	2
256	в связи	6	2
257	и от	1	2
258	сливаются в	1	2
259	хотя бы	4	2
260	только что	3	2
261	исключительно в	1	2
262	к ее	1	2
263	жизни в	1	2
264	между ними	1	2
265	сказать что	6	2
266	все что	5	2
267	во всяком	7	2
268	в роли	1	2
269	сам называет	1	1
270	человеческой речи	12	1
271	говоря о	1	1
272	же как	2	1
273	не знаем	1	1
274	в следующем	3	1
275	сам по	1	1
276	связи между	1	1
277	на самом	3	1
278	в стороне	2	1
279	это и	1	1
280	опираясь на	2	1
281	в приведенном	1	1
282	обладал бы	1	1
283	и есть	2	1
284	и до	3	1
285	что видит	1	1
286	по его	1	1
287	мы уже	6	1
288	из всех	2	1
289	полагает что	5	1
290	что между	2	1
291	в первый	2	1
292	оставляя за	1	1
293	он как	2	1
294	то и	1	1
295	привести к	1	1
296	принадлежит к	2	1
297	время пребывания	1	1
298	из того	4	1
299	но даже	1	1
300	этого термина	1	1
301	из которых	3	1
302	картину в	2	1
303	процесс развития	3	1
304	и много	1	1
305	он был	1	1
306	зрения но	1	1
307	на втором	2	1
308	бы то	1	1
309	не отличается	1	1
310	без которого	1	1
311	видит в	2	1
312	мы будем	3	1
313	не то	2	1
314	не входит	1	1
315	тех же	1	1
316	его сознания	1	1
317	ответ на	1	1
318	стал интересоваться	1	1
319	как со	1	1
320	первая из	1	1
321	вызывает в	1	1
322	его на	1	1
323	что именно	3	1
324	с этим	3	1
325	и лишь	1	1
326	так можно	1	1
327	факторов и	1	1
328	еще и	1	1
329	в полном	2	1
330	мы тем	1	1
331	когда он	3	1
332	целый ряд	2	1
333	и наконец	1	1
334	настаивает на	1	1
335	и к	6	1
336	следующим образом	2	1
337	он на	3	1
338	в противоположность	2	1
339	самом первом	1	1
340	что слово	1	1
341	за собой	2	1
342	гораздо раньше	1	1
343	для которого	3	1
344	со своей	1	1
345	еще на	1	1
346	это решение	1	1
347	действия и	3	1
348	в которой	4	1
349	что это	6	1
350	ни один	1	1
351	что автор	1	1
352	приводит к	5	1
353	речи но	3	1
354	отношение между	6	1
355	и тот	1	1
356	особенно важно	1	1
357	что даже	1	1
358	но ведь	2	1
359	как он	6	1
360	но на	3	1
361	всей его	2	1
362	что она	3	1
363	в реальной	1	1
364	зависит не	1	1
365	чтобы они	1	1
366	однако он	1	1
367	в силу	2	1
368	имеет смысл	1	1
369	друг с	2	1
370	целом как	1	1
371	и по	3	1
372	именно это	1	1
373	таким образом	14	1
374	но все	2	1
375	дней своей	1	1
376	может остаться	1	1
377	этом последнем	1	1
378	его решения	1	1
379	то ни	1	1
380	могла бы	1	1
381	значение в	3	1
382	том случае	1	1
383	той же	2	1
384	состояния и	1	1
385	речи окружающих	1	1
386	его в	1	1
387	своей точки	1	1
388	с другими	3	1
389	свести к	2	1
390	страдает от	1	1
391	в речевом	1	1
392	в итоге	1	1
393	действий и	1	1
394	он является	2	1
395	на основании	1	1
396	зрения или	1	1
397	в ее	1	1
398	с тем	1	1
399	и само	2	1
400	мы видели	6	1
401	автора и	1	1
402	в один	2	1
403	нисколько не	2	1
404	основной формы	1	1
405	связаны между	1	1
406	или менее	2	1
407	во время	3	1
408	отрыве от	2	1
409	событие он	1	1
410	два слова	1	1
411	и третий	1	1
412	в котором	2	1
413	с точки	18	1
414	в их	2	1
415	что вся	1	1
416	сомнение и	1	1
417	в которых	3	1
418	что еще	1	1
419	от его	4	1
420	должны были	3	1
421	мир и	1	1
422	точку зрения	6	1
423	ни было	1	1
424	и наоборот	1	1
425	задается вопросом	1	1
426	как видим	1	1
427	даже в	4	1
428	что эта	6	1
429	случае мы	1	1
430	нас к	2	1
431	тому что	1	1
432	возникает в	2	1
433	так как	4	1
434	его личности	1	1
435	сущности говоря	1	1
436	как можно	1	1
437	того как	4	1
438	при изложении	1	1
439	которые не	2	1
440	с и	4	1
441	фактора в	3	1
442	а тот	1	1
443	здесь может	1	1
444	приведенном выше	1	1
445	для всех	4	1
446	слова как	1	1
447	там теперь	1	1
448	наряду со	1	1
449	по своей	6	1
450	во всем	2	1
451	только с	1	1
452	и делает	1	1
453	с другом	2	1
454	и со	1	1
455	детей в	3	1
456	в момент	1	1
457	могут быть	2	1
458	сомневаться в	1	1
459	отличается от	1	1
460	для развития	1	1
461	об одном	1	1
462	мере того	1	1
463	не встречается	1	1
464	для его	1	1
465	указывает на	2	1
466	любопытно что	1	1
467	должен быть	2	1
468	которой только	1	1
469	превратное представление	1	1
470	от друга	2	1
471	нам о	1	1
472	в виду	6	1
473	говорит и	1	1
474	как по	2	1
475	для всего	2	1
476	только то	1	1
477	говорили что	1	1
478	всей своей	1	1
479	в более	2	1
480	имя с	2	1
481	слова а	1	1
482	и сам	3	1
483	в другом	2	1
484	по аналогии	1	1
485	переход к	1	1
486	из двух	3	1
487	не за	1	1
488	живет в	2	1
489	с собой	3	1
490	вопрос не	2	1
491	том как	1	1
492	но у	1	1
493	не исчерпывается	1	1
494	является в	1	1
495	поэтому в	1	1
496	и вообще	2	1
497	и вся	1	1
498	видим не	1	1
499	два способа	1	1
500	и здесь	1	1
501	другое но	1	1
502	т.п в	1	1
503	определенным образом	1	1
504	утверждает что	3	1
505	появляется в	1	1
506	все та	1	1
507	теперь и	1	1
508	для нас	4	1
509	самому себе	2	1
510	в отрыве	1	1
511	друга дети	1	1
512	во всех	2	1
513	возникает и	1	1
514	а потому	1	1
515	на одном	2	1
516	что и	2	1
517	это осознание	1	1
518	вслед за	1	1
519	также в	1	1
520	все время	3	1
521	к ней	2	1
522	и мы	2	1
523	мышление к	1	1
524	в жизнь	1	1
525	с той	1	1
526	в двух	1	1
527	тот же	7	1
528	одной из	3	1
529	мы увидим	2	1
530	зрения в	1	1
531	правда и	1	1
532	по мнению	1	1
533	между этими	1	1
534	бы ни	2	1
535	не происходит	1	1
536	с одной	7	1
537	с которыми	1	1
538	на предмет	1	1
539	того же	3	1
540	на всем	2	1
541	уже в	5	1
542	вопроса о	1	1
543	ни одного	1	1
544	свидетельствует о	1	1
545	у них	2	1
546	предположение что	1	1
547	в данной	1	1
548	конечном счете	4	1
549	плана в	1	1
550	и сознания	1	1
551	что сама	1	1
552	этот раз	1	1
553	этом в	1	1
554	или даже	1	1
555	зрения развития	1	1
556	это верно	1	1
557	выше чем	1	1
558	случае не	2	1
559	само по	2	1
560	и коммуникативную	1	1
561	в случаях	1	1
562	тем что	2	1
563	существенную роль	1	1
564	достаточно напомнить	1	1
565	на том	2	1
566	указание на	4	1
567	протяжении всего	2	1
568	друг от	2	1
569	народов и	1	1
570	которое мы	3	1
571	не оказывается	1	1
572	который не	1	1
573	а именно	1	1
574	для этого	3	1
575	поля зрения	1	1
576	а с	4	1
577	что для	3	1
578	связано с	1	1
579	по тем	1	1
580	одной стороны	7	1
581	на этот	6	1
582	еды в	1	1
583	на которых	2	1
584	выше и	1	1
585	окружающих его	1	1
586	знака при	1	1
587	возвращаясь к	1	1
588	но никогда	2	1
589	понятие о	2	1
590	когда она	2	1
591	там где	6	1
592	специфически человеческий	1	1
593	которой он	1	1
594	ближе к	1	1
595	такого мышления	1	1
596	как именно	1	1
597	с помощью	5	1
598	связь с	2	1
599	так же	4	1
600	его внутренней	2	1
601	и потому	1	1
602	без наличия	1	1
603	опирается на	1	1
604	сути дела	1	1
605	этого момента	1	1
606	это исходное	1	1
607	центральный пункт	2	1
608	она появляется	1	1
609	наряду с	2	1
610	перехода от	1	1
611	в тех	1	1
612	не можем	3	1
613	действительности как	1	1
614	указанием на	1	1
615	материал для	1	1
616	приобретает в	1	1
617	своей жизни	2	1
618	но это	1	1
619	речи или	2	1
620	все это	4	1
621	своего исследования	1	1
622	числе и	3	1
623	и где	1	1
624	в книге	2	1
625	которых он	3	1
626	являются не	1	1
627	мы неизбежно	1	1
628	мышления в	9	1
629	дети не	1	1
630	сознания и	1	1
631	о котором	1	1
632	или другой	1	1
633	слов с	1	1
634	интерес к	1	1
635	это позволяет	1	1
636	еще более	1	1
637	тем более	3	1
638	у которого	1	1
639	предмета и	1	1
640	не падает	2	1
641	это все	2	1
642	слова с	1	1
643	не знает	1	1
644	структура и	1	1
645	речи и	15	1
646	остается на	1	1
647	и мышления	3	1
648	но достаточно	1	1
649	в свое	1	1
650	это очевидно	1	1
651	действие которое	1	1
652	более или	2	1
653	опыта и	1	1
654	частности в	1	1
655	сущности в	1	1
656	и б	1	1
657	к этой	3	1
658	например так	1	1
659	в речь	1	1
660	случае если	1	1
661	по поводу	4	1
662	отмежевывается от	1	1
663	следует сказать	1	1
664	к этому	4	1
665	точно так	1	1
666	том числе	3	1
667	они не	3	1
