N	2gram	Bakhtin_Pr_1	Vladivir
220	без всякого	1	2
221	данном случае	4	2
222	ничего не	6	2
223	первый план	2	2
224	настоящее время	1	2
225	в чем	2	2
226	и во	2	2
227	борьба с	1	2
228	нас в	1	2
229	или как	3	2
230	к нему	10	2
231	в каких	2	2
232	и всего	1	2
233	на другие	1	2
234	себя в	2	2
235	его и	1	2
236	ни с	2	2
237	в новом	1	2
238	друг друга	1	2
239	бытия и	1	2
240	для того	2	2
241	здесь в	2	2
242	и прежде	5	2
243	бытия в	3	2
244	что не	4	2
245	не на	5	2
246	с которым	1	2
247	на эту	1	2
248	в частности	2	2
249	к его	2	2
250	и потому	4	2
251	только его	3	2
252	в той	1	2
253	мы сказали	1	2
254	является как	2	2
255	можно было	4	2
256	в более	4	2
257	и от	3	2
258	в двух	2	2
259	к этой	1	2
260	жизни в	1	2
261	есть и	1	2
262	в своих	2	2
263	платона но	1	2
264	в объективном	1	1
265	смысле слова	2	1
266	и т	14	1
267	например в	3	1
268	в тех	3	1
269	а из	1	1
270	и др	8	1
271	тех же	1	1
272	мере в	1	1
273	от самого	1	1
274	высшей степени	5	1
275	действительности и	3	1
276	и за	1	1
277	есть не	2	1
278	имеют самое	1	1
279	как единство	1	1
280	ясности и	1	1
281	говорить о	3	1
282	но она	2	1
283	что иное	1	1
284	жизни как	1	1
285	имеет дело	9	1
286	как впрочем	1	1
287	мы здесь	4	1
288	и самого	1	1
289	в которых	1	1
290	иное как	1	1
291	бы то	3	1
292	этим не	1	1
293	самом деле	6	1
294	то он	1	1
295	но как	2	1
296	а только	2	1
297	не все	2	1
298	если в	1	1
299	менее всего	3	1
300	что так	1	1
301	несколько более	1	1
302	не просто	1	1
303	бы что	1	1
304	нет и	3	1
305	связи и	3	1
306	конечно совершенно	1	1
307	во что	1	1
308	всего от	1	1
309	независимо от	13	1
310	природы и	3	1
311	целый ряд	1	1
312	как уже	1	1
313	вопросом о	1	1
314	что по	1	1
315	оказывается с	1	1
316	себе не	2	1
317	в противоположность	1	1
318	нему с	1	1
319	к чему	2	1
320	лежит на	1	1
321	бы и	1	1
322	в нашем	4	1
323	в действительном	1	1
324	есть попросту	1	1
325	если он	1	1
326	что каждая	1	1
327	к выводу	1	1
328	в первых	1	1
329	т д	1	1
330	они в	1	1
331	на том	1	1
332	нее и	1	1
333	в тот	1	1
334	к одному	1	1
335	не к	6	1
336	целом а	1	1
337	свое время	1	1
338	и единство	1	1
339	ему на	1	1
340	его от	1	1
341	всех своих	2	1
342	его можно	1	1
343	так например	1	1
344	от нее	1	1
345	то ни	3	1
346	что все	2	1
347	его возможной	1	1
348	является конечно	2	1
349	лишь в	2	1
350	а как	3	1
351	в свое	1	1
352	и отдельные	1	1
353	в свой	1	1
354	в природу	1	1
355	ведь в	1	1
356	прибавить что	1	1
357	к теории	1	1
358	так называемого	1	1
359	для них	1	1
360	на которую	1	1
361	в высшей	5	1
362	все равно	1	1
363	далеко не	5	1
364	в общей	1	1
365	но лишь	2	1
366	мы имеем	2	1
367	чувствую себя	2	1
368	ночь и	1	1
369	никакого смысла	1	1
370	чем в	2	1
371	здесь все	2	1
372	этом в	1	1
373	слишком часто	1	1
374	но я	1	1
375	можно только	6	1
376	но если	1	1
377	поэтического творчества	1	1
378	при изучении	1	1
379	можно найти	1	1
380	вещь есть	1	1
381	и без	1	1
382	место в	8	1
383	его отношение	1	1
384	необходимое и	1	1
385	бы мы	1	1
386	не путем	2	1
387	нем он	1	1
388	смысле а	1	1
389	не раз	1	1
390	но эта	1	1
391	не будем	3	1
392	которые в	1	1
393	нам в	1	1
394	если бы	3	1
395	государстве и	1	1
396	могли быть	1	1
397	для нее	8	1
398	случае мы	2	1
399	и необходимость	1	1
400	произведения как	8	1
401	но они	4	1
402	с т	1	1
403	будем рассматривать	1	1
404	что с	1	1
405	что их	1	1
406	на него	3	1
407	как о	1	1
408	мы все	1	1
409	чтобы стать	4	1
410	сущностью в	1	1
411	может только	1	1
412	следовательно и	1	1
413	и всегда	1	1
414	в самой	2	1
415	и весь	2	1
416	всего и	1	1
417	этих двух	1	1
418	и лишь	1	1
419	очень мало	1	1
420	того в	1	1
421	и является	1	1
422	во всем	2	1
423	невозможно в	1	1
424	в сознании	1	1
425	здесь же	2	1
426	следует отметить	1	1
427	которую можно	1	1
428	только с	1	1
429	ему не	1	1
430	и здесь	2	1
431	очень часто	1	1
432	не столь	1	1
433	трудно и	1	1
434	должны быть	4	1
435	что является	1	1
436	своей есть	1	1
437	произведений в	1	1
438	оно может	2	1
439	представителей так	1	1
440	в в	1	1
441	только при	2	1
442	ни стало	1	1
443	характер и	1	1
444	исторической жизни	1	1
445	в государстве	1	1
446	в себя	2	1
447	в произведении	4	1
448	критически и	1	1
449	стремиться к	1	1
450	как с	1	1
451	и дальше	1	1
452	на нее	1	1
453	ясно что	3	1
454	особенно в	2	1
455	с самим	2	1
456	здесь нет	2	1
457	еще не	7	1
458	и всюду	1	1
459	том как	2	1
460	в субъективном	1	1
461	поэтому в	2	1
462	разрыв с	1	1
463	совершенно невозможно	3	1
464	по теории	1	1
465	выводу что	1	1
466	из других	1	1
467	и должно	3	1
468	на их	1	1
469	где оно	2	1
470	является произведение	1	1
471	до известной	1	1
472	нужно просто	2	1
473	вопросу о	1	1
474	организма и	2	1
475	во втором	1	1
476	в глазах	1	1
477	что бы	1	1
478	в него	2	1
479	в современной	2	1
480	что здесь	1	1
481	но с	3	1
482	или за	1	1
483	этот вопрос	1	1
484	дело с	6	1
485	в какой	2	1
486	как нечто	3	1
487	всех его	4	1
488	и ее	2	1
489	здесь с	1	1
490	и тем	3	1
491	со всеми	3	1
492	к которой	1	1
493	человека с	1	1
494	для всех	1	1
495	только на	1	1
496	хотя в	1	1
497	не принимает	1	1
498	слова не	3	1
499	должно иметь	2	1
500	или даже	1	1
501	в душе	1	1
502	и других	2	1
503	из них	1	1
504	котором можно	1	1
505	следует что	2	1
506	и навсегда	1	1
507	точка зрения	3	1
508	в одном	1	1
509	т п	13	1
510	содержание и	2	1
511	с этими	1	1
512	к ним	1	1
513	дело и	5	1
514	тем что	2	1
515	этом отношении	2	1
516	и теоретического	1	1
517	значение только	1	1
518	мир на	1	1
519	чисто личного	1	1
520	зрения с	1	1
521	как можно	1	1
522	рядом с	5	1
523	чему не	1	1
524	не были	1	1
525	а эта	1	1
526	в подобном	1	1
527	до сих	1	1
528	на ее	3	1
529	говорить и	2	1
530	оно будет	1	1
531	миру и	2	1
532	и быть	1	1
533	ли может	1	1
534	виде и	1	1
535	обратиться к	1	1
536	смысла и	1	1
537	нужно сказать	1	1
538	а на	1	1
539	менее мы	1	1
540	которых мы	4	1
541	не действительный	1	1
542	человеческой жизни	1	1
543	что мы	1	1
544	все то	3	1
545	время она	1	1
546	до этого	1	1
547	его как	3	1
548	философии есть	1	1
549	характера и	2	1
550	к своему	2	1
551	не могут	2	1
552	его личной	1	1
553	в столь	1	1
554	она есть	1	1
555	есть только	2	1
556	то чем	1	1
557	философия с	1	1
558	не что	1	1
559	и всей	1	1
560	для понимания	2	1
561	желания и	1	1
562	все моменты	2	1
563	как например	1	1
564	сих пор	1	1
565	характера в	1	1
566	но для	1	1
567	в смысле	1	1
568	этом смысле	3	1
569	известной степени	4	1
570	элементом и	1	1
571	понимать только	2	1
572	по возможности	1	1
573	мира и	1	1
574	не с	4	1
575	от него	3	1
576	и которое	1	1
577	ни к	2	1
578	есть уже	1	1
579	отношении к	1	1
580	быть и	1	1
581	между ними	4	1
582	этот разрыв	1	1
583	отношением к	1	1
584	только как	6	1
585	была бы	2	1
586	от всех	4	1
587	равно как	1	1
588	какой мере	2	1
589	мы коснемся	1	1
590	мы увидим	3	1
591	в действительности	1	1
592	которой я	1	1
593	но эти	1	1
594	и другие	2	1
595	познания это	1	1
596	и воспоминания	1	1
597	бы из	1	1
598	они не	3	1
