N	2gram	Trubetskoy_1	Istorich
248	которую в	1	2
249	этот вопрос	2	2
250	очень много	3	2
251	и так	2	2
252	они могут	2	2
253	а после	1	2
254	с одной	3	2
255	в жизни	3	2
256	а то	1	2
257	мы знаем	10	2
258	всяком случае	2	2
259	никто не	2	2
260	только на	1	2
261	и даже	1	2
262	есть только	1	2
263	не было	2	2
264	одной стороны	2	2
265	здесь дело	1	2
266	и потому	3	2
267	но этот	1	2
268	в тех	3	2
269	да и	1	2
270	действительно как	1	2
271	в особом	1	2
272	то не	1	2
273	от него	3	2
274	еще более	1	2
275	или не	1	2
276	нет ничего	1	2
277	совершенно не	3	2
278	отношению к	9	2
279	жизни и	2	2
280	точно так	1	2
281	только не	2	2
282	во всяком	2	2
283	также и	2	1
284	не находят	1	1
285	это те	1	1
286	а из	1	1
287	самом деле	12	1
288	народов у	1	1
289	показаться что	1	1
290	должен в	1	1
291	говорили выше	5	1
292	ясно что	8	1
293	окрашен в	1	1
294	смысл этого	1	1
295	и до	3	1
296	со своей	1	1
297	от таких	1	1
298	бы а	1	1
299	несколько иной	1	1
300	из всех	5	1
301	есть не	1	1
302	три случая	1	1
303	мы не	1	1
304	более лет	1	1
305	на место	1	1
306	на эти	1	1
307	такое положение	1	1
308	нет но	1	1
309	в народных	1	1
310	происхождение этого	1	1
311	начало и	6	1
312	между собой	4	1
313	и согласие	1	1
314	быть в	1	1
315	столь же	5	1
316	что его	4	1
317	в различных	1	1
318	которые однако	1	1
319	однако совершенно	1	1
320	мы будем	3	1
321	но как	2	1
322	не то	3	1
323	к которой	3	1
324	себя действительно	1	1
325	к ним	2	1
326	надо развить	1	1
327	близкими к	1	1
328	некоторые черты	1	1
329	друга и	1	1
330	нет и	1	1
331	то обстоятельство	1	1
332	можно отнести	1	1
333	к сожалению	1	1
334	должны выяснить	1	1
335	отнюдь не	2	1
336	если она	1	1
337	общего с	2	1
338	что как	4	1
339	понимать в	1	1
340	все остальные	1	1
341	перед нами	1	1
342	кроме того	1	1
343	еще больше	3	1
344	иначе обстоит	1	1
345	его к	1	1
346	ее от	1	1
347	не очень	2	1
348	оградить себя	1	1
349	что это	5	1
350	он в	1	1
351	бы не	1	1
352	что так	1	1
353	ни одна	1	1
354	и кто	1	1
355	друг от	6	1
356	и те	2	1
357	на то	9	1
358	этот процесс	2	1
359	исходит из	1	1
360	не следует	1	1
361	больше всего	1	1
362	главным образом	1	1
363	одному из	1	1
364	должна быть	5	1
365	перестает быть	1	1
366	в корне	1	1
367	том чтобы	2	1
368	исходит от	1	1
369	за другого	1	1
370	из него	2	1
371	и по	3	1
372	этому вопросу	1	1
373	от нее	2	1
374	положения что	1	1
375	по своему	5	1
376	не будет	5	1
377	в состоянии	4	1
378	в мире	6	1
379	на этой	2	1
380	а как	1	1
381	входит в	1	1
382	заключается в	2	1
383	с другими	1	1
384	окажется что	1	1
385	и тем	1	1
386	по всему	1	1
387	только одно	2	1
388	она и	1	1
389	случае мы	1	1
390	а за	1	1
391	которой он	1	1
392	чем в	3	1
393	наука в	1	1
394	в эту	2	1
395	но если	2	1
396	к тем	2	1
397	в своей	1	1
398	что такое	1	1
399	в такой	4	1
400	ассимиляция с	1	1
401	с точки	8	1
402	от времени	2	1
403	не исчерпывается	1	1
404	и той	1	1
405	есть народы	1	1
406	с историческим	1	1
407	свет на	1	1
408	ко всему	2	1
409	надо сказать	1	1
410	только те	2	1
411	что этот	1	1
412	на всю	1	1
413	теперь я	1	1
414	сам он	1	1
415	к животным	1	1
416	а от	1	1
417	все три	1	1
418	из нас	1	1
419	как из	1	1
420	самого начала	1	1
421	существование с	1	1
422	того как	1	1
423	ее с	1	1
424	и сама	1	1
425	но вместе	1	1
426	в университет	1	1
427	о них	2	1
428	одной и	2	1
429	на которых	1	1
430	при том	2	1
431	не имели	1	1
432	в разных	3	1
433	больше чем	1	1
434	именно с	1	1
435	с нами	1	1
436	как при	2	1
437	очень мало	2	1
438	на себе	2	1
439	не ставит	1	1
440	во всем	3	1
441	уже говорили	1	1
442	которые часто	1	1
443	только с	1	1
444	мы и	2	1
445	были настолько	1	1
446	не создает	1	1
447	к таким	2	1
448	обстоятельство что	1	1
449	начиная с	1	1
450	в семью	1	1
451	и другой	1	1
452	это конечно	2	1
453	отличается от	6	1
454	два момента	1	1
455	всего что	1	1
456	не есть	2	1
457	в одну	4	1
458	что при	6	1
459	если же	3	1
460	ничего общего	3	1
461	и поэтому	2	1
462	приходит к	1	1
463	с ее	2	1
464	от друга	6	1
465	как не	2	1
466	свою очередь	2	1
467	жизнью в	1	1
468	на нем	1	1
469	совершенно ясно	2	1
470	образом этот	1	1
471	только то	2	1
472	в себя	2	1
473	на той	1	1
474	с самого	1	1
475	вопрос что	1	1
476	живут в	1	1
477	или нескольких	2	1
478	и сам	2	1
479	можно было	1	1
480	каждого из	1	1
481	была у	1	1
482	этой мысли	1	1
483	чтобы быть	2	1
484	часто в	1	1
485	он сам	1	1
486	для этого	7	1
487	чем другие	2	1
488	с ним	6	1
489	все те	1	1
490	должна бы	1	1
491	типичными чертами	1	1
492	различных народов	1	1
493	другой характер	1	1
494	представления об	2	1
495	и та	1	1
496	другими словами	2	1
497	за пределами	1	1
498	никак не	1	1
499	с другим	1	1
500	что каждый	1	1
501	или их	1	1
502	можно встретить	2	1
503	связанной с	1	1
504	которых они	1	1
505	с момента	2	1
506	тем как	1	1
507	связаны с	1	1
508	и только	2	1
509	кто в	1	1
510	народов и	6	1
511	но тут	1	1
512	наконец и	1	1
513	другие же	1	1
514	тех пор	2	1
515	всегда в	1	1
516	здесь гораздо	1	1
517	большею частью	5	1
518	тот же	3	1
519	особенно если	1	1
520	отличаются друг	3	1
521	хотя бы	4	1
522	найдем что	1	1
523	пор не	2	1
524	как нечто	1	1
525	ему и	2	1
526	каждый имеет	1	1
527	второй случай	1	1
528	находят себе	1	1
529	по этому	2	1
530	по другим	1	1
531	всем мире	1	1
532	конечно не	3	1
533	с нею	1	1
534	уже в	1	1
535	эти черты	2	1
536	тем чтобы	2	1
537	в нашей	1	1
538	в начале	2	1
539	ее из	1	1
540	у австралийцев	1	1
541	или просто	1	1
542	собой на	1	1
543	так это	1	1
544	к своим	1	1
545	одно из	3	1
546	искать в	1	1
547	и их	5	1
548	ко всей	1	1
549	мы находим	1	1
550	себя от	1	1
551	случае не	1	1
552	уже и	3	1
553	заметить что	1	1
554	тогда как	6	1
555	от того	3	1
556	это по	1	1
557	ее на	1	1
558	охотничьего быта	1	1
559	бы это	1	1
560	к двум	2	1
561	что представление	2	1
562	были бы	1	1
563	ней и	1	1
564	как у	3	1
565	или иначе	5	1
566	случаев в	1	1
567	и между	1	1
568	с другом	9	1
569	чтобы я	1	1
570	дети с	1	1
571	или о	1	1
572	и затем	1	1
573	себя и	2	1
574	только к	1	1
575	однако в	1	1
576	а на	1	1
577	которые не	3	1
578	которых мы	3	1
579	ничем не	4	1
580	прямая линия	1	1
581	вопрос можно	1	1
582	долгое время	1	1
583	его собственной	4	1
584	на эту	1	1
585	или с	1	1
586	что мы	4	1
587	будет иметь	2	1
588	для этой	1	1
589	есть одно	1	1
590	которого она	1	1
591	в руках	1	1
592	что такие	2	1
593	за тем	1	1
594	этой работы	1	1
595	друга в	1	1
596	редких случаях	2	1
597	и будут	1	1
598	а так	1	1
599	к своему	1	1
600	одну общую	1	1
601	что за	2	1
602	так или	5	1
603	смысле этого	1	1
604	чтобы заставить	1	1
605	с тех	1	1
606	как бы	10	1
607	которые по	2	1
608	друг с	9	1
609	человек с	1	1
610	сам не	1	1
611	что же	2	1
612	этого слова	2	1
613	эти вопросы	1	1
614	с этой	3	1
615	и тому	2	1
616	часто можно	1	1
617	оба они	1	1
618	все это	11	1
619	в один	2	1
620	но для	2	1
621	тех случаях	1	1
622	становится понятным	1	1
623	случаях когда	3	1
624	положение дела	1	1
625	при таком	2	1
626	и другими	1	1
627	же причинам	1	1
628	на которой	1	1
629	но когда	1	1
630	это может	2	1
631	или нет	1	1
632	чаще и	1	1
633	чтобы ни	1	1
634	которой мы	2	1
635	все они	5	1
636	на более	2	1
637	обстоит дело	1	1
638	не знает	2	1
639	состоит из	4	1
640	была бы	1	1
641	от всех	1	1
642	это и	1	1
643	из этого	6	1
644	только они	1	1
645	но еще	1	1
646	однако мы	2	1
647	направление в	1	1
648	и эта	1	1
649	как на	4	1
650	в таком	4	1
651	этой точки	1	1
652	том числе	1	1
