N	2gram	Bakhtin_Fr_4	Narrotol
345	о чуде	1	1
346	словами о	1	1
347	своего героя	1	1
348	текста но	1	1
349	для всех	1	1
350	они полны	1	1
351	по своей	3	1
352	и детских	1	1
353	во всем	1	1
354	сознанием и	1	1
355	и делает	1	1
356	и со	2	1
357	в мировой	1	1
358	понимает и	1	1
359	игра в	8	1
360	подчеркнуть что	1	1
361	если же	2	1
362	время они	1	1
363	обычно в	1	1
364	значение это	2	1
365	в виду	2	1
366	здесь отсутствует	1	1
367	здесь также	1	1
368	как по	1	1
369	голову в	1	1
370	всей своей	1	1
371	в более	1	1
372	и сам	3	1
373	что каждый	1	1
374	в образе	4	1
375	переход к	1	1
376	на нее	1	1
377	в последующих	1	1
378	во второй	2	1
379	него теперь	1	1
380	не исчерпывается	1	1
381	была в	1	1
382	поэтому в	2	1
383	был не	1	1
384	с этого	1	1
385	и чтобы	1	1
386	и вообще	1	1
387	остановимся на	1	1
388	эпизод в	1	1
389	и вся	1	1
390	не существовало	1	1
391	и здесь	3	1
392	т.п в	2	1
393	и та	1	1
394	для нас	1	1
395	из толпы	1	1
396	будто он	2	1
397	что и	1	1
398	неизбежно будет	1	1
399	не более	1	1
400	также в	2	1
401	все время	3	1
402	здесь выступает	1	1
403	в него	1	1
404	и мы	2	1
405	оно и	1	1
406	тот же	3	1
407	одной из	2	1
408	что один	1	1
409	и этих	1	1
410	мы увидим	2	1
411	по данному	1	1
412	становления в	1	1
413	до нас	2	1
414	с будущим	1	1
415	между этими	1	1
416	на мир	1	1
417	с одной	2	1
418	и мысли	1	1
419	со всеми	1	1
420	к одному	1	1
421	которые мы	1	1
422	того же	5	1
423	и у	2	1
424	уже в	2	1
425	ни одного	1	1
426	участвовал в	1	1
427	словами он	2	1
428	у них	3	1
429	конечном счете	1	1
430	плана в	1	1
431	этот раз	1	1
432	на столе	1	1
433	их как	2	1
434	формам и	1	1
435	или даже	1	1
436	не случайно	3	1
437	в ряде	2	1
438	этими словами	1	1
439	и показывает	1	1
440	тем что	4	1
441	существенную роль	2	1
442	на том	1	1
443	указание на	1	1
444	момент в	1	1
445	в делах	1	1
446	к нашему	1	1
447	этому времени	1	1
448	а с	1	1
449	мы еще	1	1
450	рассказа а	1	1
451	она прежде	1	1
452	восприниматься как	1	1
453	нового времени	2	1
454	говорит о	1	1
455	выступает в	1	1
456	одной стороны	2	1
457	он только	1	1
458	и опять	1	1
459	на этот	1	1
460	на которых	1	1
461	не на	2	1
462	ведь для	1	1
463	из многочисленных	1	1
464	там где	3	1
465	со своими	2	1
466	разных местах	2	1
467	и слово	1	1
468	ближе к	1	1
469	с помощью	4	1
470	приходится на	1	1
471	на фоне	1	1
472	мужем об	1	1
473	в городе	1	1
474	так же	7	1
475	границы между	3	1
476	и потому	1	1
477	в строгом	1	1
478	над ним	1	1
479	себя за	1	1
480	она есть	1	1
481	есть на	1	1
482	в тех	1	1
483	и всей	1	1
484	начинает приобретать	1	1
485	на воздухе	1	1
486	проникновению в	1	1
487	слова и	1	1
488	плане но	1	1
489	но это	4	1
490	все это	4	1
491	числе и	2	1
492	фигуры и	1	1
493	в книге	1	1
494	одного и	1	1
495	известной степени	1	1
496	которых он	2	1
497	не изображает	1	1
498	мышления в	1	1
499	хотя они	1	1
500	в пределе	3	1
501	о котором	1	1
502	интерес к	1	1
503	еще более	1	1
504	у которого	1	1
505	истории а	1	1
506	будто бы	1	1
507	все они	5	1
508	на роль	1	1
509	первый раз	1	1
510	всего мира	1	1
511	речи и	1	1
512	только о	1	1
513	на свет	2	1
514	более или	3	1
515	художественной литературе	1	1
516	случае если	1	1
517	к этому	2	1
518	это время	1	1
519	том числе	3	1
520	они не	2	1
521	история о	1	1
