N	2gram	Losev_Prob_4	Marksizm
173	xix века	2	3
174	слова и	1	3
175	и от	6	3
176	нет ничего	3	3
177	сознания и	3	3
178	и при	1	3
179	совершенно не	3	3
180	мы должны	3	3
181	всех других	2	3
182	это и	4	3
183	одним из	1	2
184	же как	1	2
185	связана с	1	2
186	или к	2	2
187	таком случае	1	2
188	зависимости от	3	2
189	и он	2	2
190	свою очередь	1	2
191	в чем	2	2
192	то мы	2	2
193	и всего	1	2
194	явлений и	3	2
195	не все	1	2
196	себе и	3	2
197	не просто	16	2
198	себе отчет	2	2
199	сама по	2	2
200	что во	2	2
201	как к	1	2
202	в своем	3	2
203	однако не	4	2
204	понять и	1	2
205	в действительности	1	2
206	то в	2	2
207	бы и	3	2
208	в нашем	12	2
209	из этих	1	2
210	в себе	12	2
211	как он	1	2
212	если он	2	2
213	тем не	10	2
214	не как	1	2
215	может существовать	2	2
216	можно было	4	2
217	человека в	3	2
218	от нее	1	2
219	что все	1	2
220	в другом	3	2
221	не сможет	1	2
222	и с	7	2
223	бы в	1	2
224	на этой	2	2
225	всех областях	1	2
226	действительности в	1	2
227	этом смысле	3	2
228	в новое	3	2
229	ни в	17	2
230	для них	2	2
231	жизни но	1	2
232	должно быть	1	2
233	на первый	1	2
234	или вообще	1	2
235	мы замечаем	1	2
236	и более	3	2
237	тому что	1	2
238	естественной и	1	2
239	и сама	3	2
240	в основе	1	2
241	следовательно и	1	2
242	и является	3	2
243	в сознании	3	2
244	у нас	14	2
245	от их	1	2
246	ни о	4	2
247	нет ни	4	2
248	могут быть	1	2
249	во все	2	2
250	числе и	1	2
251	к тому	3	2
252	они и	2	2
253	диалектического материализма	1	2
254	с ее	2	2
255	в виду	6	2
256	другими словами	3	2
257	они существуют	1	2
258	нет никакой	4	2
259	как знак	4	2
260	самое это	1	2
261	никогда не	1	2
262	то как	1	2
263	зрения тех	1	2
264	мог бы	1	2
265	между собой	2	2
266	если бы	8	2
267	и вообще	6	2
268	и даже	9	2
269	о том	5	2
270	художественный образ	6	2
271	все в	3	2
272	и во	4	2
273	отчет в	4	2
274	что и	3	2
275	и только	4	2
276	ни к	2	2
277	в литературе	2	2
278	там и	1	2
279	что он	8	2
280	в качестве	10	2
281	и др	1	2
282	в единстве	1	2
283	всяком случае	4	2
284	так как	5	2
285	мы можем	3	2
286	как раз	4	2
287	тем что	3	2
288	самом же	2	2
289	без всякой	2	2
290	связаны с	1	2
291	и прежде	2	2
292	что не	4	2
293	нового времени	1	2
294	при более	1	2
295	еще только	2	2
296	в частности	2	2
297	независимо от	3	2
298	из которых	3	2
299	к своему	2	2
300	для всех	3	2
301	и этот	3	2
302	образ и	2	2
303	с этой	1	2
304	но для	1	2
305	мы скажем	1	2
306	слова но	3	2
307	в эти	1	2
308	или в	5	2
309	мира и	1	2
310	же деле	2	2
311	в свою	1	2
312	но если	6	2
313	в романе	1	2
314	не знает	1	2
315	к его	3	2
316	из этого	3	2
317	следовательно не	1	2
318	же и	3	2
319	борьба и	1	2
320	жизни и	5	2
321	к этой	1	2
322	в своих	1	2
323	в таком	6	2
324	том числе	1	2
325	но наоборот	1	1
326	также и	13	1
327	новое время	1	1
328	в аллегорию	1	1
329	и то	2	1
330	и без	6	1
331	становится в	1	1
332	не что	2	1
333	обычно смешиваются	1	1
334	и какова	1	1
335	тем же	1	1
336	от своей	1	1
337	и до	1	1
338	то для	3	1
339	момент времени	1	1
340	для выражения	1	1
341	что вся	1	1
342	при анализе	1	1
343	что между	1	1
344	непрерывное становление	1	1
345	так чтобы	2	1
346	говорить о	2	1
347	в целом	1	1
348	и ни	5	1
349	жизни это	1	1
350	в каждой	3	1
351	и предварительно	1	1
352	и самого	1	1
353	на них	1	1
354	здесь не	7	1
355	столь же	2	1
356	комментарий к	1	1
357	с его	2	1
358	а следовательно	1	1
359	совсем не	1	1
360	на основе	1	1
361	но как	3	1
362	а только	6	1
363	со всеми	2	1
364	в реализме	1	1
365	должны были	1	1
366	они конечно	1	1
367	отношение к	1	1
368	значение имеет	1	1
369	легче и	1	1
370	относится к	2	1
371	его на	1	1
372	это был	1	1
373	всей этой	1	1
374	как систему	1	1
375	хотя и	5	1
376	могли бы	1	1
377	и всецело	1	1
378	и понимания	1	1
379	и наконец	4	1
380	был связан	1	1
381	это тоже	1	1
382	всего как	1	1
383	более или	2	1
384	самим же	1	1
385	или иную	1	1
386	для которого	1	1
387	со своей	2	1
388	что это	2	1
389	ни один	1	1
390	или во	1	1
391	к самому	1	1
392	тоже не	1	1
393	в этой	4	1
394	в известном	2	1
395	в последнее	1	1
396	часто даже	1	1
397	с их	1	1
398	этот ряд	1	1
399	бы только	1	1
400	другом случае	2	1
401	видим и	2	1
402	но ведь	1	1
403	знаки как	1	1
404	и если	5	1
405	мы совершенно	2	1
406	иным как	2	1
407	относительно всех	1	1
408	если для	1	1
409	ведь и	1	1
410	все другие	1	1
411	перестает быть	2	1
412	ориентации в	3	1
413	всех этих	6	1
414	не значит	1	1
415	нее и	1	1
416	прочим и	1	1
417	пор мы	1	1
418	и вот	1	1
419	в россии	1	1
420	вообще не	3	1
421	у пушкина	3	1
422	и по	2	1
423	вообще без	1	1
424	в образе	1	1
425	других областях	1	1
426	и символы	1	1
427	мы его	2	1
428	как они	2	1
429	в совершенно	2	1
430	об этой	1	1
431	в предыдущем	3	1
432	на все	2	1
433	потому как	1	1
434	это не	7	1
435	что большинство	1	1
436	и тем	7	1
437	очень далек	1	1
438	потому в	1	1
439	не чем	2	1
440	но уже	1	1
441	нет в	2	1
442	с тем	4	1
443	и вся	1	1
444	и вызвал	1	1
445	всегда и	1	1
446	между собою	2	1
447	синтеза и	1	1
448	как таковой	1	1
449	нисколько не	1	1
450	в других	2	1
451	мы вместо	1	1
452	или менее	2	1
453	во время	1	1
454	если и	3	1
455	и мышления	3	1
456	сознания но	1	1
457	этого необходимо	1	1
458	представить себе	2	1
459	в средневековых	1	1
460	вторая часть	1	1
461	на каждом	1	1
462	или вернее	2	1
463	от его	1	1
464	для всякого	2	1
465	является только	2	1
466	которые в	1	1
467	более подробном	1	1
468	и всякого	2	1
469	общего и	7	1
470	бы быть	2	1
471	и очень	5	1
472	что есть	1	1
473	чистом виде	2	1
474	в меру	2	1
475	тем самым	4	1
476	знаком и	1	1
477	с теми	1	1
478	и должен	1	1
479	из их	1	1
480	он с	2	1
481	его от	1	1
482	в разных	4	1
483	в самой	4	1
484	символ и	8	1
485	этих двух	1	1
486	или как	1	1
487	тоже только	1	1
488	и творчески	1	1
489	к ней	2	1
490	по своей	1	1
491	ввиду их	1	1
492	потому что	15	1
493	ничто не	1	1
494	для анализа	1	1
495	то этот	1	1
496	самой этой	1	1
497	точном смысле	1	1
498	мы признаем	1	1
499	перед ним	1	1
500	или только	1	1
501	стороны и	2	1
502	и понятием	1	1
503	понимания а	1	1
504	можно поставить	1	1
505	вошли в	1	1
506	и всех	2	1
507	отличается от	4	1
508	всего в	1	1
509	той или	14	1
510	бы это	1	1
511	и порождает	1	1
512	значение как	1	1
513	если же	1	1
514	несет с	1	1
515	существует только	1	1
516	всех случаях	1	1
517	новой и	1	1
518	отношения и	1	1
519	к какой	1	1
520	последнее время	1	1
521	что всякая	1	1
522	только не	4	1
523	уже с	1	1
524	только то	1	1
525	действия и	2	1
526	отвлечься от	1	1
527	и совершенно	2	1
528	котором мы	1	1
529	из двух	1	1
530	вещи и	1	1
531	времени и	4	1
532	связан с	1	1
533	это вовсе	1	1
534	особенно в	1	1
535	здесь нет	3	1
536	отдельные части	1	1
537	можно только	2	1
538	и принцип	1	1
539	для этого	2	1
540	может в	1	1
541	единства и	1	1
542	познания и	1	1
543	же необходимо	1	1
544	эту систему	1	1
545	будем здесь	2	1
546	типа в	1	1
547	и что	2	1
548	находятся в	2	1
549	основе своей	1	1
550	все его	1	1
551	в значительной	2	1
552	не выходит	3	1
553	субъекта но	1	1
554	в которую	1	1
555	места и	1	1
556	к нему	3	1
557	и требует	1	1
558	всякой возможности	1	1
559	есть непрерывное	1	1
560	в художественной	1	1
561	итак всякий	1	1
562	а его	2	1
563	и борьбы	1	1
564	в каких	1	1
565	оно и	1	1
566	мы видим	1	1
567	с ними	2	1
568	должен войти	1	1
569	между самыми	1	1
570	подробном анализе	1	1
571	очень много	2	1
572	поэтому и	1	1
573	образа в	1	1
574	тот или	2	1
575	с одной	1	1
576	вся эта	2	1
577	уже чисто	2	1
578	без этого	3	1
579	так что	6	1
580	от одной	1	1
581	к какому	1	1
582	он их	1	1
583	ясной и	1	1
584	уже не	5	1
585	уже в	4	1
586	этой функции	1	1
587	значение и	1	1
588	и повсюду	1	1
589	смешиваются в	1	1
590	или даже	4	1
591	при помощи	10	1
592	произведения не	1	1
593	превращаются в	1	1
594	ту или	1	1
595	выражена в	1	1
596	художественного образа	3	1
597	в одном	4	1
598	сами по	2	1
599	и один	1	1
600	они превращаются	1	1
601	не о	1	1
602	с переходом	1	1
603	далек от	1	1
604	но что	1	1
605	само по	1	1
606	какова его	1	1
607	результате нашего	1	1
608	он один	1	1
609	само собой	3	1
610	были бы	3	1
611	образом к	1	1
612	одной стороны	1	1
613	выходит за	2	1
614	тончайшие и	1	1
615	все равно	3	1
616	бы эти	1	1
617	и быть	1	1
618	еще и	3	1
619	мы еще	1	1
620	стремится к	1	1
621	что для	1	1
622	и самый	1	1
623	превращается в	1	1
624	его исторического	1	1
625	и революционных	1	1
626	она является	2	1
627	для сознания	1	1
628	и непосредственно	2	1
629	бы ее	1	1
630	о чем	1	1
631	ведь для	1	1
632	что мы	3	1
633	если идея	1	1
634	под влиянием	1	1
635	его как	1	1
636	уже давно	4	1
637	входить в	1	1
638	основной недостаток	1	1
639	каждом из	1	1
640	другой действительности	1	1
641	как это	3	1
642	но не	5	1
643	требует от	1	1
644	к жизни	1	1
645	если оно	2	1
646	а если	3	1
647	она есть	1	1
648	в той	8	1
649	нашего анализа	1	1
650	значит что	8	1
651	этих способов	1	1
652	это значит	10	1
653	дело здесь	1	1
654	мы сказали	1	1
655	основная идея	1	1
656	эти два	1	1
657	осуществление и	1	1
658	является для	3	1
659	и каждая	1	1
660	то перед	2	1
661	лишено всякой	1	1
662	только ради	1	1
663	между прочим	3	1
664	чем та	1	1
665	к другим	1	1
666	притом таких	1	1
667	хотя они	2	1
668	и может	2	1
669	такого рода	7	1
670	и научная	1	1
671	привело бы	1	1
672	чтобы понять	1	1
673	человек и	1	1
674	только они	2	1
675	словом нет	1	1
676	является чистым	1	1
677	не будучи	1	1
678	только с	1	1
679	здесь на	2	1
680	символы в	5	1
681	же касается	1	1
682	бы на	1	1
683	и другие	1	1
684	для современного	1	1
685	становления и	1	1
686	в моем	1	1
687	с ней	2	1
688	была бы	2	1
689	равно как	1	1
690	их с	1	1
691	и так	1	1
692	и художественного	1	1
693	но этот	2	1
694	чем иным	2	1
695	однако мы	2	1
696	то оно	1	1
697	всем своим	1	1
698	областях науки	1	1
699	нас не	1	1
700	можно назвать	2	1
701	и особенно	1	1
702	изучаемой действительности	1	1
703	этой точки	1	1
704	гораздо более	1	1
705	которая не	3	1
