N	2gram	Vygotskiy__3	TeoriaLi
103	тем не	5	3
104	в отношении	6	3
105	никогда не	4	3
106	как раз	1	3
107	потому что	6	3
108	той или	2	3
109	свою очередь	2	3
110	другой стороны	3	3
111	в другом	1	3
112	и что	10	3
113	входит в	5	3
114	того что	10	3
115	а с	3	3
116	человека с	1	3
117	для него	5	3
118	слова в	2	3
119	с ее	5	3
120	именно в	5	3
121	прежде всего	4	3
122	и потому	2	3
123	человека к	1	3
124	по своему	11	3
125	этого слова	4	3
126	для возникновения	3	3
127	к которому	3	3
128	таким образом	17	3
129	или в	2	3
130	в основе	16	3
131	речи и	8	3
132	отношения к	1	2
133	того же	6	2
134	и это	4	2
135	на деле	3	2
136	на себя	2	2
137	в целом	13	2
138	между собой	13	2
139	в чем	2	2
140	но как	3	2
141	способность к	1	2
142	у него	1	2
143	за пределы	1	2
144	что они	10	2
145	сама по	1	2
146	как говорит	5	2
147	и как	5	2
148	самом начале	1	2
149	в которой	1	2
150	так или	1	2
151	но на	3	2
152	к одному	5	2
153	здесь мы	2	2
154	могла бы	1	2
155	единое целое	1	2
156	об этом	2	2
157	и тем	1	2
158	к области	2	2
159	вовсе не	1	2
160	и того	4	2
161	иначе говоря	2	2
162	одного и	4	2
163	с точки	1	2
164	от себя	1	2
165	их в	3	2
166	по себе	7	2
167	даже в	1	2
168	дело не	1	2
169	не могло	1	2
170	только не	1	2
171	мышления и	23	2
172	вытекает из	2	2
173	имеем дело	2	2
174	слова как	1	2
175	своей природе	1	2
176	и для	2	2
177	места для	1	2
178	имеет место	3	2
179	в себя	3	2
180	роль в	1	2
181	мы в	2	2
182	если бы	5	2
183	в виду	1	2
184	и здесь	2	2
185	в состав	1	2
186	о том	5	2
187	что каждый	2	2
188	в глаза	1	2
189	к действительности	1	2
190	во всех	1	2
191	или иначе	2	2
192	вслед за	3	2
193	говорит в	1	2
194	мире и	1	2
195	тот или	1	2
196	с одной	5	2
197	в большинстве	1	2
198	а напротив	1	2
199	слова не	2	2
200	в конце	1	2
201	во всей	1	2
202	и даже	1	2
203	в области	7	2
204	а именно	1	2
205	перед ним	3	2
206	одной стороны	5	2
207	мы легко	1	2
208	не на	1	2
209	ясно говорит	1	2
210	вместе с	14	2
211	так же	17	2
212	и особенно	2	2
213	из которых	5	2
214	к жизни	2	2
215	в той	1	2
216	могут быть	5	2
217	к тому	4	2
218	имеет в	1	2
219	что он	6	2
220	в роли	2	2
221	говоря о	1	1
222	он стоит	2	1
223	также и	1	1
224	в сфере	2	1
225	человека и	5	1
226	и через	1	1
227	же по	1	1
228	тем же	4	1
229	к другому	2	1
230	отношения между	5	1
231	и чрезвычайно	1	1
232	и до	1	1
233	из его	1	1
234	едва ли	2	1
235	действительности и	1	1
236	мышления но	1	1
237	сливается с	1	1
238	одним из	5	1
239	и высшей	1	1
240	той же	4	1
241	же как	6	1
242	при анализе	1	1
243	был начат	1	1
244	вопрос о	1	1
245	от ряда	1	1
246	завершение и	1	1
247	собой в	1	1
248	и на	6	1
249	столь же	7	1
250	бы то	1	1
251	связи между	5	1
252	тем как	1	1
253	это имеет	1	1
254	истинный смысл	1	1
255	совсем не	1	1
256	речи когда	1	1
257	здесь также	1	1
258	для обозначения	2	1
259	если в	3	1
260	значение для	1	1
261	оно является	3	1
262	или к	1	1
263	на то	4	1
264	отнюдь не	4	1
265	это тот	2	1
266	речи именно	1	1
267	независимо от	4	1
268	могли бы	11	1
269	целый ряд	1	1
270	как уже	6	1
271	что по	2	1
272	или иную	1	1
273	то в	3	1
274	в условиях	1	1
275	еще на	1	1
276	привести к	1	1
277	что это	5	1
278	он в	1	1
279	контакт между	1	1
280	из этих	4	1
281	в известном	4	1
282	с их	2	1
283	не приводит	2	1
284	в случае	3	1
285	вследствие этого	1	1
286	своей внешней	1	1
287	жизнью и	1	1
288	на его	2	1
289	предметов которое	1	1
290	что она	5	1
291	осуществление которой	1	1
292	от поверхностного	1	1
293	он ни	1	1
294	ключ к	1	1
295	отношений между	1	1
296	в силу	6	1
297	по существу	1	1
298	том числе	1	1
299	ни были	1	1
300	подобно тому	1	1
301	является не	2	1
302	основе его	1	1
303	именно это	2	1
304	по его	1	1
305	то ни	1	1
306	не будет	2	1
307	что все	1	1
308	свое имя	1	1
309	различие между	1	1
310	речь в	2	1
311	а по	2	1
312	оно становится	2	1
313	было бы	10	1
314	употребления в	1	1
315	речевой деятельности	1	1
316	же образом	1	1
317	в них	2	1
318	пространственных и	1	1
319	с тем	16	1
320	когда я	1	1
321	быть так	1	1
322	ведет к	1	1
323	собой как	1	1
324	остается в	1	1
325	и становится	1	1
326	но если	1	1
327	таким же	2	1
328	в такой	1	1
329	это делает	1	1
330	в котором	3	1
331	себе а	1	1
332	не как	3	1
333	от объективного	1	1
334	до последнего	1	1
335	от его	1	1
336	его естественной	1	1
337	дается в	1	1
338	этих моментов	2	1
339	для данного	1	1
340	и более	1	1
341	собой и	1	1
342	он выступает	1	1
343	между людьми	1	1
344	случае в	1	1
345	состоящий в	1	1
346	чистом виде	1	1
347	возникает в	1	1
348	не имеет	1	1
349	одна из	2	1
350	к этим	1	1
351	в центр	2	1
352	которого он	1	1
353	виду не	1	1
354	каждый из	2	1
355	нельзя не	1	1
356	того и	2	1
357	только и	1	1
358	жизни не	1	1
359	это явление	1	1
360	и речевой	1	1
361	от него	1	1
362	этих случаях	1	1
363	связи с	9	1
364	ничто не	1	1
365	ту или	1	1
366	из того	2	1
367	и систематизации	1	1
368	не по	1	1
369	задолго до	2	1
370	и делает	1	1
371	не является	8	1
372	к изучению	2	1
373	в каком	2	1
374	ему не	1	1
375	у нас	1	1
376	тем это	1	1
377	приводящего к	3	1
378	очень часто	2	1
379	не могут	4	1
380	и заключается	2	1
381	образом что	2	1
382	предметов в	3	1
383	и развития	1	1
384	числе и	1	1
385	значительной степени	1	1
386	указывает на	2	1
387	оно не	2	1
388	говорит о	1	1
389	должен быть	1	1
390	вещей в	1	1
391	как утверждает	1	1
392	для окружающих	1	1
393	своего развития	3	1
394	как мы	8	1
395	значения и	5	1
396	а затем	1	1
397	того чтобы	8	1
398	основной закон	1	1
399	та или	3	1
400	говорит и	2	1
401	это еще	1	1
402	на основе	22	1
403	только при	2	1
404	в собственном	6	1
405	каждая вещь	1	1
406	то время	4	1
407	чужой речи	1	1
408	не возникает	1	1
409	или иная	3	1
410	значение в	3	1
411	является необходимой	1	1
412	и совершенно	1	1
413	как содержание	1	1
414	переход к	1	1
415	можно было	6	1
416	окружающих его	2	1
417	здесь как	1	1
418	особенно в	1	1
419	вошел в	1	1
420	в новую	1	1
421	по признаку	3	1
422	является в	3	1
423	для этого	2	1
424	деятельности в	1	1
425	с ним	4	1
426	означает что	1	1
427	что речь	4	1
428	на вопрос	1	1
429	направленной на	2	1
430	встречающихся в	1	1
431	но внутренне	2	1
432	как ее	1	1
433	одного из	2	1
434	и который	1	1
435	может не	1	1
436	в сущности	1	1
437	в значительной	1	1
438	вопросу о	1	1
439	служит для	1	1
440	на отдельные	1	1
441	в которую	1	1
442	по типу	5	1
443	не уничтожается	1	1
444	нуждается в	1	1
445	от одного	2	1
446	и только	2	1
447	в другой	1	1
448	отдельные слова	1	1
449	эти последние	2	1
450	внутренней стороны	1	1
451	не совпадает	1	1
452	на которой	1	1
453	один из	6	1
454	обе эти	3	1
455	знаков в	2	1
456	образов и	1	1
457	тот же	2	1
458	дело с	3	1
459	но этим	1	1
460	в какой	4	1
461	путь к	3	1
462	и является	1	1
463	даже если	1	1
464	может оказаться	1	1
465	самые разнообразные	1	1
466	и приобретает	1	1
467	между этими	1	1
468	их не	1	1
469	который в	3	1
470	со всеми	6	1
471	с которыми	3	1
472	так что	2	1
473	из которого	1	1
474	для всех	1	1
475	есть в	1	1
476	с нею	2	1
477	принципиально иного	1	1
478	значения слов	5	1
479	если мы	3	1
480	его развитие	1	1
481	существенное для	1	1
482	или даже	1	1
483	из них	4	1
484	за ним	1	1
485	только одно	1	1
486	к каким	1	1
487	одно из	1	1
488	и их	3	1
489	он обнаруживает	1	1
490	представить себе	1	1
491	в одном	2	1
492	высшая форма	1	1
493	с этими	1	1
494	так как	12	1
495	тому же	1	1
496	без этого	2	1
497	входят в	1	1
498	случае не	1	1
499	не говорит	1	1
500	деле его	1	1
501	для того	7	1
502	не появляется	2	1
503	точек зрения	1	1
504	связаны с	3	1
505	не обязательно	1	1
506	с той	2	1
507	в уме	1	1
508	такое же	1	1
509	окружающей его	1	1
510	во внешней	1	1
511	что для	1	1
512	противоречие между	1	1
513	превращается в	1	1
514	с которым	1	1
515	же точно	3	1
516	долгое время	1	1
517	процесс их	1	1
518	могут служить	2	1
519	в ряду	1	1
520	и слово	3	1
521	в связи	6	1
522	и пути	2	1
523	как ни	1	1
524	с помощью	42	1
525	нет никаких	4	1
526	перейдем к	1	1
527	до этого	1	1
528	со словом	1	1
529	некий общий	1	1
530	и временных	1	1
531	обратил внимание	1	1
532	этого типа	1	1
533	границ между	1	1
534	одновременно с	1	1
535	тому как	2	1
536	перестают быть	1	1
537	в мир	1	1
538	да и	1	1
539	в наличии	1	1
540	многих других	1	1
541	степени и	1	1
542	в малой	1	1
543	в это	1	1
544	с этой	3	1
545	и формы	1	1
546	этом случае	1	1
547	известном смысле	2	1
548	все это	6	1
549	этом и	2	1
550	точно и	1	1
551	к вопросу	1	1
552	иерархические отношения	1	1
553	на всех	1	1
554	особенно для	1	1
555	известной степени	1	1
556	и от	2	1
557	в результате	3	1
558	все они	2	1
559	о котором	2	1
560	как реальная	1	1
561	бы в	2	1
562	за него	1	1
563	с другими	2	1
564	ни было	2	1
565	им с	1	1
566	же в	2	1
567	мы видим	3	1
568	но всегда	2	1
569	не есть	3	1
570	вступает в	2	1
571	в готовом	2	1
572	с ней	3	1
573	самое существенное	1	1
574	от всех	2	1
575	менее не	1	1
576	не сами	1	1
577	внутреннее единство	1	1
578	и основана	1	1
579	включает в	2	1
580	общий признак	2	1
581	в своих	2	1
582	по поводу	1	1
583	в таком	2	1
584	точно так	1	1
585	все что	2	1
586	этой точки	2	1
