N	2gram	Vygotskiy__1	Tvorches
112	с другой	10	3
113	но и	14	3
114	что человек	1	3
115	к человеку	1	3
116	но не	4	3
117	в книге	1	3
118	не существует	1	3
119	это как	1	3
120	но если	1	3
121	жизни и	2	3
122	ее в	2	3
123	это в	1	3
124	так же	16	3
125	самом деле	3	2
126	в первом	2	2
127	действительности и	1	2
128	есть не	2	2
129	на первом	1	2
130	руссо и	1	2
131	в ней	1	2
132	собой в	1	2
133	в отличие	1	2
134	в чем	4	2
135	не то	1	2
136	отличие от	1	2
137	в одной	3	2
138	же с	1	2
139	как к	1	2
140	что как	2	2
141	когда он	2	2
142	говорит что	4	2
143	и наконец	2	2
144	то в	1	2
145	но без	1	2
146	отчасти и	1	2
147	в себе	6	2
148	следуя за	1	2
149	что она	4	2
150	по самому	1	2
151	тем не	1	2
152	в принципе	1	2
153	отношений между	4	2
154	а затем	5	2
155	о котором	2	2
156	действительности в	1	2
157	свою противоположность	1	2
158	и тем	6	2
159	когда я	1	2
160	в данном	2	2
161	ведет к	1	2
162	такой же	3	2
163	в один	2	2
164	в этих	2	2
165	этой связи	1	2
166	не столько	4	2
167	говорит об	1	2
168	не в	4	2
169	самое время	1	2
170	по крайней	1	2
171	в основе	8	2
172	в направлении	1	2
173	могут быть	3	2
174	к тому	4	2
175	в жизни	1	2
176	в виду	1	2
177	и отношений	2	2
178	не могу	3	2
179	данном случае	2	2
180	из главных	1	2
181	во главе	1	2
182	приводит к	4	2
183	так и	5	2
184	живет в	1	2
185	здесь нет	1	2
186	об этом	3	2
187	еще в	1	2
188	во второй	1	2
189	этой концепции	2	2
190	можно сказать	5	2
191	может не	3	2
192	и та	1	2
193	и будет	1	2
194	одного из	3	2
195	что его	2	2
196	что и	1	2
197	во всей	4	2
198	крайней мере	1	2
199	вслед за	2	2
200	вот в	1	2
201	значит что	1	2
202	в двух	2	2
203	в качестве	9	2
204	человека с	2	2
205	так что	1	2
206	и у	1	2
207	от других	1	2
208	из них	1	2
209	был бы	2	2
210	мы находим	3	2
211	представлений о	1	2
212	к осознанию	1	2
213	живой жизни	1	2
214	этой проблемы	8	2
215	именно в	6	2
216	что не	1	2
217	от мысли	4	2
218	что для	5	2
219	в образах	1	2
220	до конца	1	2
221	зависит от	1	2
222	сам себе	1	2
223	главе с	1	2
224	все более	3	2
225	в частности	2	2
226	вместе с	9	2
227	до этого	1	2
228	согласии с	1	2
229	к жизни	1	2
230	в первой	1	2
231	человеку как	1	2
232	время не	1	2
233	перед нами	5	2
234	на эти	3	2
235	не мог	1	2
236	в одно	1	2
237	или в	1	2
238	который является	1	2
239	только что	4	2
240	прошлого и	1	2
241	в новых	3	2
242	сказать что	11	2
243	к этому	4	2
244	точно так	1	2
245	гораздо более	1	2
246	как известно	3	1
247	и развитие	1	1
248	в сфере	3	1
249	же как	6	1
250	они представляют	1	1
251	связана с	2	1
252	этом пункте	1	1
253	переход от	1	1
254	но тем	2	1
255	нам кажется	1	1
256	чего не	1	1
257	этой теории	1	1
258	и до	2	1
259	сам автор	2	1
260	также и	1	1
261	мы уже	1	1
262	этом она	1	1
263	на пороге	2	1
264	служит целям	1	1
265	как единство	3	1
266	что если	2	1
267	которой была	1	1
268	рассматривается как	2	1
269	он как	2	1
270	как обнаружение	1	1
271	в сущности	6	1
272	время как	4	1
273	говорить о	2	1
274	принадлежит к	1	1
275	но даже	1	1
276	то это	1	1
277	что можно	1	1
278	частный случай	1	1
279	не способен	1	1
280	и реальным	1	1
281	с большим	1	1
282	большей частью	1	1
283	который может	1	1
284	вопрос об	6	1
285	одно из	2	1
286	еще не	1	1
287	по этому	1	1
288	между собой	5	1
289	нам представляется	1	1
290	столь же	6	1
291	воображение и	1	1
292	во всех	3	1
293	мышления как	5	1
294	и недвусмысленно	1	1
295	видит в	1	1
296	исследователи пытаются	1	1
297	наряду с	1	1
298	действия и	2	1
299	к слову	6	1
300	его построения	2	1
301	по отношению	7	1
302	некоторые черты	1	1
303	что так	1	1
304	к сожалению	2	1
305	в поисках	2	1
306	в истории	1	1
307	как говорит	2	1
308	из центральных	1	1
309	с этим	6	1
310	более и	2	1
311	кроме того	1	1
312	психологического анализа	1	1
313	сознания в	2	1
314	целый ряд	4	1
315	как уже	7	1
316	к этой	1	1
317	его к	1	1
318	и к	4	1
319	главе мы	1	1
320	в действительности	1	1
321	конкретного действия	1	1
322	основных законов	1	1
323	или иную	1	1
324	за собой	2	1
325	бы и	2	1
326	что это	3	1
327	он в	3	1
328	все эти	4	1
329	учение о	3	1
330	в известном	2	1
331	им в	1	1
332	и те	2	1
333	выход на	1	1
334	и если	3	1
335	связанные с	1	1
336	т д	1	1
337	перестает быть	1	1
338	всех этих	2	1
339	в первую	3	1
340	чем у	1	1
341	к одному	1	1
342	не к	2	1
343	что еще	1	1
344	означает в	1	1
345	представлению о	1	1
346	и вот	2	1
347	на этом	2	1
348	его можно	1	1
349	заключает в	1	1
350	в основу	2	1
351	значительной части	1	1
352	а вместе	1	1
353	этот прогресс	1	1
354	значение в	3	1
355	поэтому мы	1	1
356	его не	3	1
357	на все	3	1
358	на этой	1	1
359	в строго	1	1
360	заключается в	8	1
361	которого не	1	1
362	было бы	4	1
363	следует рассматривать	1	1
364	все другие	2	1
365	не боится	1	1
366	за ней	1	1
367	он приходит	1	1
368	прочим в	1	1
369	ни в	4	1
370	для них	1	1
371	повод для	2	1
372	но мы	1	1
373	в них	2	1
374	о которых	1	1
375	показывает что	3	1
376	с этой	6	1
377	с тем	7	1
378	нигде не	2	1
379	ключ к	2	1
380	о которой	1	1
381	вопроса об	2	1
382	на первый	2	1
383	рассматривает как	1	1
384	свою собственную	2	1
385	и ее	7	1
386	центр тяжести	1	1
387	но которые	1	1
388	вторая часть	1	1
389	однако этот	1	1
390	еще с	1	1
391	что до	1	1
392	бы что	2	1
393	но эта	1	1
394	образом и	3	1
395	времен и	1	1
396	борьбу с	1	1
397	и более	5	1
398	том же	2	1
399	представляется ему	1	1
400	что этот	2	1
401	из теории	2	1
402	по себе	5	1
403	это является	1	1
404	тому что	5	1
405	этой области	1	1
406	в отношении	10	1
407	с развитием	2	1
408	вплоть до	1	1
409	что эта	2	1
410	что с	2	1
411	в смысле	2	1
412	считает что	1	1
413	не имеет	2	1
414	к этим	2	1
415	на него	2	1
416	в процессе	8	1
417	в плане	1	1
418	для всего	1	1
419	он с	1	1
420	не вполне	1	1
421	контакт с	1	1
422	действительности но	1	1
423	в самой	1	1
424	учения о	6	1
425	природы в	1	1
426	того в	1	1
427	в другую	1	1
428	показал что	1	1
429	он хочет	1	1
430	со своим	1	1
431	на некоторые	1	1
432	только с	1	1
433	и делает	1	1
434	в области	3	1
435	заколдованном кругу	1	1
436	начиная с	2	1
437	его мышления	3	1
438	выход из	1	1
439	но все	2	1
440	в других	1	1
441	его понимании	1	1
442	по возможности	1	1
443	что оно	3	1
444	бы он	2	1
445	указывает на	2	1
446	анализа в	1	1
447	сколько на	1	1
448	жизни среди	1	1
449	оно не	1	1
450	она не	3	1
451	и это	3	1
452	опираясь на	1	1
453	в раннем	2	1
454	для всей	1	1
455	эта мысль	2	1
456	в конце	2	1
457	представляет в	1	1
458	свою очередь	3	1
459	внимание на	1	1
460	вывод что	1	1
461	в ее	2	1
462	к нам	1	1
463	от внешней	1	1
464	другой стороны	9	1
465	в собственном	5	1
466	только не	1	1
467	и говорит	1	1
468	только то	1	1
469	мы наблюдаем	1	1
470	что у	2	1
471	что может	5	1
472	проявляется его	1	1
473	полном согласии	1	1
474	которая в	2	1
475	ниже не	1	1
476	по мере	4	1
477	все дальнейшие	2	1
478	против этого	1	1
479	в таком	1	1
480	действия но	2	1
481	его помощи	1	1
482	и здесь	1	1
483	своей книге	1	1
484	прямо и	1	1
485	никак не	1	1
486	и что	5	1
487	и просто	1	1
488	все его	1	1
489	нас в	1	1
490	вопросу о	1	1
491	связь между	6	1
492	подчиняется законам	1	1
493	между тем	9	1
494	от них	2	1
495	при исследовании	1	1
496	эти два	1	1
497	стоит и	1	1
498	нуждается в	2	1
499	вообще и	1	1
500	под именем	2	1
501	удовольствия управляющий	1	1
502	представления о	1	1
503	все время	6	1
504	в жизнь	2	1
505	в современной	2	1
506	развития эта	1	1
507	действительности не	1	1
508	известном смысле	2	1
509	социальной среды	1	1
510	сновидения и	1	1
511	исследования на	1	1
512	бесконечное разнообразие	1	1
513	как он	3	1
514	положение в	1	1
515	и действительно	1	1
516	всей жизни	1	1
517	должен был	1	1
518	всех его	1	1
519	делает его	1	1
520	с одной	8	1
521	вот что	1	1
522	в эти	1	1
523	по всей	2	1
524	человека к	2	1
525	принцип удовольствия	1	1
526	с какой	1	1
527	сколько в	1	1
528	для всех	4	1
529	связанный со	1	1
530	если мы	2	1
531	то и	3	1
532	по законам	1	1
533	мечты или	1	1
534	но с	1	1
535	а это	1	1
536	слова не	1	1
537	мышления и	40	1
538	ту или	2	1
539	выражена в	1	1
540	мы знаем	1	1
541	к мысли	2	1
542	и главным	1	1
543	могло бы	1	1
544	более к	2	1
545	в одном	4	1
546	и со	1	1
547	к ним	1	1
548	но что	1	1
549	и силой	1	1
550	заметить что	2	1
551	тем что	6	1
552	само собой	1	1
553	представляют собой	2	1
554	не было	1	1
555	нет нужды	1	1
556	и стремление	1	1
557	развития в	2	1
558	и из	1	1
559	до сих	4	1
560	не исчезнет	1	1
561	однако это	1	1
562	этой простой	1	1
563	с той	2	1
564	для этого	5	1
565	чем он	2	1
566	восприятие и	1	1
567	по выражению	1	1
568	наконец в	2	1
569	а с	4	1
570	его социальная	1	1
571	естественно что	1	1
572	превращается в	3	1
573	одной стороны	9	1
574	связи с	3	1
575	на этот	3	1
576	на которых	2	1
577	не на	1	1
578	необходимо предполагает	3	1
579	сознания от	1	1
580	о чем	2	1
581	и я	2	1
582	его концепции	1	1
583	конце развития	1	1
584	виде в	2	1
585	с помощью	13	1
586	связь с	1	1
587	и мышление	4	1
588	но кто	1	1
589	как это	2	1
590	же заколдованном	1	1
591	если так	1	1
592	по своему	1	1
593	в область	1	1
594	но сам	1	1
595	становится все	1	1
596	во все	1	1
597	что же	1	1
598	находятся в	1	1
599	из этой	2	1
600	сравнительно с	1	1
601	человек с	1	1
602	это значит	1	1
603	критики и	1	1
604	ли не	1	1
605	слова и	5	1
606	сейчас же	1	1
607	как был	1	1
608	сих пор	4	1
609	только для	3	1
610	о его	1	1
611	отличается от	1	1
612	между прочим	1	1
613	же самое	3	1
614	является как	2	1
615	как раз	4	1
616	в полном	1	1
617	дела в	1	1
618	к вопросу	2	1
619	в более	1	1
620	сведено к	2	1
621	живет и	1	1
622	самом конце	1	1
623	но на	1	1
624	в точном	1	1
625	он по	1	1
626	человек и	1	1
627	во время	1	1
628	себе что	1	1
629	тем более	5	1
630	не дают	1	1
631	конце концов	1	1
632	мы должны	5	1
633	хотя в	1	1
634	отношении к	1	1
635	тезис о	1	1
636	и осознать	1	1
637	мог не	1	1
638	наконец не	1	1
639	этот вопрос	3	1
640	только как	1	1
641	от всех	3	1
642	была совершенно	2	1
643	природе и	2	1
644	к его	2	1
645	но этот	2	1
646	отношению к	7	1
647	первую очередь	3	1
648	приводит нас	2	1
649	в какой	5	1
650	но эти	1	1
651	он мыслит	1	1
652	как результат	1	1
653	с самим	1	1
