N	2gram	Propp_Isto_4	Myslijsy
193	мы будем	1	2
194	не все	1	2
195	тогда как	4	2
196	которые не	1	2
197	эти предметы	1	2
198	что именно	1	2
199	вопросом о	1	2
200	его к	3	2
201	на что	1	2
202	в целом	2	2
203	образом и	1	2
204	на то	3	2
205	но на	1	2
206	не могла	1	2
207	можно себе	1	2
208	и если	3	2
209	мы можем	6	2
210	доходят до	1	2
211	он должен	3	2
212	и более	3	2
213	из него	1	2
214	между человеком	2	2
215	с этой	2	2
216	но все	5	2
217	человеку но	1	2
218	на все	1	2
219	то все	1	2
220	он есть	1	2
221	мог бы	1	2
222	известным образом	1	2
223	но уже	1	2
224	посредником между	2	2
225	о которых	1	2
226	только тем	1	2
227	но если	1	2
228	таким же	6	2
229	но он	4	2
230	от нас	1	2
231	то чего	3	2
232	что иное	3	2
233	которых и	1	2
234	нам и	1	2
235	к ней	1	2
236	ее с	1	2
237	заметить что	1	2
238	как будто	1	2
239	не потому	1	2
240	когда мы	1	2
241	сравнительно с	1	2
242	его с	2	2
243	бы они	1	2
244	ничего общего	1	2
245	как мы	5	2
246	с ее	1	2
247	только при	1	2
248	но во-первых	1	2
249	должны бы	1	2
250	и может	1	2
251	и которые	1	2
252	для этого	1	2
253	в виду	1	2
254	них не	1	2
255	иное как	3	2
256	о том	4	2
257	одного из	1	2
258	можно заметить	1	2
259	на следующее	1	2
260	связь между	2	2
261	и только	5	2
262	еще более	1	2
263	и следовательно	1	2
264	известно что	2	2
265	этот вопрос	2	2
266	б мы	1	2
267	есть в	2	2
268	в таких	2	2
269	уже не	5	2
270	не можем	1	2
271	же в	3	2
272	в начале	1	2
273	предположение что	2	2
274	при помощи	10	2
275	к ним	2	2
276	речь и	1	2
277	и вместе	1	2
278	в других	2	2
279	даже и	2	2
280	перейти к	1	2
281	в пути	2	2
282	только по	1	2
283	у нас	2	2
284	на этот	2	2
285	для человека	1	2
286	под влиянием	1	2
287	есть явление	1	2
288	связь с	12	2
289	его на	4	2
290	например если	1	2
291	в человеческом	4	2
292	что же	1	2
293	как предмет	1	2
294	видно что	1	2
295	между прочим	2	2
296	но с	1	2
297	или в	3	2
298	указывают на	2	2
299	тем более	1	2
300	хотя бы	2	2
301	только что	3	2
302	но вместе	1	2
303	не что	3	2
304	что даже	1	2
305	жизни и	1	2
306	но эти	1	2
307	все что	4	2
308	вряд ли	1	1
309	говоря о	1	1
310	например в	3	1
311	доказывается тем	1	1
312	же как	13	1
313	предполагает что	1	1
314	начинается с	2	1
315	он может	2	1
316	силы и	1	1
317	переход от	1	1
318	руки в	1	1
319	показать что	1	1
320	и всем	1	1
321	чего не	1	1
322	из его	1	1
323	что эти	1	1
324	в зависимости	1	1
325	и могут	1	1
326	полагает что	1	1
327	можно и	1	1
328	связь на	1	1
329	мы имеем	7	1
330	именно к	1	1
331	не была	1	1
332	совпадает с	1	1
333	не вполне	1	1
334	на себя	4	1
335	природы то	1	1
336	происходит но	1	1
337	они были	1	1
338	ему в	2	1
339	зависимости от	1	1
340	есть необходимость	1	1
341	и самого	1	1
342	и на	2	1
343	к их	1	1
344	на них	1	1
345	сходные с	2	1
346	прибавляет к	1	1
347	в различных	1	1
348	в чем	1	1
349	и связь	1	1
350	бы мы	2	1
351	на другой	1	1
352	два явления	1	1
353	друг на	1	1
354	если в	1	1
355	а и	1	1
356	себе и	1	1
357	что они	6	1
358	дает нам	4	1
359	этого развития	1	1
360	бы при	1	1
361	можно предположить	3	1
362	этой стороны	2	1
363	перед нами	3	1
364	на человека	1	1
365	когда он	6	1
366	был связан	1	1
367	напрасно будем	2	1
368	ясно и	1	1
369	и хотя	1	1
370	еще на	1	1
371	та же	1	1
372	он в	4	1
373	все эти	3	1
374	считать этот	1	1
375	так в	4	1
376	что так	1	1
377	приводит к	1	1
378	имеет своих	1	1
379	нами в	1	1
380	ничего и	1	1
381	но его	1	1
382	не годится	4	1
383	как он	6	1
384	жизнью и	1	1
385	на его	3	1
386	и стало	1	1
387	о божественном	1	1
388	задний план	2	1
389	связанные с	3	1
390	времена и	1	1
391	его связь	1	1
392	действует в	1	1
393	от которого	2	1
394	перестает быть	1	1
395	разве в	1	1
396	не как	1	1
397	с представлением	3	1
398	его от	2	1
399	что ни	3	1
400	на этом	2	1
401	в германских	1	1
402	что она	3	1
403	в нее	1	1
404	одно и	1	1
405	им как	1	1
406	в старину	1	1
407	как выражается	1	1
408	она связана	1	1
409	лишь в	2	1
410	его в	9	1
411	чтобы дать	1	1
412	может стать	1	1
413	и мы	1	1
414	как вдруг	1	1
415	совершенно ясно	2	1
416	должен был	3	1
417	в греческом	2	1
418	его состав	1	1
419	еще одно	1	1
420	же образом	1	1
421	этого слова	2	1
422	на друга	1	1
423	со своими	1	1
424	не всегда	6	1
425	и уже	1	1
426	с такой	1	1
427	в развитии	1	1
428	можно считать	2	1
429	нет никакого	1	1
430	он создается	1	1
431	его нельзя	1	1
432	во время	7	1
433	и другие	3	1
434	от своего	3	1
435	в котором	1	1
436	и действует	1	1
437	на свою	1	1
438	в которых	4	1
439	что я	2	1
440	должны были	1	1
441	как одна	1	1
442	из данного	1	1
443	выше мы	2	1
444	такую же	2	1
445	когда эти	1	1
446	не его	1	1
447	и эти	1	1
448	действительно есть	1	1
449	их в	7	1
450	что этот	4	1
451	о значении	1	1
452	где нет	1	1
453	правда сказать	1	1
454	даже в	4	1
455	случае мы	2	1
456	что есть	2	1
457	говорит если	1	1
458	а на	4	1
459	народов в	1	1
460	которого он	1	1
461	ничего не	5	1
462	него а	1	1
463	именно с	1	1
464	и весь	1	1
465	на волю	3	1
466	по своей	2	1
467	это слово	1	1
468	к этим	2	1
469	до того	1	1
470	им а	1	1
471	доказать что	1	1
472	и делает	1	1
473	человеке на	1	1
474	был бы	1	1
475	в области	2	1
476	предметов в	1	1
477	этот переход	1	1
478	а что	1	1
479	указывает на	4	1
480	где он	1	1
481	им в	1	1
482	как не	1	1
483	здесь не	4	1
484	которые как	1	1
485	животное или	1	1
486	и говорит	1	1
487	щучьему веленью	1	1
488	то время	1	1
489	всей своей	1	1
490	роль в	1	1
491	на том	2	1
492	что у	3	1
493	в образе	3	1
494	мы заключаем	1	1
495	на нее	1	1
496	те же	3	1
497	которых нельзя	1	1
498	здесь нет	1	1
499	он по	1	1
500	в результате	1	1
501	появление его	1	1
502	что дело	1	1
503	является в	1	1
504	в общих	1	1
505	он служит	1	1
506	не будучи	1	1
507	нас к	7	1
508	смысле и	1	1
509	слова а	1	1
510	это все	1	1
511	о нем	1	1
512	стороны их	1	1
513	в другом	5	1
514	на вопрос	3	1
515	внимание на	1	1
516	после того	2	1
517	все его	1	1
518	там в	1	1
519	нас в	1	1
520	к нему	6	1
521	эти существа	1	1
522	по щучьему	1	1
523	видели выше	2	1
524	переходит в	3	1
525	общих чертах	2	1
526	образом мы	1	1
527	кто эти	1	1
528	котором должно	1	1
529	и об	1	1
530	в лице	2	1
531	с этих	1	1
532	это приводит	3	1
533	мы однако	1	1
534	но так	1	1
535	на которой	2	1
536	один из	1	1
537	части его	1	1
538	видели что	3	1
539	с ними	5	1
540	что он	10	1
541	пришел к	1	1
542	является посредником	1	1
543	как нечто	3	1
544	такое же	4	1
545	но то	1	1
546	от них	2	1
547	с двумя	1	1
548	уже в	2	1
549	себя в	2	1
550	мы бы	1	1
551	народов не	1	1
552	друг за	1	1
553	до появления	1	1
554	в виде	2	1
555	и эту	1	1
556	что вообще	1	1
557	когда оно	1	1
558	из них	2	1
559	говорит что	2	1
560	ни в	2	1
561	прибавить что	4	1
562	не для	1	1
563	с этими	2	1
564	власти над	3	1
565	у него	5	1
566	представляет ли	1	1
567	не говорит	2	1
568	есть следствие	1	1
569	в свой	2	1
570	кругу явлений	1	1
571	дают знать	1	1
572	до сих	5	1
573	не один	1	1
574	нельзя сказать	1	1
575	говорить и	1	1
576	именно в	1	1
577	как же	1	1
578	и затем	1	1
579	но есть	2	1
580	предмет и	1	1
581	его из	1	1
582	их не	2	1
583	превращается в	7	1
584	менее он	1	1
585	бы назвать	1	1
586	ничем не	1	1
587	не на	3	1
588	человеческой жизни	1	1
589	именно так	1	1
590	его как	2	1
591	человек в	1	1
592	понятие о	1	1
593	новые формы	1	1
594	для выражения	1	1
595	в связи	2	1
596	виде в	1	1
597	и животным	3	1
598	в одной	3	1
599	д в	1	1
600	как вообще	1	1
601	это служит	2	1
602	то можно	1	1
603	за другом	1	1
604	общего с	1	1
605	над ним	1	1
606	предположить что	6	1
607	он говорит	2	1
608	в данном	3	1
609	огня в	1	1
610	что за	1	1
611	на которое	1	1
612	такого рода	2	1
613	смысле этого	2	1
614	уже были	1	1
615	в ответ	1	1
616	в тех	4	1
617	и там	2	1
618	по которой	1	1
619	в мир	1	1
620	точность и	1	1
621	человек всегда	1	1
622	близких к	1	1
623	есть чисто	1	1
624	многих других	3	1
625	бы думать	1	1
626	или другого	1	1
627	происходит с	1	1
628	сих пор	5	1
629	болезнь и	1	1
630	все это	2	1
631	получает от	1	1
632	но для	2	1
633	или по	1	1
634	на одной	1	1
635	жизненная сила	1	1
636	то будет	1	1
637	связь в	2	1
638	к пониманию	1	1
639	на задний	2	1
640	что делает	1	1
641	сколько бы	1	1
642	не объясняет	1	1
643	того с	1	1
644	не представляет	1	1
645	как эта	2	1
646	будто бы	1	1
647	или совершенно	2	1
648	даже при	1	1
649	к ее	1	1
650	иначе чем	1	1
651	между ними	3	1
652	он находит	1	1
653	их с	1	1
654	все к	1	1
655	никакой связи	1	1
656	на это	2	1
657	в голову	1	1
658	это так	1	1
659	к этому	5	1
660	от огня	1	1
661	они не	1	1
