N	2gram	Propp_Isto_1	Analitik
341	от нее	1	1
342	здесь мы	7	1
343	а затем	2	1
344	обратном порядке	1	1
345	же не	3	1
346	ей в	1	1
347	том случае	1	1
348	которая при	1	1
349	его в	6	1
350	к художественной	1	1
351	с вопросом	1	1
352	мы постараемся	2	1
353	и тем	2	1
354	еще одно	1	1
355	из первых	1	1
356	смерть и	2	1
357	и во-вторых	1	1
358	в них	1	1
359	в историческом	1	1
360	исходили из	1	1
361	быть понят	1	1
362	с тем	4	1
363	и уже	1	1
364	между собою	1	1
365	приходится ограничиваться	1	1
366	и конец	2	1
367	или менее	5	1
368	в этих	7	1
369	все более	1	1
370	во время	3	1
371	этой связи	1	1
372	и ее	1	1
373	в отношении	1	1
374	в такой	2	1
375	и пошел	1	1
376	в которых	1	1
377	бы мы	2	1
378	в сказке	44	1
379	одном из	1	1
380	иное явление	2	1
381	него не	1	1
382	точку зрения	3	1
383	но он	1	1
384	и эти	3	1
385	их в	5	1
386	от начала	1	1
387	их связях	1	1
388	у читателя	1	1
389	его объекта	1	1
390	и обувь	1	1
391	случае мы	1	1
392	нас к	1	1
393	тому что	1	1
394	раз и	3	1
395	по мере	2	1
396	не менее	6	1
397	все три	1	1
398	мы вынуждены	1	1
399	одна из	2	1
400	на него	4	1
401	в самых	1	1
402	он указывает	1	1
403	это еще	1	1
404	на котором	3	1
405	о природе	1	1
406	царских детях	2	1
407	ничего не	2	1
408	эта сторона	1	1
409	б в	1	1
410	к концу	1	1
411	такая же	1	1
412	на природу	2	1
413	во всем	3	1
414	но это	4	1
415	входят в	1	1
416	эту сторону	1	1
417	одежду и	1	1
418	в каком	1	1
419	о царских	2	1
420	с другом	3	1
421	как отражение	1	1
422	уже о	1	1
423	здесь совершенно	1	1
424	всего в	2	1
425	обряда инициации	1	1
426	и социальные	1	1
427	отсюда вытекает	2	1
428	оно не	1	1
429	пользоваться им	1	1
430	утверждать что	3	1
431	на это	2	1
432	этот путь	1	1
433	говорит о	2	1
434	и был	1	1
435	основе которого	1	1
436	не одного	2	1
437	но по	1	1
438	в виду	1	1
439	говоря уже	1	1
440	как по	1	1
441	как с	1	1
442	на том	1	1
443	если они	1	1
444	же касается	1	1
445	иной мир	3	1
446	слово есть	1	1
447	те же	1	1
448	в композиции	2	1
449	к тем	1	1
450	том как	2	1
451	однако подобно	1	1
452	высокой ступени	1	1
453	строго говоря	1	1
454	собой и	1	1
455	в глубине	2	1
456	образом в	1	1
457	с целым	1	1
458	на руку	1	1
459	материала и	2	1
460	и должно	3	1
461	это происходит	2	1
462	лучше чем	1	1
463	в самой	1	1
464	внимание на	1	1
465	более высокой	1	1
466	но мы	2	1
467	и что	10	1
468	миф в	1	1
469	может не	1	1
470	на точку	1	1
471	восходит к	5	1
472	связь между	3	1
473	в которую	3	1
474	однако с	1	1
475	во всей	2	1
476	и только	2	1
477	но нельзя	1	1
478	в ту	2	1
479	вплоть до	1	1
480	быть найден	1	1
481	в современной	3	1
482	тех пор	1	1
483	герой в	1	1
484	герою это	1	1
485	в этнографии	4	1
486	в формах	1	1
487	на которой	1	1
488	другого не	1	1
489	тот же	2	1
490	мы увидим	10	1
491	проникнуть в	1	1
492	не само	1	1
493	друг друга	1	1
494	даже если	1	1
495	может оказаться	3	1
496	самые разнообразные	1	1
497	этот факт	1	1
498	наша цель	1	1
499	и жизни	1	1
500	так что	4	1
501	для всех	2	1
502	связи с	4	1
503	не можем	3	1
504	то и	2	1
505	оно в	2	1
506	чем ее	1	1
507	от других	1	1
508	или даже	3	1
509	в данной	2	1
510	что речь	1	1
511	за ним	1	1
512	обряд инициации	1	1
513	на своего	1	1
514	не так	2	1
515	слова в	1	1
516	в одном	5	1
517	половой зрелости	3	1
518	у него	1	1
519	ставит себе	1	1
520	как раз	2	1
521	тут же	1	1
522	явлений в	2	1
523	в целях	3	1
524	науки в	1	1
525	были бы	2	1
526	только на	1	1
527	в особенности	2	1
528	не сама	1	1
529	и даже	4	1
530	требует чтобы	1	1
531	даже не	2	1
532	в любой	1	1
533	до сих	5	1
534	при возвращении	1	1
535	не обязательно	1	1
536	здесь в	2	1
537	вслед за	6	1
538	с той	2	1
539	было и	1	1
540	один и	2	1
541	и др	7	1
542	что для	1	1
543	в соответствии	1	1
544	превращается в	4	1
545	не было	1	1
546	не означает	2	1
547	его как	2	1
548	его по	1	1
549	должны помнить	1	1
550	вступления в	1	1
551	у одного	1	1
552	в связи	4	1
553	связь с	4	1
554	как это	3	1
555	не удается	1	1
556	к своему	2	1
557	смысле этого	1	1
558	содержат в	1	1
559	происходит в	1	1
560	в тот	1	1
561	в обратном	1	1
562	да и	1	1
563	ли эта	1	1
564	друг с	4	1
565	я с	1	1
566	сюжета с	1	1
567	страны мертвых	1	1
568	в художественную	1	1
569	с некоторым	1	1
570	она состоит	1	1
571	самом же	1	1
572	сих пор	5	1
573	в стране	1	1
574	получает от	1	1
575	перед нами	3	1
576	к другим	1	1
577	этом смысле	1	1
578	тому или	1	1
579	при всем	1	1
580	только одна	1	1
581	и для	4	1
582	волшебной сказки	10	1
583	еще одна	2	1
584	это правило	1	1
585	мышления в	1	1
586	при таком	1	1
587	войти в	1	1
588	и от	2	1
589	или в	5	1
590	что оно	1	1
591	в результате	1	1
592	между ними	2	1
593	я не	3	1
594	хотя и	1	1
595	и вызывает	1	1
596	на первый	2	1
597	для нас	13	1
598	со второй	1	1
599	мы должны	13	1
600	только с	2	1
601	в большей	1	1
602	этом можно	1	1
603	хотя в	1	1
604	до тех	1	1
605	с людьми	1	1
606	все еще	1	1
607	не знает	5	1
608	порой в	1	1
609	совершенно не	1	1
610	быть признано	1	1
611	и составляют	2	1
612	не сами	1	1
613	из этого	2	1
614	таким же	1	1
615	приводит нас	1	1
616	в действительности	2	1
617	где он	1	1
618	также может	1	1
619	а может	1	1
620	также не	1	1
621	ее в	5	1
622	именно здесь	1	1
623	это понятие	1	1
624	они не	4	1
625	путь не	1	1
626	во всяком	1	1
627	и вновь	1	1
628	событий в	1	1
