N	2gram	Vinokur_Ku_2	Dialekti
191	и о	4	3
192	быть может	1	3
193	вот это	1	3
194	к нему	2	3
195	не надо	3	3
196	быть и	1	3
197	или же	2	3
198	с одной	2	3
199	есть в	3	3
200	то и	3	3
201	мы знаем	4	3
202	каком смысле	1	3
203	сами по	1	3
204	не говорит	2	3
205	тем что	3	3
206	для того	9	3
207	в каком	4	3
208	и прежде	1	3
209	не было	4	3
210	ни на	2	3
211	одной стороны	1	3
212	а если	2	3
213	как бы	4	3
214	если не	1	3
215	и от	2	3
216	ни к	15	3
217	не знает	3	3
218	только о	2	3
219	в слове	1	3
220	также и	5	2
221	же как	2	2
222	в частности	2	2
223	только потому	8	2
224	исходит из	1	2
225	в зависимости	4	2
226	что если	2	2
227	оно есть	1	2
228	которое не	1	2
229	что можно	3	2
230	и он	1	2
231	в ней	3	2
232	и говорить	1	2
233	еще не	5	2
234	на них	1	2
235	всего этого	1	2
236	бы то	1	2
237	с его	1	2
238	но не	6	2
239	все предыдущие	2	2
240	и уж	1	2
241	не видно	1	2
242	и всякой	2	2
243	о разных	2	2
244	и где	2	2
245	целый ряд	5	2
246	но в	11	2
247	то в	1	2
248	из этих	1	2
249	бы только	1	2
250	в себе	1	2
251	тому же	1	2
252	и если	2	2
253	вообще не	1	2
254	при этом	2	2
255	перестает быть	1	2
256	и вот	5	2
257	что у	2	2
258	и по	3	2
259	на этом	3	2
260	а когда	1	2
261	чаще всего	1	2
262	все равно	2	2
263	этого не	3	2
264	во внимание	1	2
265	и уже	1	2
266	несмотря на	5	2
267	понятия и	1	2
268	мы как	1	2
269	всяком случае	5	2
270	в их	2	2
271	отличен от	1	2
272	их в	1	2
273	что этот	1	2
274	бы быть	1	2
275	же такое	1	2
276	на котором	1	2
277	иметь в	2	2
278	следовательно и	2	2
279	как не	3	2
280	фактов и	1	2
281	уже о	3	2
282	когда мы	1	2
283	могут быть	4	2
284	все еще	1	2
285	как мы	3	2
286	не забудем	1	2
287	говоря уже	2	2
288	раз мы	1	2
289	так в	3	2
290	и когда	1	2
291	то как	1	2
292	тут мы	1	2
293	для этого	3	2
294	и вообще	2	2
295	и здесь	5	2
296	никак не	3	2
297	почему же	1	2
298	можно утверждать	1	2
299	себе совершенно	1	2
300	то тем	2	2
301	нас в	1	2
302	ее от	1	2
303	в его	5	2
304	и следовательно	2	2
305	тех пор	2	2
306	как например	1	2
307	в вопросе	1	2
308	их не	2	2
309	и тем	5	2
310	тот или	1	2
311	же и	2	2
312	и у	2	2
313	же в	3	2
314	хочет быть	1	2
315	ведь это	1	2
316	у него	3	2
317	есть также	1	2
318	так или	2	2
319	со стороны	4	2
320	или иначе	3	2
321	говорить и	2	2
322	именно в	3	2
323	а именно	2	2
324	еще и	2	2
325	быть только	2	2
326	вопросе о	2	2
327	только от	1	2
328	однако не	4	2
329	но как	1	2
330	нет никаких	1	2
331	в некое	1	2
332	меньше чем	2	2
333	и потому	2	2
334	мы говорим	2	2
335	в данном	4	2
336	с тех	1	2
337	факты и	1	2
338	по существу	5	2
339	быть не	2	2
340	но для	3	2
341	тех или	1	2
342	и для	2	2
343	или в	4	2
344	для нас	4	2
345	лишь как	1	2
346	бы в	1	2
347	зрения в	3	2
348	я думаю	1	2
349	но вот	2	2
350	а в	3	2
351	можно мыслить	2	2
352	может и	1	2
353	слово в	1	2
354	не говоря	2	2
355	другой стороны	7	2
356	совершенно не	3	2
357	или иного	2	2
358	но еще	1	2
359	своих частей	1	2
360	точно так	3	2
361	к этой	3	2
362	в своих	2	2
363	о законах	1	2
364	они не	1	2
365	который не	1	2
366	во всяком	5	2
367	этой точки	2	2
368	я сказал	1	1
369	за ее	1	1
370	кто его	1	1
371	ту же	6	1
372	речь идет	2	1
373	отношения к	2	1
374	в сфере	3	1
375	чтобы не	2	1
376	этом отношении	3	1
377	на самом	2	1
378	он может	1	1
379	как такового	1	1
380	идет о	1	1
381	по которым	1	1
382	по преимуществу	2	1
383	ведь и	1	1
384	едва ли	1	1
385	и должен	1	1
386	не говорю	1	1
387	по его	1	1
388	а как	1	1
389	хорошо и	1	1
390	на первом	1	1
391	слове смысл	1	1
392	превратилась в	1	1
393	этого термина	2	1
394	конечно и	2	1
395	или его	1	1
396	же что	1	1
397	себе что	1	1
398	думаю что	2	1
399	себе вопрос	1	1
400	крестьян и	1	1
401	есть такие	1	1
402	формы если	1	1
403	то мы	1	1
404	а следовательно	2	1
405	сказать и	1	1
406	одна за	1	1
407	а только	3	1
408	не то	2	1
409	одном и	1	1
410	не известно	1	1
411	о слове	1	1
412	конечном счете	2	1
413	есть по	1	1
414	в общем	1	1
415	для всякой	2	1
416	это однако	1	1
417	более как	1	1
418	себе и	1	1
419	и нам	1	1
420	с какой	1	1
421	здесь очевидно	1	1
422	независимо от	1	1
423	как к	1	1
424	что как	1	1
425	помнить что	1	1
426	кто не	1	1
427	бы я	1	1
428	в каком-то	1	1
429	себе не	2	1
430	это определение	2	1
431	явления вообще	1	1
432	от этого	2	1
433	чего же	1	1
434	к чему	1	1
435	не приходится	1	1
436	в которой	1	1
437	к необходимости	1	1
438	во многих	1	1
439	если мы	4	1
440	в последнее	1	1
441	что ничего	2	1
442	что к	1	1
443	если есть	1	1
444	эпохи и	1	1
445	но ведь	1	1
446	как принцип	1	1
447	слово это	6	1
448	дальше и	1	1
449	относятся такие	1	1
450	может уже	1	1
451	уже сама	1	1
452	есть одна	1	1
453	должен обратиться	1	1
454	мы можем	1	1
455	именно то	1	1
456	всех этих	3	1
457	в старых	1	1
458	же это	1	1
459	первым и	1	1
460	в корне	2	1
461	признаки по	1	1
462	отца а	1	1
463	мало того	2	1
464	языком и	1	1
465	как от	1	1
466	приходим к	1	1
467	его от	1	1
468	которым не	1	1
469	или иных	1	1
470	о таком	1	1
471	именно это	1	1
472	то ни	1	1
473	пусть и	1	1
474	в совершенно	1	1
475	на ту	2	1
476	знает что	3	1
477	это вовсе	1	1
478	в него	1	1
479	на почве	1	1
480	известно что	1	1
481	и дает	1	1
482	за другой	1	1
483	всю свою	1	1
484	она становится	1	1
485	а пока	1	1
486	о характере	2	1
487	нет в	1	1
488	точнее и	1	1
489	далеко не	1	1
490	может нас	1	1
491	мы имеем	5	1
492	место и	1	1
493	не всегда	2	1
494	между собою	1	1
495	легче всего	1	1
496	значит не	1	1
497	они в	1	1
498	такой же	1	1
499	нисколько не	3	1
500	речь может	1	1
501	и становится	1	1
502	но я	1	1
503	признаем что	1	1
504	но до	1	1
505	из сферы	1	1
506	мы приходим	1	1
507	в отношении	2	1
508	в такой	1	1
509	не становится	1	1
510	в котором	1	1
511	бы к	1	1
512	то для	3	1
513	что вся	1	1
514	место в	1	1
515	не как	2	1
516	признать что	1	1
517	для всякого	1	1
518	и раньше	1	1
519	основана на	1	1
520	и той	1	1
521	дает в	1	1
522	точку зрения	1	1
523	но он	1	1
524	творчества и	1	1
525	придется в	1	1
526	и более	2	1
527	тому чтобы	1	1
528	в устах	2	1
529	для нее	1	1
530	даже в	1	1
531	если и	3	1
532	вещи не	1	1
533	что эта	2	1
534	виду что	1	1
535	это дает	2	1
536	дело не	2	1
537	того как	2	1
538	и дурное	1	1
539	не материальная	1	1
540	одной и	1	1
541	о природе	1	1
542	казалось бы	3	1
543	всякой иной	2	1
544	отнестись к	1	1
545	в самой	2	1
546	они являются	1	1
547	связи с	3	1
548	и при	1	1
549	так то	1	1
550	и чего	1	1
551	что на	4	1
552	за ними	2	1
553	ли это	2	1
554	представлять себе	1	1
555	в стиле	1	1
556	что там	1	1
557	с нашими	1	1
558	говорят в	1	1
559	но все	4	1
560	это конечно	2	1
561	как только	1	1
562	всего в	3	1
563	тех кто	1	1
564	что вы	1	1
565	понять что	2	1
566	и историей	1	1
567	пор как	1	1
568	всегда в	1	1
569	должен быть	5	1
570	где нет	1	1
571	с ее	1	1
572	рассчитана на	1	1
573	не хочу	2	1
574	нужно однако	1	1
575	это само	1	1
576	без всякого	1	1
577	в ее	1	1
578	данном случае	2	1
579	совершенно ясно	1	1
580	последнее время	3	1
581	уже с	1	1
582	только то	1	1
583	в себя	1	1
584	оно превращается	1	1
585	он теряет	1	1
586	имеет никакого	1	1
587	не с	1	1
588	и которые	1	1
589	мог бы	1	1
590	во многом	1	1
591	связанных с	1	1
592	представить в	1	1
593	должны признать	1	1
594	но может	1	1
595	против этого	1	1
596	прибегнуть к	1	1
597	слова из	1	1
598	вот почему	3	1
599	на вопрос	1	1
600	внимание на	1	1
601	то не	2	1
602	это даже	1	1
603	можно сказать	4	1
604	не выходит	1	1
605	на точку	1	1
606	в конечном	2	1
607	тем или	1	1
608	и требует	1	1
609	вся эта	2	1
610	а потому	1	1
611	не более	2	1
612	вообще и	2	1
613	бы и	4	1
614	борьба в	1	1
615	он был	1	1
616	в лучшем	3	1
617	отношениях и	1	1
618	где не	2	1
619	но так	2	1
620	сюда же	2	1
621	но с	1	1
622	оно и	1	1
623	что только	1	1
624	всякого рода	2	1
625	здесь не	3	1
626	тот же	5	1
627	одной из	1	1
628	этот вопрос	6	1
629	что известно	1	1
630	он показал	1	1
631	ряд таких	1	1
632	очень много	1	1
633	то он	1	1
634	и никто	1	1
635	и прочие	2	1
636	итак все	1	1
637	в качестве	8	1
638	вопроса о	6	1
639	формулы и	2	1
640	ни одного	1	1
641	ряд фактов	1	1
642	хочу сказать	1	1
643	отношения не	1	1
644	д не	1	1
645	а это	2	1
646	каким образом	1	1
647	забудем что	1	1
648	был бы	2	1
649	не так	1	1
650	представить себе	2	1
651	содержания и	1	1
652	мы находим	1	1
653	в одном	1	1
654	у нее	1	1
655	и живые	1	1
656	к ним	1	1
657	не говорите	1	1
658	и никогда	1	1
659	заметить что	1	1
660	тогда в	1	1
661	этого понятия	1	1
662	в других	1	1
663	указание на	3	1
664	силы для	2	1
665	ведь уже	1	1
666	и точно	1	1
667	до сих	1	1
668	что природа	1	1
669	и имеют	1	1
670	в каких	1	1
671	от этих	1	1
672	с той	2	1
673	или о	2	1
674	при чем	1	1
675	между ними	1	1
676	от другого	1	1
677	не правда	2	1
678	мы скажем	2	1
679	поскольку она	1	1
680	а главное	3	1
681	самое слово	1	1
682	а так	1	1
683	если эти	1	1
684	же указания	1	1
685	слово а	1	1
686	пр и	1	1
687	в связи	4	1
688	есть одно	1	1
689	ни за	1	1
690	но оно	2	1
691	связь с	1	1
692	процесса но	1	1
693	самое понятие	1	1
694	что поскольку	1	1
695	вместе с	5	1
696	для самого	2	1
697	защищать его	1	1
698	мало и	1	1
699	если так	1	1
700	по своему	1	1
701	станет нам	1	1
702	в область	1	1
703	не дают	1	1
704	чем в	3	1
705	как понимается	1	1
706	и целые	1	1
707	вне этой	1	1
708	да и	6	1
709	пришлось в	1	1
710	не кажется	1	1
711	а один	1	1
712	том смысле	1	1
713	в это	1	1
714	слова и	5	1
715	никем и	1	1
716	знания от	1	1
717	мы могли	2	1
718	сих пор	1	1
719	лучшем случае	3	1
720	у вас	1	1
721	ничего кроме	1	1
722	я почти	1	1
723	не носит	1	1
724	не мог	1	1
725	случае он	1	1
726	процесса в	1	1
727	и часто	1	1
728	не знаем	1	1
729	указать на	1	1
730	живет и	3	1
731	бы говорить	1	1
732	есть сознательное	1	1
733	не употребляет	2	1
734	и скоро	1	1
735	в результате	4	1
736	а все	1	1
737	за что	1	1
738	о котором	2	1
739	своей собственной	3	1
740	здесь я	1	1
741	в этих	1	1
742	они имеют	2	1
743	но зато	2	1
744	ни было	1	1
745	есть продукт	2	1
746	этом примере	1	1
747	только она	1	1
748	нам не	2	1
749	это все	1	1
750	для каждой	1	1
751	это на	1	1
752	имеет место	1	1
753	легко заметить	1	1
754	это так	3	1
755	бы даже	1	1
756	в процессе	3	1
757	те которые	1	1
758	которая не	1	1
759	смысле что	1	1
