N	2gram	Tiupa_Hudo_1	slovoVRo
163	одной из	2	3
164	с ними	2	3
165	из этого	1	3
166	в свое	1	3
167	которая не	2	3
168	а между	1	2
169	смысле слова	1	2
170	например в	2	2
171	связана с	1	2
172	на самом	2	2
173	к своей	1	2
174	то в	4	2
175	оно было	2	2
176	века в	1	2
177	мы уже	4	2
178	той же	2	2
179	а как	1	2
180	мы не	2	2
181	же как	2	2
182	слово не	2	2
183	свою очередь	1	2
184	и то	1	2
185	как вещь	1	2
186	в широком	1	2
187	столь же	4	2
188	по своему	3	2
189	различия между	1	2
190	в ее	3	2
191	но не	3	2
192	что они	1	2
193	сих пор	2	2
194	как к	3	2
195	хотя и	2	2
196	от этого	1	2
197	в целом	2	2
198	эпохи и	1	2
199	не могла	1	2
200	одному из	1	2
201	они в	2	2
202	различные формы	1	2
203	том и	1	2
204	и по	3	2
205	на этом	3	2
206	автора от	1	2
207	не из	1	2
208	всю его	1	2
209	для них	1	2
210	нисколько не	1	2
211	том что	16	2
212	в этих	5	2
213	но он	3	2
214	друг другу	1	2
215	не его	1	2
216	иного конкретного	1	2
217	вместе со	1	2
218	даже в	3	2
219	остановимся на	2	2
220	тому что	4	2
221	до известной	1	2
222	в самых	1	2
223	даже как	1	2
224	автор и	1	2
225	такая же	1	2
226	для нас	1	2
227	ему не	2	2
228	xx века	1	2
229	в духе	4	2
230	и о	4	2
231	так в	2	2
232	роль в	1	2
233	в рамки	1	2
234	на том	2	2
235	можно было	5	2
236	произведения не	2	2
237	не исчерпывается	1	2
238	в другом	2	2
239	за пределами	1	2
240	одного из	1	2
241	можно сказать	4	2
242	а также	3	2
243	нас в	1	2
244	романа как	1	2
245	или напротив	2	2
246	наконец в	1	2
247	слов и	1	2
248	в лучшем	1	2
249	здесь не	2	2
250	среди других	1	2
251	выдержана в	1	2
252	композиционная форма	1	2
253	между тем	8	2
254	и тем	1	2
255	так что	2	2
256	же и	1	2
257	укладывается в	1	2
258	связи с	4	2
259	уже не	7	2
260	и у	1	2
261	только на	2	2
262	или даже	1	2
263	характерно что	1	2
264	в одном	1	2
265	произведения и	1	2
266	себя от	1	2
267	не укладывается	1	2
268	в другой	1	2
269	до сих	2	2
270	с другом	1	2
271	а с	2	2
272	жизнь в	1	2
273	между этими	1	2
274	что все	1	2
275	и глубокое	1	2
276	в частности	5	2
277	эти слова	2	2
278	в речах	1	2
279	которые являются	1	2
280	в романах	1	2
281	такого рода	3	2
282	речь в	2	2
283	быть только	1	2
284	друг с	1	2
285	должно быть	2	2
286	в контексте	1	2
287	того или	2	2
288	и слово	1	2
289	как раз	4	2
290	одна из	2	2
291	интерес к	5	2
292	потому что	5	2
293	сказать что	1	2
294	или иного	2	2
295	одновременно и	5	2
296	первом случае	1	2
297	из романа	1	2
298	и эта	1	2
299	как известно	1	1
300	две реплики	1	1
301	тех же	1	1
302	своей основной	1	1
303	словами и	1	1
304	в чужой	1	1
305	и до	1	1
306	из его	1	1
307	не имеют	3	1
308	ведь и	1	1
309	с таким	1	1
310	а напротив	1	1
311	его не	1	1
312	героя на	2	1
313	для своего	2	1
314	что уже	1	1
315	именно к	1	1
316	место в	1	1
317	творчества а	1	1
318	высказывания в	1	1
319	но она	1	1
320	как во	1	1
321	непосредственное отношение	1	1
322	целого в	1	1
323	как впрочем	1	1
324	и он	5	1
325	героев в	2	1
326	и быта	1	1
327	на другом	1	1
328	не нужно	2	1
329	мы читаем	2	1
330	этим не	1	1
331	в в	1	1
332	но как	2	1
333	а только	4	1
334	есть своя	1	1
335	в сторону	1	1
336	в противовес	2	1
337	свою жизнь	1	1
338	не все	1	1
339	к слову	1	1
340	и чужой	1	1
341	в общем	1	1
342	прозы в	1	1
343	слова на	1	1
344	а через	1	1
345	произведение не	1	1
346	отличие от	1	1
347	подвергается в	1	1
348	и трагических	1	1
349	друга и	1	1
350	в свои	1	1
351	связи и	1	1
352	в настоящем	1	1
353	один и	1	1
354	характер и	2	1
355	в одной	2	1
356	контексте и	1	1
357	его на	1	1
358	в значительной	2	1
359	стороны и	1	1
360	сознания в	1	1
361	в действительности	4	1
362	этих жанров	1	1
363	в герое	1	1
364	в этот	1	1
365	о самом	1	1
366	где все	1	1
367	в себя	2	1
368	в письмах	1	1
369	к другому	4	1
370	так или	2	1
371	бы не	1	1
372	еще далеко	1	1
373	в этой	8	1
374	совершенно новые	1	1
375	и тот	1	1
376	только один	1	1
377	на то	4	1
378	что она	4	1
379	в определенном	1	1
380	он должен	1	1
381	чем у	1	1
382	к одному	1	1
383	жизнью и	2	1
384	характерное для	1	1
385	своего времени	3	1
386	в нее	1	1
387	по аналогии	1	1
388	не бывает	2	1
389	с такими	2	1
390	человека в	6	1
391	значительной степени	2	1
392	то ни	1	1
393	ним в	1	1
394	не дает	1	1
395	бы быть	1	1
396	не умеет	2	1
397	не умел	1	1
398	особенно в	2	1
399	может стать	1	1
400	о художественной	1	1
401	этой работы	1	1
402	в жизни	1	1
403	ни в	5	1
404	но уже	1	1
405	этого не	1	1
406	и уже	1	1
407	несмотря на	4	1
408	как таковой	1	1
409	и того	1	1
410	смысл и	1	1
411	в еще	1	1
412	места в	1	1
413	от своего	1	1
414	таким же	1	1
415	между романом	1	1
416	как все	2	1
417	и без	1	1
418	не столько	2	1
419	прибегает к	2	1
420	было очень	1	1
421	его установкой	1	1
422	в отличие	1	1
423	в которых	1	1
424	них можно	1	1
425	из области	1	1
426	есть его	1	1
427	авторской и	1	1
428	обращение к	1	1
429	тем не	4	1
430	рассказа мы	2	1
431	и более	1	1
432	однако в	2	1
433	изнутри в	1	1
434	например и	1	1
435	не менее	5	1
436	свое время	1	1
437	самого начала	1	1
438	новых лиц	1	1
439	мышления и	2	1
440	определенности и	1	1
441	солидаризируясь с	1	1
442	взглянуть на	1	1
443	общий единый	1	1
444	того чтобы	3	1
445	только не	1	1
446	последние десятилетия	1	1
447	дело в	1	1
448	одновременно двум	1	1
449	в самой	1	1
450	и речевой	1	1
451	к концу	1	1
452	по своей	4	1
453	на себе	2	1
454	же он	1	1
455	с социальным	1	1
456	не получает	1	1
457	этом отношении	3	1
458	в творческом	3	1
459	к той	1	1
460	к отдельным	1	1
461	его контексте	1	1
462	судьбы и	1	1
463	данного произведения	1	1
464	тургенева в	1	1
465	не знаем	2	1
466	единства в	1	1
467	всего в	1	1
468	всегда есть	1	1
469	он видит	1	1
470	на это	1	1
471	и это	4	1
472	в виду	1	1
473	же не	1	1
474	для всего	2	1
475	с самого	1	1
476	этих категорий	1	1
477	приводит к	3	1
478	на свой	1	1
479	различие между	1	1
480	настоящем и	1	1
481	каждого из	2	1
482	того и	1	1
483	в споре	1	1
484	и глубины	1	1
485	оно все	1	1
486	как два	1	1
487	наше внимание	2	1
488	но у	1	1
489	жизнь и	1	1
490	если бы	3	1
491	со стороны	3	1
492	находится в	1	1
493	все дело	1	1
494	сводится к	1	1
495	и что	2	1
496	его жизни	2	1
497	в новелле	1	1
498	как у	1	1
499	в эстетической	1	1
500	степени чем	1	1
501	творчества в	1	1
502	во втором	1	1
503	на одном	1	1
504	слова никогда	1	1
505	и только	1	1
506	особый кругозор	1	1
507	непосредственно в	1	1
508	эта роль	1	1
509	а его	2	1
510	и она	1	1
511	и полное	1	1
512	в литературе	3	1
513	время в	1	1
514	в двух	1	1
515	создают вокруг	1	1
516	тот же	1	1
517	которым он	1	1
518	и две	1	1
519	в стороне	1	1
520	и так	2	1
521	несет на	2	1
522	принадлежит именно	1	1
523	именно на	1	1
524	есть в	1	1
525	и они	1	1
526	в начале	2	1
527	не принимает	1	1
528	отношения автора	1	1
529	к своим	1	1
530	ни с	1	1
531	сам он	1	1
532	в прозе	1	1
533	в первый	2	1
534	у нее	2	1
535	каждый из	1	1
536	этими словами	1	1
537	п не	1	1
538	автора как	1	1
539	самом же	1	1
540	в форме	2	1
541	где в	1	1
542	нет и	1	1
543	же деле	1	1
544	влияние на	2	1
545	или иначе	2	1
546	эти две	1	1
547	о своем	1	1
548	поля зрения	1	1
549	же о	1	1
550	себя и	2	1
551	что не	2	1
552	слово но	1	1
553	что для	1	1
554	на смену	1	1
555	них и	1	1
556	то и	3	1
557	ничем не	3	1
558	однако и	3	1
559	формируется в	1	1
560	долгое время	1	1
561	о чем	1	1
562	что мы	1	1
563	ближе к	2	1
564	он и	1	1
565	и ему	2	1
566	только теперь	1	1
567	в руках	1	1
568	вступает в	1	1
569	нет ничего	2	1
570	на который	1	1
571	о себе	1	1
572	в иных	1	1
573	и столь	1	1
574	установкой на	2	1
575	в среде	1	1
576	себя то	1	1
577	да и	2	1
578	вокруг себя	1	1
579	быть не	1	1
580	в это	2	1
581	эти два	1	1
582	на пути	1	1
583	голоса и	1	1
584	но это	1	1
585	глубины и	1	1
586	между прочим	1	1
587	стороне от	1	1
588	в формировании	1	1
589	но с	2	1
590	высказывания а	1	1
591	лицо и	1	1
592	или только	1	1
593	тем более	1	1
594	о котором	2	1
595	в отдельных	1	1
596	как особая	1	1
597	души в	1	1
598	от него	3	1
599	находит свое	1	1
600	бы в	1	1
601	для его	1	1
602	зрения в	1	1
603	же в	3	1
604	самому и	1	1
605	личности и	2	1
606	романом и	1	1
607	в системе	2	1
608	персонажа и	1	1
609	первый раз	1	1
610	героя и	5	1
611	не знает	2	1
612	него то	1	1
613	себе самому	3	1
614	в последнем	1	1
615	та же	4	1
616	в какой	1	1
617	жизни и	5	1
618	пути к	1	1
619	как слово	1	1
620	и другие	1	1
621	героя как	1	1
622	который не	1	1
623	в таком	3	1
624	все что	1	1
625	этой точки	1	1
626	они не	2	1
