N	2gram	Propp_Isto_4	Analitik
126	а как	2	2
127	на себя	4	2
128	и то	6	2
129	и самого	1	2
130	между собой	1	2
131	данном случае	3	2
132	на основе	1	2
133	то он	1	2
134	не все	1	2
135	отношение к	2	2
136	не просто	4	2
137	как говорит	1	2
138	что именно	1	2
139	как к	1	2
140	с двумя	1	2
141	его к	3	2
142	все эти	3	2
143	из этих	3	2
144	думать что	1	2
145	широком смысле	1	2
146	на его	3	2
147	от которого	2	2
148	одному из	1	2
149	не к	2	2
150	и по	5	2
151	на этом	2	2
152	или иных	1	2
153	и с	5	2
154	на все	1	2
155	из них	2	2
156	вовсе не	4	2
157	так как	9	2
158	для чего	1	2
159	рода и	1	2
160	такой же	1	2
161	от своего	3	2
162	при изучении	2	2
163	вопрос о	4	2
164	для этого	1	2
165	тогда когда	1	2
166	совпадает с	1	2
167	никогда не	2	2
168	и является	1	2
169	потому что	6	2
170	же самое	2	2
171	как мы	5	2
172	роль в	1	2
173	здесь не	4	2
174	говорит и	1	2
175	в пределах	1	2
176	представляют собой	4	2
177	особенно в	1	2
178	одного из	1	2
179	основе своей	1	2
180	с целью	2	2
181	можно сказать	1	2
182	два различных	1	2
183	данного текста	1	2
184	ним и	1	2
185	один из	1	2
186	есть чисто	1	2
187	или не	1	2
188	сколько бы	1	2
189	в начале	1	2
190	при помощи	10	2
191	его и	2	2
192	выступает в	1	2
193	при всей	1	2
194	со стороны	1	2
195	было бы	2	2
196	неотделимо от	1	2
197	в данном	3	2
198	что же	1	2
199	и тогда	1	2
200	тем более	1	2
201	понимать как	1	2
202	другой стороны	4	2
203	героя в	7	2
204	в роли	2	2
205	например в	3	1
206	предполагает что	1	1
207	с кем	1	1
208	он показывает	2	1
209	тех же	2	1
210	он всегда	3	1
211	не имеют	1	1
212	все те	1	1
213	между ним	1	1
214	должна быть	2	1
215	видеть в	2	1
216	в зависимости	1	1
217	по его	2	1
218	мы уже	5	1
219	на тех	1	1
220	мы не	1	1
221	он как	1	1
222	есть нечто	1	1
223	герой его	1	1
224	принадлежит к	1	1
225	не вполне	1	1
226	не всякая	1	1
227	что герой	2	1
228	как не	1	1
229	зависимости от	1	1
230	пребывания в	1	1
231	в ней	1	1
232	меньшей степени	1	1
233	над ним	1	1
234	это существо	1	1
235	на нем	5	1
236	он был	1	1
237	он сам	1	1
238	и служит	1	1
239	в различных	1	1
240	в чем	1	1
241	что люди	1	1
242	во всех	1	1
243	говоря не	1	1
244	чем это	1	1
245	они имеют	2	1
246	мы будем	1	1
247	но как	1	1
248	а только	1	1
249	к которой	1	1
250	и сказать	1	1
251	только тогда	3	1
252	или по	1	1
253	вообще как	1	1
254	или иное	1	1
255	он при	1	1
256	независимо от	1	1
257	его на	4	1
258	как в	7	1
259	как образ	1	1
260	есть в	2	1
261	и наконец	1	1
262	та же	1	1
263	что это	2	1
264	здесь имеется	2	1
265	он в	4	1
266	это впрочем	1	1
267	исключительно в	1	1
268	и тот	2	1
269	но его	1	1
270	нам как	1	1
271	имеем в	2	1
272	наиболее существенные	1	1
273	и те	1	1
274	силу и	1	1
275	времена и	1	1
276	вера в	1	1
277	вернуться к	1	1
278	к миру	1	1
279	всех этих	1	1
280	становится его	3	1
281	в виде	2	1
282	не как	1	1
283	уже говорилось	1	1
284	из него	1	1
285	его от	2	1
286	что ни	3	1
287	и наоборот	2	1
288	но все	5	1
289	здесь мы	2	1
290	а затем	3	1
291	и может	1	1
292	которая при	1	1
293	вещи и	1	1
294	его в	9	1
295	ощущается как	1	1
296	и тем	2	1
297	еще одно	1	1
298	смерть и	1	1
299	который по	1	1
300	этом мы	1	1
301	в них	1	1
302	героя или	1	1
303	имеется как	1	1
304	с тем	2	1
305	и уже	1	1
306	он и	1	1
307	действительно не	1	1
308	и становится	1	1
309	в этих	7	1
310	во время	7	1
311	сказать не	1	1
312	и при	3	1
313	она сама	1	1
314	поэтического творчества	1	1
315	этой связи	1	1
316	знает и	2	1
317	магической власти	1	1
318	не от	1	1
319	в которых	4	1
320	свой смысл	1	1
321	бы мы	2	1
322	в сказке	47	1
323	функции посредничества	1	1
324	перстень на	1	1
325	но он	4	1
326	не его	1	1
327	и эти	1	1
328	их в	7	1
329	не должно	1	1
330	собой лишь	1	1
331	случае мы	2	1
332	нас к	7	1
333	тому что	1	1
334	показывает и	1	1
335	ему как	2	1
336	по мере	1	1
337	а от	1	1
338	с миром	3	1
339	не менее	2	1
340	все три	1	1
341	любой предмет	1	1
342	одна из	2	1
343	к этим	2	1
344	на него	3	1
345	виду не	1	1
346	на того	1	1
347	на котором	3	1
348	не всякий	1	1
349	о природе	3	1
350	ничего не	5	1
351	под этим	1	1
352	этих двух	1	1
353	не говорит	2	1
354	во всем	3	1
355	но это	3	1
356	эти три	1	1
357	вступающего в	1	1
358	мы и	1	1
359	одно и	1	1
360	к себе	3	1
361	его с	2	1
362	служить и	1	1
363	утверждать что	1	1
364	на это	2	1
365	говорит о	2	1
366	при анализе	1	1
367	тогда я	1	1
368	можно и	1	1
369	в виду	1	1
370	которых могла	1	1
371	чтобы быть	1	1
372	встреча с	1	1
373	на свой	1	1
374	как с	1	1
375	на том	2	1
376	иной мир	6	1
377	те же	3	1
378	которых это	1	1
379	рассматривается в	1	1
380	том как	2	1
381	является в	1	1
382	он служит	1	1
383	собой и	1	1
384	на руку	1	1
385	это происходит	2	1
386	внимание на	1	1
387	говорит об	2	1
388	но мы	3	1
389	и что	5	1
390	к любому	1	1
391	на что	1	1
392	и во	2	1
393	связь между	2	1
394	мифах и	1	1
395	они являются	1	1
396	когда оно	1	1
397	мы ни	1	1
398	этом как	1	1
399	и только	5	1
400	которое однако	2	1
401	но нельзя	1	1
402	а его	1	1
403	вплоть до	1	1
404	указывает и	1	1
405	в него	1	1
406	в современной	2	1
407	предмета и	1	1
408	герой в	3	1
409	герою это	1	1
410	в этнографии	1	1
411	быть и	1	1
412	на которой	2	1
413	тот же	1	1
414	по возвращении	1	1
415	мы увидим	3	1
416	что даже	1	1
417	друг друга	1	1
418	как нечто	3	1
419	даже если	1	1
420	может оказаться	1	1
421	к отцу	1	1
422	действительность но	2	1
423	этот факт	2	1
424	но то	1	1
425	и жизни	1	1
426	одни и	1	1
427	так что	2	1
428	со своим	1	1
429	связи с	3	1
430	также имеет	1	1
431	не можем	1	1
432	свою родину	1	1
433	то и	1	1
434	чтобы он	2	1
435	посредничества между	4	1
436	дает ему	4	1
437	к чему-то	1	1
438	могло бы	2	1
439	как их	1	1
440	в одном	5	1
441	половой зрелости	1	1
442	у него	5	1
443	всегда только	1	1
444	как раз	1	1
445	тут же	2	1
446	есть выражение	1	1
447	и вместе	1	1
448	смерти и	1	1
449	только на	1	1
450	в особенности	2	1
451	она и	1	1
452	и даже	4	1
453	до сих	5	1
454	всей своей	1	1
455	или иначе	1	1
456	не обязательно	1	1
457	здесь в	1	1
458	лица в	1	1
459	с той	2	1
460	и др	5	1
461	его из	1	1
462	этого персонажа	1	1
463	превращается в	7	1
464	не было	1	1
465	сюжета в	1	1
466	человеческой жизни	1	1
467	его как	2	1
468	его по	1	1
469	долгое время	1	1
470	о чем	3	1
471	для человека	1	1
472	причем для	1	1
473	в связи	2	1
474	виде в	1	1
475	мог быть	1	1
476	связь с	12	1
477	он уже	2	1
478	как это	3	1
479	объекта к	1	1
480	не удается	1	1
481	в лице	2	1
482	к своему	3	1
483	все люди	1	1
484	аналогия с	2	1
485	ей и	1	1
486	смысле этого	2	1
487	быть как	1	1
488	содержат в	1	1
489	происходит в	2	1
490	в мир	1	1
491	точность и	1	1
492	ли эта	1	1
493	с этой	2	1
494	сих пор	5	1
495	получает от	1	1
496	от нас	1	1
497	меня я	2	1
498	перед смертью	1	1
499	перед нами	3	1
500	только одна	2	1
501	указать на	3	1
502	все что	4	1
503	или в	3	1
504	в результате	1	1
505	между ними	3	1
506	того с	1	1
507	хотя и	2	1
508	для нас	3	1
509	от него	2	1
510	в сюжет	1	1
511	мы должны	5	1
512	только с	2	1
513	в большей	1	1
514	сторона этой	1	1
515	же в	3	1
516	в своих	1	1
517	даже при	1	1
518	все еще	3	1
519	не знает	1	1
520	порой в	1	1
521	к его	1	1
522	таким же	6	1
523	приводит нас	4	1
524	где он	1	1
525	жизни и	1	1
526	а я	1	1
527	в конфликт	1	1
528	по поводу	1	1
529	героя как	1	1
530	они не	1	1
531	вот этот	2	1
532	который не	1	1
533	и вновь	1	1
