N	2gram	Tiupa_Narr_2	Komedia
168	это еще	1	2
169	к ней	3	2
170	по своей	3	2
171	и теперь	1	2
172	как будто	1	2
173	в области	2	2
174	а мы	1	2
175	ли это	1	2
176	в городе	1	2
177	же самое	1	2
178	для себя	3	2
179	с ее	1	2
180	как по	3	2
181	в себя	4	2
182	что у	2	2
183	времени и	4	2
184	в споре	1	2
185	собой и	1	2
186	и здесь	2	2
187	аналогии с	1	2
188	и во	1	2
189	в форме	5	2
190	социальной позиции	1	2
191	также в	1	2
192	еще не	2	2
193	время когда	1	2
194	даже если	1	2
195	именно на	1	2
196	в до	1	2
197	как человека	1	2
198	вернуться к	1	2
199	а то	2	2
200	вовсе не	2	2
201	в других	2	2
202	в финале	1	2
203	со стороны	6	2
204	даже не	1	2
205	до сих	1	2
206	хоть и	1	2
207	вслед за	6	2
208	и притом	1	2
209	то и	3	2
210	из наиболее	2	2
211	не может	8	2
212	вместе с	1	2
213	но не	3	2
214	к нему	1	2
215	сих пор	1	2
216	но это	2	2
217	или в	1	2
218	а к	3	2
219	как теперь	1	2
220	указания на	1	2
221	будто бы	1	2
222	только что	2	2
223	то что	8	2
224	для исследования	1	2
225	в свою	2	2
226	в действительности	1	2
227	где он	1	2
228	ее в	1	2
229	в своих	2	2
230	во всяком	1	2
231	все что	4	2
232	а между	1	1
233	самых общих	1	1
234	также и	1	1
235	все остальное	1	1
236	на самом	2	1
237	не что	1	1
238	тем же	1	1
239	между двумя	1	1
240	в зависимости	1	1
241	намек на	1	1
242	по его	2	1
243	одним из	1	1
244	той же	2	1
245	которым он	1	1
246	по мнению	1	1
247	о способах	1	1
248	на душе	1	1
249	ни у	1	1
250	что иное	1	1
251	местам и	1	1
252	чисто внешней	1	1
253	троянской войны	1	1
254	после первого	1	1
255	к началу	1	1
256	ему в	2	1
257	похожи на	1	1
258	зависимости от	1	1
259	первого и	1	1
260	как свой	1	1
261	в мире	4	1
262	и он	2	1
263	в ней	2	1
264	проявляется в	1	1
265	собой в	1	1
266	иное как	1	1
267	быть в	1	1
268	во всех	1	1
269	как у	4	1
270	он может	2	1
271	же она	2	1
272	не входит	1	1
273	не все	2	1
274	ответ на	5	1
275	очевидно что	1	1
276	поскольку в	1	1
277	которых уже	1	1
278	отнюдь не	4	1
279	мира в	4	1
280	с собой	1	1
281	в своем	6	1
282	когда он	1	1
283	не являются	2	1
284	его к	1	1
285	и к	6	1
286	более или	1	1
287	говорится в	1	1
288	может похвалиться	1	1
289	то в	1	1
290	за собой	1	1
291	всего лишь	6	1
292	что это	4	1
293	героя однако	1	1
294	так или	1	1
295	представляет собой	16	1
296	что же	1	1
297	свидетельствует об	1	1
298	бы не	1	1
299	только два	1	1
300	из этих	2	1
301	приводит к	1	1
302	только на	2	1
303	самую суть	1	1
304	роль в	2	1
305	поражение в	1	1
306	ее как	1	1
307	как он	2	1
308	претендует на	1	1
309	не могла	1	1
310	выступают не	1	1
311	бы от	1	1
312	было сделано	1	1
313	к миру	2	1
314	от которого	3	1
315	герои с	2	1
316	состоит в	12	1
317	возвращение к	1	1
318	сказал что	1	1
319	у читателя	1	1
320	нашего времени	1	1
321	не могли	1	1
322	чтобы в	2	1
323	из него	1	1
324	подобно тому	2	1
325	людей и	1	1
326	что она	2	1
327	что все	1	1
328	то чтобы	2	1
329	конечно в	1	1
330	об этом	4	1
331	выражение и	1	1
332	а его	1	1
333	то есть	9	1
334	зрения на	2	1
335	это было	1	1
336	обоих случаях	1	1
337	две другие	1	1
338	следует рассматривать	1	1
339	перед нами	4	1
340	должен был	2	1
341	начала и	2	1
342	после этого	1	1
343	в жизни	6	1
344	а с	2	1
345	соответствии с	3	1
346	к которым	1	1
347	в самую	2	1
348	как об	1	1
349	всю жизнь	1	1
350	и уже	4	1
351	которой он	3	1
352	птиц в	1	1
353	жизни но	1	1
354	с такой	1	1
355	слова и	1	1
356	в этих	1	1
357	в ходе	1	1
358	никаких оснований	1	1
359	женщин и	1	1
360	а как	3	1
361	никто не	1	1
362	от времени	1	1
363	в отличие	5	1
364	в которых	1	1
365	миф о	1	1
366	читателю то	1	1
367	стало быть	2	1
368	особое место	3	1
369	общественная активность	1	1
370	однако не	2	1
371	видно что	2	1
372	и более	2	1
373	и относительно	1	1
374	рамках этой	1	1
375	не была	1	1
376	чувствовала себя	1	1
377	всего его	1	1
378	тому что	3	1
379	высказывания в	1	1
380	между людьми	1	1
381	при всех	1	1
382	вплоть до	1	1
383	но они	1	1
384	в обоих	2	1
385	не по	1	1
386	того чтобы	3	1
387	чем не	1	1
388	что только	1	1
389	в тексте	8	1
390	персонажа в	1	1
391	и после	1	1
392	на мой	1	1
393	мы и	1	1
394	может показаться	1	1
395	от их	1	1
396	сомневаться в	1	1
397	и для	3	1
398	в специальном	1	1
399	к себе	7	1
400	не могут	1	1
401	еще одна	1	1
402	в безопасности	1	1
403	ярким примером	1	1
404	в театре	1	1
405	но при	4	1
406	это только	1	1
407	данном случае	6	1
408	особенно в	1	1
409	говорить о	2	1
410	и когда	3	1
411	по аналогии	1	1
412	можно было	2	1
413	далеком прошлом	2	1
414	те же	2	1
415	каждого из	1	1
416	участия в	2	1
417	когда в	1	1
418	своему происхождению	1	1
419	к первому	1	1
420	по ее	1	1
421	мира и	3	1
422	жизнь и	1	1
423	мира а	1	1
424	предположить что	1	1
425	с ним	4	1
426	свидетельствуют о	1	1
427	означает что	1	1
428	в каждой	2	1
429	о ней	3	1
430	о нем	3	1
431	упускать из	1	1
432	не означает	1	1
433	и что	2	1
434	утверждает что	1	1
435	все его	4	1
436	как было	2	1
437	главный герой	1	1
438	которые могут	1	1
439	это была	1	1
440	и своей	1	1
441	может и	1	1
442	наконец в	1	1
443	оказавшись на	1	1
444	которая как	1	1
445	в лице	1	1
446	в литературе	4	1
447	того что	6	1
448	в двух	1	1
449	дело с	2	1
450	за столом	2	1
451	всю ее	1	1
452	хотя бы	2	1
453	к их	1	1
454	течение всей	1	1
455	себя в	2	1
456	так что	1	1
457	в большинстве	1	1
458	ни одного	1	1
459	не принимает	1	1
460	в данной	1	1
461	в душе	2	1
462	на эту	1	1
463	которым в	1	1
464	в я	1	1
465	мир в	1	1
466	представить себе	3	1
467	яркий пример	1	1
468	о которой	3	1
469	может служить	2	1
470	не случайно	2	1
471	таково например	1	1
472	заметить что	1	1
473	не говорит	1	1
474	на том	3	1
475	разговоре с	2	1
476	для того	1	1
477	нам не	1	1
478	является их	1	1
479	границу между	1	1
480	или иначе	2	1
481	на этот	1	1
482	этого человека	1	1
483	говорить и	1	1
484	далеко не	5	1
485	в ряде	1	1
486	жизнь была	1	1
487	укрепления и	1	1
488	однако чтобы	1	1
489	к человеку	1	1
490	в соответствии	3	1
491	превращается в	2	1
492	его как	1	1
493	и достаточно	1	1
494	нуждаясь в	1	1
495	человек есть	1	1
496	о чем	2	1
497	большинстве случаев	1	1
498	из многочисленных	1	1
499	следовало бы	1	1
500	нет никаких	1	1
501	и она	1	1
502	в далеком	1	1
503	своей социальной	1	1
504	и потому	1	1
505	следует не	1	1
506	их за	1	1
507	перекликается с	2	1
508	что именно	1	1
509	в разговоре	1	1
510	только часть	1	1
511	к своему	2	1
512	что теперь	1	1
513	в данном	10	1
514	к жизни	1	1
515	мы узнаем	2	1
516	в той	5	1
517	тому как	2	1
518	в ответ	3	1
519	есть мера	1	1
520	как бы	6	1
521	а потом	2	1
522	герой в	1	1
523	в это	1	1
524	или хотя	1	1
525	с этой	3	1
526	о его	1	1
527	мой взгляд	1	1
528	к одной	1	1
529	бы в	2	1
530	еще более	1	1
531	но зато	2	1
532	каких-то людей	1	1
533	которым можно	1	1
534	обстоит дело	1	1
535	хотя в	1	1
536	бы на	2	1
537	в общем	1	1
538	к ее	1	1
539	вопрос как	1	1
540	бы с	2	1
541	и представляет	3	1
542	деревья и	1	1
543	не знает	1	1
544	сказать что	3	1
545	к его	3	1
546	было показано	1	1
547	автора в	2	1
548	именно к	1	1
549	словам а	1	1
550	ли он	1	1
551	время не	1	1
552	в каком	1	1
553	жизни и	4	1
554	гораздо более	1	1
555	как на	2	1
556	в таком	3	1
557	этой точки	1	1
558	они не	2	1
