N	2gram	Losev_Dial_3	Hudozhes
141	я не	6	2
142	этого термина	1	2
143	личности с	1	2
144	проявляет себя	1	2
145	и на	3	2
146	в чем	4	2
147	коем случае	3	2
148	но как	2	2
149	за пределы	3	2
150	сама по	4	2
151	в своем	3	2
152	это тоже	1	2
153	в себя	1	2
154	все эти	3	2
155	право на	1	2
156	но на	2	2
157	не как	1	2
158	в силу	3	2
159	наших глазах	1	2
160	этом мире	1	2
161	на этом	2	2
162	об этом	6	2
163	по себе	20	2
164	в них	5	2
165	несмотря на	2	2
166	жизни но	1	2
167	нас самих	1	2
168	от себя	4	2
169	и более	1	2
170	вовсе не	13	2
171	даже в	1	2
172	тому что	4	2
173	дело не	1	2
174	одна из	3	2
175	и притом	5	2
176	имеем дело	1	2
177	этих двух	1	2
178	оно не	6	2
179	для себя	2	2
180	на наших	1	2
181	и о	3	2
182	подобных случаях	1	2
183	здесь не	1	2
184	тем или	1	2
185	и сам	1	2
186	или в	2	2
187	с самим	1	2
188	в коем	3	2
189	о том	6	2
190	что каждый	1	2
191	я думаю	2	2
192	именно в	2	2
193	а именно	2	2
194	ни к	3	2
195	потребности и	1	2
196	тот или	2	2
197	с одной	3	2
198	есть в	3	2
199	одно из	5	2
200	никто не	2	2
201	и прежде	3	2
202	в одном	1	2
203	при всей	1	2
204	у него	2	2
205	случае не	3	2
206	для того	3	2
207	на почве	1	2
208	или иначе	2	2
209	себя и	2	2
210	нового времени	2	2
211	превращается в	6	2
212	одной стороны	3	2
213	мира в	1	2
214	в сторону	1	2
215	о себе	2	2
216	так же	4	2
217	и потому	2	2
218	из которых	3	2
219	другого я	1	2
220	так или	2	2
221	и по	2	2
222	для понимания	1	2
223	при условии	3	2
224	во всех	1	2
225	для такого	2	2
226	речь идет	1	2
227	мира и	3	2
228	собственно говоря	4	2
229	тем более	3	2
230	с ним	1	2
231	поскольку не	1	2
232	одной из	1	2
233	из этого	2	2
234	только о	3	2
235	может или	1	1
236	этого в	1	1
237	кто бы	1	1
238	говоря о	1	1
239	также и	2	1
240	в сфере	1	1
241	же как	2	1
242	именно эта	1	1
243	чтобы не	1	1
244	начинается с	1	1
245	реальность но	1	1
246	свою личность	2	1
247	и есть	16	1
248	то в	2	1
249	чего не	4	1
250	конечно с	1	1
251	можно лишь	1	1
252	вещей в	1	1
253	едва ли	1	1
254	в зависимости	2	1
255	уже по	2	1
256	миф это	1	1
257	той же	3	1
258	есть не	9	1
259	и себя	1	1
260	превратилась в	1	1
261	в сущности	10	1
262	что иное	6	1
263	а для	2	1
264	как я	2	1
265	никогда не	7	1
266	зависимости от	3	1
267	в каждой	1	1
268	не что	6	1
269	момент в	1	1
270	думаю что	1	1
271	начало и	2	1
272	не от	1	1
273	и помимо	1	1
274	на них	2	1
275	иное как	6	1
276	нечто в	1	1
277	бы то	2	1
278	что его	5	1
279	и мира	4	1
280	еще одним	1	1
281	нельзя а	1	1
282	отношения как	1	1
283	других а	1	1
284	что способно	1	1
285	одном и	1	1
286	более как	1	1
287	себе и	1	1
288	быть так	1	1
289	и будет	1	1
290	само же	1	1
291	или к	2	1
292	есть нарушение	7	1
293	до которого	1	1
294	когда у	1	1
295	отнюдь не	10	1
296	и я	3	1
297	в истории	4	1
298	это мир	1	1
299	мере в	3	1
300	внутри себя	1	1
301	о жизни	1	1
302	о разных	2	1
303	перед нами	3	1
304	глубже чем	1	1
305	силе и	1	1
306	от этого	1	1
307	только то	1	1
308	к чему	1	1
309	говорят о	1	1
310	из жизни	1	1
311	бы и	1	1
312	что это	12	1
313	то я	1	1
314	из этих	2	1
315	я сейчас	1	1
316	просто о	2	1
317	само оно	1	1
318	этого опыта	1	1
319	имеем в	1	1
320	во многих	1	1
321	на стадии	2	1
322	на то	3	1
323	исходит из	2	1
324	что она	9	1
325	все это	6	1
326	в реальной	1	1
327	при виде	1	1
328	зрения в	2	1
329	свою собственную	1	1
330	с нашим	1	1
331	мир как	8	1
332	у читателя	1	1
333	содержит в	1	1
334	бытия это	1	1
335	и предполагает	1	1
336	подобно тому	4	1
337	его можно	1	1
338	или иных	1	1
339	именно это	1	1
340	по его	1	1
341	объект и	2	1
342	то ни	1	1
343	что все	14	1
344	в совершенно	1	1
345	не сможет	1	1
346	бы быть	2	1
347	сознание не	1	1
348	не с	1	1
349	все их	1	1
350	а как	1	1
351	это было	3	1
352	и логические	1	1
353	платона и	1	1
354	было бы	5	1
355	и где	2	1
356	он ни	1	1
357	и дает	1	1
358	весь мир	1	1
359	только лишь	1	1
360	нет в	1	1
361	мира где	2	1
362	как об	1	1
363	зрения или	1	1
364	он и	3	1
365	в чистом	1	1
366	и становится	1	1
367	от своего	2	1
368	в такой	1	1
369	и без	3	1
370	может зависеть	1	1
371	в котором	1	1
372	которое должно	1	1
373	все и	1	1
374	как совокупность	1	1
375	оно живет	1	1
376	в условиях	2	1
377	от его	2	1
378	и другого	1	1
379	существования или	1	1
380	друг другу	1	1
381	по крайней	5	1
382	чем собственно	3	1
383	в историческом	1	1
384	нас к	2	1
385	то с	1	1
386	чистом виде	1	1
387	с которой	2	1
388	виду что	1	1
389	исторического бытия	1	1
390	но для	2	1
391	или жизнь	1	1
392	не имеет	11	1
393	на котором	2	1
394	что такое	21	1
395	не сводима	1	1
396	позволило бы	1	1
397	когда они	1	1
398	в систему	1	1
399	пусть он	1	1
400	иметь в	2	1
401	но только	4	1
402	себе самом	1	1
403	каждый из	1	1
404	того и	2	1
405	казалось бы	1	1
406	только и	2	1
407	в самой	1	1
408	не говорит	3	1
409	и является	2	1
410	связи с	1	1
411	ничто не	2	1
412	в центр	1	1
413	из того	2	1
414	действительно существует	1	1
415	входят в	1	1
416	и делает	1	1
417	в каком	3	1
418	этот закон	1	1
419	только мы	1	1
420	и здесь	2	1
421	все то	1	1
422	куда же	2	1
423	когда мы	2	1
424	с логической	1	1
425	сравнении с	3	1
426	предметов в	1	1
427	в своего	1	1
428	военных действий	1	1
429	восприятия но	1	1
430	говорит о	4	1
431	должен быть	1	1
432	из всего	1	1
433	как мы	2	1
434	точно так	2	1
435	меня в	2	1
436	и служит	1	1
437	только при	1	1
438	в особенности	7	1
439	человеческого сознания	1	1
440	то время	4	1
441	вопрос что	1	1
442	где подлинная	1	1
443	условии что	2	1
444	как с	2	1
445	человеческая жизнь	1	1
446	и совершенно	1	1
447	не содержит	2	1
448	можно только	4	1
449	разного рода	2	1
450	строго говоря	1	1
451	для этого	2	1
452	быть или	2	1
453	о ней	2	1
454	жизни не	1	1
455	возможна только	1	1
456	и поэтому	1	1
457	внимание на	1	1
458	мира а	1	1
459	и который	1	1
460	но говорят	1	1
461	от всего	6	1
462	объекта или	1	1
463	нее нет	1	1
464	по типу	1	1
465	эти два	1	1
466	ибо и	3	1
467	мира я	1	1
468	крайней мере	5	1
469	в другой	1	1
470	если он	1	1
471	в него	1	1
472	такого объекта	1	1
473	и мир	1	1
474	существует не	1	1
475	с той	1	1
476	но с	1	1
477	могут обладать	1	1
478	тот же	1	1
479	природой и	1	1
480	такое же	1	1
481	никак нельзя	1	1
482	или же	3	1
483	мира как	1	1
484	или его	1	1
485	на мир	1	1
486	и жизни	6	1
487	со всеми	2	1
488	мир уже	1	1
489	так что	8	1
490	от одной	1	1
491	же и	2	1
492	же оно	1	1
493	если мы	1	1
494	ничего нельзя	2	1
495	всем его	1	1
496	пусть это	1	1
497	то и	3	1
498	на свое	1	1
499	говорится и	1	1
500	я люблю	1	1
501	из них	3	1
502	но от	1	1
503	к картине	1	1
504	представить себе	1	1
505	ведь это	2	1
506	мы находим	1	1
507	представлений о	1	1
508	у нее	1	1
509	и живые	1	1
510	так как	6	1
511	и от	3	1
512	тому же	2	1
513	в такое	1	1
514	к ним	1	1
515	бытия и	2	1
516	как такового	1	1
517	не просто	18	1
518	образом что	1	1
519	не было	3	1
520	личность и	2	1
521	границы и	3	1
522	чему не	1	1
523	и даже	13	1
524	точек зрения	1	1
525	но одно	1	1
526	значений и	1	1
527	еще и	2	1
528	наконец в	1	1
529	души и	2	1
530	перед ним	1	1
531	и души	1	1
532	что не	5	1
533	не мыслится	1	1
534	который от	1	1
535	что для	5	1
536	и пр	6	1
537	с моей	2	1
538	человека но	1	1
539	не сама	1	1
540	стремится к	1	1
541	зависит от	2	1
542	и картины	1	1
543	не всегда	1	1
544	что из	1	1
545	его как	3	1
546	в связи	1	1
547	нет никаких	2	1
548	свести к	1	1
549	только к	2	1
550	вместе с	1	1
551	я уже	7	1
552	в одной	3	1
553	от кого	1	1
554	свой опыт	1	1
555	или сил	1	1
556	ни от	4	1
557	не могут	4	1
558	обратил внимание	1	1
559	и объект	3	1
560	в область	1	1
561	истории не	2	1
562	тому как	4	1
563	да и	1	1
564	гоголевский хома	1	1
565	мыслится как	1	1
566	быть не	2	1
567	в это	1	1
568	с этой	5	1
569	к понятию	1	1
570	и формы	2	1
571	личность как	2	1
572	все же	3	1
573	в некий	1	1
574	вы говорите	1	1
575	о мире	1	1
576	при всем	4	1
577	тех или	2	1
578	если не	3	1
579	в результате	1	1
580	хома брут	1	1
581	о котором	1	1
582	больше и	1	1
583	себя самого	2	1
584	для нас	2	1
585	от него	1	1
586	это может	1	1
587	этим законам	2	1
588	здесь именно	2	1
589	из своего	1	1
590	бы в	2	1
591	не более	1	1
592	не будучи	1	1
593	предмета и	1	1
594	ни было	1	1
595	же в	2	1
596	но если	6	1
597	на части	1	1
598	но всегда	1	1
599	быть и	3	1
600	не есть	54	1
601	себе никакого	1	1
602	нами не	1	1
603	становления и	1	1
604	может и	2	1
605	как ряд	1	1
606	это на	1	1
607	не сами	1	1
608	одновременно и	1	1
609	в сравнении	3	1
610	всего в	1	1
611	просто не	1	1
612	жизни и	5	1
613	ее в	2	1
614	в своих	2	1
615	узкое и	1	1
616	все что	3	1
617	этой точки	2	1
618	они не	2	1
619	которая не	1	1
