N	2gram	Losev_Dial_2	KulturaY
271	уже из	1	2
272	того как	2	2
273	но что	7	2
274	взглянуть на	1	2
275	образом в	1	2
276	и далее	1	2
277	должны быть	3	2
278	оно не	1	2
279	поставить вопрос	1	2
280	иметь в	2	2
281	говоря уже	2	2
282	и всякой	1	2
283	что у	2	2
284	когда в	1	2
285	именно этот	1	2
286	это только	3	2
287	по сравнению	1	2
288	мы в	2	2
289	и вообще	6	2
290	все дело	1	2
291	говорим о	1	2
292	одного из	1	2
293	как у	1	2
294	к нему	4	2
295	нуждается в	3	2
296	разве не	1	2
297	а именно	5	2
298	тех пор	3	2
299	большею частью	2	2
300	мне кажется	1	2
301	с ними	2	2
302	их не	1	2
303	с одной	2	2
304	же и	9	2
305	конечно не	6	2
306	составные элементы	1	2
307	а это	1	2
308	проще всего	1	2
309	в целях	3	2
310	даже и	1	2
311	никогда не	9	2
312	и даже	14	2
313	ли это	1	2
314	сюда же	1	2
315	еще и	1	2
316	в живом	1	2
317	превращается в	1	2
318	смысла и	2	2
319	не на	2	2
320	и следовательно	5	2
321	заставить себя	1	2
322	в частности	2	2
323	на который	2	2
324	ни на	2	2
325	с первого	2	2
326	представить себе	1	2
327	мы говорим	3	2
328	который мы	1	2
329	в той	3	2
330	как будто	7	2
331	с этой	1	2
332	протеста против	1	2
333	и от	3	2
334	сознания и	5	2
335	о котором	3	2
336	то не	3	2
337	и все	12	2
338	мы должны	2	2
339	но зато	1	2
340	будто бы	3	2
341	все они	1	2
342	не говоря	2	2
343	только как	3	2
344	или иного	1	2
345	в свое	1	2
346	себе не	3	2
347	в своих	2	2
348	это в	1	2
349	так но	1	1
350	несколько десятков	1	1
351	мы к	1	1
352	сам по	3	1
353	категорию в	1	1
354	он может	2	1
355	мере в	2	1
356	этих примерах	1	1
357	показать что	1	1
358	в котором	1	1
359	но важно	1	1
360	ведь и	1	1
361	однако время	1	1
362	по его	1	1
363	есть не	7	1
364	по европе	1	1
365	бы уже	1	1
366	выбор между	1	1
367	мы не	1	1
368	на эти	1	1
369	есть нечто	8	1
370	время что	1	1
371	время как	7	1
372	что иное	3	1
373	на тему	1	1
374	тысячу раз	1	1
375	е как	1	1
376	один пример	1	1
377	поэзии где	1	1
378	мы и	1	1
379	самый термин	1	1
380	и он	1	1
381	в обычной	1	1
382	и характере	1	1
383	следовательно в	2	1
384	и говорить	2	1
385	я имею	1	1
386	мог бы	1	1
387	он был	1	1
388	на них	1	1
389	иное как	3	1
390	это действительно	1	1
391	время в	1	1
392	бы то	1	1
393	дают нам	1	1
394	нейтральное к	1	1
395	как таковая	1	1
396	не без	1	1
397	сказать и	1	1
398	но как	5	1
399	есть своя	1	1
400	явлений и	2	1
401	свою жизнь	1	1
402	только тогда	7	1
403	есть по	1	1
404	в общем	2	1
405	себе и	3	1
406	нет и	1	1
407	сама по	7	1
408	к сожалению	2	1
409	так что	7	1
410	меньше всего	1	1
411	идет о	1	1
412	независимо от	4	1
413	общего с	1	1
414	что именно	1	1
415	же по	1	1
416	довольно легко	1	1
417	мы также	1	1
418	такова же	1	1
419	если есть	1	1
420	кроме того	3	1
421	бы я	1	1
422	и как	10	1
423	что по	2	1
424	не делать	1	1
425	до тех	1	1
426	и к	7	1
427	несравненно более	1	1
428	в каком-то	4	1
429	не мне	1	1
430	не очень	2	1
431	то в	1	1
432	себе как	3	1
433	в которой	2	1
434	мы получаем	2	1
435	в целом	1	1
436	сказать о	1	1
437	за это	1	1
438	из этих	1	1
439	во многих	1	1
440	сущности и	1	1
441	но без	3	1
442	в последнее	1	1
443	бы только	2	1
444	примеры из	1	1
445	в себе	15	1
446	но он	4	1
447	другом случае	1	1
448	тому же	1	1
449	но ведь	2	1
450	как принцип	1	1
451	не могла	1	1
452	или быть	1	1
453	как оно	1	1
454	а скорее	1	1
455	все те	1	1
456	что же?	1	1
457	мы можем	1	1
458	не значит	3	1
459	из сферы	1	1
460	не нуждаются	1	1
461	в принципе	1	1
462	силу своей	2	1
463	вообще не	1	1
464	быть без	2	1
465	это по-видимому	1	1
466	смысле как	1	1
467	но дело	1	1
468	именно это	1	1
469	языком в	1	1
470	тому чтобы	1	1
471	в каждом	2	1
472	больше всего	1	1
473	то ни	1	1
474	не будет	2	1
475	даны как	1	1
476	превращается уже	1	1
477	тут надо	1	1
478	на почве	1	1
479	известно что	1	1
480	уж не	1	1
481	он все	1	1
482	здесь нет	1	1
483	бы совершенно	1	1
484	и творчества	1	1
485	одному из	1	1
486	далеко не	1	1
487	и уже	3	1
488	и вне	1	1
489	представляет себе	1	1
490	потому и	1	1
491	и становится	1	1
492	но я	3	1
493	но до	1	1
494	и при	2	1
495	и идей	1	1
496	же это	4	1
497	на месте	1	1
498	просто в	1	1
499	их значения	1	1
500	еще с	1	1
501	далее в	2	1
502	доказательством этого	1	1
503	не раз	2	1
504	и новые	1	1
505	в одном	4	1
506	творчества и	1	1
507	нам в	1	1
508	быть может	1	1
509	сами же	1	1
510	их в	2	1
511	том и	1	1
512	вещей и	3	1
513	что этот	3	1
514	только может	1	1
515	формы как	1	1
516	даже в	3	1
517	тому что	2	1
518	и живые	1	1
519	у вас	1	1
520	что есть	2	1
521	случае в	1	1
522	вещи не	1	1
523	невозможно сказать	1	1
524	виду что	2	1
525	деле это	1	1
526	самого начала	2	1
527	тогда когда	6	1
528	одна из	1	1
529	свою силу	1	1
530	что раз	1	1
531	виду не	1	1
532	и когда	4	1
533	или больше	1	1
534	его есть	1	1
535	до сих	2	1
536	к такому	1	1
537	самого по	1	1
538	значение этого	1	1
539	а сама	1	1
540	эта сторона	1	1
541	поэтическое произведение	2	1
542	оно есть	3	1
543	действительно в	2	1
544	во всем	1	1
545	ему и	1	1
546	ее можно	1	1
547	хочет быть	3	1
548	так то	1	1
549	не нуждается	4	1
550	не знали	1	1
551	представлять себе	2	1
552	в стиле	1	1
553	свое собственное	1	1
554	что поэзия	5	1
555	когда мы	3	1
556	как только	3	1
557	наоборот в	1	1
558	мысли о	1	1
559	не есть	47	1
560	наконец что	1	1
561	если же	1	1
562	всегда в	1	1
563	в театре	1	1
564	элементы в	1	1
565	ни даже	1	1
566	не забудем	1	1
567	у достоевского	1	1
568	даже самые	1	1
569	смысле что	3	1
570	это время	3	1
571	с ее	2	1
572	без всякого	4	1
573	в ее	4	1
574	где и	1	1
575	уже с	1	1
576	только то	4	1
577	с самого	2	1
578	то время	4	1
579	понятия и	1	1
580	это путь	1	1
581	примеров можно	1	1
582	смысле но	1	1
583	слова а	1	1
584	например о	1	1
585	то как	3	1
586	принять во	3	1
587	надо быть	1	1
588	это вовсе	2	1
589	здесь как	1	1
590	и которые	1	1
591	своей универсальности	1	1
592	и прочих	2	1
593	во многом	1	1
594	не дают	1	1
595	подойти к	1	1
596	это мы	2	1
597	а все	1	1
598	понятно что	2	1
599	составные части	1	1
600	содержание которое	1	1
601	по линии	2	1
602	против этого	1	1
603	из основных	1	1
604	это мне	1	1
605	до полной	1	1
606	и возможно	1	1
607	это я	2	1
608	о том	5	1
609	таков например	1	1
610	внимание на	1	1
611	почему же	1	1
612	не стоит	1	1
613	и просто	1	1
614	все его	3	1
615	пор пока	1	1
616	в чем	3	1
617	нас в	1	1
618	тем или	2	1
619	область где	1	1
620	от них	1	1
621	различие в	1	1
622	отличается тем	1	1
623	я думаю	1	1
624	а потому	2	1
625	оно или	2	1
626	от обстоятельств	1	1
627	глаза на	1	1
628	мы уже	8	1
629	может иметь	3	1
630	возможен в	3	1
631	значит что	12	1
632	что здесь	2	1
633	вещи которые	1	1
634	но с	1	1
635	д и	2	1
636	оно и	1	1
637	обе эти	1	1
638	идет по	1	1
639	в какой	2	1
640	очень много	1	1
641	одних и	1	1
642	и оба	1	1
643	именно на	1	1
644	с какой	1	1
645	выражения т	1	1
646	можно на	2	1
647	ни одного	1	1
648	в расчет	1	1
649	в поэзии	7	1
650	хочу сказать	1	1
651	в виде	2	1
652	трудно убедиться	1	1
653	д не	2	1
654	и наше	1	1
655	убедиться в	2	1
656	или даже	1	1
657	уже внутри	1	1
658	его и	1	1
659	превращаются в	1	1
660	забудем что	1	1
661	одно из	4	1
662	и их	3	1
663	ли сказать	1	1
664	ведь это	3	1
665	мы находим	3	1
666	сами по	3	1
667	у нее	1	1
668	для меня	1	1
669	к ним	1	1
670	не хотел	1	1
671	в других	1	1
672	и только	4	1
673	уже сама	2	1
674	реальных вещей	2	1
675	или иной	1	1
676	дают в	1	1
677	так не	1	1
678	и понятно	1	1
679	основной вывод	1	1
680	стороны эта	1	1
681	сказать несколько	1	1
682	в каких	2	1
683	я был	2	1
684	не потому	6	1
685	и прежде	2	1
686	несколько примеров	1	1
687	представляет собою	1	1
688	нас совершенно	1	1
689	и др	1	1
690	от обычного	1	1
691	новые и	2	1
692	каком смысле	1	1
693	от другого	1	1
694	одной стороны	1	1
695	и опять	1	1
696	где эти	1	1
697	и непосредственно	1	1
698	спасение в	1	1
699	жизнь в	2	1
700	человек в	1	1
701	и я	2	1
702	во внимание	3	1
703	пр и	1	1
704	с которым	1	1
705	в одно	5	1
706	есть одно	1	1
707	между собою	3	1
708	все более	1	1
709	наравне с	1	1
710	этом совершенно	1	1
711	я уже	2	1
712	поэтому если	2	1
713	что первая	1	1
714	по своему	5	1
715	слишком много	1	1
716	не был	1	1
717	сравнению с	1	1
718	которые являются	1	1
719	только она	1	1
720	с тех	2	1
721	когда он	1	1
722	как нельзя	2	1
723	и такие	1	1
724	в очень	2	1
725	ему более	1	1
726	том смысле	4	1
727	к чему	1	1
728	и идеи	2	1
729	она есть	9	1
730	одно общее	1	1
731	в это	3	1
732	нам еще	1	1
733	еще раз	1	1
734	более и	2	1
735	несколько слов	1	1
736	быть и	4	1
737	сих пор	2	1
738	это выражение	1	1
739	из ряда	1	1
740	которые были	2	1
741	тех или	2	1
742	целей и	1	1
743	до чего	1	1
744	и часто	2	1
745	тем и	1	1
746	на сцену	2	1
747	выше не	1	1
748	это как	3	1
749	здесь я	1	1
750	в голову	1	1
751	везде и	1	1
752	как эта	1	1
753	лишь как	1	1
754	тем более	1	1
755	где ее	1	1
756	не должен	1	1
757	только что	5	1
758	тех слов	1	1
759	тут мы	2	1
760	в этих	3	1
761	я в	1	1
762	или не	2	1
763	нет никаких	1	1
764	не предполагает	1	1
765	е в	3	1
766	может и	2	1
767	это все	2	1
768	время так	1	1
769	узком и	1	1
770	сколько угодно	1	1
771	его будет	1	1
772	г время	1	1
773	не что	3	1
774	точнейшим образом	1	1
775	который не	1	1
776	или иным	2	1
777	д в	1	1
778	но эти	1	1
779	самых простых	1	1
780	в искусстве	2	1
781	мысли не	1	1
782	как на	1	1
783	они не	3	1
