N	2gram	Propp_Isto_5	Mirosoze
139	также и	1	2
140	проникает в	1	2
141	а как	2	2
142	он знает	1	2
143	вопрос о	2	2
144	время как	1	2
145	в виду	1	2
146	по отношению	2	2
147	себе и	1	2
148	а две	1	2
149	человек может	1	2
150	относится к	1	2
151	в истории	4	2
152	т е	16	2
153	как в	6	2
154	почувствовал что	1	2
155	все же	10	2
156	и как	3	2
157	и к	1	2
158	от этого	4	2
159	так человек	1	2
160	за собой	1	2
161	и у	1	2
162	под ним	1	2
163	он в	1	2
164	все эти	8	2
165	приводит к	1	2
166	только один	3	2
167	пройти через	1	2
168	если бы	2	2
169	приходят к	1	2
170	он ни	1	2
171	с ней	2	2
172	него и	5	2
173	этом он	1	2
174	входит в	5	2
175	и мы	2	2
176	свою противоположность	2	2
177	в ином	3	2
178	которую он	1	2
179	прийти к	2	2
180	место в	1	2
181	оказывается что	2	2
182	от его	1	2
183	сих пор	2	2
184	и жизнь	1	2
185	он живет	3	2
186	мир он	1	2
187	с которой	1	2
188	в то	3	2
189	в иное	5	2
190	в основе	1	2
191	того чтобы	3	2
192	в каком	1	2
193	могут быть	6	2
194	его с	1	2
195	как для	1	2
196	в наше	2	2
197	должен быть	2	2
198	смысле в	1	2
199	на помощь	1	2
200	и от	1	2
201	то время	1	2
202	и что	8	2
203	рассудка и	1	2
204	живет в	5	2
205	еще в	2	2
206	с ним	4	2
207	о нем	3	2
208	о том	7	2
209	быть человек	1	2
210	легенде о	1	2
211	и она	3	2
212	же можно	4	2
213	мы видим	8	2
214	пишет он	1	2
215	жизни и	2	2
216	никто не	3	2
217	ведь это	1	2
218	нет никаких	1	2
219	отношению к	2	2
220	как будто	1	2
221	для того	3	2
222	во власти	2	2
223	до сих	2	2
224	мы еще	1	2
225	связано с	5	2
226	нужно искать	1	2
227	о чем	2	2
228	от мира	1	2
229	новый момент	1	2
230	с началом	1	2
231	этот случай	3	2
232	по своему	1	2
233	потому ли	2	2
234	как бы	2	2
235	том смысле	1	2
236	быть не	1	2
237	в более	3	2
238	и для	2	2
239	в христианстве	1	2
240	бы в	1	2
241	уже нет	1	2
242	в свою	3	2
243	сказать что	2	2
244	у которых	2	2
245	к этой	1	2
246	к этому	2	2
247	все что	1	2
248	началось с	1	1
249	себя как	1	1
250	ту же	2	1
251	также что	3	1
252	и т	20	1
253	более глубокую	1	1
254	по отдельным	1	1
255	на самом	1	1
256	знает о	1	1
257	переход от	1	1
258	между двумя	1	1
259	освободить себя	1	1
260	она все	1	1
261	но те	1	1
262	в зависимости	1	1
263	мы имеем	14	1
264	мы не	5	1
265	ни у	1	1
266	есть царство	2	1
267	не вполне	1	1
268	я не	1	1
269	ему в	3	1
270	то это	3	1
271	зависимости от	1	1
272	может ее	1	1
273	еще не	8	1
274	за это	1	1
275	во всех	2	1
276	не без	1	1
277	то мы	1	1
278	одним словом	1	1
279	самом деле	2	1
280	и всякий	1	1
281	тех же	2	1
282	если в	3	1
283	и действительно	5	1
284	иногда и	1	1
285	отличие от	1	1
286	что они	1	1
287	как говорит	1	1
288	что во	2	1
289	в одной	1	1
290	его на	4	1
291	как к	1	1
292	в иную	1	1
293	он потряс	1	1
294	говорит что	1	1
295	его к	3	1
296	его тайну	1	1
297	над собой	1	1
298	в противоположность	1	1
299	он дал	1	1
300	в греции	3	1
301	переходит на	1	1
302	роль в	2	1
303	интересно что	1	1
304	во многих	1	1
305	как совершенно	1	1
306	они идут	1	1
307	видел в	1	1
308	ключ к	1	1
309	всех этих	1	1
310	в силу	1	1
311	есть один	1	1
312	из него	2	1
313	момент когда	1	1
314	который с	1	1
315	человек а	1	1
316	в состоянии	1	1
317	и характер	1	1
318	они должны	1	1
319	из самой	1	1
320	первый и	1	1
321	к превращению	1	1
322	знает что	1	1
323	это было	2	1
324	центральное место	1	1
325	чтобы узнать	1	1
326	после этого	2	1
327	ставят проблемы	1	1
328	выходя из	1	1
329	которым он	1	1
330	а что	1	1
331	которой он	2	1
332	одна и	1	1
333	очень важное	1	1
334	хотя в	1	1
335	смысл и	1	1
336	в царстве	1	1
337	же я	1	1
338	лучше всего	1	1
339	этим связана	1	1
340	одно дело	1	1
341	во время	7	1
342	к тем	1	1
343	почти нет	1	1
344	что такое	1	1
345	можно найти	2	1
346	там есть	1	1
347	в преисподнюю	4	1
348	нем было	1	1
349	она в	1	1
350	это верно	1	1
351	в отличие	1	1
352	стоит в	1	1
353	не путем	1	1
354	должны были	1	1
355	и эти	1	1
356	на небо	6	1
357	и более	1	1
358	войти в	1	1
359	происходит от	1	1
360	вовсе не	2	1
361	в землю	2	1
362	в пламени	1	1
363	не менее	4	1
364	а иногда	1	1
365	в русской	3	1
366	этими двумя	1	1
367	он еще	1	1
368	когда они	2	1
369	в самых	1	1
370	двумя мирами	1	1
371	не могло	1	1
372	так много	1	1
373	человека за	1	1
374	находятся в	1	1
375	и такой	1	1
376	многих отношениях	1	1
377	во всем	2	1
378	мире и	1	1
379	же он	1	1
380	других он	1	1
381	не потому	2	1
382	не знали	1	1
383	и оно	1	1
384	к себе	1	1
385	вокруг него	1	1
386	как человек	3	1
387	все еще	4	1
388	оно не	1	1
389	связывает его	1	1
390	приходит к	1	1
391	и о	1	1
392	эта вера	2	1
393	и оттуда	1	1
394	город и	1	1
395	на нем	1	1
396	можно сделать	1	1
397	и этим	2	1
398	на той	1	1
399	в пределах	4	1
400	так в	2	1
401	и сам	2	1
402	в образе	5	1
403	быть отнесена	1	1
404	те которых	1	1
405	и освобождение	1	1
406	и даже	1	1
407	означает что	2	1
408	об этом	2	1
409	с человеком	1	1
410	находится в	2	1
411	но одно	1	1
412	сам был	1	1
413	одного из	1	1
414	доходит до	1	1
415	от них	2	1
416	этот момент	1	1
417	во всей	1	1
418	не видел	1	1
419	восходит к	1	1
420	и только	1	1
421	в другой	3	1
422	это лишь	1	1
423	также в	1	1
424	снять с	1	1
425	и наконец	1	1
426	мы уже	4	1
427	переносится на	1	1
428	быть названа	1	1
429	на которой	2	1
430	ее уже	1	1
431	мы читаем	1	1
432	характерна для	1	1
433	одной из	1	1
434	традиции в	1	1
435	ли он	2	1
436	проникнуть в	1	1
437	и быть	2	1
438	же этот	1	1
439	то он	1	1
440	что как	1	1
441	и ее	1	1
442	о пути	1	1
443	собой он	1	1
444	небо под	1	1
445	в эти	1	1
446	так что	2	1
447	же и	1	1
448	то и	1	1
449	в нашей	1	1
450	ответ на	1	1
451	его и	2	1
452	ином мире	2	1
453	него нет	1	1
454	не сам	1	1
455	себе в	1	1
456	но нет	1	1
457	всяком случае	1	1
458	мир так	1	1
459	что она	1	1
460	на одном	2	1
461	в одном	1	1
462	это нужно	1	1
463	ее не	1	1
464	него это	1	1
465	он великий	1	1
466	в мою	1	1
467	к солнцу	1	1
468	связан с	2	1
469	не были	1	1
470	не связано	1	1
471	и из	3	1
472	как у	2	1
473	и русская	1	1
474	а именно	4	1
475	уходит в	1	1
476	мира это	1	1
477	были в	1	1
478	и др	3	1
479	или о	1	1
480	что не	1	1
481	говорит о	2	1
482	в огненную	1	1
483	отлетел от	1	1
484	а на	2	1
485	попал в	2	1
486	эта стихия	1	1
487	огонь а	1	1
488	если не	4	1
489	но оно	3	1
490	в частности	7	1
491	исходит от	1	1
492	к его	2	1
493	отразилось в	1	1
494	в европе	3	1
495	над ним	3	1
496	мы опять	3	1
497	знать что	1	1
498	в течение	2	1
499	наряду с	4	1
500	и мировой	1	1
501	есть на	2	1
502	к образу	1	1
503	для души	1	1
504	бросается в	2	1
505	в это	2	1
506	многие другие	1	1
507	является для	1	1
508	то царство	1	1
509	что мы	2	1
510	под собой	1	1
511	только для	1	1
512	но это	7	1
513	новым человеком	1	1
514	под влиянием	2	1
515	трудно бывает	1	1
516	только одна	1	1
517	и часто	1	1
518	перед собой	1	1
519	не отрицает	1	1
520	его нет	1	1
521	это он	1	1
522	но когда	3	1
523	особого рода	1	1
524	целый ряд	1	1
525	из себя	4	1
526	не найдут	1	1
527	или нет	1	1
528	с небесной	1	1
529	не знающие	1	1
530	как живой	1	1
531	он от	1	1
532	своего народа	1	1
533	к ее	1	1
534	еще ничего	1	1
535	он же	2	1
536	обычно не	1	1
537	бог в	2	1
538	остается на	1	1
539	та же	1	1
540	на это	1	1
541	время он	1	1
542	можно назвать	1	1
543	в искусстве	1	1
544	это тем	1	1
545	в своих	1	1
546	так же	5	1
547	во всяком	1	1
548	они не	3	1
