N	2gram	Trubetskoy_1	Problemy
176	есть и	2	3
177	а между	5	2
178	ту же	1	2
179	отношения к	2	2
180	положение в	1	2
181	тем же	1	2
182	не во	1	2
183	и о	2	2
184	вопрос о	5	2
185	на себя	2	2
186	бы ни	2	2
187	от друга	2	2
188	то это	3	2
189	себе что	1	2
190	с большим	1	2
191	и говорить	1	2
192	всем этим	2	2
193	этих случаях	1	2
194	друг к	1	2
195	в сторону	1	2
196	друг от	2	2
197	с этим	2	2
198	которому оно	1	2
199	целый ряд	2	2
200	и как	3	2
201	что это	3	2
202	бы не	1	2
203	из этих	3	2
204	им в	1	2
205	но на	1	2
206	на одну	1	2
207	на том	3	2
208	но все	1	2
209	об этом	1	2
210	из них	3	2
211	к другу	1	2
212	входит в	1	2
213	которая как	1	2
214	на почве	2	2
215	он есть	1	2
216	ни в	2	2
217	для чего	1	2
218	том что	9	2
219	и при	6	2
220	что такое	2	2
221	в такой	1	2
222	в которых	1	2
223	его лежит	1	2
224	и другого	1	2
225	и то	4	2
226	дело в	1	2
227	одна из	3	2
228	на себе	1	2
229	и всегда	1	2
230	и без	1	2
231	тем не	1	2
232	и является	2	2
233	а лишь	4	2
234	что на	1	2
235	отличается от	2	2
236	должны быть	1	2
237	указывает на	2	2
238	здесь мы	1	2
239	чудо и	1	2
240	для себя	2	2
241	в конце	3	2
242	всего этого	1	2
243	без всякого	1	2
244	настоящее время	2	2
245	что у	1	2
246	что может	3	2
247	для этого	3	2
248	не был	1	2
249	его жизни	1	2
250	от них	1	2
251	переходит в	1	2
252	и следует	1	2
253	того что	3	2
254	быть и	2	2
255	конечно не	5	2
256	если мы	1	2
257	то и	1	2
258	а то	1	2
259	не удастся	1	2
260	его и	2	2
261	мы можем	2	2
262	оно является	1	2
263	как же	1	2
264	а с	2	2
265	что не	1	2
266	превращается в	1	2
267	в руках	1	2
268	они могут	1	2
269	так же	2	2
270	по своему	1	2
271	человек с	1	2
272	чтобы сделать	1	2
273	этого слова	1	2
274	своей жизни	1	2
275	между собой	5	2
276	сознании и	1	2
277	себе еще	1	2
278	то будет	1	2
279	слова но	1	2
280	себя на	2	2
281	в настоящее	2	2
282	человек и	1	2
283	для нас	2	2
284	конце концов	3	2
285	хотя бы	5	2
286	ни было	1	2
287	отношении к	2	2
288	не есть	3	2
289	с ними	1	2
290	была бы	1	2
291	себе но	1	2
292	ее в	2	2
293	в своих	6	2
294	в таком	2	2
295	во всяком	9	2
296	на самом	6	1
297	он может	1	1
298	это и	1	1
299	смотрит на	1	1
300	и есть	2	1
301	всякое иное	1	1
302	видеть в	2	1
303	их и	1	1
304	есть не	1	1
305	к народу	3	1
306	для достижения	1	1
307	же как	1	1
308	неизбежно приводит	1	1
309	смысл ее	1	1
310	он как	1	1
311	такое положение	1	1
312	но она	2	1
313	самом и	1	1
314	и тем	2	1
315	их к	2	1
316	а другие	1	1
317	на них	1	1
318	это направление	1	1
319	дело у	1	1
320	бы то	4	1
321	вполне и	2	1
322	а следовательно	3	1
323	но как	1	1
324	точка зрения	1	1
325	силы и	1	1
326	если в	6	1
327	в общем	1	1
328	нет и	1	1
329	в собственном	1	1
330	идет о	1	1
331	каждая из	1	1
332	что действительно	2	1
333	которой они	1	1
334	было только	1	1
335	не удалось	1	1
336	с европейским	1	1
337	вот на	1	1
338	к чему	2	1
339	благодаря этому	2	1
340	степени и	1	1
341	в этой	4	1
342	другом случае	2	1
343	иначе и	1	1
344	не могла	1	1
345	все они	3	1
346	и если	7	1
347	вообще не	1	1
348	а скорее	1	1
349	одному из	2	1
350	эта последняя	1	1
351	когда сходятся	1	1
352	он должен	5	1
353	не к	2	1
354	собой не	1	1
355	в корне	4	1
356	что ни	1	1
357	и по	3	1
358	чтобы их	2	1
359	его можно	1	1
360	но дело	1	1
361	значительной степени	1	1
362	не следует	1	1
363	то ни	4	1
364	что все	3	1
365	в мире	4	1
366	об этой	1	1
367	себя не	1	1
368	говорить не	1	1
369	с другими	1	1
370	друг другу	2	1
371	и мы	1	1
372	ведь в	2	1
373	может стремиться	1	1
374	таковы что	1	1
375	из нее	1	1
376	не могущее	1	1
377	это положение	1	1
378	все равно	1	1
379	в ее	1	1
380	не всегда	1	1
381	несмотря на	3	1
382	и тогда	2	1
383	остается в	2	1
384	нет ибо	1	1
385	другом как	1	1
386	к мысли	1	1
387	от своего	1	1
388	последняя может	1	1
389	это только	2	1
390	бы привести	1	1
391	что вся	1	1
392	мы говорили	3	1
393	с уверенностью	2	1
394	для всякого	1	1
395	ее он	2	1
396	стало быть	1	1
397	точку зрения	4	1
398	другом и	2	1
399	теми же	1	1
400	при условии	3	1
401	превратиться в	1	1
402	по крайней	1	1
403	и эти	1	1
404	бы о	1	1
405	лежит не	2	1
406	том и	2	1
407	же может	1	1
408	сознании в	1	1
409	нею и	1	1
410	или что	1	1
411	в таких	2	1
412	что с	2	1
413	освободиться от	1	1
414	друг друга	3	1
415	тогда когда	4	1
416	ее с	1	1
417	в основе	1	1
418	иметь в	1	1
419	того чтобы	8	1
420	не могло	1	1
421	только не	1	1
422	следовательно и	2	1
423	о самой	1	1
424	от власти	1	1
425	а во	1	1
426	всего на	1	1
427	явление в	1	1
428	высшей и	1	1
429	по своей	1	1
430	связи с	3	1
431	в сознании	3	1
432	только с	2	1
433	мировоззрения в	2	1
434	свое собственное	2	1
435	уступок и	1	1
436	но вся	1	1
437	же самое	1	1
438	числе и	1	1
439	всего в	1	1
440	одну и	1	1
441	когда они	4	1
442	на это	2	1
443	где есть	1	1
444	но только	1	1
445	у себя	1	1
446	но по	1	1
447	с ее	1	1
448	как не	1	1
449	начал с	1	1
450	идет речь	4	1
451	являются лишь	1	1
452	принадлежать к	1	1
453	стремиться к	2	1
454	если они	2	1
455	и себе	1	1
456	и ту	1	1
457	те же	1	1
458	мог бы	1	1
459	глубоко и	1	1
460	которая в	1	1
461	полное слияние	1	1
462	стремление к	7	1
463	быть перед	1	1
464	быть особенно	1	1
465	вот это	1	1
466	же он	1	1
467	с тою	1	1
468	и хочет	1	1
469	но мы	3	1
470	можно сказать	1	1
471	может не	3	1
472	любви к	2	1
473	в значительной	3	1
474	при полном	2	1
475	от него	2	1
476	не умеет	1	1
477	не хочется	1	1
478	воздействия на	1	1
479	его личности	1	1
480	и во	3	1
481	крайней мере	1	1
482	этот последний	1	1
483	может иметь	1	1
484	она может	3	1
485	такой человек	1	1
486	на которой	2	1
487	один из	1	1
488	оно и	1	1
489	согласиться с	2	1
490	одной из	3	1
491	его жизнь	1	1
492	то в	3	1
493	и действительно	1	1
494	еще и	1	1
495	всяком случае	6	1
496	душевной жизни	1	1
497	именно на	2	1
498	в качестве	3	1
499	сильнее чем	1	1
500	человека с	1	1
501	ибо его	1	1
502	с нею	3	1
503	вопроса о	1	1
504	же но	1	1
505	своим собственным	1	1
506	и знать	1	1
507	здесь же	1	1
508	или даже	1	1
509	в данной	1	1
510	и обратно	1	1
511	за ним	1	1
512	мы знаем	1	1
513	в известной	1	1
514	не о	2	1
515	что та	1	1
516	и сама	1	1
517	как будто	2	1
518	почему не	1	1
519	в других	2	1
520	о которых	3	1
521	не было	3	1
522	не укладывающихся	1	1
523	были бы	2	1
524	из двух	1	1
525	связан с	1	1
526	хоть и	1	1
527	его себе	1	1
528	человека а	1	1
529	к которому	1	1
530	только один	1	1
531	на ней	1	1
532	что для	3	1
533	для опровержения	1	1
534	связано с	1	1
535	они останутся	1	1
536	от этого	1	1
537	был в	1	1
538	которых мы	1	1
539	не исключает	1	1
540	однако и	1	1
541	и внутренне	1	1
542	а вы	1	1
543	и стать	1	1
544	совершенно очевидно	2	1
545	лишь тогда	1	1
546	в связи	1	1
547	на этой	2	1
548	следовало бы	1	1
549	с людьми	1	1
550	вместе с	4	1
551	и потому	3	1
552	как это	1	1
553	в духе	1	1
554	речь не	1	1
555	в европе	1	1
556	из которых	5	1
557	и довольно	1	1
558	принадлежащий к	2	1
559	в чужих	1	1
560	собой в	1	1
561	смысле этого	1	1
562	это есть	2	1
563	в положении	3	1
564	его собственные	1	1
565	то к	1	1
566	материал для	1	1
567	и придают	1	1
568	поэтому для	1	1
569	является для	1	1
570	же то	1	1
571	в начале	2	1
572	стоит только	2	1
573	силу и	1	1
574	которой он	4	1
575	нисколько не	2	1
576	к другим	1	1
577	известной степени	1	1
578	которых он	1	1
579	не знаем	1	1
580	и от	2	1
581	что кроме	1	1
582	тем более	1	1
583	о котором	3	1
584	это как	1	1
585	своей собственной	1	1
586	в другое	4	1
587	и ни	3	1
588	сойтись друг	1	1
589	ибо в	3	1
590	реально не	1	1
591	от ее	1	1
592	и глубокого	1	1
593	но можно	1	1
594	из этого	3	1
595	которой она	2	1
596	котором идет	2	1
597	можно назвать	1	1
598	жизни и	4	1
599	все что	4	1
600	это в	2	1
601	к этому	1	1
602	как на	8	1
603	том числе	1	1
604	они не	1	1
