N	2gram	Vinokur_Ku_3	formyVre
131	что на	3	3
132	и прежде	1	3
133	не было	4	3
134	о чем	2	3
135	с помощью	6	3
136	к вопросу	2	3
137	тем более	5	3
138	в этих	2	3
139	а в	5	3
140	и идеи	1	3
141	всего в	1	3
142	и другие	1	3
143	к этому	1	3
144	том числе	2	3
145	и идей	1	3
146	смысле слова	2	2
147	ту же	1	2
148	и есть	5	2
149	тем же	2	2
150	и так	1	2
151	из самых	1	2
152	почти всегда	1	2
153	мы имеем	2	2
154	в сущности	4	2
155	говорить о	6	2
156	друг от	1	2
157	значение имеет	1	2
158	всю эту	2	2
159	в одной	1	2
160	то в	3	2
161	и к	3	2
162	с одной	4	2
163	как он	2	2
164	не могла	1	2
165	после этого	1	2
166	в корне	2	2
167	и вот	3	2
168	с формами	1	2
169	на этом	2	2
170	форма в	1	2
171	по аналогии	1	2
172	лишь в	8	2
173	по себе	6	2
174	и рядом	3	2
175	далеко не	5	2
176	с тем	6	2
177	мы видели	3	2
178	и становится	1	2
179	представление о	1	2
180	значение для	1	2
181	одном из	1	2
182	но он	1	2
183	друг другу	1	2
184	и более	3	2
185	в той	4	2
186	в отношении	3	2
187	она не	3	2
188	природа и	1	2
189	там где	3	2
190	в самой	1	2
191	более что	2	2
192	могут быть	6	2
193	и потому	1	2
194	и о	4	2
195	от друга	1	2
196	чем не	1	2
197	здесь не	2	2
198	без всякого	1	2
199	и от	1	2
200	не мог	1	2
201	дано в	2	2
202	отсюда и	1	2
203	но здесь	1	2
204	и должно	5	2
205	другом месте	1	2
206	можно сказать	2	2
207	это не	3	2
208	и только	3	2
209	что здесь	1	2
210	быть и	1	2
211	один из	4	2
212	мы видим	1	2
213	словом и	1	2
214	в поэзии	5	2
215	сказано в	1	2
216	характерно что	1	2
217	не для	1	2
218	каждый из	1	2
219	рядом с	1	2
220	или иной	7	2
221	до сих	8	2
222	с другой	7	2
223	сюда же	1	2
224	именно в	3	2
225	было бы	16	2
226	и несколько	1	2
227	в некоторых	2	2
228	и пр	3	2
229	смысла и	1	2
230	у нас	10	2
231	а на	1	2
232	не знает	2	2
233	и самый	2	2
234	если не	1	2
235	для чего	1	2
236	что все	2	2
237	не может	6	2
238	так же	2	2
239	как это	7	2
240	по своему	2	2
241	в данном	7	2
242	наряду с	1	2
243	в последнем	1	2
244	лежит в	1	2
245	дело идет	1	2
246	этом случае	4	2
247	сих пор	8	2
248	только для	2	2
249	о его	1	2
250	с большой	1	2
251	сказал что	1	2
252	в двух	2	2
253	у них	1	2
254	но это	5	2
255	в действительной	1	2
256	между ними	1	2
257	ни была	1	2
258	равно как	2	2
259	как на	8	2
260	во всяком	2	2
261	все что	1	2
262	говорили о	1	1
263	который должен	1	1
264	то на	1	1
265	можно говорить	10	1
266	говоря о	1	1
267	например в	1	1
268	чтобы не	2	1
269	и действительно	3	1
270	и то	1	1
271	на самом	3	1
272	значении этого	1	1
273	это и	3	1
274	идет о	1	1
275	по преимуществу	3	1
276	не имеют	1	1
277	должна быть	3	1
278	был и	1	1
279	к созданию	1	1
280	в несколько	1	1
281	есть не	3	1
282	бы уже	2	1
283	на материале	2	1
284	что если	2	1
285	вопрос о	11	1
286	на место	1	1
287	время как	1	1
288	в полной	1	1
289	ни один	1	1
290	из того	2	1
291	и самой	1	1
292	конечно и	1	1
293	же что	1	1
294	пр и	1	1
295	так называемые	1	1
296	в числе	4	1
297	подчеркнуть что	2	1
298	форм в	1	1
299	в ней	3	1
300	и говорить	2	1
301	между собой	1	1
302	он сам	1	1
303	время в	3	1
304	в чем	5	1
305	тем как	1	1
306	и играет	1	1
307	в нашем	7	1
308	в частном	1	1
309	самом деле	14	1
310	и вопрос	2	1
311	внутренняя форма	3	1
312	не входит	1	1
313	в общем	6	1
314	отличие от	2	1
315	между словом	1	1
316	за пределы	2	1
317	форме и	1	1
318	связи и	2	1
319	это самое	2	1
320	что во	1	1
321	иную функцию	2	1
322	что как	3	1
323	не определяется	1	1
324	приближение к	1	1
325	в него	1	1
326	когда он	2	1
327	для которой	1	1
328	роль играет	1	1
329	в самом	13	1
330	в которой	1	1
331	бы и	3	1
332	примеров достаточно	1	1
333	тон в	1	1
334	формы в	1	1
335	бы не	3	1
336	так в	2	1
337	учение о	2	1
338	им в	1	1
339	многообразие и	1	1
340	и тот	2	1
341	и те	1	1
342	наблюдаем в	1	1
343	а вовсе	1	1
344	сказать в	1	1
345	выражения и	1	1
346	не значит	5	1
347	же это	2	1
348	не как	2	1
349	образом и	1	1
350	данном отношении	1	1
351	его от	1	1
352	будем говорить	1	1
353	так например	1	1
354	лишь что	2	1
355	в основу	1	1
356	но все	2	1
357	человеческого общения	3	1
358	а вместе	1	1
359	в каждом	1	1
360	это же	1	1
361	особенности в	1	1
362	на этой	1	1
363	моменты в	2	1
364	что один	1	1
365	на тех	1	1
366	и тем	6	1
367	же реальное	1	1
368	чаще всего	1	1
369	литературной и	1	1
370	в беседе	1	1
371	и каждый	1	1
372	ни в	3	1
373	о которых	1	1
374	результате и	1	1
375	все равно	1	1
376	как об	2	1
377	и следовало	1	1
378	когда я	1	1
379	или три	1	1
380	становится и	2	1
381	чем в	2	1
382	мы не	3	1
383	такой же	2	1
384	и того	2	1
385	смысл и	2	1
386	одного и	2	1
387	лучше всего	1	1
388	на значение	1	1
389	в своей	4	1
390	могут не	1	1
391	а чтобы	1	1
392	и степени	1	1
393	не столько	4	1
394	что до	1	1
395	заявил что	1	1
396	от его	1	1
397	точку зрения	2	1
398	которые в	4	1
399	важную роль	1	1
400	однако в	2	1
401	случае мы	1	1
402	например и	1	1
403	тому что	4	1
404	ему как	1	1
405	что есть	2	1
406	и слово	1	1
407	все для	1	1
408	ее так	1	1
409	или что	1	1
410	в таких	2	1
411	о значении	2	1
412	есть прежде	1	1
413	не имеет	3	1
414	к определенному	1	1
415	на него	3	1
416	не по	3	1
417	когда они	1	1
418	функцию в	1	1
419	но только	1	1
420	и уже	1	1
421	так много	1	1
422	правда в	1	1
423	слова как	2	1
424	в форму	1	1
425	такая же	2	1
426	за исключением	1	1
427	п в	3	1
428	во всем	1	1
429	нам важно	1	1
430	каждой из	2	1
431	большом количестве	1	1
432	только с	1	1
433	и делает	1	1
434	об особой	2	1
435	и здесь	2	1
436	начиная с	1	1
437	не могут	5	1
438	когда мы	3	1
439	же отношение	1	1
440	сказать только	1	1
441	как для	1	1
442	той или	5	1
443	в наши	1	1
444	сказать что	7	1
445	если же	2	1
446	приходит к	1	1
447	на помощь	1	1
448	значении в	1	1
449	как не	1	1
450	свою очередь	1	1
451	связи со	1	1
452	в ее	4	1
453	данном случае	4	1
454	характер и	1	1
455	действия и	1	1
456	то время	1	1
457	самое это	2	1
458	ряду с	1	1
459	смысле но	1	1
460	в правом	1	1
461	и дальше	2	1
462	это вовсе	1	1
463	здесь как	2	1
464	она была	1	1
465	о природе	1	1
466	имеется в	1	1
467	мы в	1	1
468	самый язык	1	1
469	если бы	8	1
470	сводится к	1	1
471	вот почему	1	1
472	внимание на	2	1
473	но мы	2	1
474	никак не	2	1
475	и что	7	1
476	в различных	2	1
477	может не	1	1
478	например описание	1	1
479	не выходит	1	1
480	раз и	2	1
481	и смыслом	1	1
482	доходит до	2	1
483	между тем	4	1
484	один или	1	1
485	за эту	1	1
486	можно видеть	2	1
487	и хорошо	1	1
488	нуждается в	1	1
489	говорит он	1	1
490	есть с	1	1
491	тем менее	1	1
492	форм для	1	1
493	исходя из	1	1
494	всего этого	3	1
495	и об	2	1
496	следовало бы	1	1
497	своему содержанию	1	1
498	тех пор	4	1
499	по своей	1	1
500	о душе	1	1
501	мы вовсе	1	1
502	же к	1	1
503	и дело	1	1
504	мы увидим	1	1
505	что даже	1	1
506	до нас	1	1
507	поэтому и	1	1
508	в самое	1	1
509	и строго	1	1
510	и ее	1	1
511	вопрос об	2	1
512	по этому	1	1
513	литературе и	1	1
514	тот или	2	1
515	именно на	2	1
516	оказывается в	1	1
517	не можем	1	1
518	то и	2	1
519	иной форме	1	1
520	вернуться к	1	1
521	в виде	1	1
522	свидетельствует о	1	1
523	является не	1	1
524	этому вопросу	1	1
525	здесь же	1	1
526	менее всего	1	1
527	был бы	3	1
528	совершенно правильное	1	1
529	и дурной	1	1
530	и вместе	1	1
531	не противоречит	1	1
532	того в	1	1
533	им по	1	1
534	когда во	1	1
535	котором в	1	1
536	из приведенных	1	1
537	со всем	1	1
538	факт в	1	1
539	выходит за	1	1
540	точек зрения	2	1
541	говорить и	3	1
542	что тот	1	1
543	совершенно ином	1	1
544	еще и	2	1
545	такое же	1	1
546	в отличие	2	1
547	так вот	1	1
548	что не	4	1
549	деле может	1	1
550	мы скажем	1	1
551	на этот	2	1
552	которых мы	1	1
553	всему этому	1	1
554	более того	1	1
555	другой стороны	3	1
556	его по	1	1
557	а так	1	1
558	общий тон	1	1
559	и непосредственно	1	1
560	или с	1	1
561	несмотря на	1	1
562	но как	3	1
563	в речи	1	1
564	но что	1	1
565	есть точка	1	1
566	какая же	1	1
567	чрезвычайно важно	1	1
568	и иной	2	1
569	при переходе	1	1
570	не знал	1	1
571	одной стороны	4	1
572	еще о	1	1
573	лежат в	1	1
574	это есть	1	1
575	в тех	2	1
576	на различные	1	1
577	скорее можно	1	1
578	дело здесь	1	1
579	себе место	1	1
580	этого слова	4	1
581	в условиях	2	1
582	между прочим	8	1
583	тех же	4	1
584	рассматривать как	1	1
585	что то	1	1
586	это уже	3	1
587	мы найдем	2	1
588	указать на	2	1
589	уже на	1	1
590	этого рода	3	1
591	пор еще	3	1
592	культуры и	1	1
593	должны быть	1	1
594	формы и	3	1
595	на время	1	1
596	котором он	1	1
597	самая форма	1	1
598	в результате	3	1
599	литературных жанров	1	1
600	которая в	1	1
601	чтобы понять	2	1
602	с двух	1	1
603	лишь как	1	1
604	интерес к	1	1
605	всякого рода	5	1
606	быть что	1	1
607	эти особенности	1	1
608	вообще в	1	1
609	переносится в	1	1
610	которое конечно	1	1
611	идет об	1	1
612	на более	1	1
613	есть здесь	1	1
614	в целях	1	1
615	к самому	1	1
616	нам не	1	1
617	в свою	1	1
618	перенести и	1	1
619	в большом	1	1
620	состоит из	1	1
621	они как	1	1
622	больших и	1	1
623	совершенно не	5	1
624	же относится	1	1
625	одновременно и	1	1
626	находящихся в	1	1
627	занимает в	1	1
628	на своем	1	1
629	уже есть	1	1
630	по поводу	3	1
631	п ведь	1	1
632	в таком	4	1
633	этой точки	1	1
634	они не	3	1
