N	2gram	Tiupa_Anal_1	Problema
151	разного рода	3	4
152	если бы	3	4
153	и только	1	4
154	тех пор	1	4
155	тот же	1	4
156	что он	3	4
157	есть в	1	4
158	не можем	1	4
159	то и	1	4
160	ведь если	1	4
161	случае не	2	4
162	если не	1	4
163	или по	1	4
164	как бы	5	4
165	сих пор	1	4
166	в результате	1	4
167	а в	9	4
168	до тех	1	4
169	не говоря	2	4
170	и должны	1	3
171	в их	5	3
172	обойтись без	1	3
173	мы уже	1	3
174	вопрос о	2	3
175	язык как	1	3
176	что иное	5	3
177	в нашем	3	3
178	а тем	1	3
179	только тогда	1	3
180	нет и	2	3
181	хотя и	1	3
182	могли бы	2	3
183	не было	1	3
184	не являются	2	3
185	и к	3	3
186	в целом	5	3
187	бы не	2	3
188	из этих	2	3
189	и тот	1	3
190	только один	1	3
191	в случае	6	3
192	при этом	12	3
193	вещи или	1	3
194	и по	2	3
195	здесь мы	1	3
196	то ни	3	3
197	лишь в	5	3
198	его в	1	3
199	для них	1	3
200	все равно	1	3
201	с тем	1	3
202	несмотря на	2	3
203	и того	5	3
204	сосредоточиться на	1	3
205	никто не	3	3
206	к предмету	2	3
207	общения людей	2	3
208	тому что	1	3
209	тогда когда	2	3
210	одна из	1	3
211	в науке	1	3
212	в основе	6	3
213	только не	2	3
214	слова как	1	3
215	и является	2	3
216	для языка	1	3
217	не знает	1	3
218	отражение предмета	1	3
219	оно не	1	3
220	то или	1	3
221	на том	1	3
222	с самим	1	3
223	в знаковой	1	3
224	он сам	1	3
225	для этого	2	3
226	иное как	5	3
227	внимание на	1	3
228	но мы	1	3
229	том или	3	3
230	и наконец	1	3
231	предмета и	1	3
232	один из	2	3
233	ли он	2	3
234	по этому	1	3
235	или даже	1	3
236	для того	4	3
237	даже не	1	3
238	что для	1	3
239	будет иметь	1	3
240	если оно	1	3
241	тому как	3	3
242	к понятию	1	3
243	от нас	1	3
244	к тому	7	3
245	и от	1	3
246	о котором	1	3
247	мы должны	1	3
248	тех или	2	3
249	эту вещь	1	3
250	или других	1	3
251	не что	4	3
252	в своих	1	3
253	все что	1	3
254	то на	1	2
255	речь идет	1	2
256	является для	1	2
257	зачем же	1	2
258	мере в	3	2
259	по преимуществу	1	2
260	в какой-то	1	2
261	в зависимости	1	2
262	той же	2	2
263	говоря мы	1	2
264	совпадает с	2	2
265	из которых	4	2
266	зависимости от	1	2
267	в ней	1	2
268	но при	1	2
269	представляет собой	16	2
270	это возможно	1	2
271	здесь не	2	2
272	бы то	3	2
273	во всех	1	2
274	или иное	1	2
275	учение о	1	2
276	один и	1	2
277	в поисках	1	2
278	в той	8	2
279	независимо от	1	2
280	как нам	1	2
281	перед нами	1	2
282	отношение между	1	2
283	его смыслу	1	2
284	роль в	2	2
285	имеем в	1	2
286	он не	3	2
287	не значит	1	2
288	языка как	1	2
289	одной и	1	2
290	его от	1	2
291	подобно тому	3	2
292	и ее	1	2
293	но все	1	2
294	однако все	1	2
295	входит в	1	2
296	а скорее	1	2
297	или хотя	1	2
298	в них	1	2
299	она и	1	2
300	должно быть	2	2
301	точки зрения	6	2
302	и при	1	2
303	в такой	1	2
304	свой смысл	1	2
305	бы мы	1	2
306	которые в	2	2
307	не в	14	2
308	войти в	1	2
309	возможно только	1	2
310	даже в	3	2
311	человека но	1	2
312	на него	1	2
313	того чтобы	3	2
314	последние десятилетия	1	2
315	другой вещи	1	2
316	значение только	1	2
317	отличается от	2	2
318	числе и	1	2
319	что оно	1	2
320	что может	1	2
321	утверждать что	1	2
322	на это	1	2
323	ни даже	1	2
324	на нем	1	2
325	в в	1	2
326	определенным образом	1	2
327	мысль о	2	2
328	и сам	2	2
329	вещи и	1	2
330	том случае	1	2
331	здесь как	1	2
332	еще в	2	2
333	является в	1	2
334	сводится к	5	2
335	о нем	3	2
336	а также	3	2
337	к нему	3	2
338	мы ни	1	2
339	что и	3	2
340	которая и	1	2
341	может иметь	2	2
342	или может	1	2
343	в него	1	2
344	быть и	1	2
345	для понятия	1	2
346	как нечто	1	2
347	в разные	1	2
348	или в	1	2
349	в качестве	31	2
350	для всех	1	2
351	языка а	1	2
352	уже с	1	2
353	ни с	3	2
354	не так	1	2
355	себе в	2	2
356	сами по	2	2
357	ю м	2	2
358	только с	1	2
359	каждый из	2	2
360	в состоянии	1	2
361	или ином	3	2
362	были бы	1	2
363	в последние	1	2
364	в н	1	2
365	между которыми	1	2
366	и др	1	2
367	или о	1	2
368	смысла и	3	2
369	что из	2	2
370	совершенно не	1	2
371	нет ничего	2	2
372	вместе с	4	2
373	и особенно	1	2
374	она должна	1	2
375	м лотмана	1	2
376	только мы	1	2
377	при таком	1	2
378	сознания и	1	2
379	свидетельствует о	2	2
380	собственно говоря	4	2
381	составляющих его	1	2
382	или не	2	2
383	по поводу	1	2
384	элементов а	2	2
385	из этого	1	2
386	в действительности	1	2
387	а может	1	2
388	случае если	1	2
389	том числе	3	2
390	же нам	1	1
391	носителя и	1	1
392	говоря о	2	1
393	отношения к	2	1
394	одним из	3	1
395	и фактически	1	1
396	сам по	1	1
397	другими как	1	1
398	для науки	3	1
399	самый предмет	1	1
400	с целым	1	1
401	отношения между	1	1
402	субъект и	2	1
403	система знаков	1	1
404	и до	2	1
405	должна быть	1	1
406	собственном смысле	1	1
407	и больше	1	1
408	иметь место	2	1
409	по его	1	1
410	на тех	1	1
411	и была	1	1
412	мы имеем	6	1
413	этого определения	1	1
414	работы на	1	1
415	это всегда	3	1
416	требует от	1	1
417	оно есть	1	1
418	на себя	2	1
419	я не	1	1
420	а свой	1	1
421	и другая	1	1
422	не всякая	1	1
423	и был	1	1
424	он был	1	1
425	ни одно	2	1
426	столь же	4	1
427	с его	3	1
428	сознания а	1	1
429	тем как	1	1
430	без которого	1	1
431	как активного	1	1
432	в ту	1	1
433	он может	2	1
434	то он	2	1
435	мы будем	1	1
436	к которой	1	1
437	не входит	1	1
438	вообще как	1	1
439	отношение к	2	1
440	науки о	2	1
441	первый взгляд	1	1
442	в рамках	3	1
443	как в	1	1
444	что именно	2	1
445	первых двух	1	1
446	как уже	2	1
447	смысла мы	2	1
448	о самом	1	1
449	вещи но	1	1
450	и символическое	1	1
451	не приходится	1	1
452	в литературном	1	1
453	что это	1	1
454	здесь имеется	1	1
455	самым и	1	1
456	ухода в	1	1
457	лингвистических единиц	3	1
458	думать что	2	1
459	в известном	1	1
460	тоже вне	1	1
461	семантики лингвистических	1	1
462	и те	1	1
463	претендовать на	1	1
464	если он	1	1
465	отвечает требованиям	1	1
466	за рамки	1	1
467	а вовсе	1	1
468	не имеют	1	1
469	не следует	4	1
470	в нем	3	1
471	все те	1	1
472	от которого	2	1
473	отношений между	1	1
474	в силу	3	1
475	из виду	2	1
476	только ему	1	1
477	свое время	2	1
478	что ни	1	1
479	на этом	2	1
480	всех своих	1	1
481	могла бы	3	1
482	же не	1	1
483	пусть и	1	1
484	в другом	4	1
485	области гуманитарных	1	1
486	в глубине	1	1
487	а его	1	1
488	времени и	6	1
489	нашем случае	3	1
490	говорить не	1	1
491	может явиться	1	1
492	который и	1	1
493	это не	6	1
494	реальности и	2	1
495	все моменты	1	1
496	такой же	2	1
497	и тогда	2	1
498	себе все	1	1
499	весьма часто	1	1
500	звука все	1	1
501	если и	1	1
502	даже при	1	1
503	психический процесс	1	1
504	ставит перед	1	1
505	смысла или	1	1
506	место в	3	1
507	на каждом	2	1
508	в которых	1	1
509	для данного	2	1
510	не привносит	1	1
511	далека от	1	1
512	речи в	1	1
513	ни было	4	1
514	как от	2	1
515	и наоборот	1	1
516	не должно	1	1
517	не требуется	1	1
518	описания в	1	1
519	бы быть	3	1
520	нас к	1	1
521	в психике	2	1
522	из нас	1	1
523	если в	3	1
524	если вдуматься	1	1
525	и остается	1	1
526	если имеется	1	1
527	если вещь	1	1
528	какой бы	2	1
529	языком и	1	1
530	и отношений	1	1
531	никогда не	2	1
532	не всякий	1	1
533	мира и	1	1
534	этих двух	1	1
535	во всей	1	1
536	по своей	6	1
537	не ставит	1	1
538	как не	1	1
539	и наивным	1	1
540	и его	5	1
541	со своим	1	1
542	совмещает в	1	1
543	что речь	1	1
544	эти три	1	1
545	этом отношении	2	1
546	в основу	1	1
547	только самих	1	1
548	от нее	1	1
549	скорее в	1	1
550	содержащиеся в	1	1
551	но по	1	1
552	самим собою	1	1
553	как система	1	1
554	в собственном	3	1
555	человеческого сознания	1	1
556	однако эта	1	1
557	литературы и	1	1
558	предметом нашего	1	1
559	слово есть	1	1
560	особенно в	2	1
561	при одном	1	1
562	же эти	1	1
563	о природе	1	1
564	логического анализа	2	1
565	личности или	1	1
566	и всякого	1	1
567	она есть	2	1
568	на что	1	1
569	с ним	4	1
570	не отвечает	1	1
571	образом в	1	1
572	есть обладает	1	1
573	в состав	3	1
574	не означает	1	1
575	и делается	1	1
576	и та	2	1
577	одного из	2	1
578	может не	1	1
579	времени в	1	1
580	одно слово	1	1
581	обратном порядке	1	1
582	и во	1	1
583	каждом из	2	1
584	определения в	1	1
585	всякого внутреннего	1	1
586	между тем	5	1
587	однако с	1	1
588	складывается из	1	1
589	к установлению	1	1
590	эти два	1	1
591	и н	1	1
592	только такие	1	1
593	чем и	2	1
594	своему содержанию	1	1
595	в лингвистике	1	1
596	оно и	1	1
597	и одновременно	3	1
598	и дело	1	1
599	и представляет	3	1
600	дело с	4	1
601	что даже	1	1
602	общие понятия	1	1
603	в какой	2	1
604	представляет собою	2	1
605	то в	2	1
606	самые разнообразные	1	1
607	но то	1	1
608	в целое	1	1
609	значимость данного	2	1
610	нас очень	1	1
611	в литературоведении	2	1
612	все они	1	1
613	вопроса о	3	1
614	ничего нельзя	1	1
615	понимать и	1	1
616	чтобы он	1	1
617	оно в	1	1
618	в отношение	1	1
619	от других	1	1
620	а то	1	1
621	нового смысла	1	1
622	в данной	1	1
623	но от	1	1
624	слова если	1	1
625	слова в	1	1
626	в одном	1	1
627	в пространстве	1	1
628	может претендовать	1	1
629	перед собой	2	1
630	от тех	1	1
631	эти понятия	1	1
632	друг друга	1	1
633	субъекта с	1	1
634	не сводим	1	1
635	легко можно	1	1
636	само собой	1	1
637	к самому	1	1
638	без такого	1	1
639	о невозможности	1	1
640	же деле	1	1
641	со стороны	2	1
642	с другим	4	1
643	есть без	1	1
644	модель в	1	1
645	именно в	4	1
646	здесь в	1	1
647	том как	1	1
648	может показаться	1	1
649	было и	1	1
650	а с	3	1
651	себя и	4	1
652	предмета но	1	1
653	нового времени	1	1
654	его из	1	1
655	говорит о	1	1
656	превращается в	1	1
657	самом же	1	1
658	сомневался в	1	1
659	и опять	1	1
660	однако и	1	1
661	носителя этого	1	1
662	слов и	1	1
663	все время	1	1
664	для человека	1	1
665	и уже	1	1
666	таковой и	1	1
667	мира в	2	1
668	споры о	1	1
669	представляется нам	1	1
670	для чего	2	1
671	все более	1	1
672	ни на	1	1
673	к его	1	1
674	и потому	2	1
675	как это	1	1
676	его на	1	1
677	модели в	1	1
678	решение вопроса	1	1
679	к своему	1	1
680	в пределах	2	1
681	здесь совершенно	1	1
682	в тот	1	1
683	в обратном	1	1
684	есть чисто	2	1
685	его практической	1	1
686	смысл в	1	1
687	которая ни	1	1
688	еще раз	1	1
689	сказать не	1	1
690	известном смысле	1	1
691	о его	1	1
692	и таким	1	1
693	в аспекте	1	1
694	получает от	1	1
695	входящее в	1	1
696	к другим	1	1
697	мышления в	1	1
698	знаков и	1	1
699	которая в	3	1
700	но отнюдь	1	1
701	в отдельных	1	1
702	особого рода	7	1
703	смысла а	1	1
704	полноты и	3	1
705	они имеют	1	1
706	которое есть	1	1
707	во время	1	1
708	же в	1	1
709	лотман в	1	1
710	а н	1	1
711	от фиксации	1	1
712	значения в	1	1
713	но всякий	1	1
714	понимать как	2	1
715	была бы	2	1
716	речи и	1	1
717	этом мы	1	1
718	в свое	2	1
719	и складывается	1	1
720	в литературе	4	1
721	ее в	1	1
722	то оно	1	1
723	и эта	1	1
724	этот путь	1	1
725	который не	1	1
726	они не	1	1
