N	2gram	Vygotskiy__4	TeoriaLi
500	так как	10	1
501	тому же	6	1
502	может служить	2	1
503	случае не	2	1
504	человек как	1	1
505	в первую	4	1
506	для того	5	1
507	не появляется	1	1
508	представляют собой	1	1
509	этим своеобразным	1	1
510	бывает в	1	1
511	те два	1	1
512	между ним	1	1
513	и глубже	1	1
514	как у	1	1
515	на ее	1	1
516	связаны с	1	1
517	принципиальная разница	1	1
518	по своим	1	1
519	с той	2	1
520	в уме	5	1
521	на чем	1	1
522	еще и	1	1
523	к более	1	1
524	напротив мы	1	1
525	с которым	2	1
526	же точно	1	1
527	долгое время	1	1
528	и я	1	1
529	своей структуре	1	1
530	могут служить	1	1
531	что из	1	1
532	теоретической и	1	1
533	и слово	1	1
534	его как	1	1
535	если не	2	1
536	в связи	3	1
537	с помощью	31	1
538	может иметь	1	1
539	впечатлений в	1	1
540	нет никаких	1	1
541	имея в	1	1
542	что явление	1	1
543	со словом	2	1
544	обратил внимание	1	1
545	целом ряде	2	1
546	одновременно и	1	1
547	одновременно с	3	1
548	тому как	2	1
549	многих других	1	1
550	степени и	1	1
551	мере ее	1	1
552	с этой	4	1
553	и формы	1	1
554	этом случае	3	1
555	художественное произведение	1	1
556	от окружающих	1	1
557	к объекту	1	1
558	все это	1	1
559	мысли более	1	1
560	формой мышления	3	1
561	при всем	1	1
562	является как	1	1
563	зрения логики	1	1
564	еще одна	1	1
565	говорящего и	1	1
566	отношений и	3	1
567	и от	3	1
568	в результате	8	1
569	о котором	1	1
570	которая в	2	1
571	в настоящее	2	1
572	больше и	1	1
573	бы в	3	1
574	своем значении	1	1
575	между вещами	1	1
576	действительной жизни	1	1
577	с другими	1	1
578	ни было	1	1
579	же в	1	1
580	мы видим	10	1
581	не есть	2	1
582	вступает в	1	1
583	в готовом	5	1
584	к самому	1	1
585	является его	1	1
586	чем с	1	1
587	от первого	1	1
588	не быть	1	1
589	впервые в	1	1
590	совершенно не	3	1
591	из этого	1	1
592	поведения в	2	1
593	что такое	5	1
594	если она	1	1
595	ее в	1	1
596	видим в	2	1
597	и другие	9	1
598	случае если	1	1
599	в своих	1	1
600	по поводу	1	1
601	в таком	2	1
602	точно так	3	1
603	этой точки	4	1
