N	2gram	Bakhtin_Pr_1	Formalny
228	отношение к	2	2
229	ни одна	1	2
230	к сожалению	1	2
231	в одной	6	2
232	что именно	1	2
233	для создания	2	2
234	в художественном	3	2
235	перед нами	5	2
236	кроме того	3	2
237	то в	1	2
238	со своей	1	2
239	та же	1	2
240	в которой	2	2
241	уже в	3	2
242	он в	3	2
243	взаимоотношение между	1	2
244	элементов в	1	2
245	может лежать	1	2
246	ее как	3	2
247	в единстве	6	2
248	в рамки	2	2
249	литературных произведений	1	2
250	же это	1	2
251	в плане	5	2
252	или вовсе	1	2
253	из него	1	2
254	и по	1	2
255	на этом	1	2
256	в основу	1	2
257	то ни	2	2
258	особенности в	1	2
259	же прием	1	2
260	ни в	3	2
261	становится и	1	2
262	должно быть	4	2
263	смысл и	1	2
264	том что	7	2
265	на первый	1	2
266	не так	1	2
267	во второй	1	2
268	что о	1	2
269	себе а	1	2
270	должны были	1	2
271	как их	3	2
272	их в	4	2
273	не могли	1	2
274	произведения в	2	2
275	для этого	1	2
276	даже в	4	2
277	тому что	3	2
278	она не	7	2
279	период своего	1	2
280	и функции	1	2
281	и другое	1	2
282	самого начала	2	2
283	не имеет	1	2
284	ее с	1	2
285	находится в	2	2
286	никогда не	3	2
287	на котором	3	2
288	слово и	1	2
289	правда в	2	2
290	и лишь	1	2
291	стилем и	1	2
292	наоборот он	1	2
293	точке зрения	3	2
294	чтобы сделать	1	2
295	всего в	1	2
296	самом предмете	1	2
297	функция в	1	2
298	если же	3	2
299	и это	5	2
300	и о	5	2
301	в ее	1	2
302	ни стало	1	2
303	и от	2	2
304	и этим	3	2
305	с самого	1	2
306	приводит к	3	2
307	пусть и	1	2
308	и совершенно	1	2
309	времени и	1	2
310	подойти к	1	2
311	с ним	5	2
312	в виду	1	2
313	является в	1	2
314	или более	1	2
315	между тем	5	2
316	отметить что	1	2
317	во всей	2	2
318	это не	9	2
319	и всякое	1	2
320	если это	1	2
321	этом смысле	10	2
322	один из	2	2
323	конкретному материалу	1	2
324	этот вопрос	2	2
325	или же	2	2
326	здесь с	3	2
327	по этому	1	2
328	не будет	1	2
329	потому что	8	2
330	в качестве	1	2
331	же и	2	2
332	с нею	1	2
333	является не	2	2
334	или даже	2	2
335	и других	1	2
336	совершенно безразлично	1	2
337	в котором	2	2
338	сами по	3	2
339	в конце	6	2
340	слово как	1	2
341	как его	1	2
342	нее не	1	2
343	имеет значение	2	2
344	со стороны	1	2
345	даже не	1	2
346	основная тенденция	1	2
347	а именно	1	2
348	между ними	2	2
349	что для	1	2
350	превращается в	4	2
351	до конца	8	2
352	ничем не	1	2
353	конце концов	5	2
354	его как	4	2
355	процессе этого	1	2
356	и становятся	1	2
357	ни на	1	2
358	к его	1	2
359	становится в	1	2
360	подхода к	1	2
361	предисловии к	1	2
362	центр тяжести	1	2
363	в той	2	2
364	в тех	1	2
365	со всею	2	2
366	нем как	1	2
367	как например	2	2
368	является для	2	2
369	как предмет	4	2
370	но это	4	2
371	должна была	4	2
372	к конкретному	1	2
373	совершенно иной	1	2
374	ее и	1	2
375	развертывается в	1	2
376	же степени	1	2
377	ибо они	1	2
378	слово в	2	2
379	сказать что	3	2
380	от всех	1	2
381	художественная конструкция	1	2
382	у толстого	2	2
383	ее в	1	2
384	в искусстве	1	2
385	и другие	1	2
386	в таком	1	2
387	и наиболее	1	1
388	от этой	1	1
389	до него	1	1
390	совершенно справедливо	1	1
391	идеологией как	1	1
392	самостоятельность и	1	1
393	ими как	1	1
394	художественном произведении	1	1
395	художественных произведений	1	1
396	органическое единство	1	1
397	изображения и	6	1
398	нам кажется	2	1
399	нового не	1	1
400	в чисто	2	1
401	из его	2	1
402	п все	2	1
403	противном случае	1	1
404	все те	2	1
405	и больше	1	1
406	и должен	1	1
407	входящих в	1	1
408	той же	5	1
409	их и	1	1
410	совершенно в	1	1
411	идеей и	1	1
412	могла быть	1	1
413	на материале	3	1
414	мы имеем	1	1
415	и само	1	1
416	статьи в	1	1
417	и новые	1	1
418	этом не	1	1
419	на эти	1	1
420	укладывающиеся в	1	1
421	так чтобы	4	1
422	и принципы	1	1
423	но даже	1	1
424	становится объектом	1	1
425	конечно и	2	1
426	и со	2	1
427	а путем	1	1
428	степени как	1	1
429	как не	8	1
430	же что	5	1
431	меньшей степени	1	1
432	и видеть	1	1
433	которые он	1	1
434	идеологическими воззрениями	1	1
435	самым основным	1	1
436	как один	1	1
437	на их	1	1
438	бы то	2	1
439	художественные особенности	1	1
440	не довлеет	1	1
441	иного рода	1	1
442	именно тем	1	1
443	но конечно	1	1
444	основные темы	1	1
445	то он	2	1
446	точка зрения	12	1
447	в противоречии	1	1
448	вступают в	1	1
449	является лишь	4	1
450	и достоевский	1	1
451	своих последних	1	1
452	были не	1	1
453	материал на	1	1
454	отвлечемся от	1	1
455	не изображает	1	1
456	в своем	8	1
457	и нет	2	1
458	в противном	1	1
459	и есть	2	1
460	глубже чем	1	1
461	прежде и	1	1
462	слова он	1	1
463	более или	1	1
464	в действительности	1	1
465	глава вторая	1	1
466	все новые	1	1
467	тяготеет к	2	1
468	за собой	1	1
469	духа в	1	1
470	в литературном	1	1
471	бы сказать	1	1
472	в нашем	1	1
473	определяет все	2	1
474	выражение в	6	1
475	с их	5	1
476	всего необходимо	1	1
477	был не	1	1
478	но он	2	1
479	имеем в	1	1
480	как он	1	1
481	но на	1	1
482	всей его	2	1
483	а вовсе	1	1
484	замыкается в	2	1
485	глава посвящена	1	1
486	самая постановка	1	1
487	больше всего	1	1
488	быть поняты	1	1
489	в первых	1	1
490	вера в	1	1
491	структуре произведения	2	1
492	до крайней	1	1
493	моментов ее	1	1
494	и еще	1	1
495	он должен	1	1
496	идеологической жизни	1	1
497	к одному	1	1
498	миров и	1	1
499	мы полагаем	1	1
500	характерное для	1	1
501	идеологического творчества	2	1
502	какой бы	2	1
503	дистанции между	1	1
504	от других	1	1
505	мы его	2	1
506	могла бы	1	1
507	взаимодействие с	1	1
508	и тончайшей	1	1
509	же не	2	1
510	он просто	1	1
511	другого человека	4	1
512	же касается	1	1
513	в другом	1	1
514	не об	2	1
515	сущности не	1	1
516	всякое иное	1	1
517	действительности в	1	1
518	он есть	4	1
519	не совпадает	1	1
520	между отдельными	2	1
521	ведь в	1	1
522	той средою	1	1
523	кажется что	2	1
524	он является	1	1
525	в них	3	1
526	рядом с	14	1
527	же мы	1	1
528	ни одной	2	1
529	все равно	1	1
530	он действительно	1	1
531	и вне	1	1
532	в данном	2	1
533	его слово	1	1
534	литературе как	1	1
535	чем в	2	1
536	ведет к	1	1
537	вячеслав иванов	3	1
538	остается в	1	1
539	и законами	1	1
540	или менее	1	1
541	места в	1	1
542	но если	1	1
543	делаются попытки	1	1
544	своего приема	1	1
545	и художественно	1	1
546	опоры для	2	1
547	на своем	1	1
548	к истории	1	1
549	лежат в	1	1
550	именно и	2	1
551	шинель и	1	1
552	теперь мы	1	1
553	от несущественного	1	1
554	является поэтому	1	1
555	логика и	1	1
556	что говорит	1	1
557	все они	1	1
558	вопрос о	2	1
559	не путем	1	1
560	строго говоря	1	1
561	является только	1	1
562	из романов	1	1
563	есть его	1	1
564	в россии	2	1
565	друг другу	2	1
566	по крайней	1	1
567	не тем	1	1
568	бы быть	1	1
569	любовь к	1	1
570	не для	1	1
571	определенные художественные	1	1
572	ему как	1	1
573	если и	1	1
574	не раз	1	1
575	его целом	6	1
576	но они	2	1
577	отчетливо и	1	1
578	есть а	1	1
579	наличного материала	1	1
580	который был	1	1
581	дело в	1	1
582	только из	1	1
583	одной плоскости	5	1
584	и притом	1	1
585	плане художественного	1	1
586	художественных заданий	1	1
587	к этим	2	1
588	на него	3	1
589	и художественный	1	1
590	бытия и	1	1
591	его идеологического	1	1
592	и именно	1	1
593	и имеет	1	1
594	иметь в	1	1
595	в структуре	2	1
596	не могло	1	1
597	материал до	1	1
598	например не	1	1
599	была сделана	1	1
600	это из	1	1
601	существенного от	1	1
602	на те	1	1
603	далеко не	3	1
604	потому она	1	1
605	ибо все	1	1
606	вопрос в	1	1
607	здесь же	1	1
608	и сами	1	1
609	так то	1	1
610	как будто	3	1
611	одним из	6	1
612	события но	1	1
613	у нас	1	1
614	настоящего времени	1	1
615	действительно является	1	1
616	и оно	1	1
617	стиль и	1	1
618	представляется нам	2	1
619	взаимодействия с	1	1
620	и определений	1	1
621	во все	2	1
622	и полной	1	1
623	и вполне	2	1
624	сравнительно с	1	1
625	отличается от	3	1
626	так называемого	1	1
627	они и	1	1
628	в каждом	8	1
629	основной особенности	4	1
630	не укладывающиеся	1	1
631	него как	1	1
632	должен быть	1	1
633	для себя	2	1
634	самой проблемы	1	1
635	и входит	2	1
636	иной чем	1	1
637	е все	1	1
638	и образ	1	1
639	свою очередь	1	1
640	но при	1	1
641	данном случае	2	1
642	самим собою	2	1
643	только при	1	1
644	характер и	1	1
645	вот какие	1	1
646	только то	3	1
647	в произведении	4	1
648	идет не	2	1
649	элементов произведения	1	1
650	и сам	2	1
651	можно было	2	1
652	те же	2	1
653	важна лишь	1	1
654	с самим	1	1
655	в плоскости	4	1
656	во многом	1	1
657	структуры как	1	1
658	самого понятия	1	1
659	она была	1	1
660	именно этот	1	1
661	быть лишь	1	1
662	ней и	1	1
663	не создает	1	1
664	быть самим	1	1
665	можно сказать	1	1
666	форме в	1	1
667	образом в	1	1
668	при том	1	1
669	это объясняется	1	1
670	является по	1	1
671	социальной действительности	1	1
672	вот почему	1	1
673	на другого	1	1
674	нейтральны к	1	1
675	о том	1	1
676	то во	1	1
677	мы убедимся	1	1
678	и та	1	1
679	настоящее время	1	1
680	исконным традициям	1	1
681	что каждый	1	1
682	до сих	2	1
683	художественной структуры	1	1
684	важна здесь	1	1
685	он основной	1	1
686	время не	3	1
687	и мыслей	1	1
688	всего можно	1	1
689	соответствия между	1	1
690	и во	2	1
691	конструктивные особенности	1	1
692	все в	3	1
693	всего на	1	1
694	становящемуся ряду	2	1
695	тяжести в	1	1
696	резче и	1	1
697	вся эта	1	1
698	как предмета	1	1
699	произведения все	1	1
700	подходит к	2	1
701	романа не	4	1
702	в форме	7	1
703	крайней мере	1	1
704	реальность в	1	1
705	в художественной	2	1
706	что бы	1	1
707	и следовательно	4	1
708	вопросов и	1	1
709	и мы	1	1
710	как объект	4	1
711	следовательно в	1	1
712	но вовсе	1	1
713	существенно и	3	1
714	большей или	1	1
715	к какому-то	1	1
716	как из	1	1
717	в большей	1	1
718	или меньшей	1	1
719	художественного восприятия	1	1
720	тот же	2	1
721	материала в	1	1
722	литературе о	3	1
723	согласиться с	1	1
724	мы увидим	1	1
725	что даже	1	1
726	в себе	7	1
727	нельзя истолковывать	1	1
728	и действительно	1	1
729	как значащую	1	1
730	это стремление	1	1
731	и так	1	1
732	поэтому и	4	1
733	от них	2	1
734	проблема его	1	1
735	его формы	1	1
736	правда только	1	1
737	так что	2	1
738	обычного типа	5	1
739	конечно не	2	1
740	основное определение	1	1
741	в неразрывной	1	1
742	героя с	3	1
743	истории как	1	1
744	только слово	1	1
745	установлено на	1	1
746	не впервые	1	1
747	не из	3	1
748	почти полностью	1	1
749	создано так	1	1
750	всех сферах	1	1
751	неразрывной связи	1	1
752	элементов и	1	1
753	него нет	2	1
754	был бы	6	1
755	слова его	1	1
756	себе в	1	1
757	ведь это	2	1
758	не находит	1	1
759	и навсегда	1	1
760	ему принадлежит	1	1
761	к ним	1	1
762	что связывало	1	1
763	допустить и	1	1
764	но что	1	1
765	смысловой материал	1	1
766	идеологическая значимость	1	1
767	глава первая	1	1
768	и оценки	1	1
769	нет в	1	1
770	лишь один	2	1
771	сама по	1	1
772	но из	1	1
773	перейти к	1	1
774	этом рассказе	1	1
775	рассказа не	1	1
776	быть речь	1	1
777	как художественные	1	1
778	не теряя	1	1
779	является их	1	1
780	точек зрения	3	1
781	за пределы	7	1
782	здесь в	1	1
783	по своим	2	1
784	к которому	1	1
785	в свою	1	1
786	как же	4	1
787	события взаимодействия	1	1
788	исходит из	1	1
789	социальной жизни	2	1
790	полагаем что	1	1
791	а на	1	1
792	из тех	2	1
793	зависит от	1	1
794	на этот	2	1
795	литературное произведение	1	1
796	от различных	1	1
797	и самый	1	1
798	не на	4	1
799	к литературному	1	1
800	последнего времени	1	1
801	к уже	1	1
802	в руках	1	1
803	на этих	1	1
804	слова слово	1	1
805	уже говорить	1	1
806	можно допустить	1	1
807	что из	2	1
808	этот принцип	3	1
809	кругозора в	1	1
810	если не	1	1
811	как материал	1	1
812	совершенно иное	2	1
813	объясняется не	1	1
814	элемент произведения	1	1
815	так же	6	1
816	во что	2	1
817	как позже	1	1
818	и приобретает	1	1
819	из возможных	2	1
820	и теоретические	1	1
821	действие романа	2	1
822	а так	1	1
823	к своему	1	1
824	до настоящего	1	1
825	слагается из	1	1
826	сочетаются здесь	1	1
827	творчества так	1	1
828	такого рода	1	1
829	то чем	3	1
830	это за	1	1
831	типа как	1	1
832	и там	1	1
833	в литературе	4	1
834	в первой	2	1
835	уже сам	1	1
836	этого слова	1	1
837	тенденция к	1	1
838	восприятие в	1	1
839	в контексте	2	1
840	воспринять как	1	1
841	этом случае	1	1
842	между людьми	1	1
843	вступить на	1	1
844	в условиях	2	1
845	плоскости в	1	1
846	сих пор	2	1
847	автора и	5	1
848	настоящая глава	1	1
849	трудностях и	1	1
850	новые и	1	1
851	в смысле	2	1
852	должны быть	1	1
853	под влиянием	1	1
854	романов и	2	1
855	в книге	1	1
856	в более	1	1
857	но менее	1	1
858	конечно эта	1	1
859	не существует	1	1
860	такое понимание	1	1
861	показать как	1	1
862	в настоящее	1	1
863	в индивидуальном	1	1
864	этого условия	1	1
865	о нем	9	1
866	чем является	2	1
867	сознания в	1	1
868	как особая	1	1
869	этой действительности	2	1
870	увидим дальше	1	1
871	взаимодействия и	1	1
872	построения романа	5	1
873	для его	3	1
874	мы должны	3	1
875	крайней степени	1	1
876	несмотря на	6	1
877	же в	2	1
878	лежит в	1	1
879	не дает	3	1
880	входящий в	1	1
881	его произведениях	2	1
882	вступает в	1	1
883	к самому	1	1
884	е в	2	1
885	его к	2	1
886	тона в	1	1
887	одной из	1	1
888	в какие	1	1
889	возможно лишь	1	1
890	только как	2	1
891	конструкции в	1	1
892	элемент художественной	1	1
893	жизни а	2	1
894	выводы в	1	1
895	аскольдова и	1	1
896	не способны	2	1
897	значение не	1	1
898	героя в	4	1
899	сказать так	1	1
900	в каком	1	1
901	но эти	2	1
902	как на	3	1
903	случае если	1	1
904	в своих	3	1
905	то оно	2	1
906	и эта	1	1
907	художественного задания	3	1
908	и особенно	1	1
