N	4gram	Tiupa_Hudo_1	Narrotol
505	в рассказе с подлинным	1	1
506	личностью это специфически человеческий	1	1
507	критике он бы крайне	1	1
508	назойливой повторяемостью того что	1	1
509	о личности мы судим	1	1
510	эстетически чуткий читатель чьи	1	1
511	способ существования характерным же	1	1
512	и когда все так	1	1
513	личность понятая объективно чужое	1	1
514	вплоть до повторений диктуемой	1	1
515	великое открытие классического реализма	1	1
516	личность внутренняя сторона характера	1	1
517	лишь то что свойственно	1	1
518	единичность но одновременно и	1	1
519	лишь внешнее по преимуществу	1	1
520	самоопределения личностность человека есть	1	1
521	чеховского персонажа прочно соединяется	1	1
522	обстоятельствами угадывалась личность чтобы	1	1
523	чужому я поэтому обладательница	1	1
524	мироотношение одушевленное исканием смысла	1	1
525	лида говорит о земских	1	1
526	чехова по мнению б	1	1
527	испытываемого художником это диалогически-личностная	1	1
528	характерным же зовут лишь	1	1
529	отгороженная от другой личности	1	1
530	не только стать земцем	1	1
531	и полюбить то говорит	1	1
532	социальная адаптация характера и	1	1
533	ущербность земской деятельницы как	1	1
534	того что лида говорит	1	1
535	людей а не каждому	1	1
536	ложное искаженное инобытие личности	1	1
537	только стать земцем в	1	1
538	с подлинным художником хотя	1	1
539	руки правда мы не	1	1
540	не каждому характерное в	1	1
541	при этом всерьез к	1	1
542	с с аверинцева характер	1	1
543	правда мы не спасаем	1	1
544	такой девушки можно не	1	1
545	глядя на собеседника мисюсь	1	1
546	и адаптация суть неотождествимые	1	1
547	в ходе социальной адаптации	1	1
548	а урок полемически соотнесенную	1	1
549	внешним инобытием среди других	1	1
550	детерминизма обстоятельств не впадая	1	1
551	критика посещало подлинное прозрение	1	1
552	люди весь длинный день	1	1
553	самоактуализации человеческого я характер	1	1
554	меня самого личность в	1	1
555	для которой умершая от	1	1
556	бы в приданое к	1	1
557	героя характер чеховского персонажа	1	1
558	под которым в xix	1	1
559	его единичность но одновременно	1	1
560	открытие весьма отчужденно дистанцированно	1	1
561	преимущество художника перед лидой	1	1
562	и внешней праздности например	1	1
563	суть неотождествимые аспекты нашего	1	1
564	чуткий читатель чьи симпатии	1	1
565	и пьет чай в	1	1
566	не педагог а чиновник	1	1
567	чтобы вся жизнь была	1	1
568	можно не только стать	1	1
569	смежные но не тождественные	1	1
570	его ролевую характерность видя	1	1
571	так и уникальному объединяющимся	1	1
572	сторона характера тогда как	1	1
573	если бы чехов организовал	1	1
574	сестер волчаниновых упоенно живет	1	1
575	быть личностью это специфически	1	1
576	способах благодаря которым можно	1	1
577	уклад национально-исторической жизни характеры	1	1
578	зрителями собственного якобы самобытного	1	1
579	хочется чтобы вся жизнь	1	1
580	писатель касается каждого человека	1	1
581	в ее поступке обнаруживается	1	1
582	когда зеленый сад еще	1	1
583	организовал систему персонажей иначе	1	1
584	саду и когда все	1	1
585	[...] то что изображает	1	1
586	часто бывала озадачена а	1	1
587	исканием смысла жизни есть	1	1
588	в литературе личности наиболее	1	1
589	своего я напротив всякий	1	1
590	перенесенным на холст живописца	1	1
591	никитин учитель словесности интересен	1	1
592	тому что он творец	1	1
593	человеческих отношений лида может	1	1
594	глазам ее было видно	1	1
595	конструированием своего я напротив	1	1
596	больницы и школы легче	1	1
597	все так мило одеты	1	1
598	она терпит моральное поражение	1	1
599	она обладает определенной социально-психологической	1	1
600	не объяснено не мотивировано	1	1
601	литературе представляют собой понятия	1	1
602	того или иного раздраженного	1	1
603	рассказа женитьба никитина в	1	1
604	противостоит как универсальному так	1	1
605	пример из народной жизни	1	1
606	а деловитость серьезность непоколебимая	1	1
607	и так или иначе	1	1
608	найдется хоть один эстетически	1	1
609	представителей решительно отказывается от	1	1
610	собой то полон нежности	1	1
611	вопреки этой своей определенности	1	1
612	их внутреннему бытию характер	1	1
613	его ролевой типажный психологический	1	1
614	не только в литературе	1	1
615	общества данного социально-бытового уклада	1	1
616	своего счастья преодолевший сиротство	1	1
617	с аверинцева характер есть	1	1
618	не демонстрируемые явно душевные	1	1
619	отчетливее кристаллизуется в своей	1	1
620	здоровые сытые красивые люди	1	1
621	приходится к себе самому	1	1
622	которым факты осуществились заставляют	1	1
623	даром как бы в	1	1
624	своего я к модификациям	1	1
625	обстоятельствам и нормам к	1	1
626	должен обратиться к себе	1	1
627	читателя в ее поступке	1	1
628	так сказать утопически во	1	1
629	всеобщность поскольку быть личностью	1	1
630	поэта избрать предпочтительнее то	1	1
631	в качестве функции внешних	1	1
632	в личности увиденной как	1	1
633	определенной социально-психологической характерностью но	1	1
634	его межличностные связи если	1	1
635	самоопределения пытаясь постичь чужую	1	1
636	иной собственно художественной персонологической	1	1
637	и веселы и когда	1	1
638	обособляя человеческое я ослабляет	1	1
639	подлинное прозрение которым он	1	1
640	и личного в литературном	1	1
641	встречи с кисочкой как	1	1
642	внешней активностью делая окружающих	1	1
643	заурядным характером но личностным	1	1
644	к другому человеку и	1	1
645	качестве некоторого я субъекта	1	1
646	это открытие весьма отчужденно	1	1
647	эпически увидеть в себе	1	1
648	так или иначе вписанный	1	1
649	то хочется чтобы вся	1	1
650	но порой поступает мыслит	1	1
651	сытые красивые люди весь	1	1
652	личность не относясь при	1	1
653	этом читатель относится к	1	1
654	и тем обесценил свою	1	1
655	не стоял так остро	1	1
656	все его мироотношение одушевленное	1	1
657	рассказывает историю своей встречи	1	1
658	я напротив всякий раз	1	1
659	в начале рассказа затем	1	1
660	томится недовольством собой то	1	1
661	сидеть сложа руки правда	1	1
662	деловитость серьезность непоколебимая правильность	1	1
663	узнаем что громадные неуклюжие	1	1
664	у кого до чехова	1	1
665	раз в том что	1	1
666	до чехова по мнению	1	1
667	мисюсь личностны а деловитость	1	1
668	характером личность не относясь	1	1
669	в ладу с покоем	1	1
670	же она терпит моральное	1	1
671	недовольством собой то полон	1	1
672	характер ее результат сознательного	1	1
673	затаенной неадекватности искусственности заемности	1	1
674	всякий раз вглядывается в	1	1
675	только у людей положительных	1	1
676	прочих вещах вплоть до	1	1
677	разговаривать не глядя на	1	1
678	праздности который так легко	1	1
679	земской деятельницы как человека	1	1
680	последнем разговоре с машей	1	1
681	тому что счастье [...]	1	1
682	выбора жизненной программы социальной	1	1
683	сад еще влажный от	1	1
684	индивидуальная форма общечеловеческого которое	1	1
685	решительно отказывается от классической	1	1
686	учить это действительно так	1	1
687	столь легко одерживает практическую	1	1
688	переменчиво выявляются в качестве	1	1
689	критика часто бывала озадачена	1	1
690	к модификациям собственной характерности	1	1
691	явление людям меня самого	1	1
692	задачу лидия волчанинова натура	1	1
693	а не другое событие	1	1
694	рисует героев воспитанных на	1	1
695	н учить это действительно	1	1
696	нежности тишины и довольства	1	1
697	обстоятельств жизни и так	1	1
698	искаженное инобытие личности для	1	1
699	искусно сохраните черты характера	1	1
700	мотивировано а волынский разве	1	1
701	всемирно-историческом масштабе практический же	1	1
702	социальной устроенности обеспеченности к	1	1
703	ролевые отношения между людьми	1	1
704	гимне праздности который так	1	1
705	в романтику чехов тем	1	1
706	свои речи у волчаниновых	1	1
707	даже общественная активность способна	1	1
708	я героя характер чеховского	1	1
709	отдельные особи в кривенко	1	1
710	несомненно есть здоровые гуманистические	1	1
711	с покоем и личным	1	1
712	плане как историческом так	1	1
713	романтику чехов тем не	1	1
714	как этих своих качеств	1	1
715	внешним обстоятельствам и нормам	1	1
716	автора личностности если бы	1	1
717	художником хотя и переживающим	1	1
718	его утопически-нигилистических убеждениях а	1	1
719	мотивы в частности бездеятельность	1	1
720	счастливым когда около дома	1	1
721	века в лице своих	1	1
722	видя в нем пейзажиста	1	1
723	с одной стороны и	1	1
724	кого до чехова по	1	1
725	я о ради такой	1	1
726	резко нарушил завоеванное реалистическим	1	1
727	уловить свою главную мысль	1	1
728	по преимуществу ложное искаженное	1	1
729	крылова жестко очерченный характер	1	1
730	xix в направил свои	1	1
731	малых дел прав так	1	1
732	том как он относится	1	1
733	живописца достаточно вспомнить некоторые	1	1
734	том смысле как мы	1	1
735	не глядя на собеседника	1	1
736	испытывает чувство стыда за	1	1
737	девушки можно не только	1	1
738	волчаниновых упоенно живет этой	1	1
739	лиде художник ценит скрытую	1	1
740	прав так сказать утопически	1	1
741	первые русские реалисты изображали	1	1
742	постоял немного прислушался потом	1	1
743	художником это диалогически-личностная встреча	1	1
744	что у нее тревожно	1	1
745	педагог а чиновник бездарный	1	1
746	можно догадаться творческий кризис	1	1
747	субъективно только в качестве	1	1
748	было ясно что покой	1	1
749	мы не спасаем человечества	1	1
750	терпит моральное поражение в	1	1
751	живет этой своей чисто	1	1
752	реализме стойко уверовавших в	1	1
753	диктуемой ею фразы из	1	1
754	сиротство бедность несчастное детство	1	1
755	в направил свои усилия	1	1
756	как бы в приданое	1	1
757	характера среди любых событий	1	1
758	характерности к робости неловкости	1	1
759	идейного спора рассказчика-художника с	1	1
760	обратиться к себе и	1	1
761	в качестве некоторого я	1	1
762	веселы и когда знаешь	1	1
763	за свои речи у	1	1
764	монады равного себе характера	1	1
765	[...] бывают на ногах	1	1
766	современной писателю критике он	1	1
767	на собеседника мисюсь не	1	1
768	человеческое я ослабляет его	1	1
769	одеты и веселы и	1	1
770	со стороны характера персонажа	1	1
771	человеческий способ существования характерным	1	1
772	к себе самому и	1	1
773	частности бездеятельность исключает ролевые	1	1
774	не впадая в романтику	1	1
775	с машей предстает простым	1	1
776	одновременно и всеобщность поскольку	1	1
777	существования характерным же зовут	1	1
778	касается каждого человека но	1	1
779	бездарный и безличный к	1	1
780	других характеров самоактуализация составляет	1	1
781	что все эти здоровые	1	1
782	ничего не будут делать	1	1
783	манера разговаривать не глядя	1	1
784	к тому что счастье	1	1
785	культуры идеологии класса а	1	1
786	молодежи и т п	1	1
787	неуклюжие калоши [...] бывают	1	1
788	в частности бездеятельность исключает	1	1
789	творец своего счастья преодолевший	1	1
790	говорит о земских делах	1	1
791	посещало подлинное прозрение которым	1	1
792	личность необходимо отнестись к	1	1
793	м мейлаха не стоял	1	1
794	как к себе лирически	1	1
795	только земца [...] сказал	1	1
796	деле не была счастлива	1	1
797	покоряющуюся ей мисюсь но	1	1
798	другой личности внешним конструированием	1	1
799	а чиновник бездарный и	1	1
800	бытию характер здесь всего	1	1
801	демонстрируемые явно душевные переживания	1	1
802	связи если бесхарактерные послушные	1	1
803	еще влажный от росы	1	1
804	стороне лиды отрицать больницы	1	1
805	а как к единичному	1	1
806	только что вернулась из	1	1
807	ее характером личность не	1	1
808	активностью делая окружающих зрителями	1	1
809	поэтому обладательница сильного характера	1	1
810	жизни лишена этого внимания	1	1
811	художника перед лидой не	1	1
812	не умел воспользоваться так	1	1
813	чувства любви испытываемого художником	1	1
814	характеров самоактуализация составляет духовное	1	1
815	нежели у его предшественников	1	1
