N	2gram	Ircho_Kome_2	Psycholo
464	в разных	1	1
465	в качестве	5	1
466	имеем дело	1	1
467	здесь на	1	1
468	и является	1	1
469	вместо того	1	1
470	с достаточной	2	1
471	с новой	1	1
472	связи с	3	1
473	так называемый	1	1
474	эти три	1	1
475	и оказывается	1	1
476	тогда в	1	1
477	в области	1	1
478	с другом	2	1
479	обстоятельство что	1	1
480	встречается в	1	1
481	чтобы сделать	1	1
482	похож на	2	1
483	ли не	7	1
484	они и	1	1
485	о роли	1	1
486	поэт не	1	1
487	в каждой	1	1
488	должен быть	1	1
489	для себя	1	1
490	как мы	4	1
491	от друга	1	1
492	поймет что	1	1
493	происходит и	1	1
494	и служит	1	1
495	направлена в	1	1
496	только при	1	1
497	в собственном	1	1
498	в себя	1	1
499	с самого	2	1
500	приводит к	1	1
501	обращаясь к	1	1
502	чтобы дать	1	1
503	другом и	1	1
504	за то	4	1
505	времени и	1	1
506	не с	1	1
507	было в	1	1
508	с собой	2	1
509	еще в	4	1
510	это сходство	1	1
511	когда в	2	1
512	достаточной степени	1	1
513	разного рода	1	1
514	возможно что	3	1
515	является в	1	1
516	на что	2	1
517	изображение в	1	1
518	предположить что	1	1
519	их образы	1	1
520	означает что	1	1
521	выводу что	1	1
522	игре не	1	1
523	средством для	1	1
524	в тех	3	1
525	бесспорно что	1	1
526	действительности но	1	1
527	тому и	1	1
528	мы убеждаемся	1	1
529	не ведая	1	1
530	узнать в	1	1
531	такого толкования	1	1
532	но мы	1	1
533	все его	1	1
534	пор пока	1	1
535	в пользу	2	1
536	скрывать от	2	1
537	той социальной	1	1
538	и во	2	1
539	различие в	1	1
540	восходит к	4	1
541	под именем	2	1
542	авторов в	1	1
543	однако что	1	1
544	что люди	1	1
545	а у	3	1
546	я думаю	1	1
547	достаточно назвать	2	1
548	случай не	1	1
549	самого конца	1	1
550	сюжетная схема	1	1
551	быть даже	1	1
552	человеческую жизнь	1	1
553	представления о	2	1
554	раз на	1	1
555	же можно	2	1
556	этой целью	2	1
557	этом смысле	2	1
558	собой разумеется	1	1
559	обе эти	1	1
560	в двух	6	1
561	с ними	2	1
562	взывает к	1	1
563	что даже	1	1
564	правда и	1	1
565	по этому	1	1
566	человеком который	1	1
567	внимание что	1	1
568	конечно не	1	1
569	отношений к	1	1
570	ни одного	1	1
571	составить себе	1	1
572	свидетельствует о	1	1
573	основе его	1	1
574	от других	1	1
575	а то	1	1
576	за ним	1	1
577	не дошло	1	1
578	для него	1	1
579	и та	1	1
580	прежде всего	4	1
581	произведения и	1	1
582	у нее	2	1
583	не о	1	1
584	связи в	1	1
585	не просто	1	1
586	к той	1	1
587	ее на	1	1
588	в любви	2	1
589	этого понятия	1	1
590	до самого	1	1
591	имели бы	1	1
592	в другой	2	1
593	из двух	1	1
594	со стороны	2	1
595	даже не	3	1
596	нам не	1	1
597	не один	1	1
598	именно в	1	1
599	основанный на	1	1
600	считает себя	1	1
601	и затем	1	1
602	к более	1	1
603	на действительность	1	1
604	же для	1	1
605	в соответствии	1	1
606	на основании	5	1
607	что таким	1	1
608	себе представление	1	1
609	жизнь в	1	1
610	так называемой	3	1
611	его по	1	1
612	исходил из	1	1
613	чем на	2	1
614	искать в	3	1
615	если эти	1	1
616	с которым	2	1
617	оснований для	1	1
618	в связи	3	1
619	с помощью	1	1
620	этой же	1	1
621	идея а	1	1
622	должна была	2	1
623	из его	2	1
624	из героев	1	1
625	одной стороны	2	1
626	в той	2	1
627	такого рода	1	1
628	и там	1	1
629	или менее	1	1
630	поскольку он	1	1
631	кто из	2	1
632	если это	1	1
633	друг с	2	1
634	исходя из	1	1
635	других авторов	2	1
636	тех пор	3	1
637	быть не	1	1
638	его творчество	1	1
639	еще раз	1	1
640	которую надо	1	1
641	и нет	1	1
642	нам приходится	1	1
643	человека который	1	1
644	понимать не	1	1
645	из произведений	3	1
646	больше к	1	1
647	о его	4	1
648	нет ничего	1	1
649	в достаточной	1	1
650	в более	1	1
651	любовь к	1	1
652	сюжета и	1	1
653	его творчества	1	1
654	в область	1	1
655	или в	3	1
656	в результате	1	1
657	бы в	2	1
658	не более	2	1
659	что из	2	1
660	своих героев	1	1
661	основанное на	1	1
662	против того	1	1
663	будто бы	1	1
664	находим в	1	1
665	ни было	2	1
666	хотя в	1	1
667	утверждал что	1	1
668	трагедии и	1	1
669	за этим	1	1
670	до тех	3	1
671	сообщения о	1	1
672	между ними	1	1
673	и эта	1	1
674	от своего	1	1
675	речи и	1	1
676	лишь тогда	1	1
677	первом случае	1	1
678	имеет в	2	1
679	его творчестве	1	1
680	и другие	2	1
681	по поводу	3	1
682	тем самым	1	1
683	к этому	5	1
684	тех случаев	1	1
