N	2gram	Losev_Dial_3	EvropaiE
382	в такой	1	1
383	от себя	4	1
384	признать что	1	1
385	свое существование	1	1
386	об их	1	1
387	выше мы	1	1
388	творчества и	1	1
389	друг другу	1	1
390	много раз	1	1
391	на другую	1	1
392	для этого	2	1
393	для нее	1	1
394	тому что	4	1
395	если и	1	1
396	за несколько	1	1
397	все эти	3	1
398	не менее	11	1
399	вплоть до	1	1
400	но они	2	1
401	не зависящего	1	1
402	что эта	1	1
403	признаков что	1	1
404	что с	1	1
405	этого же	1	1
406	считает что	1	1
407	одна из	3	1
408	душе и	1	1
409	мы все	1	1
410	значит ли	1	1
411	казалось бы	1	1
412	всякой иной	1	1
413	являются светочами	1	1
414	только и	2	1
415	в самой	1	1
416	они являются	1	1
417	наиболее распространенное	1	1
418	быть проведено	1	1
419	такая же	1	1
420	во всем	3	1
421	своего существования	1	1
422	и его	5	1
423	если будет	2	1
424	связи с	1	1
425	е не	4	1
426	так то	1	1
427	в основе	3	1
428	у нас	4	1
429	которую не	1	1
430	мир в	3	1
431	должны быть	3	1
432	для такого	2	1
433	мы отнюдь	1	1
434	все еще	2	1
435	и явление	1	1
436	иногда на	1	1
437	от существования	1	1
438	всегда в	1	1
439	для себя	2	1
440	и о	3	1
441	и сами	2	1
442	последнее время	1	1
443	то время	4	1
444	в знании	1	1
445	будет существовать	1	1
446	как с	2	1
447	и сам	1	1
448	был бы	1	1
449	находятся и	1	1
450	сотни и	1	1
451	об этом	6	1
452	имеется в	3	1
453	которое оно	1	1
454	быть может	3	1
455	которая в	1	1
456	и вообще	2	1
457	с ним	1	1
458	будет уже	1	1
459	связанное с	1	1
460	но начало	1	1
461	тех кто	1	1
462	и силу	1	1
463	на вопрос	1	1
464	внимание на	1	1
465	или на	1	1
466	это потому	1	1
467	в вопросах	1	1
468	нас в	2	1
469	этом несмотря	1	1
470	нельзя ни	3	1
471	не выходит	1	1
472	это может	1	1
473	из себя	2	1
474	живых существ	2	1
475	эти два	1	1
476	всего этого	2	1
477	и следовательно	2	1
478	в человечестве	2	1
479	в лучшем	1	1
480	если взять	1	1
481	значит что	24	1
482	быть и	3	1
483	но так	1	1
484	есть часть	1	1
485	тот же	1	1
486	всех этих	1	1
487	как нечто	1	1
488	невозможно не	1	1
489	что как	1	1
490	никак нельзя	1	1
491	или же	3	1
492	и ее	3	1
493	что истинное	1	1
494	больше чем	1	1
495	и призыв	1	1
496	в указанном	1	1
497	конечно не	4	1
498	уже не	5	1
499	на такой	1	1
500	если мы	1	1
501	то и	3	1
502	всем его	1	1
503	только тогда	3	1
504	что не	5	1
505	в точном	1	1
506	но совершенно	2	1
507	но от	1	1
508	одно из	5	1
509	планете и	1	1
510	для него	4	1
511	представить себе	1	1
512	мы находим	1	1
513	исторического процесса	2	1
514	не о	2	1
515	бытия и	2	1
516	мира есть	2	1
517	от того	4	1
518	даже не	6	1
519	или иначе	2	1
520	и тысячи	1	1
521	эти две	3	1
522	в каких	1	1
523	к которому	1	1
524	с той	1	1
525	что для	5	1
526	обратиться к	1	1
527	каком смысле	3	1
528	они вполне	1	1
529	не было	3	1
530	их можно	1	1
531	выше и	1	1
532	зависит от	2	1
533	пока что	1	1
534	мир своему	1	1
535	реальности в	1	1
536	что из	1	1
537	что мы	8	1
538	мы знаем	3	1
539	если не	3	1
540	в связи	1	1
541	каких же	1	1
542	связь с	1	1
543	уже о	2	1
544	нет ничего	9	1
545	раз на	1	1
546	пространства и	2	1
547	если так	1	1
548	а если	3	1
549	она есть	10	1
550	есть только	12	1
551	совершенно достаточно	1	1
552	религии и	1	1
553	отношении с	1	1
554	и философии	1	1
555	мыслится как	1	1
556	ставится вопрос	1	1
557	том смысле	1	1
558	должно быть	3	1
559	с ее	1	1
560	слова и	1	1
561	призыв к	2	1
562	живет и	1	1
563	лучшем случае	1	1
564	и где	2	1
565	ближе к	1	1
566	тех или	2	1
567	с полной	3	1
568	указать на	1	1
569	что оно	7	1
570	плоти и	2	1
571	о котором	1	1
572	в силах	1	1
573	но когда	1	1
574	особого рода	3	1
575	европа в	1	1
576	знание в	1	1
577	но это	5	1
578	мира к	1	1
579	себе ничего	1	1
580	поскольку не	1	1
581	возможно ли	1	1
582	же будет	1	1
583	понимать как	3	1
584	с такой	1	1
585	оно не	6	1
586	есть то	6	1
587	к этой	2	1
588	на ту	1	1
589	только одна	3	1
590	однако же	1	1
591	который не	2	1
592	все что	3	1
593	смысле что	1	1
