N	2gram	Propp_Isto_1	Problemy
248	тем не	6	2
249	у нас	1	2
250	лежит в	1	2
251	должны быть	4	2
252	указывает на	2	2
253	здесь мы	7	2
254	в конце	1	2
255	говорили что	1	2
256	то время	3	2
257	что у	1	2
258	в образе	3	2
259	времени и	1	2
260	для этого	3	2
261	даже из	1	2
262	в глаза	1	2
263	которого оно	1	2
264	в форме	3	2
265	того что	4	2
266	этом смысле	1	2
267	но так	2	2
268	словом и	1	2
269	в стороне	3	2
270	и так	1	2
271	конечно не	2	2
272	если мы	3	2
273	и они	1	2
274	то и	2	2
275	этого нельзя	1	2
276	имеется и	1	2
277	его и	2	2
278	и та	1	2
279	мы можем	1	2
280	каждый из	1	2
281	другого и	1	2
282	и кто	1	2
283	а с	2	2
284	и др	7	2
285	что не	2	2
286	и пр	4	2
287	превращается в	4	2
288	материал в	1	2
289	него не	1	2
290	так же	7	2
291	например в	5	2
292	этого слова	1	2
293	чем эти	1	2
294	между собой	4	2
295	например у	1	2
296	вне его	1	2
297	для нас	13	2
298	бы он	1	2
299	хотя бы	4	2
300	ни было	2	2
301	очень хорошо	1	2
302	не есть	2	2
303	с теми	1	2
304	сказать что	5	2
305	была бы	2	2
306	их с	1	2
307	нет но	1	2
308	себе но	1	2
309	ее в	5	2
310	во всяком	1	2
311	вопрос мы	2	1
312	относится и	1	1
313	художественного произведения	1	1
314	на самом	1	1
315	он может	1	1
316	не одного	2	1
317	это и	1	1
318	но тем	1	1
319	и меня	1	1
320	внутрь так	1	1
321	и есть	1	1
322	он находится	1	1
323	и чрезвычайно	1	1
324	поэтому он	2	1
325	и больше	1	1
326	уже по	1	1
327	одним из	2	1
328	есть не	1	1
329	для достижения	1	1
330	же как	2	1
331	настолько тесно	2	1
332	словом это	1	1
333	он как	1	1
334	есть нечто	1	1
335	эта форма	1	1
336	но она	1	1
337	и тем	2	1
338	ему в	3	1
339	в некотором	2	1
340	меньшей степени	1	1
341	более глубокий	1	1
342	целое и	2	1
343	другом что	1	1
344	на них	2	1
345	от себя	1	1
346	бы то	2	1
347	иногда бывает	1	1
348	то мы	4	1
349	или этот	1	1
350	одним словом	4	1
351	с одной	4	1
352	нет к	1	1
353	то он	2	1
354	но как	1	1
355	же на	1	1
356	точка зрения	2	1
357	уже как	1	1
358	правда есть	1	1
359	к сожалению	3	1
360	не пользуется	1	1
361	этих явлений	1	1
362	материалом для	1	1
363	мы дадим	1	1
364	себя за	1	1
365	дело идет	1	1
366	в рамках	2	1
367	под его	1	1
368	одном из	1	1
369	без другого	2	1
370	данного типа	1	1
371	что как	1	1
372	ней в	1	1
373	однако не	2	1
374	просто как	1	1
375	нем он	1	1
376	что этим	1	1
377	себе не	1	1
378	увидим что	5	1
379	впечатление что	1	1
380	к чему	3	1
381	не войти	1	1
382	человеком это	1	1
383	бы с	1	1
384	гораздо слабее	1	1
385	тут и	2	1
386	в нашем	1	1
387	которые в	2	1
388	тоже не	2	1
389	в этой	6	1
390	важна не	1	1
391	словами для	1	1
392	его но	2	1
393	свой материал	2	1
394	и если	2	1
395	что она	5	1
396	появляется уже	1	1
397	целого они	1	1
398	и социальной	1	1
399	или иному	1	1
400	он должен	2	1
401	достаточно чтобы	1	1
402	и по	3	1
403	на этом	3	1
404	но дело	1	1
405	говорит следующее	1	1
406	однако в	2	1
407	значительной степени	1	1
408	от нее	1	1
409	то ни	2	1
410	этом он	1	1
411	об этой	2	1
412	связанных с	1	1
413	еще хуже	1	1
414	с целью	1	1
415	из своего	1	1
416	друг другу	1	1
417	и мы	2	1
418	должен был	3	1
419	за ней	1	1
420	стоит на	2	1
421	нет в	2	1
422	это положение	2	1
423	ней так	1	1
424	ивана как	1	1
425	в прямом	1	1
426	в ее	2	1
427	его отношения	1	1
428	не всегда	8	1
429	и уже	1	1
430	несмотря на	1	1
431	очень важное	1	1
432	чем в	1	1
433	сюжета мы	1	1
434	и тогда	3	1
435	не мог	1	1
436	и знает	2	1
437	этот материал	3	1
438	которую мы	1	1
439	в книге	3	1
440	она в	1	1
441	мы говорили	1	1
442	этим дело	1	1
443	в последней	1	1
444	с уверенностью	1	1
445	что еще	1	1
446	от его	1	1
447	для всякого	1	1
448	героя то	1	1
449	точку зрения	3	1
450	поэтому мы	1	1
451	и эти	3	1
452	с такими	1	1
453	не раз	1	1
454	но они	2	1
455	без его	1	1
456	в таких	2	1
457	эти две	2	1
458	герой всегда	1	1
459	друг друга	1	1
460	тогда когда	2	1
461	что их	2	1
462	ее с	1	1
463	в основе	4	1
464	материала в	1	1
465	само по	2	1
466	о них	1	1
467	иметь в	1	1
468	он указывает	1	1
469	того чтобы	1	1
470	это еще	1	1
471	мышления и	1	1
472	а порой	1	1
473	не исчерпывается	1	1
474	явление в	1	1
475	связи это	1	1
476	по своей	2	1
477	все явления	1	1
478	нам важно	1	1
479	связи с	4	1
480	что речь	1	1
481	только с	2	1
482	той форме	1	1
483	здесь возможны	1	1
484	героя а	1	1
485	совершенно необходимо	1	1
486	особое внимание	2	1
487	ему не	1	1
488	действует в	1	1
489	очень часто	3	1
490	и голос	1	1
491	же самое	3	1
492	нет мы	1	1
493	мере того	2	1
494	всего в	2	1
495	на это	2	1
496	где он	1	1
497	приведем еще	1	1
498	здесь еще	1	1
499	правильнее будет	1	1
500	где нет	2	1
501	обойти его	1	1
502	образы и	1	1
503	не делает	1	1
504	у себя	2	1
505	но по	1	1
506	эти типы	1	1
507	теперь что	1	1
508	перед необходимостью	1	1
509	каков же	1	1
510	так в	4	1
511	мы отмечаем	1	1
512	идет речь	1	1
513	если они	1	1
514	на нее	2	1
515	здесь он	1	1
516	те же	1	1
517	очень долго	1	1
518	не с	3	1
519	здесь как	1	1
520	живет в	2	1
521	еще в	2	1
522	до начала	1	1
523	в весьма	1	1
524	с героем	2	1
525	поэтому в	2	1
526	которая в	1	1
527	стремление к	1	1
528	тесно что	1	1
529	мы рассмотрим	1	1
530	наконец еще	1	1
531	слова более	1	1
532	все дело	1	1
533	такой сюжет	1	1
534	герой из	1	1
535	же было	1	1
536	вопросы все	1	1
537	есть герой	1	1
538	этому мы	1	1
539	почвой на	1	1
540	каждое движение	1	1
541	но мы	2	1
542	после того	1	1
543	может не	1	1
544	в значительной	1	1
545	кто он	1	1
546	не выходит	2	1
547	нас в	2	1
548	отражением в	2	1
549	воздействия на	1	1
550	а у	1	1
551	в языке	1	1
552	не найдем	1	1
553	е если	1	1
554	человек поэтому	1	1
555	формы его	1	1
556	ее как	1	1
557	может иметь	1	1
558	говорит в	2	1
559	она может	1	1
560	большей или	2	1
561	действительности не	1	1
562	что здесь	5	1
563	на которой	1	1
564	один из	4	1
565	образов и	2	1
566	мы видим	11	1
567	же сами	2	1
568	одной из	2	1
569	в какой	3	1
570	то в	1	1
571	еще и	2	1
572	была и	1	1
573	очень много	3	1
574	никаких новых	1	1
575	и данная	1	1
576	каждой детали	1	1
577	именно на	2	1
578	в качестве	5	1
579	менее и	1	1
580	прямо не	1	1
581	он их	1	1
582	он начинает	1	1
583	возникает вопрос	1	1
584	существу своему	1	1
585	здесь же	2	1
586	или даже	3	1
587	в данной	2	1
588	за ним	1	1
589	на своего	1	1
590	ни с	1	1
591	мы знаем	4	1
592	в идеальном	1	1
593	иначе как	1	1
594	сами по	1	1
595	здесь перед	1	1
596	важно для	1	1
597	но что	1	1
598	вводит в	1	1
599	но уже	2	1
600	которые могут	3	1
601	не доказывает	1	1
602	во всей	2	1
603	как будто	4	1
604	не было	1	1
605	были бы	2	1
606	связан с	1	1
607	одной стороны	4	1
608	существовании этого	1	1
609	вопрос всегда	1	1
610	мы это	1	1
611	он живет	1	1
612	не обязательно	1	1
613	а именно	4	1
614	том как	2	1
615	к которому	5	1
616	он часто	1	1
617	или меньшей	2	1
618	чем он	1	1
619	и между	2	1
620	он во	1	1
621	один и	2	1
622	что для	1	1
623	говорит о	2	1
624	вопрос почему	2	1
625	связано с	2	1
626	которые здесь	1	1
627	от этого	2	1
628	основной вопрос	2	1
629	опять к	1	1
630	которых мы	1	1
631	для подтверждения	1	1
632	его как	2	1
633	найдем ни	1	1
634	так называемой	1	1
635	самый факт	1	1
636	а так	1	1
637	не то	4	1
638	что из	1	1
639	но есть	1	1
640	здесь имеет	1	1
641	лишь тогда	1	1
642	не при	1	1
643	в связи	4	1
644	совершенно иное	1	1
645	следовало бы	3	1
646	все более	1	1
647	его лица	1	1
648	с людьми	1	1
649	нами как	1	1
650	на какой-то	1	1
651	вместе с	6	1
652	но кроме	1	1
653	но почти	1	1
654	и подчинить	1	1
655	такой форме	1	1
656	и потому	2	1
657	как это	3	1
658	из которых	3	1
659	к своему	2	1
660	принципиальное значение	1	1
661	из уст	1	1
662	смысле этого	1	1
663	постепенно и	1	1
664	и всей	1	1
665	одно или	1	1
666	то к	1	1
667	по ним	1	1
668	в это	1	1
669	ли не	1	1
670	стремятся к	1	1
671	из своей	1	1
672	в основном	2	1
673	за неимением	1	1
674	в начале	3	1
675	которой он	1	1
676	нисколько не	2	1
677	к другим	1	1
678	при всем	1	1
679	но с	1	1
680	известной степени	1	1
681	не знаем	2	1
682	наш герой	1	1
683	след и	1	1
684	она знает	1	1
685	и от	2	1
686	в другой	1	1
687	друг мой	1	1
688	совершенно иной	1	1
689	это может	1	1
690	здесь гораздо	1	1
691	в большей	1	1
692	обстоит дело	4	1
693	той почвой	1	1
694	за этим	1	1
695	ты не	5	1
696	главе но	1	1
697	все еще	1	1
698	отражает в	1	1
699	на более	5	1
700	но можно	1	1
701	же относится	2	1
702	по одному	1	1
703	жизни а	1	1
704	и героем	1	1
705	из этого	2	1
706	но оно	4	1
707	которой она	1	1
708	эти слова	1	1
709	как один	1	1
710	строится на	1	1
711	можно назвать	2	1
712	а может	1	1
713	на ту	1	1
714	и другие	4	1
715	этим явлениям	1	1
716	к этому	2	1
717	они не	4	1
