N	2gram	Bakhtin_Pr_2	Komedia
307	в чисто	2	1
308	жанра и	1	1
309	он дал	1	1
310	отношения с	1	1
311	определяет все	1	1
312	по форме	1	1
313	в себе	5	1
314	не приводит	1	1
315	корнями в	1	1
316	замыкается в	1	1
317	на его	5	1
318	мы их	1	1
319	не имеют	1	1
320	с традициями	2	1
321	сказать в	1	1
322	время и	1	1
323	и легко	1	1
324	по месту	1	1
325	и более	2	1
326	не могли	1	1
327	их из	1	1
328	от нее	1	1
329	в другом	1	1
330	его не	1	1
331	бы быть	2	1
332	а по	1	1
333	самим собой	1	1
334	входит в	9	1
335	не умеет	1	1
336	в постановке	1	1
337	серьезность его	1	1
338	всю свою	1	1
339	нам по	1	1
340	по себе	8	1
341	в жизни	3	1
342	но уже	2	1
343	героя или	1	1
344	прошлого к	1	1
345	ни одной	1	1
346	их взаимоотношения	1	1
347	со своими	6	1
348	которой он	1	1
349	он и	4	1
350	на две	1	1
351	мы видели	3	1
352	ни с	2	1
353	выражение в	3	1
354	какую бы	2	1
355	автора и	2	1
356	как таковой	1	1
357	со всей	2	1
358	здесь она	1	1
359	в ходу	1	1
360	или менее	1	1
361	которую он	3	1
362	от своего	1	1
363	поэтического творчества	2	1
364	таким же	2	1
365	же это	1	1
366	между людьми	1	1
367	пор в	1	1
368	было очень	1	1
369	они уже	1	1
370	его лежит	1	1
371	от его	2	1
372	не считал	1	1
373	то лишь	1	1
374	значение для	3	1
375	стало быть	3	1
376	из области	1	1
377	в диалоге	3	1
378	только для	2	1
379	тем не	1	1
380	и единственного	1	1
381	это дело	1	1
382	их в	7	1
383	вещей и	1	1
384	в устах	1	1
385	и очень	1	1
386	и необходимость	1	1
387	любви и	1	1
388	с точки	9	1
389	случае в	1	1
390	не раз	2	1
391	тем самым	2	1
392	является чем-то	1	1
393	что эта	2	1
394	благоприятные условия	1	1
395	правда в	2	1
396	на себе	1	1
397	в основе	2	1
398	от жизни	1	1
399	никогда не	17	1
400	самой жизни	1	1
401	ничего не	3	1
402	более что	1	1
403	автор не	4	1
404	всю историю	1	1
405	как носитель	1	1
406	и теперь	1	1
407	со своим	1	1
408	здесь же	1	1
409	из того	1	1
410	эти три	1	1
411	этот образ	1	1
412	в области	2	1
413	и мелкие	1	1
414	в каком	1	1
415	и некоторые	2	1
416	нет ни	3	1
417	чтобы сделать	1	1
418	вошли в	1	1
419	решения в	1	1
420	и всех	1	1
421	отличается от	1	1
422	числе и	2	1
423	его с	2	1
424	как для	1	1
425	кажется одно	1	1
426	бы он	2	1
427	той или	3	1
428	для его	1	1
429	они и	2	1
430	все еще	1	1
431	отказаться от	1	1
432	для себя	3	1
433	мы слышим	2	1
434	сатира на	1	1
435	то она	1	1
436	от друга	2	1
437	на основе	2	1
438	теперь что	1	1
439	только при	1	1
440	его поступки	1	1
441	полное право	2	1
442	в пределах	4	1
443	приводит к	1	1
444	встреча с	1	1
445	на очень	1	1
446	произведения и	1	1
447	нельзя сказать	1	1
448	широкое значение	1	1
449	в контексте	2	1
450	в споре	1	1
451	в последующих	2	1
452	здесь нет	2	1
453	которые он	1	1
454	к самой	1	1
455	веры в	1	1
456	по сравнению	2	1
457	но у	3	1
458	жизнь и	3	1
459	в эпоху	1	1
460	о котором	1	1
461	остановимся на	2	1
462	с ним	8	1
463	с человеком	1	1
464	сами они	1	1
465	можно найти	2	1
466	взаимоотношения с	1	1
467	автор уже	2	1
468	возможна только	1	1
469	зрения на	5	1
470	и та	1	1
471	за пределами	1	1
472	никак не	1	1
473	как ее	2	1
474	его жизни	2	1
475	одного из	1	1
476	можем сказать	2	1
477	и большого	1	1
478	только за	1	1
479	все его	3	1
480	плане в	1	1
481	каждом из	2	1
482	и были	1	1
483	фрагменты но	1	1
484	от них	2	1
485	его изображения	1	1
486	во всей	1	1
487	что же	4	1
488	быть даже	2	1
489	с матерью	2	1
490	них в	2	1
491	и ни	1	1
492	нас дошли	1	1
493	и следовательно	7	1
494	если это	1	1
495	раз на	1	1
496	условия для	1	1
497	в литературе	6	1
498	с отдельными	1	1
499	понимать не	1	1
500	землю и	1	1
501	и новая	1	1
502	обе эти	1	1
503	образов и	1	1
504	мы видим	2	1
505	жизнь стоит	1	1
506	сюжетов и	1	1
507	человек из	2	1
508	наше время	1	1
509	они могут	3	1
510	не публицистическая	1	1
511	уж не	1	1
512	человека с	2	1
513	считает себя	1	1
514	конечно не	6	1
515	в большинстве	2	1
516	только на	1	1
517	и они	1	1
518	ни одного	3	1
519	существу своему	1	1
520	получили в	1	1
521	не все	1	1
522	в сознании	2	1
523	от других	1	1
524	большинстве случаев	2	1
525	в большой	3	1
526	мне кажется	1	1
527	к своим	1	1
528	мир в	2	1
529	не так	2	1
530	для него	9	1
531	могло бы	1	1
532	слово как	1	1
533	человека из	1	1
534	не о	2	1
535	как его	2	1
536	как раз	6	1
537	из спорящих	1	1
538	протяжении всего	2	1
539	в очень	1	1
540	к самому	1	1
541	были бы	2	1
542	не укладывается	2	1
543	этой разновидности	1	1
544	другого и	1	1
545	и даже	3	1
546	на второй	1	1
547	более широкое	1	1
548	или иной	3	1
549	человеком а	1	1
550	на ее	1	1
551	не обязательно	1	1
552	три основных	1	1
553	соглашается с	1	1
554	а с	3	1
555	по всей	1	1
556	и затем	2	1
557	что не	5	1
558	как можно	1	1
559	действующими лицами	2	1
560	к человеку	1	1
561	у нас	2	1
562	она является	1	1
563	до конца	7	1
564	не на	4	1
565	а не	10	1
566	себе представление	1	1
567	другой стороны	1	1
568	среди них	3	1
569	там где	6	1
570	самого начала	1	1
571	жизнь в	1	1
572	среди других	2	1
573	несмотря на	1	1
574	всего этого	3	1
575	с помощью	1	1
576	связь с	2	1
577	в творчестве	1	1
578	него в	1	1
579	всех трех	1	1
580	во множестве	1	1
581	отрывок из	1	1
582	со словом	1	1
583	как человек	2	1
584	испытать свои	1	1
585	он говорит	2	1
586	целом ряде	2	1
587	этих словах	1	1
588	ведет к	2	1
589	в сферу	1	1
590	и там	1	1
591	именно в	3	1
592	у самого	1	1
593	по существу	1	1
594	из отдельных	1	1
595	в современной	1	1
596	быть не	1	1
597	еще раз	3	1
598	судить о	1	1
599	у вас	2	1
600	за ним	1	1
601	можем составить	1	1
602	о мире	5	1
603	в наше	1	1
604	в более	1	1
605	в одно	1	1
606	это уже	1	1
607	без любви	1	1
608	может служить	1	1
609	сюжета и	1	1
610	от человека	1	1
611	случае если	1	1
612	отношений и	1	1
613	его творчества	5	1
614	себя на	2	1
615	само по	2	1
616	в результате	3	1
617	это как	2	1
618	отца с	1	1
619	поэтому она	1	1
620	не с	1	1
621	ее и	1	1
622	тем более	1	1
623	своих героев	2	1
624	и как	2	1
625	творчестве не	1	1
626	основанное на	1	1
627	но всегда	1	1
628	этой области	2	1
629	с людьми	1	1
630	иначе чем	1	1
631	между ними	4	1
632	героя и	7	1
633	из тех	1	1
634	не знает	4	1
635	сказать что	5	1
636	была бы	3	1
637	ведь он	2	1
638	в свою	1	1
639	о себе	3	1
640	всех других	1	1
641	по которой	1	1
642	бы его	1	1
643	занимает в	1	1
644	его творчестве	3	1
645	а может	3	1
646	или уже	1	1
647	и эта	3	1
648	думать что	1	1
649	так же	5	1
650	как на	2	1
651	все что	3	1
