N	2gram	Vinokur_Vv_1	KulturaY
176	в котором	4	3
177	той же	4	3
178	в сущности	3	3
179	на практике	1	3
180	то это	3	3
181	так называемые	1	3
182	то мы	1	3
183	в противовес	1	3
184	только тогда	1	3
185	в общем	12	3
186	очевидно что	1	3
187	трудно видеть	6	3
188	в истории	9	3
189	в связи	2	3
190	в своем	3	3
191	хотя и	3	3
192	его к	2	3
193	что так	1	3
194	в этой	3	3
195	с их	5	3
196	в себе	4	3
197	на его	1	3
198	должна быть	2	3
199	на том	3	3
200	состоит в	2	3
201	что она	3	3
202	он есть	1	3
203	а это	1	3
204	соответствии с	2	3
205	несмотря на	2	3
206	должно быть	2	3
207	нисколько не	3	3
208	в г	5	3
209	в их	11	3
210	представление о	1	3
211	тому что	2	3
212	казалось бы	2	3
213	в духе	1	3
214	что оно	2	3
215	оно не	1	3
216	знание языка	2	3
217	свою очередь	1	3
218	здесь не	2	3
219	не с	2	3
220	ясно что	9	3
221	том как	1	3
222	это только	4	3
223	для этого	3	3
224	по мере	4	3
225	в известных	2	3
226	можно сказать	3	3
227	языке как	1	3
228	нуждается в	2	3
229	есть язык	1	3
230	этом смысле	11	3
231	обе эти	2	3
232	культурного развития	3	3
233	уже в	5	3
234	научного знания	1	3
235	язык это	1	3
236	в одном	4	3
237	связано с	1	3
238	уже и	7	3
239	даже и	3	3
240	не было	1	3
241	в особенности	4	3
242	и даже	5	3
243	или иной	1	3
244	к которому	1	3
245	в свою	1	3
246	в соответствии	2	3
247	языка не	1	3
248	есть лишь	2	3
249	если не	1	3
250	как это	5	3
251	а если	2	3
252	смысле этого	8	3
253	этого слова	2	3
254	слова как	2	3
255	потребность в	1	3
256	нам не	1	3
257	в системе	1	3
258	или иного	1	3
259	как на	11	3
260	но еще	1	3
261	они не	1	3
262	гораздо более	3	3
263	можно говорить	1	2
264	речь идет	2	2
265	одним из	5	2
266	также и	16	2
267	и есть	3	2
268	очень много	1	2
269	как история	3	2
270	бы уже	1	2
271	что если	2	2
272	бы и	2	2
273	этого термина	2	2
274	что можно	2	2
275	которое в	2	2
276	в числе	1	2
277	которую можно	1	2
278	иное как	5	2
279	что его	1	2
280	на самом	1	2
281	что этого	1	2
282	значение и	2	2
283	тогда как	2	2
284	себе и	2	2
285	так называемая	2	2
286	от истории	4	2
287	что история	6	2
288	и как	9	2
289	какой смысл	1	2
290	увидим что	1	2
291	но в	10	2
292	от этого	5	2
293	а во-вторых	2	2
294	так или	4	2
295	большей части	2	2
296	для которых	3	2
297	во многих	1	2
298	но ведь	4	2
299	больше всего	1	2
300	и философских	1	2
301	данном отношении	2	2
302	свое время	2	2
303	нашей культуры	1	2
304	так например	6	2
305	но все	3	2
306	в каждом	4	2
307	как они	1	2
308	лишь в	1	2
309	заключается в	4	2
310	и тем	5	2
311	для них	1	2
312	все равно	1	2
313	как об	9	2
314	этого не	2	2
315	как и	5	2
316	иначе говоря	1	2
317	одного и	2	2
318	и становится	1	2
319	нужно было	1	2
320	но если	3	2
321	и при	2	2
322	в своей	4	2
323	котором идет	2	2
324	не столько	2	2
325	от себя	3	2
326	вопрос о	8	2
327	втором случае	1	2
328	иначе как	1	2
329	труда и	1	2
330	и более	1	2
331	том же	2	2
332	по себе	9	2
333	до конца	3	2
334	что с	3	2
335	иной раз	2	2
336	в то	5	2
337	как о	4	2
338	не имеет	4	2
339	уже из	1	2
340	ничего не	2	2
341	чтобы в	1	2
342	и именно	12	2
343	дело не	3	2
344	был в	2	2
345	никогда не	3	2
346	же время	5	2
347	на те	1	2
348	е не	2	2
349	до того	2	2
350	быть в	4	2
351	ли это	1	2
352	если его	1	2
353	не могут	5	2
354	и должно	1	2
355	когда мы	2	2
356	слова но	1	2
357	но также	14	2
358	отсюда следует	1	2
359	что все	1	2
360	в собственном	2	2
361	исторической жизни	1	2
362	чтобы быть	1	2
363	идет речь	2	2
364	не мог	2	2
365	и прочих	1	2
366	о котором	8	2
367	одно из	5	2
368	смысле и	2	2
369	в разных	5	2
370	ними и	1	2
371	при том	5	2
372	языка поэтому	1	2
373	никак не	1	2
374	е о	1	2
375	это было	1	2
376	каждом из	1	2
377	во втором	2	2
378	должны быть	1	2
379	а именно	6	2
380	как например	5	2
381	но с	4	2
382	д и	1	2
383	любовь к	4	2
384	тот же	1	2
385	языка на	2	2
386	и того	2	2
387	в стороне	1	2
388	в сторону	1	2
389	ряде случаев	1	2
390	видеть что	6	2
391	в значении	1	2
392	научное языковедение	1	2
393	когда оно	1	2
394	внешних форм	1	2
395	наука о	3	2
396	может служить	3	2
397	были бы	1	2
398	а действительно	1	2
399	объяснение в	1	2
400	или иначе	4	2
401	в каком	1	2
402	на этот	4	2
403	в ряде	2	2
404	е то	1	2
405	обратить внимание	2	2
406	превращается в	1	2
407	так называемой	3	2
408	о чем	4	2
409	не всегда	1	2
410	именно так	1	2
411	как именно	1	2
412	мы говорим	2	2
413	на эту	1	2
414	это есть	2	2
415	своего времени	1	2
416	с этой	4	2
417	этом случае	6	2
418	с историей	3	2
419	не раз	1	2
420	в более	2	2
421	то только	1	2
422	и для	4	2
423	этих случаях	2	2
424	особый оттенок	1	2
425	разумеется и	3	2
426	или в	1	2
427	другое дело	3	2
428	и все	1	2
429	лишь как	2	2
430	тем более	2	2
431	бы на	1	2
432	е в	4	2
433	культурной истории	3	2
434	между ними	2	2
435	не говоря	2	2
436	понимать как	1	2
437	история литературы	2	2
438	была создана	1	2
439	языка то	1	2
440	в свое	2	2
441	есть наука	1	2
442	лиц которые	1	2
443	ее в	1	2
444	этой точки	1	2
445	я и	1	1
446	смысле слова	7	1
447	вряд ли	2	1
448	же как	3	1
449	язык может	1	1
450	только кажущееся	1	1
451	связана с	4	1
452	как наука	2	1
453	языку и	1	1
454	и сейчас	2	1
455	начале xix	2	1
456	смысл сообщаемого	1	1
457	проблемы в	1	1
458	связи между	4	1
459	для себя	1	1
460	тех же	1	1
461	на деле	1	1
462	и исторические	1	1
463	из самых	1	1
464	лингвистика есть	1	1
465	им именно	1	1
466	в строгом	3	1
467	достоевского в	1	1
468	отношениями в	1	1
469	из его	2	1
470	ведь и	1	1
471	в основании	3	1
472	от которых	2	1
473	собственном смысле	2	1
474	действительности и	1	1
475	в германии	3	1
476	есть не	3	1
477	сообщение и	1	1
478	в языковедении	2	1
479	и ничего	1	1
480	и современной	1	1
481	многих случаях	1	1
482	ответить на	1	1
483	приводят к	1	1
484	словом как	1	1
485	есть нечто	1	1
486	который был	1	1
487	представлением о	1	1
488	так чтобы	3	1
489	говорить о	3	1
490	что иное	4	1
491	из того	2	1
492	по запискам	1	1
493	в некотором	1	1
494	применения в	1	1
495	его грамматическую	1	1
496	и со	1	1
497	похожи на	1	1
498	е все	1	1
499	слово не	1	1
500	развития с	1	1
501	ответа на	2	1
502	английский язык	2	1
503	время в	2	1
504	жизни данного	1	1
505	в выше	1	1
506	как науки	4	1
507	в различных	2	1
508	современной русской	1	1
509	истории в	2	1
510	выражения в	1	1
511	важный вопрос	1	1
512	истории русского	1	1
513	язык или	1	1
514	дело что	2	1
515	заключается не	1	1
516	необходимых условий	1	1
517	но тогда	1	1
518	применить сказанное	1	1
519	в область	1	1
520	не то	1	1
521	к ним	1	1
522	отношение к	3	1
523	а через	1	1
524	отличие от	3	1
525	она есть	5	1
526	форме и	1	1
527	из таких	1	1
528	которые не	1	1
529	заключено в	1	1
530	систему и	1	1
531	в одной	1	1
532	или вообще	5	1
533	не входят	1	1
534	государства и	2	1
535	общего с	1	1
536	как к	1	1
537	не нужно	2	1
538	бы понять	1	1
539	что нет	2	1
540	помнить что	1	1
541	ступени культурного	1	1
542	принадлежности его	1	1
543	и понимания	1	1
544	е с	1	1
545	в действительности	1	1
546	как иногда	1	1
547	в необходимости	1	1
548	но смысл	1	1
549	и последний	1	1
550	иными средствами	1	1
551	чтобы выяснить	1	1
552	проблем в	1	1
553	таковы например	1	1
554	бы сказать	1	1
555	в чем	4	1
556	чего складывается	1	1
557	себе содержание	1	1
558	выражение в	1	1
559	расчетом на	1	1
560	в известном	3	1
561	языкознания и	1	1
562	история искусств	1	1
563	в дальнейшем	2	1
564	говорят о	1	1
565	имеем в	1	1
566	и те	2	1
567	как он	6	1
568	языки хотя	1	1
569	широком смысле	8	1
570	то легко	1	1
571	по словам	1	1
572	идей и	1	1
573	не следует	2	1
574	германа пауля	1	1
575	и критики	1	1
576	или очень	1	1
577	науки история	1	1
578	момента в	2	1
579	не значит	1	1
580	он должен	1	1
581	санскрита в	1	1
582	и вот	3	1
583	вообще не	3	1
584	одна от	2	1
585	не теряет	1	1
586	языке мы	1	1
587	д все	2	1
588	из него	1	1
589	приходим к	3	1
590	совершающееся в	1	1
591	на этом	3	1
592	лишь с	1	1
593	всего то	3	1
594	на почву	2	1
595	или иных	3	1
596	именно это	1	1
597	одно и	1	1
598	и стало	1	1
599	сущность этой	1	1
600	то ни	1	1
601	единое и	1	1
602	языков и	2	1
603	об этом	5	1
604	историю литературы	1	1
605	особенности в	1	1
606	них не	1	1
607	разница между	1	1
608	во-вторых не	1	1
609	традиции и	4	1
610	на этой	3	1
611	читать и	2	1
612	на протяжении	2	1
613	которого не	1	1
614	оставляя в	1	1
615	отчет в	3	1
616	на почве	5	1
617	то все	1	1
618	что стоит	1	1
619	и филологии	1	1
620	так называемую	2	1
621	лишь на	1	1
622	истории и	4	1
623	и основные	1	1
624	между отдельными	1	1
625	чаще всего	1	1
626	стоит на	1	1
627	какой они	1	1
628	поколений с	1	1
629	в жизни	1	1
630	это особенно	1	1
631	как язык	1	1
632	говорим о	1	1
633	понятий в	1	1
634	она и	1	1
635	и представить	2	1
636	содержании и	2	1
637	показывает что	1	1
638	он действительно	1	1
639	с внешней	1	1
640	необходимость в	1	1
641	и уже	3	1
642	мы видели	2	1
643	литературы история	1	1
644	строгом смысле	3	1
645	можно считать	1	1
646	в научной	1	1
647	народа и	1	1
648	со всей	3	1
649	истории русской	1	1
650	виду их	1	1
651	об особом	2	1
652	относительно которых	1	1
653	как некоторое	1	1
654	одно дело	2	1
655	не выдерживает	1	1
656	настолько тесно	1	1
657	во второй	3	1
658	в ходе	1	1
659	эта черта	1	1
660	историческом бытии	1	1
661	внимание только	1	1
662	которая имеет	1	1
663	педагогическое значение	1	1
664	взгляд на	1	1
665	в следующем	1	1
666	в такой	1	1
667	наших дней	1	1
668	и без	2	1
669	нет еще	1	1
670	как увидим	2	1
671	каким был	1	1
672	мы называем	2	1
673	в отличие	3	1
674	мысли и	2	1
675	своего рода	3	1
676	должны были	1	1
677	не самый	1	1
678	чтобы можно	2	1
679	точку зрения	1	1
680	подлинный смысл	1	1
681	науке а	1	1
682	но это	1	1
683	но он	1	1
684	но во	1	1
685	в прямом	2	1
686	так называемое	1	1
687	чем собственно	1	1
688	однако в	3	1
689	отношении всегда	1	1
690	что этот	1	1
691	в историческом	1	1
692	есть непременно	1	1
693	здесь следовательно	1	1
694	также что	1	1
695	любви и	1	1
696	истории по	1	1
697	и науки	2	1
698	по образцу	1	1
699	должна в	1	1
700	литературы как	1	1
701	вопросу о	2	1
702	мысли в	1	1
703	филологической традиции	7	1
704	и латинского	1	1
705	как следует	2	1
706	например что	2	1
707	славянских языках	1	1
708	греческого и	1	1
709	это еще	2	1
710	не могло	1	1
711	языке может	1	1
712	для данной	1	1
713	собственной природе	1	1
714	же рода	1	1
715	правда в	1	1
716	дело в	3	1
717	одна из	2	1
718	из четырех	1	1
719	находятся в	2	1
720	восстановить в	1	1
721	таким путем	1	1
722	именно она	1	1
723	действительно в	1	1
724	как она	4	1
725	целое в	1	1
726	она имеет	1	1
727	как не	1	1
728	тех или	3	1
729	мере две	1	1
730	но дело	3	1
731	с пониманием	1	1
732	из истории	2	1
733	сводится лишь	1	1
734	не целое	1	1
735	областями культуры	2	1
736	как будто	3	1
737	может и	1	1
738	языков в	3	1
739	понятно не	2	1
740	что на	1	1
741	факта что	1	1
742	течением времени	6	1
743	такие же	1	1
744	художественной литературы	2	1
745	и далее	2	1
746	он называет	1	1
747	все то	1	1
748	да рядом	1	1
749	есть только	2	1
750	могут быть	4	1
751	чтобы сделать	1	1
752	как только	1	1
753	языках и	1	1
754	обратно в	1	1
755	с полной	1	1
756	же только	2	1
757	о таких	1	1
758	той или	1	1
759	такую которая	1	1
760	свое значение	2	1
761	в самых	1	1
762	для дальнейшего	1	1
763	из чего	1	1
764	в настоящее	1	1
765	в применении	6	1
766	боппа и	1	1
767	не ограничивается	1	1
768	как мы	9	1
769	основываясь на	1	1
770	значения и	1	1
771	которого мы	2	1
772	лингвистике как	1	1
773	нужно однако	1	1
774	говоря уже	2	1
775	без всякого	1	1
776	в ее	11	1
777	совершенно ясно	1	1
778	и от	1	1
779	в каких	1	1
780	в соответствующих	2	1
781	чтобы прочесть	1	1
782	языка так	1	1
783	только то	1	1
784	в себя	1	1
785	на той	1	1
786	том-то и	1	1
787	речи например	1	1
788	с течением	6	1
789	не содержит	1	1
790	уяснить себе	1	1
791	и сам	2	1
792	что у	1	1
793	нельзя не	4	1
794	которыми мы	1	1
795	мог бы	2	1
796	двух лиц	1	1
797	она была	2	1
798	фортунатов и	1	1
799	можно только	2	1
800	слушателей в	1	1
801	известной мере	2	1
802	имеется в	1	1
803	по сравнению	3	1
804	разного рода	1	1
805	было породить	1	1
806	науки на	3	1
807	это как	1	1
808	и никакого	1	1
809	историческая судьба	1	1
810	в каждой	2	1
811	уже само	1	1
812	филолога и	1	1
813	образом в	1	1
814	нет уже	1	1
815	с полным	1	1
816	не мало	1	1
817	момент в	1	1
818	к проблемам	2	1
819	языка вообще	1	1
820	язык и	3	1
821	настоящее время	1	1
822	содержание общей	1	1
823	одного из	1	1
824	живым и	1	1
825	после того	2	1
826	многовековой традицией	1	1
827	а также	3	1
828	времени в	3	1
829	данного языка	1	1
830	во всех	2	1
831	однако с	2	1
832	порою даже	1	1
833	должно было	1	1
834	в конечном	1	1
835	этом и	1	1
836	в индивидуальной	1	1
837	самом процессе	1	1
838	говорит он	2	1
839	в форме	2	1
840	лишь к	1	1
841	еще более	1	1
842	на данные	1	1
843	все время	1	1
844	народов и	2	1
845	если это	2	1
846	которой в	2	1
847	общем смысле	1	1
848	своему содержанию	1	1
849	в том-то	1	1
850	связь между	4	1
851	нет он	1	1
852	выражения которые	1	1
853	знания как	1	1
854	в литературе	1	1
855	что здесь	2	1
856	и история	3	1
857	почву культурной	1	1
858	совсем не	3	1
859	и дело	1	1
860	этот вопрос	4	1
861	письменного слова	2	1
862	дело с	6	1
863	что даже	2	1
864	явления в	1	1
865	конкретном историческом	1	1
866	и так	1	1
867	а лишь	1	1
868	европе и	1	1
869	все той	1	1
870	убедиться в	1	1
871	качестве обозначения	1	1
872	или же	3	1
873	этот факт	1	1
874	имеет своим	1	1
875	не мешает	1	1
876	вопрос об	1	1
877	с одной	4	1
878	с которыми	1	1
879	до наших	1	1
880	старой филологической	1	1
881	в значительном	1	1
882	филологию и	3	1
883	литературы в	3	1
884	в сопоставлении	2	1
885	и у	1	1
886	каждый из	2	1
887	вопроса о	1	1
888	себя в	2	1
889	только на	3	1
890	народов не	1	1
891	наука а	1	1
892	части этой	1	1
893	чем с	1	1
894	о слове	1	1
895	не дает	1	1
896	этого процесса	1	1
897	или даже	1	1
898	и других	3	1
899	самом широком	1	1
900	его и	1	1
901	д словом	1	1
902	из моих	1	1
903	сказано в	1	1
904	совсем другое	1	1
905	к мысли	1	1
906	для него	1	1
907	в новом	1	1
908	в известной	3	1
909	дело лишь	1	1
910	слова в	1	1
911	содержания и	1	1
912	мы находим	1	1
913	если таким	2	1
914	в конце	3	1
915	гораздо большей	1	1
916	тому же	1	1
917	мы можем	2	1
918	но что	3	1
919	само по	3	1
920	свое выражение	3	1
921	как такового	2	1
922	их по	1	1
923	явно не	1	1
924	от того	3	1
925	мало для	1	1
926	этого кризиса	1	1
927	более молодых	1	1
928	случае с	1	1
929	науки в	4	1
930	же это	2	1
931	именно как	3	1
932	имеем право	1	1
933	одной стороны	4	1
934	должно составить	1	1
935	от другой	3	1
936	и тех	1	1
937	здесь в	1	1
938	значении слова	1	1
939	после смерти	1	1
940	сущности уже	1	1
941	народа или	2	1
942	однако что	1	1
943	четырех частей	1	1
944	русской культуры	1	1
945	в россии	1	1
946	говорит о	3	1
947	без особых	1	1
948	к науке	1	1
949	в подлинном	2	1
950	навыки и	1	1
951	а главное	1	1
952	из наиболее	4	1
953	бы назвать	1	1
954	более того	1	1
955	основной вопрос	1	1
956	зависит от	3	1
957	однако и	1	1
958	что несмотря	2	1
959	это у	1	1
960	человек в	1	1
961	долгое время	1	1
962	и своим	1	1
963	различие между	1	1
964	в подобных	1	1
965	на которые	1	1
966	примером может	1	1
967	в одно	1	1
968	то она	1	1
969	но как	2	1
970	историей языка	1	1
971	устную речь	1	1
972	так называемых	4	1
973	исторические исследования	1	1
974	проникновения в	1	1
975	в русский	1	1
976	все более	3	1
977	к лицу	1	1
978	в примечаниях	1	1
979	науку и	3	1
980	обозначить в	1	1
981	эта идея	1	1
982	как одно	1	1
983	философии языка	1	1
984	sui generis	2	1
985	в европе	1	1
986	что именно	2	1
987	по своему	5	1
988	лицом к	1	1
989	наряду с	2	1
990	отдельных глав	1	1
991	надобность в	1	1
992	применении к	6	1
993	чем к	1	1
994	духовного развития	1	1
995	конечном итоге	1	1
996	подлинном смысле	1	1
997	да и	4	1
998	такие явления	1	1
999	действительно ли	1	1
1000	это значит	1	1
1001	как целое	3	1
1002	действительно не	1	1
1003	свою науку	1	1
1004	здесь идет	1	1
1005	действительно как	1	1
1006	с расчетом	1	1
1007	только о	2	1
1008	культур в	1	1
1009	филологии а	2	1
1010	языка т	1	1
1011	еще раз	1	1
1012	его в	6	1
1013	ко времени	2	1
1014	сплошь да	1	1
1015	что мы	2	1
1016	как предмет	1	1
1017	который по	2	1
1018	каждое из	1	1
1019	этой науки	3	1
1020	в начале	3	1
1021	к собственно	1	1
1022	естественно не	1	1
1023	но для	1	1
1024	кроме того	1	1
1025	литературы во	1	1
1026	то именно	1	1
1027	и надо	1	1
1028	каждой из	3	1
1029	это уже	1	1
1030	только одна	1	1
1031	соответствующее содержание	1	1
1032	могло не	1	1
1033	общем понятии	1	1
1034	это можно	1	1
1035	том виде	3	1
1036	которая в	1	1
1037	уже совсем	2	1
1038	вступила в	1	1
1039	язык например	1	1
1040	начинается так	1	1
1041	или нет	1	1
1042	интерес к	1	1
1043	чтобы его	1	1
1044	главным образом	1	1
1045	и историей	6	1
1046	с понятием	3	1
1047	будто бы	2	1
1048	только что	4	1
1049	если можно	1	1
1050	о задачах	1	1
1051	г и	1	1
1052	давно уже	1	1
1053	отношении к	2	1
1054	очень редко	1	1
1055	имеет целью	1	1
1056	слово в	1	1
1057	сказать что	5	1
1058	только как	6	1
1059	последний вопрос	1	1
1060	не даром	1	1
1061	с русской	3	1
1062	совершенно не	1	1
1063	сопоставлении с	2	1
1064	о духе	1	1
1065	в точности	1	1
1066	конфликт между	3	1
1067	также в	1	1
1068	лингвисту во	1	1
1069	например и	1	1
1070	первом случае	2	1
1071	не что	4	1
1072	культуры в	5	1
1073	громадное педагогическое	1	1
1074	есть и	4	1
1075	та же	1	1
1076	известных условиях	1	1
1077	жизнь в	1	1
1078	об отношении	2	1
1079	прямо к	1	1
1080	жизни и	2	1
1081	общем случае	4	1
1082	языке вообще	1	1
1083	чтобы эти	1	1
1084	также не	1	1
1085	всего разумеется	1	1
1086	в своих	2	1
1087	состоящей в	1	1
1088	это понятие	2	1
1089	спросить себя	2	1
1090	грамматическую систему	1	1
1091	к этому	3	1
1092	значение в	2	1
1093	точно так	2	1
1094	все что	1	1
