N	2gram	Potebnia_M_3	Dialekti
224	вопрос о	1	2
225	время как	1	2
226	оно есть	3	2
227	и говорить	1	2
228	есть для	5	2
229	быть в	1	2
230	оно или	1	2
231	из этих	9	2
232	но как	2	2
233	себе и	1	2
234	относится к	4	2
235	что именно	4	2
236	с этим	6	2
237	на деле	5	2
238	что как	2	2
239	этой стороны	2	2
240	что касается	1	2
241	помнить что	1	2
242	образом и	3	2
243	все эти	1	2
244	к самому	1	2
245	тоже не	1	2
246	тому же	1	2
247	если для	1	2
248	в виде	2	2
249	не как	2	2
250	не выдумка	1	2
251	образа и	3	2
252	в каждом	3	2
253	могла бы	2	2
254	что мир	1	2
255	и может	3	2
256	в мире	1	2
257	бы невозможна	1	2
258	это было	3	2
259	с другими	5	2
260	форму и	1	2
261	с этой	2	2
262	как и	10	2
263	одна и	1	2
264	для чего	1	2
265	между собою	6	2
266	до сих	3	2
267	и тогда	3	2
268	и при	4	2
269	в своей	2	2
270	то он	2	2
271	нас не	1	2
272	себе а	4	2
273	во всем	1	2
274	в которых	2	2
275	и другого	1	2
276	меня то	2	2
277	в корне	1	2
278	и от	4	2
279	ни было	1	2
280	того кто	1	2
281	образ не	1	2
282	не знает	3	2
283	говорит ни	1	2
284	раз и	1	2
285	не менее	5	2
286	или что	3	2
287	хотя это	1	2
288	и другое	1	2
289	как о	2	2
290	к ним	1	2
291	отличное от	2	2
292	себе самом	1	2
293	заметить что	3	2
294	из того	2	2
295	и эта	1	2
296	этом отношении	2	2
297	нет ни	2	2
298	отличается от	1	2
299	и это	4	2
300	другими словами	1	2
301	и образа	1	2
302	мог бы	1	2
303	отлична от	1	2
304	или на	2	2
305	можно только	2	2
306	для этого	1	2
307	по мере	4	2
308	это может	1	2
309	эти два	1	2
310	для того	4	2
311	вслед за	3	2
312	есть тоже	1	2
313	и следовательно	3	2
314	того что	18	2
315	эти последние	2	2
316	и объективен	1	2
317	что здесь	1	2
318	ничего нового	1	2
319	чем он	1	2
320	и быть	1	2
321	с ними	1	2
322	не идет	1	2
323	образа в	4	2
324	или его	1	2
325	с одной	7	2
326	по небу	1	2
327	же и	3	2
328	уже не	6	2
329	если мы	1	2
330	то и	6	2
331	только тогда	9	2
332	следует за	1	2
333	из них	6	2
334	но есть	1	2
335	для него	9	2
336	никто не	3	2
337	т п	2	2
338	со стороны	3	2
339	действительность есть	1	2
340	как у	1	2
341	что человек	2	2
342	именно в	3	2
343	а с	2	2
344	стремится к	1	2
345	только как	5	2
346	которую не	1	2
347	если это	1	2
348	или по	1	2
349	как в	10	2
350	одной стороны	3	2
351	в образ	1	2
352	еще не	5	2
353	как например	1	2
354	сих пор	3	2
355	то не	2	2
356	тем более	4	2
357	и стало	1	2
358	я в	1	2
359	значило бы	1	2
360	нужно для	1	2
361	что даже	4	2
362	точно так	12	2
363	невозможна без	1	2
364	я могу	1	2
365	к этому	3	2
366	которая не	2	2
367	и наиболее	1	1
368	я и	3	1
369	а между	2	1
370	то к	3	1
371	говорят только	1	1
372	как все	1	1
373	например в	6	1
374	что образ	1	1
375	без них	1	1
376	не остается	1	1
377	и без	7	1
378	самим по	1	1
379	есть самая	1	1
380	при чтении	1	1
381	к своей	1	1
382	бы для	1	1
383	в чистой	1	1
384	тем же	4	1
385	чего не	1	1
386	явления и	1	1
387	и до	2	1
388	что эти	1	1
389	в основании	2	1
390	воспоминание о	2	1
391	то самое	1	1
392	научного анализа	1	1
393	уже по	1	1
394	сказать с	1	1
395	той же	2	1
396	а как	2	1
397	если я	1	1
398	мы не	9	1
399	которую я	1	1
400	мир не	1	1
401	из жизни	1	1
402	он как	2	1
403	его только	2	1
404	имеет смысла	1	1
405	поверхности и	1	1
406	его вполне	1	1
407	себе этот	2	1
408	как я	1	1
409	нельзя ее	1	1
410	же что	6	1
411	себе что	2	1
412	не иметь	1	1
413	столько же	1	1
414	без которой	1	1
415	что по	2	1
416	столь же	4	1
417	бы мы	2	1
418	природу в	1	1
419	во всех	1	1
420	такого что	1	1
421	бы она	1	1
422	в ее	2	1
423	совсем не	1	1
424	его свойство	1	1
425	заметим что	1	1
426	явлений и	2	1
427	эта особенность	1	1
428	вообще как	2	1
429	при нем	1	1
430	друг от	1	1
431	нет и	1	1
432	и чем	1	1
433	один и	1	1
434	что хотя	2	1
435	чем же	1	1
436	первый взгляд	1	1
437	его на	1	1
438	из уст	1	1
439	дает нам	3	1
440	его должны	1	1
441	что первое	2	1
442	что ее	1	1
443	мысль о	5	1
444	когда он	1	1
445	могли бы	1	1
446	стихии и	1	1
447	и наконец	2	1
448	на нас	2	1
449	его к	2	1
450	и говорит	1	1
451	только отвлеченное	1	1
452	к чему	1	1
453	и переходит	1	1
454	в которой	3	1
455	эту идею	1	1
456	и действительным	1	1
457	формы в	1	1
458	так или	2	1
459	бы не	4	1
460	большей части	2	1
461	так в	2	1
462	по преимуществу	1	1
463	такое значение	1	1
464	нечто отличное	1	1
465	говорит не	1	1
466	иначе и	2	1
467	в наших	1	1
468	не могла	2	1
469	дерева или	1	1
470	и если	2	1
471	с чем	1	1
472	при этом	3	1
473	не вижу	1	1
474	после этого	1	1
475	себе говорит	1	1
476	и почему	2	1
477	именно то	2	1
478	есть именно	1	1
479	эта последняя	2	1
480	в понимании	1	1
481	к одному	5	1
482	не к	4	1
483	котором мы	2	1
484	показать на	1	1
485	в силу	3	1
486	конечно такое	1	1
487	или другое	2	1
488	существует и	1	1
489	свою форму	1	1
490	одной и	4	1
491	и по	4	1
492	людей и	2	1
493	так например	2	1
494	находим у	1	1
495	таким образом	14	1
496	по его	1	1
497	по которому	5	1
498	здесь мы	1	1
499	не будет	3	1
500	что все	3	1
501	тем в	1	1
502	друг в	1	1
503	главным образом	1	1
504	сознание и	1	1
505	форма есть	1	1
506	цвет а	2	1
507	мы уже	2	1
508	есть синтез	1	1
509	них не	1	1
510	сознание есть	1	1
511	на ту	1	1
512	то есть	34	1
513	его в	3	1
514	за собою	2	1
515	те или	1	1
516	мы на	1	1
517	от одного	1	1
518	самый миф	1	1
519	то все	1	1
520	без нее	2	1
521	а это	1	1
522	и тем	5	1
523	в жизни	1	1
524	кажется что	1	1
525	в предмете	1	1
526	люди не	1	1
527	она и	1	1
528	даже без	1	1
529	далеко не	4	1
530	показывает что	2	1
531	в этой	2	1
532	этого не	3	1
533	отражается в	2	1
534	не всегда	2	1
535	оно имеет	3	1
536	его слово	1	1
537	образ на	1	1
538	с такой	1	1
539	поправки в	1	1
540	наука в	1	1
541	форма и	1	1
542	потому и	1	1
543	себе все	1	1
544	форму но	2	1
545	есть такая	2	1
546	закона и	1	1
547	понятие само	1	1
548	в шутку	1	1
549	что между	1	1
550	не зависит	1	1
551	в такой	1	1
552	могла быть	2	1
553	одна женщина	1	1
554	место в	3	1
555	на свою	2	1
556	знаем что	1	1
557	миф о	1	1
558	я по	1	1
559	и той	2	1
560	которые в	1	1
561	другом и	1	1
562	но он	1	1
563	сами по	1	1
564	том чтобы	2	1
565	тем не	3	1
566	еще раз	2	1
567	без всяких	1	1
568	общего и	1	1
569	где нет	1	1
570	что например	3	1
571	зрения и	2	1
572	нас самих	1	1
573	внешнее не	1	1
574	вообще но	1	1
575	тем самым	7	1
576	мало того	1	1
577	виду что	1	1
578	того как	4	1
579	сколько и	2	1
580	и именно	1	1
581	или понятие	1	1
582	тогда и	3	1
583	когда они	1	1
584	в нас	2	1
585	молитву но	1	1
586	того чтобы	3	1
587	чем не	1	1
588	он с	1	1
589	теперь можно	1	1
590	на меня	1	1
591	на язык	1	1
592	больше чем	1	1
593	жизни не	3	1
594	под этим	1	1
595	смысл для	1	1
596	природы в	2	1
597	для мысли	4	1
598	с самым	1	1
599	сложнее и	1	1
600	и его	4	1
601	связи с	2	1
602	не нужен	1	1
603	здесь же	1	1
604	е не	1	1
605	может показаться	1	1
606	с другом	1	1
607	целое но	1	1
608	этот закон	1	1
609	у меня	2	1
610	формы с	1	1
611	это далеко	1	1
612	и оно	3	1
613	нужно ли	1	1
614	но напротив	1	1
615	над другими	1	1
616	не могут	5	1
617	когда мы	2	1
618	же самое	1	1
619	сходство с	1	1
620	наоборот в	1	1
621	того о	1	1
622	всего что	1	1
623	с действием	1	1
624	а можно	1	1
625	оно не	4	1
626	на это	4	1
627	только одну	2	1
628	него как	1	1
629	на предмет	2	1
630	должен быть	1	1
631	и которая	1	1
632	значения и	1	1
633	от друга	1	1
634	здесь не	1	1
635	указывать на	2	1
636	с каким	2	1
637	в голову	1	1
638	необходимостью как	1	1
639	быть вполне	1	1
640	него самого	3	1
641	образов это	1	1
642	с самого	1	1
643	то время	4	1
644	по способу	1	1
645	в пример	1	1
646	на том	1	1
647	и когда	1	1
648	что у	1	1
649	убеждение в	1	1
650	в образе	3	1
651	на нее	1	1
652	котором нет	1	1
653	времени и	1	1
654	здесь как	3	1
655	отличная от	1	1
656	и каждый	1	1
657	этим в	1	1
658	в результате	1	1
659	но никак	2	1
660	даны в	1	1
661	весьма мало	1	1
662	образа а	1	1
663	действия не	1	1
664	нас и	1	1
665	связанное с	2	1
666	мы всегда	1	1
667	возможно такое	1	1
668	каждый раз	2	1
669	что цвета	1	1
670	и там	1	1
671	еще ничего	1	1
672	есть фикция	1	1
673	с тою	1	1
674	при котором	1	1
675	образ есть	2	1
676	но мы	2	1
677	на миф	1	1
678	сознания есть	1	1
679	все его	1	1
680	ли она	4	1
681	понятие и	1	1
682	с выраженным	1	1
683	должно было	2	1
684	заключается в	1	1
685	все в	2	1
686	нас а	1	1
687	потому для	1	1
688	между тем	9	1
689	судить о	1	1
690	а потому	6	1
691	какое значение	1	1
692	природы и	2	1
693	нельзя сказать	3	1
694	в ту	1	1
695	слова для	3	1
696	заключается не	1	1
697	как проявлении	1	1
698	есть такой	1	1
699	его собственная	1	1
700	такое а	1	1
701	апперцепции в	1	1
702	своим предметом	1	1
703	всю ее	1	1
704	в какой	2	1
705	известного рода	1	1
706	как нечто	1	1
707	в стороне	1	1
708	совершенно необходимая	1	1
709	или же	4	1
710	бы ни	3	1
711	имеет своим	1	1
712	содержание его	1	1
713	вопрос об	2	1
714	в выражении	1	1
715	образ как	4	1
716	себя в	1	1
717	предмет так	1	1
718	из которого	1	1
719	о происхождении	1	1
720	что законы	1	1
721	есть в	3	1
722	всего он	1	1
723	цвета есть	1	1
724	не можем	3	1
725	уже в	5	1
726	в поэзии	1	1
727	и чисто	1	1
728	имеющее значение	1	1
729	в понятие	1	1
730	а то	1	1
731	сказать о	1	1
732	не дает	2	1
733	при помощи	1	1
734	в душе	10	1
735	но совершенно	1	1
736	и поэзии	1	1
737	наоборот что	2	1
738	он может	1	1
739	что содержание	5	1
740	был бы	2	1
741	пока не	1	1
742	бы совершенно	1	1
743	от другого	3	1
744	прибавить что	3	1
745	той которая	1	1
746	это верно	1	1
747	ее не	1	1
748	у него	2	1
749	в систему	1	1
750	как при	2	1
751	почему не	2	1
752	есть выражение	2	1
753	и цвета	1	1
754	от того	8	1
755	и вместе	3	1
756	явления природы	1	1
757	указание на	2	1
758	смерти и	1	1
759	в очень	1	1
760	идея не	1	1
761	это будет	1	1
762	имеет значение	6	1
763	смотря по	2	1
764	имели бы	1	1
765	не были	2	1
766	или образ	1	1
767	имеет и	1	1
768	в соответствующих	1	1
769	или иначе	1	1
770	будет ли	2	1
771	я был	1	1
772	мысли об	2	1
773	мы его	1	1
774	только один	2	1
775	и между	4	1
776	такое же	3	1
777	в природе	2	1
778	мы еще	1	1
779	человек может	2	1
780	превращается в	1	1
781	не сама	1	1
782	может ли	1	1
783	цвета и	1	1
784	которое по	1	1
785	зависит от	6	1
786	в белом	1	1
787	если даже	1	1
788	его как	1	1
789	и я	1	1
790	там где	3	1
791	от мира	1	1
792	меня не	1	1
793	не об	1	1
794	если не	4	1
795	входить в	1	1
796	видели в	1	1
797	вместе с	12	1
798	эта идея	1	1
799	смысл что	1	1
800	как одно	1	1
801	представить себе	3	1
802	как та	2	1
803	к другой	3	1
804	же с	6	1
805	в разной	1	1
806	идеи с	1	1
807	так мы	1	1
808	к своему	2	1
809	встречается в	1	1
810	образе мы	1	1
811	перехода от	1	1
812	можно его	1	1
813	перед нами	2	1
814	что всякое	1	1
815	его жизни	2	1
816	находятся в	1	1
817	быть только	4	1
818	происходит в	1	1
819	предмета ни	1	1
820	с которым	1	1
821	для понимания	4	1
822	своего развития	1	1
823	друг с	1	1
824	я с	1	1
825	есть тот	1	1
826	действительности как	1	1
827	солнечного света	1	1
828	во всю	1	1
829	здесь так	1	1
830	было ни	1	1
831	которые бы	2	1
832	как из	1	1
833	нечто совершенно	1	1
834	того и	1	1
835	в субъекте	2	1
836	что мы	8	1
837	каким он	1	1
838	видно что	1	1
839	природу и	1	1
840	между прочим	1	1
841	от нас	3	1
842	душе а	2	1
843	не знаем	3	1
844	уже на	2	1
845	ему только	2	1
846	не прямо	1	1
847	это можно	3	1
848	как голубой	1	1
849	о котором	1	1
850	человек и	1	1
851	бы даже	1	1
852	связь что	2	1
853	как именно	1	1
854	развития и	1	1
855	на первый	1	1
856	для нас	20	1
857	но именно	1	1
858	света как	1	1
859	нужно видеть	1	1
860	разве только	2	1
861	по самой	1	1
862	есть уже	11	1
863	хотя в	1	1
864	только свет	1	1
865	что вообще	2	1
866	к ее	1	1
867	жизни в	1	1
868	вместе и	5	1
869	между ними	1	1
870	от своего	1	1
871	во-вторых если	2	1
872	мысли которая	3	1
873	именно не	1	1
874	отдельных частей	1	1
875	по одному	1	1
876	в последнем	3	1
877	части речи	1	1
878	сам в	1	1
879	есть то	2	1
880	представление которое	1	1
881	в искусстве	3	1
882	образ в	2	1
883	то оно	3	1
884	небо и	1	1
885	понимать что	1	1
886	в таком	3	1
887	все что	4	1
