N	2gram	Tiupa_Hudo_1	KulturaY
459	но еще	2	1
460	самого начала	1	1
461	мышление в	2	1
462	к нашей	1	1
463	дело в	1	1
464	одна из	2	1
465	с и	2	1
466	и когда	3	1
467	слышит или	1	1
468	до сих	2	1
469	для всего	2	1
470	письме к	1	1
471	его от	1	1
472	последние десятилетия	1	1
473	объяснить что	1	1
474	эта сторона	1	1
475	отнестись к	1	1
476	невозможно но	1	1
477	вследствие того	1	1
478	при котором	2	1
479	литературного вкуса	1	1
480	в действительности	4	1
481	п все	1	1
482	когда мы	1	1
483	значительной степени	2	1
484	за что	1	1
485	мысли о	2	1
486	все еще	2	1
487	если же	1	1
488	ничего общего	1	1
489	этой своей	2	1
490	приходит к	1	1
491	в театре	3	1
492	в деревне	1	1
493	это время	1	1
494	с ее	2	1
495	в ее	3	1
496	на основе	2	1
497	с самого	1	1
498	характерного и	1	1
499	выражения и	1	1
500	традиции не	1	1
501	о нашей	1	1
502	и прочих	1	1
503	во многом	1	1
504	за этими	2	1
505	внимание к	1	1
506	находится в	1	1
507	становится только	1	1
508	тех кто	2	1
509	о том	12	1
510	на вопрос	2	1
511	внимание на	2	1
512	говорит об	1	1
513	установки на	1	1
514	с того	2	1
515	все его	1	1
516	в чем	1	1
517	в значительной	2	1
518	нас в	1	1
519	о природе	3	1
520	явное влияние	1	1
521	и смысловой	2	1
522	русской литературе	3	1
523	переходит в	1	1
524	вслед за	1	1
525	от обстоятельств	1	1
526	отношении более	1	1
527	в ком	1	1
528	с а	1	1
529	в словосочетании	1	1
530	в номере	2	1
531	в него	2	1
532	мы уже	4	1
533	них можно	1	1
534	как например	1	1
535	но с	2	1
536	пор еще	1	1
537	фраза из	1	1
538	установке на	1	1
539	и дело	2	1
540	одной из	2	1
541	в какой	1	1
542	болью в	1	1
543	впрочем и	2	1
544	по мнению	5	1
545	одних и	1	1
546	то во	1	1
547	они в	2	1
548	именно на	1	1
549	п эта	1	1
550	с какой	1	1
551	например уже	1	1
552	так по	1	1
553	не составляет	1	1
554	или даже	1	1
555	слово но	1	1
556	его и	1	1
557	их как	1	1
558	одно из	1	1
559	для него	10	1
560	могло бы	1	1
561	говорить об	2	1
562	иначе как	1	1
563	сами по	1	1
564	у нее	2	1
565	отношение к	1	1
566	ее не	1	1
567	не случайно	7	1
568	и никогда	1	1
569	заметить что	2	1
570	тогда в	1	1
571	п не	1	1
572	и только	1	1
573	не до	1	1
574	только у	1	1
575	да так	1	1
576	интересующих нас	1	1
577	не потому	1	1
578	и др	1	1
579	до бесчувствия	1	1
580	одной стороны	1	1
581	бы послужить	1	1
582	поскольку она	1	1
583	жизнь в	1	1
584	человек в	2	1
585	формируется в	1	1
586	и я	1	1
587	только от	1	1
588	решения вопроса	1	1
589	и слово	1	1
590	между собою	1	1
591	это на	1	1
592	наше внимание	2	1
593	речь не	1	1
594	по своему	3	1
595	если оно	1	1
596	или и	1	1
597	которые являются	1	1
598	эти слова	2	1
599	такого рода	3	1
600	и там	1	1
601	когда он	1	1
602	думать о	2	1
603	согласно которому	1	1
604	том смысле	1	1
605	к чему	1	1
606	она есть	1	1
607	в это	2	1
608	этот не	1	1
609	и тому	1	1
610	еще раз	2	1
611	сих пор	2	1
612	к двум	1	1
613	здесь прежде	1	1
614	не мог	1	1
615	искусства это	1	1
616	не знаем	2	1
617	уже на	1	1
618	и скоро	1	1
619	другом отношении	1	1
620	в голову	1	1
621	давно уже	1	1
622	обращается к	1	1
623	в ряду	1	1
624	которым в	2	1
625	находит свое	1	1
626	бы в	1	1
627	тем более	1	1
628	только что	4	1
629	в этих	5	1
630	я в	1	1
631	или не	3	1
632	может и	3	1
633	имеет право	1	1
634	о своем	1	1
635	не своим	1	1
636	первый раз	1	1
637	лишь что	1	1
638	необходимое условие	1	1
639	волосы она	1	1
640	и кстати	1	1
641	легко заметить	2	1
642	который не	1	1
643	ли они	1	1
644	и другие	1	1
645	забыть об	1	1
646	они не	2	1
647	которая не	2	1
