N	2gram	Tiupa_Hudo_2	Problemy
273	те же	2	2
274	было бы	3	2
275	то все	1	2
276	только себя	1	2
277	в жизни	8	2
278	в них	3	2
279	всю жизнь	1	2
280	после стольких	1	2
281	она в	2	2
282	своего рода	16	2
283	признать что	1	2
284	с такою	2	2
285	тем не	4	2
286	однако в	2	2
287	что сам	1	2
288	в той	1	2
289	тому что	4	2
290	во время	1	2
291	своего героя	1	2
292	о них	3	2
293	чем не	1	2
294	и лишь	1	2
295	этом случае	1	2
296	к ней	2	2
297	как она	1	2
298	такая же	1	2
299	как на	2	2
300	о нем	2	2
301	внутренней жизни	4	2
302	не слышит	1	2
303	становится для	1	2
304	не является	2	2
305	отнюдь не	2	2
306	лежит в	1	2
307	одно только	1	2
308	отличается от	1	2
309	той или	1	2
310	и говорит	1	2
311	всей своей	1	2
312	особенно в	1	2
313	жизнь и	1	2
314	собой и	1	2
315	именно потому	1	2
316	о том	12	2
317	все его	3	2
318	на нее	1	2
319	на одном	1	2
320	мыслей и	1	2
321	и только	2	2
322	другого в	1	2
323	еще более	1	2
324	не знаю	1	2
325	и об	2	2
326	меня так	1	2
327	быть и	1	2
328	один из	2	2
329	но с	1	2
330	отца не	1	2
331	вне себя	1	2
332	что даже	2	2
333	то в	4	2
334	с какой-то	1	2
335	и ее	3	2
336	при всей	1	2
337	со всеми	1	2
338	не то	1	2
339	же и	2	2
340	уже не	10	2
341	него и	1	2
342	слова не	1	2
343	в душе	8	2
344	за ним	1	2
345	мы знаем	2	2
346	ты меня	1	2
347	не для	1	2
348	тогда в	2	2
349	были бы	1	2
350	один в	1	2
351	или иной	2	2
352	о своей	1	2
353	к которому	1	2
354	говорит о	4	2
355	не было	6	2
356	которых мы	1	2
357	и внутренне	2	2
358	а так	1	2
359	о чем	8	2
360	и ему	3	2
361	вступает в	1	2
362	человек в	3	2
363	в темноте	1	2
364	и потому	1	2
365	теперь когда	1	2
366	в человеке	3	2
367	это в	1	2
368	тому как	4	2
369	рассказ в	1	2
370	тенденция к	1	2
371	с этой	1	2
372	у вас	4	2
373	которой он	1	2
374	пока еще	3	2
375	более того	1	2
376	это уже	2	2
377	в другой	1	2
378	человек и	1	2
379	среди других	3	2
380	не с	2	2
381	но именно	2	2
382	я хотел	1	2
383	ибо в	2	2
384	будто бы	3	2
385	которых он	1	2
386	теперь же	3	2
387	мысли о	2	2
388	сказать что	2	2
389	найти себя	1	2
390	но ни	1	2
391	того или	2	2
392	каждое слово	1	2
393	одним из	1	1
394	также и	1	1
395	о героях	1	1
396	чтобы не	3	1
397	человека и	3	1
398	к духовной	1	1
399	характера а	2	1
400	самим по	1	1
401	в сердце	1	1
402	тех же	1	1
403	но тем	2	1
404	которой так	1	1
405	в первом	2	1
406	его же	1	1
407	по преимуществу	3	1
408	голову что	1	1
409	к рассказу	1	1
410	собою в	1	1
411	отношения к	1	1
412	могу обойтись	1	1
413	по его	3	1
414	обойтись без	1	1
415	которыми он	1	1
416	пока он	1	1
417	своего внутреннего	1	1
418	смысле можно	1	1
419	время как	1	1
420	жизнь внешняя	1	1
421	и понять	1	1
422	не происходит	1	1
423	они были	2	1
424	не совсем	1	1
425	он вовсе	1	1
426	одного слова	2	1
427	такое же	1	1
428	в каждой	1	1
429	и самого	1	1
430	разумеется не	1	1
431	идет за	1	1
432	он был	1	1
433	себя а	1	1
434	нам представляется	2	1
435	со словами	1	1
436	я на	1	1
437	тем как	2	1
438	бы она	1	1
439	устраняет из	1	1
440	то он	1	1
441	только желание	1	1
442	к которой	1	1
443	к богу	1	1
444	его сознания	1	1
445	не все	3	1
446	пусть бы	1	1
447	xix столетия	1	1
448	него с	1	1
449	не просто	1	1
450	чем же	1	1
451	сих пор	2	1
452	независимо от	1	1
453	похоже было	2	1
454	ней в	1	1
455	как нам	1	1
456	перед нами	11	1
457	в полном	1	1
458	и смеялась	1	1
459	не дано	1	1
460	составляет содержание	1	1
461	оттого что	1	1
462	говорил он	1	1
463	но тотчас	1	1
464	ни один	1	1
465	пошла из	1	1
466	в ответ	3	1
467	чужих слов	1	1
468	тоже не	2	1
469	в этой	5	1
470	и тот	1	1
471	роль в	2	1
472	говорить с	1	1
473	точно такое	1	1
474	но ведь	1	1
475	уже иное	1	1
476	не могла	5	1
477	его но	1	1
478	человек не	1	1
479	в общении	1	1
480	роли в	2	1
481	улыбался и	1	1
482	к миру	1	1
483	же это	1	1
484	собой не	1	1
485	в корне	1	1
486	из виду	1	1
487	на жизнь	1	1
488	какой бы	1	1
489	лишь с	1	1
490	и заключается	1	1
491	человека в	4	1
492	значительной степени	1	1
493	в косвенной	1	1
494	здесь мы	1	1
495	а затем	1	1
496	и тайным	2	1
497	об этом	7	1
498	и внутренняя	1	1
499	слов о	1	1
500	а его	1	1
501	то есть	1	1
502	зрения на	2	1
503	боли о	1	1
504	любовь к	1	1
505	деле не	3	1
506	делает его	1	1
507	только одно	1	1
508	она и	1	1
509	все было	3	1
510	личности не	2	1
511	в москве	1	1
512	лицо у	1	1
513	выйти за	1	1
514	была и	2	1
515	такою же	1	1
516	и было	2	1
517	я ты	1	1
518	в один	1	1
519	в других	4	1
520	и становится	2	1
521	в этих	3	1
522	в г	2	1
523	можно сказать	6	1
524	себе с	1	1
525	и при	1	1
526	таким же	1	1
527	рассказа о	1	1
528	о герое	1	1
529	характер это	1	1
530	за этими	2	1
531	человеком и	1	1
532	не столько	2	1
533	на фоне	3	1
534	говорил о	1	1
535	стало быть	1	1
536	еще из	1	1
537	нем он	1	1
538	художественного мира	1	1
539	другом и	1	1
540	теми же	1	1
541	была не	1	1
542	и более	1	1
543	том же	1	1
544	для нее	4	1
545	же мы	1	1
546	же такое	1	1
547	отвращение и	1	1
548	освободиться от	1	1
549	нас к	1	1
550	любви и	3	1
551	эта мысль	1	1
552	она не	5	1
553	от нас	1	1
554	одна из	2	1
555	и остается	1	1
556	в основе	2	1
557	от жизни	1	1
558	мысли в	1	1
559	не случайно	10	1
560	образом в	1	1
561	конкретные формы	1	1
562	во всякой	1	1
563	найти в	1	1
564	не лучше	1	1
565	отметим еще	1	1
566	этих двух	1	1
567	а во	1	1
568	мне было	1	1
569	того в	1	1
570	это именно	1	1
571	в ком	1	1
572	и теперь	1	1
573	не видит	1	1
574	по первому	1	1
575	возвращает нас	1	1
576	этом отношении	1	1
577	и выводы	1	1
578	человеком а	1	1
579	ни о	3	1
580	когда мы	1	1
581	об одном	1	1
582	все не	1	1
583	всего в	1	1
584	и мне	2	1
585	они и	2	1
586	встречаются и	1	1
587	все еще	1	1
588	а ее	1	1
589	же его	1	1
590	для того	4	1
591	оно не	2	1
592	время он	1	1
593	мыслит о	1	1
594	я тебя	1	1
595	приходит к	2	1
596	и о	4	1
597	каждым из	1	1
598	что героиня	1	1
599	того чтобы	4	1
600	других героев	1	1
601	но при	3	1
602	здесь не	2	1
603	данном случае	2	1
604	он мог	1	1
605	ни слова	3	1
606	не вступает	1	1
607	для всего	1	1
608	только не	2	1
609	в себя	1	1
610	приводит к	2	1
611	в дальнейшем	1	1
612	на свой	2	1
613	другая скрытая	1	1
614	с собой	2	1
615	можно было	3	1
616	времени и	1	1
617	жизнь а	1	1
618	каждого из	1	1
619	когда герой	1	1
620	как ему	1	1
621	но у	1	1
622	а там	1	1
623	в отношениях	1	1
624	является в	1	1
625	но иногда	1	1
626	между собой	1	1
627	голоса за	1	1
628	смысле и	1	1
629	в разных	1	1
630	никогда и	1	1
631	его художественной	1	1
632	внимание на	3	1
633	этом произведении	1	1
634	никак не	1	1
635	героя не	3	1
636	из рассказа	1	1
637	его тело	1	1
638	после того	1	1
639	душ и	1	1
640	в значительной	1	1
641	других людей	1	1
642	должно было	1	1
643	нет у	1	1
644	здесь со	1	1
645	все в	1	1
646	первая фраза	2	1
647	путь к	1	1
648	я а	2	1
649	он прямо	1	1
650	на месте	1	1
651	вдруг обрывается	1	1
652	что хотел	1	1
653	других но	1	1
654	д он	1	1
655	с матерью	2	1
656	по разным	1	1
657	даже для	1	1
658	боли в	1	1
659	во внешнем	1	1
660	на других	1	1
661	и она	1	1
662	о своих	1	1
663	у которого	2	1
664	она на	1	1
665	не зная	2	1
666	не касались	1	1
667	героя от	1	1
668	уходит в	1	1
669	как например	1	1
670	по своей	1	1
671	слове и	1	1
672	сразу же	1	1
673	ком не	1	1
674	и дело	1	1
675	традиций в	1	1
676	согласиться с	1	1
677	к вам	1	1
678	и любовь	1	1
679	впрочем и	2	1
680	по мнению	1	1
681	одних и	1	1
682	собственного голоса	1	1
683	на мир	1	1
684	в уста	1	1
685	теперь в	2	1
686	с одной	3	1
687	себя роли	1	1
688	себя в	8	1
689	для всех	1	1
690	со своим	3	1
691	говорит то	2	1
692	в банке	1	1
693	я я	1	1
694	же из	1	1
695	что если	1	1
696	героя с	1	1
697	этот момент	1	1
698	на свое	1	1
699	и других	1	1
700	участие в	1	1
701	превращаются в	1	1
702	ответ на	2	1
703	характерно что	3	1
704	себе в	2	1
705	ведь это	1	1
706	среди которых	1	1
707	для меня	1	1
708	после себя	1	1
709	забыть и	1	1
710	не понимал	1	1
711	к той	2	1
712	ее на	2	1
713	одну реплику	1	1
714	глава четвертая	1	1
715	реплики внутреннего	1	1
716	никого не	2	1
717	что на	3	1
718	другого и	2	1
719	меня и	1	1
720	и точно	1	1
721	до сих	2	1
722	что человек	1	1
723	и тех	3	1
724	действующих лиц	1	1
725	еще и	2	1
726	один и	1	1
727	люди что	1	1
728	не обращая	1	1
729	в рассказе	21	1
730	на грош	1	1
731	уже давно	1	1
732	жизнь в	2	1
733	было как	1	1
734	благодаря такому	1	1
735	и пошлы	1	1
736	в символ	1	1
737	его высшей	1	1
738	все более	1	1
739	нет ничего	2	1
740	него в	1	1
741	глядят на	1	1
742	ни на	1	1
743	рассказчика о	1	1
744	человека к	1	1
745	в строгом	2	1
746	да я	1	1
747	внутреннего человека	1	1
748	всех людей	1	1
749	в данном	2	1
750	на себя	3	1
751	сострадания и	1	1
752	прорывается в	1	1
753	чтобы заставить	1	1
754	его собственные	1	1
755	это его	1	1
756	в тот	1	1
757	я с	2	1
758	этого произведения	3	1
759	главного героя	2	1
760	глава третья	1	1
761	более и	1	1
762	художественное произведение	1	1
763	все думал	1	1
764	что сознание	1	1
765	слиться с	1	1
766	только для	2	1
767	внимания на	1	1
768	в аспекте	1	1
769	в рассказах	1	1
770	один во	1	1
771	только бы	1	1
772	оглядка на	1	1
773	отношениях к	1	1
774	еще одна	2	1
775	слова но	1	1
776	ли в	3	1
777	самое главное	1	1
778	всего произведения	1	1
779	котором он	1	1
780	или в	3	1
781	и среди	1	1
782	между ними	2	1
783	чужого голоса	1	1
784	еще раз	1	1
785	и видит	2	1
786	ей это	1	1
787	бы даже	1	1
788	мысль о	2	1
789	в конторе	1	1
790	человека она	1	1
791	все они	3	1
792	я необходимо	1	1
793	несмотря на	3	1
794	давно уже	2	1
795	одной из	3	1
796	о своем	4	1
797	с ней	1	1
798	обратим внимание	1	1
799	теперь она	1	1
800	они все	2	1
801	того на	1	1
802	для героя	1	1
803	из этого	1	1
804	и жизнь	1	1
805	который не	1	1
806	слышит и	1	1
807	себе не	1	1
808	себе но	2	1
809	своей массою	1	1
810	самое важное	1	1
811	не сказал	1	1
812	два человека	2	1
813	в своих	1	1
814	нет что	1	1
815	героя как	1	1
816	и вновь	1	1
