N	2gram	Losev_Dial_3	KulturaY
135	что можно	2	3
136	как не	2	3
137	а только	1	3
138	что дух	4	3
139	с этим	3	3
140	так в	2	3
141	то и	3	3
142	он не	5	3
143	всех этих	1	3
144	и по	2	3
145	на этом	2	3
146	что она	9	3
147	этого не	2	3
148	чем в	1	3
149	нисколько не	1	3
150	если и	1	3
151	что такое	21	3
152	то для	1	3
153	в возможности	4	3
154	в процессе	1	3
155	казалось бы	1	3
156	же время	3	3
157	и его	5	3
158	связи с	1	3
159	уже о	2	3
160	отличается от	8	3
161	всего в	1	3
162	что оно	7	3
163	как мы	2	3
164	в виду	7	3
165	в ней	2	3
166	здесь не	1	3
167	последнее время	1	3
168	а в	2	3
169	для этого	2	3
170	вот почему	1	3
171	никак не	2	3
172	знает что	1	3
173	что и	6	3
174	не надо	3	3
175	в лучшем	1	3
176	того что	12	3
177	есть в	3	3
178	же в	2	3
179	у него	2	3
180	как раз	7	3
181	тем что	3	3
182	указание на	1	3
183	или иначе	2	3
184	именно в	2	3
185	а главное	1	3
186	из которых	3	3
187	лучшем случае	1	3
188	но для	2	3
189	живет и	1	3
190	своей собственной	1	3
191	зрения в	2	3
192	этом отношении	1	3
193	но это	5	3
194	не знает	3	3
195	совершенно не	2	3
196	это так	1	3
197	к этой	2	3
198	и это	4	3
199	точно так	2	3
200	речь идет	1	2
201	отношения к	1	2
202	же как	2	2
203	чтобы не	1	2
204	и потому	2	2
205	на самом	1	2
206	о разных	2	2
207	и есть	16	2
208	по преимуществу	1	2
209	той же	3	2
210	что если	2	2
211	но вот	2	2
212	но даже	3	2
213	этого термина	1	2
214	конечно и	1	2
215	думаю что	1	2
216	так или	2	2
217	меньше чем	2	2
218	а следовательно	1	2
219	они имеют	1	2
220	не то	1	2
221	конечном счете	1	2
222	для всякой	1	2
223	не просто	18	2
224	все предыдущие	2	2
225	в своем	3	2
226	и где	2	2
227	от этого	1	2
228	и у	2	2
229	что ничего	1	2
230	быть только	2	2
231	и если	2	2
232	при этом	2	2
233	не как	1	2
234	в корне	1	2
235	это конечно	1	2
236	на ту	1	2
237	того или	3	2
238	данном случае	1	2
239	только о	3	2
240	о характере	1	2
241	или о	1	2
242	все равно	2	2
243	как и	7	2
244	не всегда	1	2
245	а если	3	2
246	в их	2	2
247	есть явление	5	2
248	и более	1	2
249	тем самым	3	2
250	в устах	1	2
251	в отношении	1	2
252	что эта	1	2
253	она не	3	2
254	мало того	1	2
255	это дает	1	2
256	дело не	1	2
257	и прочие	1	2
258	того как	1	2
259	но что	7	2
260	следовательно и	2	2
261	всякой иной	1	2
262	в самой	1	2
263	за ними	1	2
264	должны быть	3	2
265	понять что	1	2
266	оно не	6	2
267	утверждать что	6	2
268	иметь в	2	2
269	не хочу	1	2
270	говоря уже	2	2
271	и всякой	2	2
272	что у	2	2
273	что для	5	2
274	и вообще	2	2
275	мы могли	1	2
276	то тем	2	2
277	в конечном	1	2
278	к нему	3	2
279	вся эта	1	2
280	вообще и	1	2
281	а именно	2	2
282	для самого	1	2
283	где не	1	2
284	тех пор	2	2
285	с той	1	2
286	но так	1	2
287	или же	3	2
288	их не	2	2
289	с одной	3	2
290	же и	2	2
291	конечно не	4	2
292	формулы и	1	2
293	а это	1	2
294	был бы	1	2
295	не говорит	3	2
296	силы для	1	2
297	даже и	7	2
298	никогда не	7	2
299	и даже	13	2
300	ли это	1	2
301	сюда же	1	2
302	говорить и	2	2
303	еще и	2	2
304	не правда	1	2
305	превращается в	6	2
306	мы скажем	1	2
307	не на	6	2
308	вопросе о	2	2
309	и следовательно	2	2
310	он и	3	2
311	но оно	1	2
312	в частности	2	2
313	ни на	3	2
314	представить себе	1	2
315	мы говорим	2	2
316	быть не	2	2
317	с этой	5	2
318	и для	2	2
319	не употребляет	1	2
320	и от	3	2
321	сознания и	4	2
322	всякого рода	1	2
323	о котором	1	2
324	то не	1	2
325	и все	6	2
326	не более	1	2
327	но зато	1	2
328	есть продукт	1	2
329	можно мыслить	2	2
330	нам не	1	2
331	не говоря	2	2
332	только как	5	2
333	или иного	2	2
334	себе не	1	2
335	это определение	1	2
336	в своих	2	2
337	этой точки	2	2
338	я сказал	1	1
339	за ее	1	1
340	в такой	1	1
341	сам по	5	1
342	и без	3	1
343	крестьян и	1	1
344	он может	1	1
345	как такового	1	1
346	мере в	3	1
347	в котором	1	1
348	по которым	1	1
349	исходит из	2	1
350	ведь и	1	1
351	едва ли	1	1
352	и должен	1	1
353	не говорю	1	1
354	по его	1	1
355	а как	1	1
356	есть не	9	1
357	хорошо и	1	1
358	мы не	5	1
359	на первом	1	1
360	слове смысл	1	1
361	превратилась в	1	1
362	есть нечто	23	1
363	время как	4	1
364	что иное	6	1
365	мало и	1	1
366	мы и	4	1
367	процесса но	1	1
368	с нашими	1	1
369	же что	1	1
370	себе что	1	1
371	и он	2	1
372	и говорить	2	1
373	мог бы	1	1
374	себе вопрос	1	1
375	он был	1	1
376	на них	2	1
377	иное как	6	1
378	бы то	2	1
379	с его	2	1
380	есть такие	1	1
381	как таковая	3	1
382	формы если	1	1
383	то мы	1	1
384	сказать и	1	1
385	одна за	1	1
386	но как	2	1
387	и никто	1	1
388	одном и	1	1
389	же вы	5	1
390	не известно	1	1
391	только тогда	3	1
392	о слове	1	1
393	есть по	1	1
394	в общем	1	1
395	совершенно ясно	1	1
396	более как	1	1
397	себе и	1	1
398	нет и	4	1
399	сама по	4	1
400	и нам	1	1
401	так что	8	1
402	здесь очевидно	1	1
403	идет о	1	1
404	самое понятие	1	1
405	не видно	2	1
406	независимо от	1	1
407	что именно	3	1
408	как к	1	1
409	что как	1	1
410	если есть	1	1
411	помнить что	1	1
412	кроме того	6	1
413	кто не	1	1
414	себе совершенно	2	1
415	бы я	1	1
416	и как	8	1
417	и к	5	1
418	в каком-то	1	1
419	явления вообще	1	1
420	не кажется	1	1
421	чего же	1	1
422	то в	2	1
423	от чего	5	1
424	в себя	1	1
425	не приходится	1	1
426	в которой	1	1
427	к необходимости	1	1
428	из этих	2	1
429	во многих	1	1
430	сущности и	5	1
431	в последнее	1	1
432	что к	1	1
433	бы только	2	1
434	в себе	2	1
435	но он	1	1
436	эпохи и	1	1
437	тому же	2	1
438	но ведь	1	1
439	как принцип	1	1
440	может уже	1	1
441	дальше и	1	1
442	относятся такие	1	1
443	должен обратиться	1	1
444	не значат	3	1
445	слово в	2	1
446	она становится	1	1
447	мы можем	1	1
448	не значит	3	1
449	из сферы	1	1
450	он должен	3	1
451	первым и	1	1
452	признаки по	1	1
453	отца а	1	1
454	вообще не	2	1
455	не материальная	1	1
456	языком и	1	1
457	одной и	1	1
458	это однако	1	1
459	или иных	1	1
460	о таком	1	1
461	именно это	1	1
462	тому чтобы	1	1
463	то ни	1	1
464	не будет	3	1
465	а когда	2	1
466	в совершенно	1	1
467	того кто	3	1
468	связанных с	1	1
469	есть одна	1	1
470	на почве	1	1
471	известно что	1	1
472	за другой	1	1
473	всю свою	1	1
474	нет в	1	1
475	точнее и	1	1
476	что природа	1	1
477	и имеют	1	1
478	далеко не	1	1
479	может нас	1	1
480	в слове	3	1
481	и уже	2	1
482	перестает быть	2	1
483	легче всего	1	1
484	значит не	1	1
485	и целые	1	1
486	такой же	1	1
487	речь может	1	1
488	и становится	1	1
489	но я	1	1
490	признаем что	1	1
491	мы как	2	1
492	но до	1	1
493	и при	1	1
494	мы приходим	1	1
495	же это	1	1
496	бы к	1	1
497	что вся	1	1
498	место в	1	1
499	от себя	4	1
500	придется в	1	1
501	признать что	1	1
502	для всякого	1	1
503	и уж	2	1
504	и той	1	1
505	дает в	1	1
506	в одном	1	1
507	точку зрения	1	1
508	творчества и	1	1
509	быть может	3	1
510	есть именно	6	1
511	кто его	1	1
512	их в	2	1
513	как от	1	1
514	вещей и	6	1
515	что этот	2	1
516	где нет	1	1
517	бы быть	2	1
518	для нее	1	1
519	даже в	1	1
520	тому что	4	1
521	и живые	1	1
522	у вас	1	1
523	что есть	4	1
524	вещи не	1	1
525	виду что	1	1
526	но еще	2	1
527	на котором	2	1
528	тогда когда	5	1
529	одна из	3	1
530	и дурное	1	1
531	не говорите	1	1
532	и когда	2	1
533	до сих	1	1
534	что вы	1	1
535	приходим к	1	1
536	его от	1	1
537	в старых	1	1
538	отнестись к	1	1
539	они являются	1	1
540	оно есть	2	1
541	во всем	3	1
542	прибегнуть к	1	1
543	хочет быть	2	1
544	которое не	2	1
545	так то	1	1
546	фактов и	2	1
547	представлять себе	1	1
548	в стиле	1	1
549	именно то	1	1
550	когда мы	2	1
551	говорят в	1	1
552	никем и	1	1
553	как только	1	1
554	а что	4	1
555	за что	1	1
556	же такое	2	1
557	не есть	54	1
558	все еще	2	1
559	имеет место	1	1
560	пор как	1	1
561	если же	8	1
562	всегда в	1	1
563	не забудем	2	1
564	смысле что	1	1
565	с ее	1	1
566	это само	1	1
567	всего этого	2	1
568	без всякого	1	1
569	в ее	1	1
570	раз мы	2	1
571	уже с	1	1
572	только то	1	1
573	то время	4	1
574	понятия и	2	1
575	оно превращается	1	1
576	он теряет	1	1
577	имеет никакого	1	1
578	пусть и	1	1
579	то как	2	1
580	не с	1	1
581	это вовсе	1	1
582	и которые	1	1
583	есть также	2	1
584	а пока	1	1
585	во многом	1	1
586	не дают	1	1
587	а все	1	1
588	бы говорить	1	1
589	основана на	1	1
590	но может	1	1
591	против этого	1	1
592	вот это	3	1
593	слова из	1	1
594	тех кто	1	1
595	о том	6	1
596	на вопрос	1	1
597	рассчитана на	1	1
598	внимание на	1	1
599	нужно однако	1	1
600	почему же	2	1
601	это даже	1	1
602	в чем	4	1
603	о законах	2	1
604	не выходит	1	1
605	нас в	2	1
606	на точку	1	1
607	о природе	1	1
608	тем или	1	1
609	ее от	2	1
610	и требует	1	1
611	я думаю	2	1
612	а потому	1	1
613	от этих	1	1
614	борьба в	1	1
615	в него	1	1
616	мы уже	3	1
617	отношениях и	1	1
618	значит что	24	1
619	как например	2	1
620	но с	1	1
621	д и	6	1
622	оно и	1	1
623	одной из	1	1
624	что известно	1	1
625	в вопросе	2	1
626	те которые	1	1
627	очень много	1	1
628	то он	1	1
629	станет нам	1	1
630	и раньше	1	1
631	или его	1	1
632	они в	1	1
633	тот или	2	1
634	итак все	1	1
635	чаще всего	2	1
636	с какой	1	1
637	защищать его	1	1
638	указать на	1	1
639	должны признать	1	1
640	ни одного	1	1
641	ни было	1	1
642	этого понятия	1	1
643	ряд фактов	1	1
644	хочу сказать	1	1
645	в виде	8	1
646	которым не	1	1
647	д не	1	1
648	каким образом	1	1
649	е не	4	1
650	забудем что	1	1
651	одно из	5	1
652	не так	1	1
653	для него	4	1
654	ведь это	2	1
655	содержания и	1	1
656	мы находим	1	1
657	сами по	3	1
658	отличен от	2	1
659	у нее	1	1
660	к ним	1	1
661	и никогда	1	1
662	не становится	1	1
663	заметить что	1	1
664	тогда в	1	1
665	в других	1	1
666	ведь уже	1	1
667	и только	6	1
668	уже сама	1	1
669	или иной	4	1
670	и точно	1	1
671	в каких	1	1
672	и прежде	3	1
673	при чем	1	1
674	каком смысле	3	1
675	от другого	1	1
676	одной стороны	3	1
677	поскольку она	1	1
678	самое слово	1	1
679	место и	1	1
680	а так	1	1
681	и я	3	1
682	только от	2	1
683	если эти	1	1
684	же указания	1	1
685	во внимание	2	1
686	пр и	1	1
687	если не	3	1
688	есть одно	1	1
689	между собою	1	1
690	это на	1	1
691	ни за	1	1
692	связь с	1	1
693	можно утверждать	2	1
694	что поскольку	1	1
695	представить в	1	1
696	я уже	7	1
697	в некое	2	1
698	если так	1	1
699	по своему	1	1
700	в область	1	1
701	если оно	4	1
702	как понимается	1	1
703	только она	1	1
704	с тех	2	1
705	факты и	2	1
706	вне этой	1	1
707	пришлось в	1	1
708	и историей	1	1
709	отношения не	1	1
710	а один	1	1
711	слово а	1	1
712	том смысле	1	1
713	к чему	1	1
714	она есть	10	1
715	в это	1	1
716	и чего	1	1
717	знания от	1	1
718	быть и	3	1
719	сих пор	1	1
720	что нет	4	1
721	ничего кроме	1	1
722	я почти	1	1
723	не носит	1	1
724	не мог	1	1
725	случае он	1	1
726	тех или	2	1
727	процесса в	1	1
728	и часто	1	1
729	не знаем	1	1
730	что там	1	1
731	есть сознательное	1	1
732	и скоро	1	1
733	бы даже	1	1
734	здесь я	1	1
735	что только	1	1
736	лишь как	2	1
737	бы в	2	1
738	своих частей	2	1
739	тем более	3	1
740	ряд таких	1	1
741	только что	4	1
742	тут мы	2	1
743	в этих	1	1
744	или не	5	1
745	нет никаких	2	1
746	этом примере	1	1
747	е в	4	1
748	может и	2	1
749	это все	1	1
750	между ними	1	1
751	для каждой	1	1
752	он показал	1	1
753	легко заметить	1	1
754	и дает	1	1
755	не что	6	1
756	который не	2	1
757	как на	5	1
758	они не	2	1
759	которая не	1	1
