N	2gram	Bakhtin_Fr_6	Problema
253	представляется нам	1	2
254	к себе	2	2
255	не могут	2	2
256	есть только	3	2
257	для того	1	2
258	быть конечно	1	2
259	должен быть	2	2
260	что все	2	2
261	нами выше	1	2
262	в себя	1	2
263	особенно в	1	2
264	с самим	1	2
265	здесь нет	1	2
266	том как	1	2
267	поэтому в	1	2
268	является конечно	1	2
269	и здесь	1	2
270	в другом	4	2
271	и что	5	2
272	как чисто	1	2
273	в значительной	2	2
274	от них	1	2
275	и во	2	2
276	этот момент	1	2
277	нем и	1	2
278	в лучшем	1	2
279	в него	3	2
280	мир в	1	2
281	того что	3	2
282	довлеет себе	1	2
283	художественного восприятия	1	2
284	что он	6	2
285	себя в	2	2
286	события и	1	2
287	в начале	3	2
288	не дает	1	2
289	что и	1	2
290	вовсе не	7	2
291	в некоторых	1	2
292	тем что	5	2
293	в особенности	7	2
294	чем в	1	2
295	или иной	1	2
296	связаны с	7	2
297	здесь в	9	2
298	характерно для	1	2
299	не было	1	2
300	но лишь	1	2
301	в связи	1	2
302	в частности	2	2
303	как это	2	2
304	в строгом	1	2
305	подхода к	1	2
306	к своему	1	2
307	по существу	1	2
308	для понимания	1	2
309	можно сказать	1	2
310	лучшем случае	1	2
311	или в	6	2
312	о котором	4	2
313	и события	1	2
314	той или	1	2
315	в этих	2	2
316	в словесном	1	2
317	от ее	1	2
318	к его	1	2
319	и другие	2	2
320	по поводу	1	2
321	в мировоззрении	1	1
322	более существенным	1	1
323	в сфере	1	1
324	человека и	2	1
325	все остальное	1	1
326	мир где	1	1
327	выражения в	1	1
328	дело обстоит	2	1
329	тех же	2	1
330	это и	2	1
331	в первом	3	1
332	его же	1	1
333	из его	1	1
334	уже указывали	1	1
335	том какое	2	1
336	из всех	1	1
337	и момент	1	1
338	связан с	1	1
339	что уже	1	1
340	нам в	1	1
341	почти все	1	1
342	так чтобы	1	1
343	нельзя даже	1	1
344	жизни как	1	1
345	такое же	1	1
346	подчеркнуть что	5	1
347	меньшей степени	4	1
348	время в	1	1
349	является таким	1	1
350	во внешнем	1	1
351	различия между	1	1
352	то он	2	1
353	значение и	1	1
354	к слову	1	1
355	в новом	2	1
356	себе и	1	1
357	нам право	1	1
358	на искусство	1	1
359	ибо на	1	1
360	и выражения	1	1
361	стороны и	2	1
362	им в	1	1
363	характер носит	3	1
364	что по	1	1
365	в противоположность	1	1
366	есть ли	1	1
367	вот на	1	1
368	то в	1	1
369	лежит более	1	1
370	в литературном	1	1
371	и я	1	1
372	то время	1	1
373	в главе	2	1
374	следующей главе	6	1
375	в этой	8	1
376	бы только	1	1
377	продолжают еще	1	1
378	но он	5	1
379	чувств и	1	1
380	имеет для	1	1
381	как он	2	1
382	если он	1	1
383	направлено на	1	1
384	не могла	1	1
385	и если	1	1
386	моментов то	1	1
387	в первых	1	1
388	они в	1	1
389	всех этих	2	1
390	в узком	1	1
391	не как	1	1
392	и вот	1	1
393	материя и	1	1
394	того можно	1	1
395	широком смысле	1	1
396	необходимо для	1	1
397	характер в	3	1
398	можно даже	1	1
399	образа и	1	1
400	именно это	1	1
401	день и	1	1
402	значение в	2	1
403	мы уже	18	1
404	зрения на	1	1
405	это было	2	1
406	ведь в	1	1
407	понятий в	1	1
408	он является	2	1
409	разобранные нами	1	1
410	с тем	1	1
411	рода и	1	1
412	необходимо учитывать	1	1
413	действительно не	1	1
414	и прямо	1	1
415	обратимся к	1	1
416	нисколько не	1	1
417	восприятия и	1	1
418	был бы	2	1
419	из общего	1	1
420	особенности же	1	1
421	широких кругов	2	1
422	слово он	1	1
423	в которых	1	1
424	мысли и	1	1
425	них является	1	1
426	и эти	1	1
427	есть именно	2	1
428	историческом аспекте	1	1
429	мере и	1	1
430	или если	1	1
431	по себе	1	1
432	связей с	1	1
433	же мы	1	1
434	не раз	1	1
435	до известной	1	1
436	это чувство	1	1
437	что с	1	1
438	как о	2	1
439	здесь лишь	1	1
440	правда в	1	1
441	что их	2	1
442	она никогда	1	1
443	чрезвычайно характерно	1	1
444	и снова	1	1
445	та или	1	1
446	тело как	3	1
447	находятся в	2	1
448	всего и	1	1
449	или иная	1	1
450	того в	1	1
451	к концу	1	1
452	особенно конечно	1	1
453	нам важно	1	1
454	ничто не	1	1
455	до того	3	1
456	только отдельные	1	1
457	ему не	1	1
458	об особой	1	1
459	именно то	1	1
460	от их	1	1
461	и оживить	1	1
462	очень часто	1	1
463	в момент	1	1
464	мы все	1	1
465	значительной степени	1	1
466	его с	1	1
467	для его	2	1
468	сплошь во	1	1
469	приходит к	1	1
470	и завершенное	1	1
471	город и	1	1
472	всего этого	1	1
473	характер и	2	1
474	каждый раз	1	1
475	действия и	1	1
476	с традиционным	1	1
477	на нее	1	1
478	мог бы	1	1
479	в одном	5	1
480	его она	1	1
481	не были	3	1
482	что дело	2	1
483	основная особенность	1	1
484	даны в	1	1
485	это как	1	1
486	остановимся на	1	1
487	никакому сомнению	1	1
488	носит здесь	2	1
489	образом в	2	1
490	ослабляется и	1	1
491	становится здесь	1	1
492	ничему не	1	1
493	настоящее время	1	1
494	произведение это	1	1
495	как наиболее	1	1
496	на что	1	1
497	для нас	2	1
498	а также	5	1
499	события в	1	1
500	положения и	1	1
501	в которую	1	1
502	на протяжении	1	1
503	нем не	1	1
504	его так	2	1
505	говорить об	1	1
506	таких же	1	1
507	борьба с	4	1
508	во втором	3	1
509	лишенные всякой	1	1
510	в глазах	1	1
511	его то	2	1
512	в самый	1	1
513	что здесь	1	1
514	на которой	2	1
515	сомнению что	1	1
516	важное значение	1	1
517	этот вопрос	1	1
518	как мир	1	1
519	чисто формальный	1	1
520	они могут	2	1
521	между этими	1	1
522	здесь с	1	1
523	в меньшей	2	1
524	и завершены	1	1
525	именно на	4	1
526	человека с	2	1
527	характерной для	1	1
528	для всех	1	1
529	есть в	3	1
530	уже не	1	1
531	только чисто	1	1
532	об его	1	1
533	себя ибо	1	1
534	не исчерпывает	1	1
535	или даже	1	1
536	из них	5	1
537	связывается с	1	1
538	глаза и	1	1
539	для него	1	1
540	таковы основные	1	1
541	ее не	1	1
542	к ним	1	1
543	только с	3	1
544	образом не	1	1
545	на их	1	1
546	не просто	1	1
547	момент в	1	1
548	чувствует себя	1	1
549	и стремление	1	1
550	выходит за	3	1
551	тела и	15	1
552	до сих	3	1
553	нас в	1	1
554	притом не	1	1
555	именно в	4	1
556	и самая	2	1
557	и телесной	2	1
558	и между	1	1
559	это своеобразное	1	1
560	мы еще	2	1
561	движения в	1	1
562	и тело	2	1
563	связано с	3	1
564	самом же	1	1
565	нужно сказать	2	1
566	а на	2	1
567	на этот	1	1
568	до конца	2	1
569	только момент	1	1
570	философии мы	1	1
571	этой главы	2	1
572	все время	4	1
573	одну из	2	1
574	эти пределы	1	1
575	о чем	1	1
576	на эту	1	1
577	всех других	1	1
578	что мы	2	1
579	стороны в	1	1
580	но оно	3	1
581	вместе с	6	1
582	так же	5	1
583	и особенно	3	1
584	происходит в	1	1
585	мы говорим	1	1
586	но этот	1	1
587	видит в	1	1
588	для обозначения	1	1
589	в той	5	1
590	смысле этого	1	1
591	есть как	1	1
592	первом случае	3	1
593	образ и	1	1
594	мы сказали	1	1
595	есть и	2	1
596	этого слова	1	1
597	она как	1	1
598	благодаря этому	1	1
599	сих пор	3	1
600	словом в	1	1
601	здесь есть	1	1
602	в смысле	1	1
603	но едва	1	1
604	себе все	1	1
605	особый характер	1	1
606	это уже	2	1
607	в следующей	6	1
608	и часто	2	1
609	не существует	1	1
610	не подлежит	1	1
611	в результате	4	1
612	мира и	2	1
613	в настоящее	1	1
614	же дело	1	1
615	бы в	2	1
616	еще более	2	1
617	же деле	1	1
618	как человек	1	1
619	все только	1	1
620	всеми его	2	1
621	в готовом	1	1
622	но эта	2	1
623	но если	2	1
624	образа как	1	1
625	жизни а	1	1
626	из этого	4	1
627	изобразительных искусств	2	1
628	в которой	1	1
629	становится моментом	1	1
630	в действительности	1	1
631	жизни и	3	1
632	но эти	1	1
633	к этой	1	1
634	того времени	2	1
635	это в	1	1
