N	3gram	Tiupa_Anal_2	TeoriaLi
79	продуктивной для наращивания	1	1
80	облик беспрецедентного события	1	1
81	неожиданности ожидаемого каждая	1	1
82	ее полные розовые	1	1
83	качестве системы кадров	1	1
84	или согласных аллитерация	1	1
85	или диалога лирическое	1	1
86	медитация строки и	1	1
87	весь его текст	1	1
88	словах текста тех	1	1
89	диалог преображающий музу	1	1
90	наращивания этого слоя	1	1
91	восприятию задана как	1	1
92	в организации кадров	1	1
93	часто остается безымянным	1	1
94	лирическая героиня сама	1	1
95	первой строфе на	1	1
96	иного рода стилистике	1	1
97	слоя художественной реальности	2	1
98	и якобы несущая	1	1
99	кадра входит лишь	1	1
100	смену повествованию строки	1	1
101	писателя сюжетно-композиционный слой	1	1
102	героиня отрекается от	1	1
103	самом начале этой	1	1
104	позицию солидарности с	1	1
105	и субъектной организации	2	1
106	жизненного процесса путем	1	1
107	детализирует их создает	1	1
108	также анаграмматическая или	1	1
109	муза но эта	1	1
110	мягким взглядом очень	1	1
111	ставит читателя в	1	1
112	зрения читателя находится	1	1
113	который ставит читателя	1	1
114	том-то и заключается	1	1
115	существенная сторона глоссализации	1	1
116	на смену возобновленному	1	1
117	а между тем	1	1
118	в частности прозаизмы	1	1
119	авторской темой сколь	1	1
120	место лишь в	1	1
121	под диктовку однако	1	1
122	и формирующие тем	1	1
123	они обретают лишь	1	1
124	смыслу рифмовка все	1	1
125	на первом слоге	1	1
126	внутреннего зрения герои	1	1
127	стихотворение часто остается	1	1
128	вдруг заслоняется крупным	1	1
129	субсистемы художественных значимостей	1	1
130	эстетического отношения в	1	1
131	предполагает вовлечение адресата	1	1
132	олицетворений поэтического вдохновения	1	1
133	впрочем стихи легко	1	1
134	некоторого переживания и	1	1
135	последовательность медленных и	1	1
136	определенным образом характеризует	1	1
137	также может приобретать	1	1
138	своего рода субъектной	1	1
139	слогов между двумя	3	1
140	рифмовка все рифмы	1	1
141	рассказе чехова душечка	1	1
142	иной сегмент композиционной	1	1
143	голосов они обретают	1	1
144	разбираемом стихотворении однако	1	1
145	придется отказаться и	1	1
146	и заключается специфика	1	1
147	оказывается объектом внимания	1	1
148	еще а овладение	1	1
149	внимания внимательно взглянула	1	1
150	манифестирован в тексте	1	1
151	ту гостью какой	1	1
152	времени в поле	1	1
153	системы кадров внутреннего	1	1
154	в самом наличии	1	1
155	ее взаимоналожениях и	1	1
156	и высшей справедливости	1	1
157	и эпизод прихода	1	1
158	или пожелает представить	1	1
159	в догадке осенившей	1	1
160	измеряемой числом слогов	1	1
161	ближе к ядру	1	1
162	а также анаграмматическая	1	1
163	биографическая индивидуальность писателя	1	1
164	пласт художественной реальности	1	1
165	деталей а также	1	1
166	на волоске лирическая	1	1
167	а субъектной организации	1	1
168	начальные фразы чеховского	1	1
169	жизнерадостная плясовая дудочка	1	1
170	художественного смысла чем	1	1
171	дискредитирует духовность предшествующих	1	1
172	как высшей в	1	1
173	художественных впечатлений принадлежит	1	1
174	границ начала и	1	1
175	тем выше напряжение	1	1
176	в частности при	1	1
177	приходят мотивы не	1	1
178	как уже говорилось	2	1
179	сознания менталитетов жизненных	1	1
180	делающий ткань текста	1	1
181	мотивы не смерти	1	1
182	в общеязыковом отношении	1	1
183	справедливости диктующая муза	1	1
184	ритм манифестирован ударениями	1	1
185	значимы при этом	1	1
186	своеобразие эпохи биографическая	1	1
187	эпоха классического реализма	1	1
188	остается безымянным весь	1	1
189	своем составе цитатные	1	1
190	себя наше внимание	1	1
191	и рецептивного сознаний	1	1
192	художественных значимостей являются	1	1
193	движений текста наиболее	1	1
194	стихотворение муза от	1	1
195	слов избранных для	1	1
196	небезразличная к смыслу	1	1
197	произведений наименее подвержены	1	1
198	проза может быть	1	1
199	внутритекстовые отношения исполненные	1	1
200	две части сменой	1	1
201	напряжение речевых движений	1	1
202	противопоставлены в произведении	1	1
203	наделено заглавием это	1	1
204	этой точки зрения	1	1
205	выступать в конструктивной	1	1
206	каждый малый отрезок	1	1
207	на себя внимание	3	1
208	как ценностного центра	1	1
209	одному единственному пространственно-временному	1	1
210	напротив медитативный образ	1	1
211	субъектной организации феноменов	1	1
212	лирический сюжет сводится	1	1
213	нормативов актуальных для	1	1
214	а не с	1	1
215	понадобились еще а	1	1
216	к иного рода	1	1
217	принадлежащие тектоническому ядру	1	1
218	не приводит ни	1	1
219	анаграмматическими субститутами устанавливаются	1	1
220	получает вследствие этой	1	1
221	на основе весьма	1	1
222	жертвенная готовность отказаться	1	1
223	явления музы приоткрывается	1	1
224	значительно большей косностью	1	1
225	рода однако эта	1	1
226	его композиции обращающий	1	1
227	манифестирован ударениями чем	1	1
228	тексте ахматовского стихотворения	1	1
229	молод и потому	1	1
230	в позицию солидарности	1	1
231	исторически наиболее поздними	1	1
232	проработка обе стороны	1	1
233	же существенная сторона	1	1
234	могут нести в	1	1
235	одного из вероятных	1	1
236	в контексте целого	2	1
237	несколькими голосами то	1	1
238	здесь также может	1	1
239	перечисляемых ценностей жизни	1	1
240	употребленных при этом	1	1
241	второму делает в	1	1
242	имеет место в	1	1
243	барышня с кротким	1	1
244	процесс творческого вдохновения	1	1
245	явления музы лирическая	1	1
246	субъектом речи последний	1	1
247	частности прозаизмы а	1	1
248	отсутствует оно и	1	1
249	форме всего литературного	1	1
250	речевых движений текста	1	1
251	почестей юности и	1	1
252	текста делает его	1	1
253	перечислений второй строки	1	1
254	выше напряжение речевых	1	1
255	прихода явления музы	1	1
256	даже самая тривиальная	1	1
257	а проза может	1	1
258	ключевой момент неожиданности	1	1
259	глоссализации в литературной	1	1
260	я героя как	1	1
261	муза оказывается носительницей	1	1
262	исторически наиболее молод	1	1
263	число композиционных субъектов	1	1
264	манифестирует авторскую активность	1	1
265	но в нашем	1	1
266	подобно тому как	3	1
267	составе столько голосов	1	1
268	отказаться и писать	1	1
269	переживания и переживаемой	1	1
270	или иных языковых	1	1
271	ключевого слова своего	1	1
272	я в мировом	1	1
273	и жизнерадостная плясовая	1	1
274	а также употребленных	1	1
275	малого и большого	1	1
276	полноценно субъектного лирического	1	1
277	текста поскольку подводит	1	1
278	героя прямая медитация	1	1
279	длины ритмического ряда	1	1
280	исполнения как упорядоченная	1	1
281	может быть признано	1	1
282	а не все	1	1
283	историческим изменениям естественно	1	1
284	усиливает ключевой момент	1	1
285	каждая строфа в	1	1
286	текстовых показателей а	1	1
287	имеют место в	1	1
288	никак не может	1	1
289	и взаимодействиях с	1	1
290	как это имеет	1	1
291	выступая под определенным	1	1
292	композиционных форм дискурсии	1	1
293	упорядоченная последовательность медленных	1	1
294	уже говорилось выше	1	1
295	смысловой значимости простейшее	1	1
296	эпических жанрах а	1	1
297	внежизненно вечных ценностей	1	1
298	порой многократно воспроизводимых	1	1
299	ощутимой звуковой повтор	1	1
300	не смерти но	1	1
301	в этом случае	4	1
302	со всех сторон	1	1
303	кругозоры героя внутренний	1	1
304	гласных ассонанс или	1	1
305	глоссализации речевой ткани	1	1
306	музы строфа смысл	1	1
307	в осмысленном и	1	1
308	сводится к одному	1	1
309	читателя сводит лирику	1	1
310	доминирующая композиционная форма	2	1
311	заглавие манифестирует авторскую	1	1
312	движения бенвенист ритм	1	1
313	начала и конца	1	1
314	отношению к иного	1	1
315	переживаемой ситуации но	1	1
316	мягкую белую шею	1	1
317	мировой поэзии создается	1	1
318	отпечатывается и запечатлевается	1	1
319	конструктивная роль доминирующего	1	1
320	подчеркивал м.м бахтин	1	1
321	розовые щеки на	1	1
322	и сводящиеся в	1	1
323	реальности исторически наиболее	1	1
324	преображающий музу из	1	1
325	они сопоставлены или	1	1
326	адресата в резонанс	1	1
327	времени высказывания и	1	1
328	объектом чаемая фигура	1	1
329	интонирует всю субъектную	1	1
330	простейшее явление поэтической	1	1
331	своего рода развернутое	1	1
332	разнообразных олицетворений поэтического	1	1
333	сторона глоссализации речевой	1	1
334	доминирующего фактора художественных	1	1
335	напряжений и спадов	1	1
336	с напряжением творческой	1	1
337	лирическую героиню и	1	1
338	нечто движущееся изменчивое	1	1
339	голосов представленных в	1	1
340	вечных мук и	1	1
341	поворот знаменующий крайне	1	1
342	чем несобственно лирические	1	1
343	м.м бахтин дело	1	1
344	счете к упорядоченности	1	1
345	прозе впрочем стихи	1	1
346	художественного произведения фокализации	1	1
347	практики понадобились еще	1	1
348	порядок фокусирующих восприятие	1	1
349	историческое своеобразие эпохи	1	1
350	возможность выбора лингвистических	1	1
351	объектной и субъектной	3	1
352	задаваемый читателю ракурс	1	1
353	текста между несколькими	1	1
354	т.е делающий ткань	1	1
355	добродушная жалостливая барышня	1	1
356	несущая в себе	2	1
357	делает его речевой	1	1
358	и приходит медитация	1	1
359	объектных деталей а	1	1
360	в тексте длиной	1	1
361	ритм манифестирован в	1	1
362	как именовал аристотель	1	1
363	надежды не оправдывает	1	1
364	внешние уровни объектной	1	1
365	ее стилистическая проработка	1	1
366	лирическое стихотворение часто	1	1
367	дант его божественные	1	1
368	некоего единичного эксцесса	1	1
369	наименее подвержены историческим	1	1
370	свободы как высшей	1	1
371	на меня тогда	1	1
372	в таком случае	2	1
373	или иного ключевого	1	1
374	в целом ряде	1	1
375	повествования а читателем	1	1
376	к предмету речи	2	1
377	кадры читательского восприятия	1	1
378	может или пожелает	1	1
379	к упорядоченности ограниченного	1	1
380	в качестве системы	1	1
381	под каким диалогическим	1	1
382	лирике это явление	1	1
383	движется один отдельный	1	1
384	во времени и	1	1
385	собой речевую генерализацию	1	1
386	придается облик беспрецедентного	1	1
387	в беспрецедентности очередного	1	1
388	фактора художественных впечатлений	1	1
389	креативного и рецептивного	1	1
390	в таких случаях	1	1
391	становясь ее хозяйкой	1	1
392	текста так и	1	1
393	соотносительности стилистико-речевую определенность	1	1
394	ритмических рядов измеряемой	1	1
395	оказалась эпоха классического	1	1
396	других ожидаемых от	1	1
397	создает эффект распределенности	1	1
398	диалоге двух лирических	1	1
399	обе стороны имеют	1	1
400	взором читателя сводит	1	1
401	впечатления он состоит	1	1
402	выступала сверхценным ценнее	1	1
403	иной эстетической природы	1	1
404	потому наиболее пластичен	1	1
405	бы можно было	1	1
406	как этого казалось	1	1
407	литературным произведением лишь	1	1
408	весь последующий текст	1	1
409	образующие ритмические зачины	1	1
410	ту форму в	1	1
411	очень здоровая порядок	1	1
412	рода субъектной детализации	1	1
413	героя героини расчлененность	1	1
414	типов но одна	1	1
415	однако выбор поэтического	1	1
416	организации кадров внутреннего	1	1
417	ко второму делает	1	1
418	событийности нуждающейся в	1	1
419	как художественной практики	1	1
420	большей косностью относительной	1	1
421	некоторая возможность выбора	1	1
422	для обозначения объектных	1	1
423	мира вокруг я	1	1
424	как это ни	1	1
425	осуществление которой определенным	1	1
426	являются внешние уровни	1	1
427	впечатления который ставит	1	1
428	его конструктивные членения	1	1
429	этом особенно если	1	1
430	своего семантического субстрата	1	1
431	всегда имеется некоторая	1	1
432	последний получает вследствие	1	1
433	пределах тех или	1	1
434	художественной практики понадобились	1	1
435	представить себе читатель	1	1
436	можно было ожидать	1	1
437	слово литературной нормы	1	1
438	обнаруживается еще один	1	1
439	фраза текста даже	1	1
440	жизненной ценности действительно	1	1
441	естественно внутренние уровни	1	1
442	комбинаций рифма а	1	1
443	их комбинаций рифма	1	1
444	сколь угодно протяженного	1	1
445	и больше нежели	1	1
446	на смену мотивам	1	1
447	ближайшие к паузам	1	1
448	имеем дело не	1	1
449	ожиданием истинный смысл	1	1
450	читаем это была	1	1
451	душечки постепенно углубляемая	1	1
452	принадлежит не объектной	1	1
453	или менее насыщенный	1	1
454	как упорядоченная последовательность	1	1
455	ритмические зачины анакрусы	1	1
456	длиной ритмического ряда	2	1
457	являются наиболее генерализованные	1	1
458	т.п глоссализация текста	1	1
459	и меньше и	1	1
460	этих случаях оказывается	1	1
461	оказывается как этого	1	1
462	избранных для обозначения	1	1
463	какой явилась перед	1	1
464	для лирической поэзии	1	1
465	только то что	1	1
466	в конструктивной маске	1	1
467	систему голосов нормативная	1	1
468	слияние пространственных и	1	1
469	лирического персонажа в	1	1
470	устанавливаются порой сложные	1	1
471	на уровне детализации	1	1
472	чеховского студента озвучены	1	1
473	в которую облекается	1	1
474	озвучена например начальные	1	1
475	нею муза но	1	1
476	тривиальная в общеязыковом	1	1
477	двух лирических я	1	1
478	момент неожиданности ожидаемого	1	1
479	встречается нечасто и	1	1
480	из вероятных ликов	1	1
481	строфа смысл этой	1	1
482	иного закономерного процесса	1	1
483	индивидуальность писателя сюжетно-композиционный	1	1
484	легко обнаруживаются два	1	1
485	отношения исполненные смысловой	1	1
486	безымянным весь его	1	1
487	фокусирующих восприятие определений	1	1
488	художественным осмыслением того	1	1
489	глоссализация текста делает	1	1
490	число голосов представленных	1	1
491	мировом универсуме в	1	1
492	и по преимуществу	1	1
493	оказывается анаграмматическим субститутом	1	1
494	лишь поименованное в	1	1
495	ждала совсем не	1	1
496	сюжет сводится к	1	1
497	особенно если говорить	1	1
498	закономерного процесса характеризующего	1	1
499	ахматовского стихотворения легко	1	1
500	момент нечто движущееся	1	1
501	присутствие я в	1	1
502	вследствие этой соотносительности	1	1
503	души вдруг заслоняется	1	1
504	запечатление поэтическими средствами	1	1
505	вечных ценностей или	1	1
506	количество ударных слогов	1	1
507	резонанс с эмоционально-волевым	1	1
508	диалогическим углом по	1	1
509	слой факторов художественного	1	1
510	именно в нем	1	1
511	данного стихотворения связывают	1	1
512	становится авторской темой	1	1
513	текста ощутимой звуковой	1	1
514	пожелает представить себе	1	1
515	малый отрезок времени	1	1
516	принципом упорядоченного движения	1	1
517	с дудочкой оборачивается	1	1
518	мышления и б	1	1
519	числа универсальных элементов	1	1
520	анаграмматическим субститутом того	1	1
521	или паронимическая аттракции	1	1
522	сводит лирику к	1	1
523	впечатления глоссализирующий т.е	1	1
524	и ритмических характеристик	1	1
525	к смыслу рифмовка	1	1
526	и заключительные в	1	1
527	роль доминирующего фактора	1	1
528	с самим собою	1	1
529	в воображении читателя	1	1
530	обращающий на себя	1	1
531	к одному единственному	1	1
532	языковых нормативов актуальных	1	1
533	себе ключ к	1	1
534	значимости простейшее явление	1	1
535	деталями кадр внутреннего	1	1
536	выработка композиционных форм	1	1
537	глоссализации имеет в	1	1
538	единственному пространственно-временному и	1	1
539	чаемая фигура милой	1	1
540	точно так же	1	1
541	б построение фразы	1	1
542	на уровне объектной	2	1
543	свою очередь членится	1	1
544	форма лирики как	1	1
545	протяженного высказывания а	1	1
546	в ритмическом ряду	2	1
547	звучания ритмика интонирует	1	1
548	которого только и	1	1
549	отказаться от перечисляемых	1	1
550	простоте лирического сюжета	1	1
551	некий общий знаменатель	1	1
552	изменениям естественно внутренние	1	1
553	соразмерных отрезков звучания	1	1
554	лирического героя прямая	1	1
555	звуковой повтор нередко	1	1
556	художественного впечатления глоссализирующий	1	1
557	внутреннего слуха в	1	1
558	а ахматовой муза	1	1
559	в рассказе чехова	1	1
560	ценностного центра этого	1	1
561	образованиями являются внешние	1	1
562	что может или	1	1
563	больше нежели число	1	1
564	лирической ситуации стихотворение	1	1
565	казалось бы можно	1	1
566	специфика объектной организации	1	1
567	быть поэтически озвучена	1	1
568	упорядоченности ограниченного числа	1	1
569	все прочие его	1	1
570	расчлененность текста на	1	1
571	путем его эстетического	1	1
572	актуализирует широкие интертекстуальные	1	1
573	два эпизода эпизод	1	1
574	уровни принадлежащие тектоническому	1	1
575	в том под	1	1
576	целом ряде произведений	1	1
577	прерогатива прозы в	1	1
578	генерализованные кругозоры героя	1	1
579	и потому наиболее	1	1
580	начале этой цепочки	1	1
581	писать под диктовку	1	1
582	плотность акцентуации количество	1	1
583	цитатные внестилевые глоссы	1	1
584	текста как система	1	1
585	его речевой строй	1	1
586	и временных примет	1	1
587	одной из своих	1	1
588	перед нею муза	1	1
589	и ее стилистическая	1	1
590	ритмические концовки клаузулы	1	1
591	по крайней мере	3	1
592	в мировой поэзии	1	1
593	стилистическом отношении ибо	1	1
594	наиболее поздними образованиями	1	1
595	пределах кадрового единства	1	1
596	лирическая героиня ждала	1	1
597	за пределами классической	1	1
598	произведением лишь подвергаясь	1	1
599	этой надежды не	1	1
600	слой характеризуется значительно	1	1
601	зачины анакрусы и	1	1
602	лирику к медитации	1	1
603	объектом внимания внимательно	1	1
604	маске повествования или	1	1
605	к раздвоению лирической	1	1
606	произведения в ее	1	1
607	читательского внутреннего исполнения	2	1
608	актуальных для данного	1	1
609	поэзии создается эффект	1	1
610	на каждом из	1	1
611	читателю ракурс видения	1	1
612	лирических персонажей в	1	1
613	форму в которую	1	1
614	в литературе нового	1	1
615	литературного рода однако	1	1
616	субъекта объекта и	2	1
617	которой предполагает вовлечение	1	1
618	стороны имеют место	1	1
619	композиционная форма лирики	1	1
620	чаемого вдохновения в	1	1
621	ожидаемого каждая строфа	1	1
622	может быть поэтически	1	1
623	этой соотносительности стилистико-речевую	1	1
624	гостья завладевает ситуацией	1	1
625	кажущаяся жизнь кажется	1	1
626	в пределах тех	1	1
627	такого рода анаграмматическими	1	1
628	литературного произведения в	1	1
629	случае это процесс	1	1
630	тогда как гостья	1	1
631	облекается в данный	1	1
632	время отводилась служебная	1	1
633	и конкретном целом	1	1
634	цепи событий здесь	1	1
635	вовлечение адресата в	1	1
636	текстах обоих типов	1	1
637	лирики как правило	1	1
638	оказывается носительницей внежизненно	1	1
639	в кадры читательского	1	1
640	деятельностному контексту эпизоду	1	1
641	от перечисляемых ценностей	1	1
642	поэтическими средствами лирики	1	1
643	беспрецедентного события часто	1	1
644	самым интонационные оттенки	1	1
645	слуха в частности	1	1
646	эффект распределенности текста	1	1
647	осенившей лирическую героиню	1	1
648	слова б построение	1	1
649	эпизоде ожидания муза	1	1
650	впечатлений принадлежит не	1	1
651	вдохновения в беспрецедентности	1	1
652	под определенным диалогическим	1	1
653	если глоссализация внутритекстовых	1	1
654	также употребленных при	1	1
655	художественного впечатления он	1	1
656	диалектов а в	1	1
657	кадрового единства фразы	1	1
658	строфа в свою	1	1
659	уровни субъектной организации	1	1
660	смысла чем несобственно	1	1
661	рода стилистике здесь	1	1
662	голосов в рамках	1	1
663	акцентуации количество ударных	1	1
664	наиболее значимы при	1	1
665	говорить о прозе	1	1
666	приходит диалог преображающий	1	1
667	в тексте может	1	1
668	при этом синтаксических	1	1
669	и свободы но	1	1
670	до известной степени	1	1
671	полные розовые щеки	1	1
672	поэтической глоссализации текста	1	1
673	внутренней форме всего	1	1
674	ткань текста ощутимой	1	1
675	приобретать статус самостоятельного	1	1
676	в значительной степени	2	1
677	конструктивные членения и	1	1
678	гостью какой явилась	1	1
679	иначе говоря помимо	1	1
680	ибо и в	1	1
681	лингвистических средств осуществление	1	1
682	системы голосов они	1	1
683	наиболее молод и	1	1
684	ложным ожиданием истинный	1	1
685	ликов чудесного явления	1	1
686	своих событийных границ	1	1
687	ожидаемых от милой	1	1
688	взглядом очень здоровая	1	1
689	едва ли не	2	1
690	делает в организации	1	1
691	системе кадров внутреннего	1	1
692	осмысленном и конкретном	1	1
693	ритм представляет собой	1	1
694	единственный в тексте	1	1
695	какой коллизии ключевой	1	1
696	говорит о его	1	1
697	своих построений порой	1	1
698	ценностей или в	1	1
699	углом они сопоставлены	1	1
700	вдохновения в мировой	1	1
701	эпизодов становится собственно	1	1
702	перед духовным взором	1	1
703	бессмертия поэт поэтов	1	1
704	эпохи биографическая индивидуальность	1	1
705	запечатлевается национальное своеобразие	1	1
706	ядру целого и	1	1
707	для наращивания этого	1	1
708	при этом особенно	1	1
709	жизненных позиций может	1	1
710	в кадры повествования	1	1
711	как это случается	1	1
712	содержит в себе	3	1
713	из строф повышенная	1	1
714	членится на две	1	1
715	ценнее почестей юности	1	1
716	не совпадает с	1	1
717	диктовать аскетическое средневековое	1	1
718	основной внутренней форме	1	1
719	исходном своем значении	1	1
720	диалога лирическое стихотворение	1	1
721	обращает на себя	3	1
722	литературе нового времени	1	1
723	ударных слогов относительно	1	1
724	становится собственно литературным	1	1
725	в эпизоде ожидания	1	1
726	ожидания муза выступала	1	1
727	центра этого мира	1	1
728	чередование напряжений и	1	1
729	глядя на ее	1	1
730	обесцененной жизни приходят	1	1
731	оказываются окказиональными антонимами	1	1
732	читателя находится или	1	1
733	в своего рода	1	1
734	что душевная характеристика	1	1
735	представленных в тексте	1	1
736	ритмического ряда и	1	1
737	классического реализма внешний	1	1
738	возникновения искусства слова	1	1
739	статус самостоятельного голоса	1	1
740	субъектного лирического героя	1	1
741	сама оказывается объектом	1	1
742	развертывании перед духовным	1	1
743	в стихах другая	1	1
744	нуждается в своего	1	1
745	внутритекстовых дискурсов отнюдь	1	1
746	текста наиболее значимы	1	1
747	это еще одна	1	1
748	быть облечена в	1	1
749	менее насыщенный деталями	1	1
750	внутреннего зрения оказываются	1	1
751	обозначает ту форму	1	1
752	если говорить о	2	1
753	поле зрения читателя	2	1
754	стилей социальных диалектов	1	1
755	собственно литературным произведением	1	1
756	слова как художественной	1	1
757	особенно продуктивной для	1	1
758	это столь же	1	1
759	она не приводит	1	1
760	приход музы этой	1	1
761	к медитации как	1	1
762	и слово литературной	1	1
763	в прозе впрочем	1	1
764	эпизоду но в	1	1
765	своем составе столько	1	1
766	героини расчлененность текста	1	1
767	возобновленному повествованию приходит	1	1
768	композиционно усиливает ключевой	1	1
769	второй строки жизненной	1	1
770	фразы выбор синтаксической	1	1
771	было ожидать ближе	1	1
772	ситуации стихотворение муза	1	1
773	первый момент его	1	1
774	из объектного лирического	1	1
775	выбор слова б	1	1
776	крупным планом заключительного	1	1
777	являющейся фигуры и	1	1
778	на ее полные	1	1
779	раздвоению лирической ситуации	1	1
780	части сменой композиционных	1	1
781	мотивам обесцененной жизни	1	1
782	ряда тем выше	1	1
783	ритмика интонирует всю	1	1
784	форм дискурсии в	1	1
785	внутреннего зрения как	1	1
786	он состоит в	1	1
787	выше плотность акцентуации	1	1
788	всякая фраза текста	1	1
789	на две строфы	1	1
790	субститутом того или	1	1
791	социальных диалектов а	1	1
792	связи разнообразных олицетворений	1	1
793	только в догадке	1	1
794	задана как более	1	1
795	в мировом универсуме	1	1
796	основе весьма простых	1	1
797	в отношении к	1	1
798	картина вечных мук	1	1
799	входит лишь поименованное	1	1
800	произведения фокализации и	1	1
801	это первый момент	1	1
802	плясовая дудочка прозрачно	1	1
803	субъектную организацию литературного	1	1
804	и переживаемой ситуации	1	1
805	художественного восприятия как	1	1
806	демонстративная форматированность текста	1	1
807	речь выступая под	1	1
808	повествования или диалога	1	1
809	сюжетностью как событийно-исторической	1	1
810	ударного а повтор	1	1
811	нейтральной в стилистическом	1	1
812	композиции обращающий на	1	1
813	и писать под	1	1
814	т.п крайними пределами	1	1
815	и в пределах	1	1
816	композиционная форма лирических	1	1
817	ожидать ближе к	1	1
818	длиной ритмических рядов	1	1
819	текста на две	1	1
820	дудочкой оборачивается ложным	1	1
821	глоссами как именовал	1	1
822	медитативный образ милой	1	1
823	как подчеркивал м.м	1	1
824	своем значении греческое	1	1
825	будучи принципом упорядоченного	1	1
826	в известном смысле	1	1
827	смысл явления музы	1	1
828	концовки клаузулы и	1	1
829	исполненные смысловой значимости	1	1
830	музы приоткрывается только	1	1
831	единства фразы устанавливает	1	1
832	крайними пределами этой	1	1
833	диктовку однако на	1	1
834	все рифмы данного	1	1
835	ожидания строфа и	1	1
836	в ее взаимоналожениях	1	1
837	движений бенвенист ритм	1	1
838	многократно воспроизводимых в	1	1
839	высказывания и соответственно	1	1
840	эпизод ожидания строфа	1	1
841	автора и читателя	1	1
842	в тексте а	1	1
843	стихотворение ахматовой наделено	1	1
844	движущееся изменчивое текучее	1	1
845	времени особенно продуктивной	1	1
846	состоит в соотносительности	1	1
847	своей событийной границы	1	1
848	его ремой заглавие	1	1
849	поэтически озвучена например	1	1
850	насыщенный деталями кадр	1	1
851	это имеет место	1	1
852	разбираемое стихотворение ахматовой	1	1
853	соответствии с его	1	1
854	имеем дело с	1	1
855	высказывания напротив медитативный	1	1
856	всего литературного рода	1	1
857	вводятся автором в	1	1
858	иного ключевого слова	1	1
859	лирических я малого	1	1
860	лирического героя героини	1	1
861	деталей в пределах	1	1
862	позиции свойственной подлинному	1	1
863	стилистике здесь также	1	1
864	приводящей к раздвоению	1	1
865	от первого эпизода	1	1
866	и запечатлевается национальное	1	1
867	его смыслосообразным звучанием	1	1
868	этом синтаксических конструкций	1	1
869	меня тогда как	1	1
870	к паузам ударения	1	1
871	повествованию строки и	1	1
872	это своего рода	1	1
873	столь же существенная	1	1
874	каким диалогическим углом	1	1
875	как чередование напряжений	1	1
876	конструктивной маске повествования	1	1
877	крутой поворот знаменующий	1	1
878	актуализировано на основе	1	1
879	отношении ибо и	1	1
880	строки жизненной ценности	1	1
881	готовность отказаться от	1	1
882	преимуществу за пределами	1	1
883	может приобретать статус	1	1
884	литературной практике долгое	1	1
885	в себе ключ	1	1
886	тихая добродушная жалостливая	1	1
887	в связи с	1	1
888	в исходном своем	1	1
889	говорящего иначе говоря	1	1
890	музы лирическая героиня	1	1
891	речевой ткани текста	1	1
892	окказиональными антонимами лирическая	1	1
893	тексте длиной ритмических	1	1
894	высшей справедливости диктующая	1	1
895	архаизмы варваризмы неологизмы	1	1
896	легко могут нести	1	1
897	коммуникативного события она	1	1
898	голосов сколько диалогически	1	1
899	заглавие муза актуализирует	1	1
900	но эта неожиданность	1	1
901	некую систему голосов	1	1
902	взятое в аспекте	1	1
903	слова своего семантического	1	1
904	и частной жизни	1	1
905	место в эпических	1	1
906	оправдывает от свободы	1	1
907	взаимоналожениях и взаимодействиях	1	1
908	однако при этом	1	1
909	медленных и быстрых	1	1
910	простых текстовых показателей	1	1
911	я малого и	1	1
912	к какой коллизии	1	1
