N	2gram	Tiupa_Hudo_1	Problema
274	от себя	3	2
275	от его	1	2
276	образом и	2	2
277	его внешней	8	2
278	и более	2	2
279	произведения в	1	2
280	однако в	4	2
281	если нет	1	2
282	нас к	1	2
283	в отношении	3	2
284	таких случаях	2	2
285	при условии	2	2
286	с которой	1	2
287	дело не	2	2
288	на котором	1	2
289	в основе	4	2
290	например не	1	2
291	в самой	2	2
292	слова как	5	2
293	и по	2	2
294	ничто не	1	2
295	однако это	1	2
296	является ни	1	2
297	могут быть	4	2
298	в стихотворении	3	2
299	для себя	2	2
300	с ее	5	2
301	от друга	1	2
302	настоящее время	1	2
303	определенным образом	2	2
304	даже самое	1	2
305	только то	1	2
306	разного рода	1	2
307	в настоящее	1	2
308	искусства и	1	2
309	и многих	1	2
310	пушкинского пророка	1	2
311	это было	1	2
312	на отдельные	1	2
313	по типу	1	2
314	но с	1	2
315	знак но	1	2
316	который в	2	2
317	образа в	1	2
318	никак нельзя	1	2
319	аллегории и	1	2
320	с одной	2	2
321	себя в	7	2
322	является не	1	2
323	из них	1	2
324	никто не	2	2
325	знака к	5	2
326	в известной	1	2
327	или ином	1	2
328	о каком	1	2
329	значение знака	2	2
330	нам не	1	2
331	на ее	1	2
332	не обязательно	2	2
333	именно в	2	2
334	а с	2	2
335	только к	1	2
336	человеческой жизни	2	2
337	о чем	2	2
338	в частности	13	2
339	вместе с	1	2
340	и особенно	2	2
341	происходит в	1	2
342	как это	5	2
343	из которых	1	2
344	по своему	2	2
345	сравнении с	1	2
346	многих других	1	2
347	в контексте	3	2
348	к понятию	1	2
349	о его	1	2
350	от нас	1	2
351	и для	2	2
352	иной мере	1	2
353	котором он	1	2
354	в результате	1	2
355	от него	1	2
356	бы в	1	2
357	все они	1	2
358	типа и	1	2
359	в сравнении	1	2
360	героя в	1	2
361	и состоит	3	2
362	по поводу	1	2
363	этой точки	1	2
364	значения этого	1	1
365	одним из	1	1
366	но чтобы	2	1
367	жизни поэтому	1	1
368	значении этого	4	1
369	идет о	1	1
370	об искусстве	1	1
371	в первом	1	1
372	действительности и	1	1
373	которая при	1	1
374	той же	1	1
375	например в	3	1
376	принадлежит только	2	1
377	его под	1	1
378	именно к	1	1
379	ведет нас	1	1
380	знак указывает	1	1
381	не вполне	2	1
382	греческое слово	2	1
383	как впрочем	1	1
384	подчеркнуть что	1	1
385	который может	1	1
386	и на	2	1
387	между собой	2	1
388	это возможно	1	1
389	как смысл	1	1
390	образом которого	1	1
391	является таким	1	1
392	бы не	1	1
393	своего рода	5	1
394	чем это	2	1
395	он говорит	1	1
396	стихотворения в	1	1
397	жить и	2	1
398	в сторону	2	1
399	не все	2	1
400	пришлось бы	1	1
401	в произведениях	1	1
402	в истории	1	1
403	они ни	1	1
404	данного типа	1	1
405	такова же	1	1
406	чего нет	1	1
407	в одноименной	2	1
408	по пути	4	1
409	ином отношении	1	1
410	растворен в	1	1
411	гоголя не	1	1
412	имеет в	1	1
413	более или	5	1
414	каждый такой	2	1
415	именно эта	1	1
416	или иную	1	1
417	сливается с	1	1
418	говорит не	1	1
419	из жизни	1	1
420	в литературном	1	1
421	произведения искусства	4	1
422	так или	3	1
423	он состоит	1	1
424	из этих	3	1
425	одном случае	1	1
426	говорить об	1	1
427	собой в	1	1
428	литературной речи	1	1
429	рассказ о	2	1
430	же художественного	1	1
431	отношение между	1	1
432	тому же	1	1
433	во многих	1	1
434	все человеческие	1	1
435	но на	1	1
436	еще одна	1	1
437	на его	1	1
438	знака есть	1	1
439	поведение в	2	1
440	в понимании	1	1
441	и читателя	1	1
442	чтобы в	1	1
443	можно даже	1	1
444	что она	2	1
445	не должно	1	1
446	бы они	1	1
447	здесь мы	1	1
448	однако все	2	1
449	произведение искусства	8	1
450	произведения с	1	1
451	лишь в	4	1
452	входит в	4	1
453	двух моментов	1	1
454	вещами как	1	1
455	и дает	1	1
456	быть не	1	1
457	делает его	2	1
458	на сцене	1	1
459	в жизни	2	1
460	ценность и	1	1
461	в них	2	1
462	далеко не	2	1
463	как об	1	1
464	не всегда	1	1
465	в своих	1	1
466	или попросту	1	1
467	и своя	1	1
468	духовной жизни	1	1
469	от понятия	1	1
470	автора и	3	1
471	и того	2	1
472	перед собой	1	1
473	или менее	5	1
474	в войне	2	1
475	от своего	2	1
476	с вещами	1	1
477	по-разному в	1	1
478	в такой	1	1
479	мы конечно	1	1
480	в узком	3	1
481	впрочем может	1	1
482	на свою	1	1
483	говорил о	1	1
484	не как	2	1
485	оно стало	1	1
486	слова в	2	1
487	предполагает не	1	1
488	войне и	2	1
489	втором случае	2	1
490	для данного	1	1
491	но он	3	1
492	том и	2	1
493	слова ни	1	1
494	зрения и	1	1
495	даже в	3	1
496	это особенно	1	1
497	случае мы	1	1
498	в одно	2	1
499	из нас	1	1
500	другом но	1	1
501	или жизнь	1	1
502	которого он	1	1
503	иметь в	1	1
504	к такому	1	1
505	того чтобы	2	1
506	того и	1	1
507	не всякий	1	1
508	казалось бы	1	1
509	подобно тому	1	1
510	к вопросу	1	1
511	это утро	1	1
512	не говорит	1	1
513	своей цели	1	1
514	до того	1	1
515	художественной литературы	2	1
516	виду не	3	1
517	мы встречаем	1	1
518	не могут	1	1
519	образом что	1	1
520	взятое в	1	1
521	героев и	1	1
522	для такого	2	1
523	всего что	1	1
524	поэт не	1	1
525	оно не	1	1
526	значение это	1	1
527	вещей в	1	1
528	поскольку всякая	1	1
529	знака при	1	1
530	из всего	1	1
531	именно эту	1	1
532	значения и	2	1
533	быть может	1	1
534	внимание на	1	1
535	узком значении	2	1
536	самим собою	2	1
537	анна каренина	3	1
538	в собственном	1	1
539	по сути	3	1
540	реальной действительности	1	1
541	от обычного	1	1
542	как знак	1	1
543	в пределах	3	1
544	на нее	1	1
545	мог бы	3	1
546	это событие	1	1
547	можно только	1	1
548	что от	1	1
549	но у	1	1
550	строго говоря	1	1
551	что художественный	1	1
552	означает что	1	1
553	если читатель	1	1
554	произведения как	3	1
555	каждой из	1	1
556	и поэтому	1	1
557	все прочие	3	1
558	но мы	1	1
559	в глаза	2	1
560	я на	2	1
561	особого рода	5	1
562	мы понимаем	1	1
563	в евгении	1	1
564	вопросу о	1	1
565	также еще	1	1
566	во втором	4	1
567	и каждого	1	1
568	нуждается в	1	1
569	бы и	1	1
570	искусство имеет	1	1
571	именно знаком	1	1
572	в литературе	1	1
573	и личной	1	1
574	читатель всегда	1	1
575	дело с	1	1
576	и мире	2	1
577	живые существа	1	1
578	и весьма	2	1
579	он уже	1	1
580	самые разнообразные	1	1
581	впрочем и	1	1
582	бы ни	1	1
583	языка этот	1	1
584	со всеми	1	1
585	без этого	1	1
586	от одной	1	1
587	от автора	1	1
588	свидетельствует о	1	1
589	в душе	8	1
590	ту или	1	1
591	к каким	1	1
592	этом в	1	1
593	суждением а	1	1
594	себе в	1	1
595	в обыденной	1	1
596	в одном	2	1
597	является именно	1	1
598	является особого	1	1
599	у него	1	1
600	как такового	1	1
601	общая идея	1	1
602	смысла и	1	1
603	себе отчет	1	1
604	для того	2	1
605	само же	1	1
606	момент в	1	1
607	нами не	1	1
608	или иначе	4	1
609	перестают быть	1	1
610	значений и	1	1
611	и глубокий	1	1
612	такое же	1	1
613	души и	1	1
614	себя и	2	1
615	что не	1	1
616	не на	3	1
617	когда у	1	1
618	не означает	1	1
619	зависит от	1	1
620	с которым	1	1
621	однако и	1	1
622	содержания к	1	1
623	была бы	3	1
624	именно таковы	1	1
625	время для	1	1
626	образ это	1	1
627	искусства при	1	1
628	начиная с	2	1
629	нет в	1	1
630	которое в	1	1
631	сути дела	1	1
632	требует от	1	1
633	к своему	1	1
634	и пусть	1	1
635	этих случаях	1	1
636	другу и	1	1
637	одной стороны	2	1
638	для обозначения	1	1
639	как таковыми	1	1
640	с некоторыми	1	1
641	стороны произведения	1	1
642	типа как	1	1
643	родовым понятием	1	1
644	для возникновения	2	1
645	евгении онегине	1	1
646	главного героя	1	1
647	иной действительности	1	1
648	действительность в	1	1
649	только для	1	1
650	и развития	1	1
651	точно и	1	1
652	но для	1	1
653	вместо него	1	1
654	является как	1	1
655	чтобы этот	1	1
656	в более	1	1
657	искусства это	2	1
658	одного и	2	1
659	жизни когда	1	1
660	образом с	1	1
661	не существует	1	1
662	не прямо	1	1
663	имеет дело	1	1
664	именно такого	1	1
665	о котором	1	1
666	обращается к	1	1
667	не с	2	1
668	себя самого	1	1
669	здесь именно	1	1
670	и нераздельное	1	1
671	в литературной	1	1
672	истории литературы	2	1
673	стороны в	1	1
674	от всего	1	1
675	зрения в	1	1
676	вещи в	1	1
677	себе никакого	1	1
678	не сами	2	1
679	мере в	1	1
680	одновременно и	1	1
681	значения для	1	1
682	собою он	1	1
683	известного рода	2	1
684	произведения есть	1	1
685	ее в	2	1
686	целостность то	1	1
687	сказано у	1	1
688	можно назвать	1	1
689	они не	1	1
