N	2gram	Bakhtin_fo_2	Problemy
152	совсем не	2	3
153	для других	3	3
154	нет и	3	3
155	в одной	2	3
156	хотя и	3	3
157	и как	3	3
158	уже в	4	3
159	ее как	1	3
160	как он	2	3
161	он ни	1	3
162	не как	1	3
163	их в	4	3
164	в каждом	1	3
165	это было	1	3
166	далеко не	2	3
167	несколько абстрактный	1	3
168	мы видели	2	3
169	должно быть	5	3
170	такой же	1	3
171	раз и	1	3
172	в своей	1	3
173	в котором	4	3
174	но он	2	3
175	по себе	2	3
176	как можно	3	3
177	том что	4	3
178	во всем	1	3
179	уже говорили	4	3
180	где он	1	3
181	с ее	1	3
182	в ее	1	3
183	характер и	1	3
184	говорили что	1	3
185	еще в	1	3
186	сводится к	1	3
187	в глаза	1	3
188	и во	6	3
189	между тем	1	3
190	говорит он	1	3
191	наконец в	2	3
192	в него	1	3
193	в том	10	3
194	большинстве случаев	3	3
195	нуждается в	1	3
196	как такового	1	3
197	к самому	1	3
198	так вот	1	3
199	в стиле	1	3
200	до конца	2	3
201	в последующем	2	3
202	под влиянием	1	3
203	по своему	2	3
204	установкой на	1	3
205	в реальном	3	3
206	словом и	2	3
207	если не	2	3
208	это как	1	3
209	бы в	1	3
210	конце концов	1	3
211	его к	1	3
212	только с	1	3
213	другой стороны	1	3
214	жизни и	8	3
215	в обычном	1	2
216	например в	1	2
217	себя как	1	2
218	это и	1	2
219	здесь и	1	2
220	а как	1	2
221	и свой	1	2
222	та же	3	2
223	во внутреннем	1	2
224	того же	3	2
225	и он	4	2
226	в которых	3	2
227	во всех	11	2
228	бы не	1	2
229	друг на	2	2
230	эпизод с	1	2
231	эта особенность	1	2
232	герой не	1	2
233	отличие от	1	2
234	за пределы	1	2
235	с этим	5	2
236	в своем	5	2
237	когда он	1	2
238	говорил с	1	2
239	в этот	3	2
240	в которой	1	2
241	всего романа	2	2
242	в большинстве	3	2
243	вследствие этого	1	2
244	так сказать	7	2
245	вообще не	1	2
246	т д	3	2
247	всех этих	7	2
248	а вовсе	1	2
249	друг с	4	2
250	те же	6	2
251	было в	1	2
252	было бы	2	2
253	лишь на	1	2
254	по всему	3	2
255	но затем	1	2
256	в них	7	2
257	глаза и	1	2
258	в тоне	1	2
259	и того	1	2
260	был бы	1	2
261	в отличие	1	2
262	заключение нашего	1	2
263	которые в	1	2
264	с такою	2	2
265	по ту	2	2
266	войти в	1	2
267	однако в	1	2
268	и почти	2	2
269	в той	2	2
270	тому что	1	2
271	почти все	3	2
272	во время	10	2
273	но только	1	2
274	чем не	2	2
275	появляется в	1	2
276	слова как	1	2
277	и лишь	1	2
278	этом случае	2	2
279	как она	1	2
280	такая же	1	2
281	как на	2	2
282	мире и	2	2
283	тон и	2	2
284	входят в	1	2
285	с другом	4	2
286	очень часто	2	2
287	не является	3	2
288	отнюдь не	4	2
289	лежит в	2	2
290	как для	1	2
291	той или	1	2
292	всем этим	1	2
293	всего этого	1	2
294	так в	1	2
295	особенно в	2	2
296	жизнь и	3	2
297	и вообще	1	2
298	громадное значение	5	2
299	с человеком	1	2
300	находится в	2	2
301	и должно	2	2
302	о том	4	2
303	надо было	1	2
304	все его	4	2
305	или как	1	2
306	на одном	1	2
307	у другого	1	2
308	в форме	3	2
309	и только	2	2
310	другого в	1	2
311	еще более	4	2
312	и об	1	2
313	быть и	2	2
314	один из	2	2
315	тот же	3	2
316	мы увидим	1	2
317	что даже	1	2
318	то в	2	2
319	и ее	1	2
320	иной характер	1	2
321	со всеми	2	2
322	конечно не	4	2
323	не входит	1	2
324	уже не	3	2
325	него и	2	2
326	свой собственный	1	2
327	в роман	2	2
328	не для	2	2
329	как его	2	2
330	каждый из	2	2
331	и делает	1	2
332	связан с	1	2
333	со всем	1	2
334	выходит за	1	2
335	или иной	2	2
336	не было	3	2
337	которых мы	1	2
338	на друга	2	2
339	точек зрения	1	2
340	а так	1	2
341	о чем	3	2
342	человек в	2	2
343	и потому	2	2
344	но этот	1	2
345	не знал	1	2
346	первой книги	1	2
347	со всею	1	2
348	с этой	4	2
349	благодаря этому	1	2
350	которой он	2	2
351	нисколько не	1	2
352	более того	1	2
353	в заключение	2	2
354	это уже	1	2
355	вопрос о	1	2
356	и события	1	2
357	сказать что	1	2
358	в последнем	2	2
359	с глубоким	1	1
360	ту же	2	1
361	можно говорить	1	1
362	также и	4	1
363	чтобы не	1	1
364	человека и	4	1
365	начинается с	1	1
366	мы здесь	1	1
367	характера а	1	1
368	тех же	1	1
369	же был	1	1
370	идет о	1	1
371	по преимуществу	1	1
372	и больше	1	1
373	был и	1	1
374	отношения к	4	1
375	и цельного	1	1
376	в их	3	1
377	которыми он	1	1
378	в несколько	1	1
379	со всех	1	1
380	эпизоде с	4	1
381	что уже	1	1
382	время как	1	1
383	бы ни	1	1
384	они были	2	1
385	и самой	1	1
386	тон в	1	1
387	такое же	1	1
388	в каждой	1	1
389	всех сторон	1	1
390	проявляется в	1	1
391	свою очередь	1	1
392	разумеется не	1	1
393	с народом	1	1
394	он был	2	1
395	тем как	1	1
396	бы она	2	1
397	в изображении	1	1
398	не исчерпываются	1	1
399	он строит	1	1
400	менее всего	1	1
401	вступают в	2	1
402	в главе	7	1
403	между словом	1	1
404	форме и	1	1
405	и уйти	1	1
406	сих пор	2	1
407	самосознание и	1	1
408	из уст	1	1
409	и пр	2	1
410	и точность	2	1
411	в полном	1	1
412	ряд примеров	1	1
413	было несколько	1	1
414	многообразие и	1	1
415	что по	1	1
416	не являются	1	1
417	них как	1	1
418	и отчасти	1	1
419	в письмах	1	1
420	говорил он	1	1
421	ни один	1	1
422	романа это	1	1
423	имеет громадное	2	1
424	в этой	2	1
425	самая распространенная	1	1
426	им в	1	1
427	романа но	1	1
428	и тот	1	1
429	особое место	2	1
430	и до	2	1
431	роль в	3	1
432	жизнь как	2	1
433	все человеческие	2	1
434	не могла	2	1
435	его но	1	1
436	человек не	2	1
437	после этого	2	1
438	он делал	1	1
439	прямо начинается	1	1
440	весь и	2	1
441	же это	1	1
442	в корне	2	1
443	исповедь и	1	1
444	к собственному	1	1
445	что тут	1	1
446	чтобы в	1	1
447	из него	1	1
448	концов он	1	1
449	всех своих	1	1
450	так например	1	1
451	они на	1	1
452	одно и	1	1
453	раскрывается с	1	1
454	человека в	6	1
455	всех отношениях	1	1
456	а вместе	1	1
457	здесь мы	3	1
458	основе того	1	1
459	а затем	3	1
460	этот отрывок	1	1
461	об этом	1	1
462	и внутренняя	1	1
463	них не	1	1
464	то есть	10	1
465	как тот	1	1
466	мире как	1	1
467	это когда	3	1
468	сразу с	1	1
469	разобранные нами	1	1
470	со своими	2	1
471	к самой	1	1
472	такою же	1	1
473	и было	4	1
474	в романе	13	1
475	она была	1	1
476	в один	1	1
477	одного и	1	1
478	и становится	2	1
479	в этих	3	1
480	бы на	1	1
481	можно сказать	2	1
482	как все	1	1
483	те явления	2	1
484	очень типичен	1	1
485	а само	1	1
486	начиная от	1	1
487	не столько	1	1
488	п если	1	1
489	стало быть	1	1
490	дает в	1	1
491	но эта	2	1
492	художественного мира	1	1
493	другом и	1	1
494	в прямом	2	1
495	и эти	1	1
496	и более	2	1
497	гл vi	1	1
498	он перестраивает	1	1
499	том же	4	1
500	беседы с	2	1
501	в устах	1	1
502	имел в	1	1
503	прошу вас	1	1
504	любви и	1	1
505	этом выражении	1	1
506	она не	2	1
507	первому слову	1	1
508	есть нечто	1	1
509	уст в	1	1
510	на котором	2	1
511	правда в	1	1
512	одна из	1	1
513	на два	1	1
514	о рае	1	1
515	в основе	6	1
516	миру но	1	1
517	героев и	4	1
518	это мы	1	1
519	слово и	1	1
520	и весь	2	1
521	этих двух	1	1
522	в форму	1	1
523	и по	3	1
524	слову и	1	1
525	того в	1	1
526	за исключением	1	1
527	связи с	8	1
528	здесь же	1	1
529	этом отношении	2	1
530	разложения и	1	1
531	и несколько	2	1
532	среди них	1	1
533	вернемся к	3	1
534	своего публичного	1	1
535	не могут	1	1
536	когда мы	1	1
537	сказать только	1	1
538	для такого	1	1
539	всего в	3	1
540	пор еще	1	1
541	для того	8	1
542	оно не	1	1
543	здесь еще	3	1
544	я тебя	1	1
545	и самое	4	1
546	приходит к	1	1
547	образы и	1	1
548	и о	2	1
549	того чтобы	8	1
550	момент в	1	1
551	как не	1	1
552	но при	1	1
553	здесь не	2	1
554	без всякого	2	1
555	данном случае	1	1
556	на основе	3	1
557	из приведенных	1	1
558	сочетается с	1	1
559	в особенности	6	1
560	него самого	1	1
561	в себя	2	1
562	зрения не	3	1
563	в дальнейшем	5	1
564	на свой	1	1
565	дано в	2	1
566	и совершенно	3	1
567	с собой	1	1
568	здесь он	1	1
569	времени и	1	1
570	это вовсе	1	1
571	того и	1	1
572	слова у	1	1
573	когда герой	1	1
574	кого и	1	1
575	по сравнению	1	1
576	которое здесь	1	1
577	и пересекаются	1	1
578	между собой	1	1
579	из одного	1	1
580	построена на	1	1
581	в разных	1	1
582	и двойственность	1	1
583	и человека	1	1
584	в произведении	1	1
585	пересекаются с	1	1
586	и силен	1	1
587	внимание на	1	1
588	оно лишено	1	1
589	никак не	1	1
590	романа мы	1	1
591	в значительной	1	1
592	условности и	2	1
593	все в	2	1
594	мы вовсе	1	1
595	где эта	1	1
596	к последнему	1	1
597	вся эта	1	1
598	гл i	1	1
599	функций в	1	1
600	д он	1	1
601	даже для	1	1
602	которой в	1	1
603	и точным	1	1
604	для самого	1	1
605	от всех	1	1
606	все выше	1	1
607	что здесь	2	1
608	в формах	1	1
609	по своей	1	1
610	но нам	1	1
611	здесь человек	1	1
612	ее к	2	1
613	и дело	1	1
614	к вам	1	1
615	и действительно	1	1
616	ибо то	1	1
617	должен быть	1	1
618	поэтому и	1	1
619	у тебя	1	1
620	всех его	1	1
621	здесь с	1	1
622	вопрос об	1	1
623	в уста	2	1
624	с одной	2	1
625	и выходит	1	1
626	есть это	1	1
627	где они	1	1
628	себя в	1	1
629	самому к	1	1
630	для всех	1	1
631	у героев	1	1
632	гл ii	2	1
633	всем его	1	1
634	обращения к	1	1
635	иной форме	1	1
636	что если	1	1
637	здесь это	2	1
638	и никого	1	1
639	же явления	1	1
640	быть что	1	1
641	этот момент	1	1
642	на свое	1	1
643	рано или	1	1
644	и других	2	1
645	или просто	1	1
646	участие в	1	1
647	превращаются в	1	1
648	и путем	1	1
649	характерно что	2	1
650	себе в	1	1
651	и их	4	1
652	руки и	1	1
653	ведь это	1	1
654	до того	2	1
655	в прошлом	3	1
656	всех событий	1	1
657	ее до	1	1
658	и стремится	1	1
659	мы можем	1	1
660	но что	1	1
661	в некоторых	2	1
662	быть по	1	1
663	и вместе	1	1
664	ее на	1	1
665	они становятся	1	1
666	в очень	1	1
667	и всему	1	1
668	никого не	1	1
669	или поздно	1	1
670	что на	3	1
671	не были	2	1
672	без всякой	1	1
673	мы это	1	1
674	до сих	2	1
675	и речи	1	1
676	и самая	2	1
677	еще и	1	1
678	мы еще	3	1
679	что будет	1	1
680	пародии на	1	1
681	не под	1	1
682	мы скажем	1	1
683	на этот	1	1
684	романа этот	1	1
685	у других	1	1
686	ничем не	1	1
687	в рассказе	1	1
688	было для	1	1
689	одну из	1	1
690	него не	1	1
691	или с	1	1
692	этот принцип	1	1
693	все более	1	1
694	все основные	2	1
695	его стиль	1	1
696	внутреннего человека	1	1
697	в данном	2	1
698	враждою к	1	1
699	даже там	1	1
700	что весь	1	1
701	ее во	1	1
702	в тот	1	1
703	как средство	1	1
704	дан в	3	1
705	конечно и	1	1
706	были слишком	1	1
707	более и	1	1
708	у стерна	1	1
709	бога и	2	1
710	призыв к	1	1
711	в основном	8	1
712	только для	2	1
713	см например	1	1
714	в аспекте	2	1
715	вообще нет	1	1
716	в обычных	1	1
717	каким бы	1	1
718	котором он	1	1
719	самая форма	1	1
720	совершенства а	1	1
721	и среди	1	1
722	между ними	2	1
723	которая в	1	1
724	в отдельных	1	1
725	с известной	1	1
726	лишь как	1	1
727	и ни	1	1
728	второй книги	2	1
729	действительной жизни	1	1
730	все они	3	1
731	несмотря на	1	1
732	хотя в	1	1
733	друга но	1	1
734	требует чтобы	1	1
735	же тонах	1	1
736	в свою	1	1
737	уста в	1	1
738	ко всему	1	1
739	и жизнь	1	1
740	и внешние	1	1
741	уже есть	1	1
